iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
82,0.9991441662404893,2022-09-23 16:38:16.329439,2022-09-23 16:38:34.968794,0 days 00:00:18.639355,27,345,98,6,419,94,COMPLETE
119,0.9991427496131919,2022-09-23 16:51:56.014954,2022-09-23 16:52:18.142087,0 days 00:00:22.127133,29,317,79,8,237,114,COMPLETE
62,0.999137073146969,2022-09-23 16:31:26.498728,2022-09-23 16:31:43.721215,0 days 00:00:17.222487,28,333,68,25,387,88,COMPLETE
228,0.9991334880758911,2022-09-23 17:35:01.936438,2022-09-23 17:35:24.568346,0 days 00:00:22.631908,13,330,87,6,236,116,COMPLETE
193,0.9991299838873016,2022-09-23 17:21:40.636995,2022-09-23 17:22:06.266810,0 days 00:00:25.629815,21,350,96,9,265,133,COMPLETE
48,0.9991299021313917,2022-09-23 16:25:57.902404,2022-09-23 16:26:28.845038,0 days 00:00:30.942634,24,331,53,7,343,161,COMPLETE
97,0.9991294991834703,2022-09-23 16:43:33.237154,2022-09-23 16:43:56.420206,0 days 00:00:23.183052,29,341,92,8,245,120,COMPLETE
49,0.9991290715903153,2022-09-23 16:26:28.845243,2022-09-23 16:26:58.319694,0 days 00:00:29.474451,30,299,49,9,431,152,COMPLETE
4,0.9991253867811446,2022-09-23 16:08:00.479746,2022-09-23 16:08:33.261479,0 days 00:00:32.781733,13,298,40,14,333,171,COMPLETE
57,0.9991248683815992,2022-09-23 16:29:43.165323,2022-09-23 16:30:00.962677,0 days 00:00:17.797354,25,309,78,24,287,92,COMPLETE
246,0.999124721898691,2022-09-23 17:41:58.225493,2022-09-23 17:42:21.940381,0 days 00:00:23.714888,14,316,86,6,222,123,COMPLETE
165,0.999124052947684,2022-09-23 17:10:48.884009,2022-09-23 17:11:13.041729,0 days 00:00:24.157720,11,274,98,7,372,125,COMPLETE
213,0.9991228619760667,2022-09-23 17:29:45.321042,2022-09-23 17:30:06.591001,0 days 00:00:21.269959,30,337,67,10,205,109,COMPLETE
284,0.9991224740659747,2022-09-23 17:56:29.098964,2022-09-23 17:56:55.668168,0 days 00:00:26.569204,25,340,98,9,415,135,COMPLETE
72,0.9991192598987149,2022-09-23 16:34:45.611687,2022-09-23 16:35:07.511729,0 days 00:00:21.900042,29,260,68,25,305,114,COMPLETE
282,0.9991190807799443,2022-09-23 17:55:42.077335,2022-09-23 17:56:06.252039,0 days 00:00:24.174704,17,332,92,6,205,126,COMPLETE
217,0.9991180458964732,2022-09-23 17:31:11.644993,2022-09-23 17:31:31.018399,0 days 00:00:19.373406,12,331,68,13,251,99,COMPLETE
1,0.9991177875646403,2022-09-23 16:06:44.053783,2022-09-23 16:07:07.896875,0 days 00:00:23.843092,23,270,33,20,510,129,COMPLETE
22,0.9991169670948565,2022-09-23 16:15:10.627095,2022-09-23 16:15:39.935973,0 days 00:00:29.308878,30,330,55,8,370,151,COMPLETE
20,0.9991150997428911,2022-09-23 16:14:20.773887,2022-09-23 16:14:44.482522,0 days 00:00:23.708635,21,323,85,22,306,121,COMPLETE
297,0.9991121973637485,2022-09-23 18:01:27.435985,2022-09-23 18:01:53.614932,0 days 00:00:26.178947,23,346,92,5,347,133,COMPLETE
63,0.9991090445895341,2022-09-23 16:31:43.721419,2022-09-23 16:32:03.546062,0 days 00:00:19.824643,27,345,68,24,412,100,COMPLETE
112,0.9991085916444395,2022-09-23 16:49:16.221584,2022-09-23 16:49:40.653343,0 days 00:00:24.431759,12,331,99,15,245,127,COMPLETE
239,0.999103393445666,2022-09-23 17:39:10.836189,2022-09-23 17:39:33.244333,0 days 00:00:22.408144,13,185,90,6,234,120,COMPLETE
46,0.9991008009145342,2022-09-23 16:25:26.569036,2022-09-23 16:25:47.302720,0 days 00:00:20.733684,26,314,98,6,411,106,COMPLETE
221,0.999100706886215,2022-09-23 17:32:26.244046,2022-09-23 17:32:48.708052,0 days 00:00:22.464006,10,338,66,8,244,119,COMPLETE
142,0.9990999694198104,2022-09-23 17:01:34.078029,2022-09-23 17:02:03.118262,0 days 00:00:29.040233,28,349,93,9,427,148,COMPLETE
127,0.999098898499092,2022-09-23 16:55:09.698442,2022-09-23 16:55:46.411233,0 days 00:00:36.712791,10,344,94,11,392,194,COMPLETE
269,0.9990941744968314,2022-09-23 17:50:43.840614,2022-09-23 17:51:06.154999,0 days 00:00:22.314385,27,347,87,7,309,113,COMPLETE
52,0.9990940987502047,2022-09-23 16:27:43.408504,2022-09-23 16:28:05.528130,0 days 00:00:22.119626,28,341,57,10,254,115,COMPLETE
215,0.9990906208516109,2022-09-23 17:30:28.735977,2022-09-23 17:30:53.171139,0 days 00:00:24.435162,20,344,64,6,229,126,COMPLETE
108,0.9990827927739415,2022-09-23 16:47:47.999187,2022-09-23 16:48:11.102064,0 days 00:00:23.102877,11,321,100,5,220,120,COMPLETE
123,0.9990821477742083,2022-09-23 16:53:31.636632,2022-09-23 16:53:59.095692,0 days 00:00:27.459060,13,347,91,19,276,141,COMPLETE
275,0.9990799245816968,2022-09-23 17:52:59.254798,2022-09-23 17:53:23.010609,0 days 00:00:23.755811,23,295,94,24,239,125,COMPLETE
120,0.9990789808783871,2022-09-23 16:52:18.142475,2022-09-23 16:52:42.151409,0 days 00:00:24.008934,14,334,93,9,251,124,COMPLETE
81,0.999076507035971,2022-09-23 16:38:00.549801,2022-09-23 16:38:16.329210,0 days 00:00:15.779409,25,339,93,8,378,79,COMPLETE
185,0.9990730383086085,2022-09-23 17:18:44.517763,2022-09-23 17:19:07.865548,0 days 00:00:23.347785,20,330,88,9,259,120,COMPLETE
115,0.9990727507233241,2022-09-23 16:50:25.681127,2022-09-23 16:50:48.718603,0 days 00:00:23.037476,10,327,98,9,201,122,COMPLETE
13,0.9990710798522109,2022-09-23 16:11:39.407759,2022-09-23 16:12:06.346867,0 days 00:00:26.939108,18,228,89,9,392,141,COMPLETE
113,0.9990697642009031,2022-09-23 16:49:40.653579,2022-09-23 16:50:02.626912,0 days 00:00:21.973333,11,313,92,6,208,113,COMPLETE
177,0.9990624041491231,2022-09-23 17:15:37.401006,2022-09-23 17:15:58.338779,0 days 00:00:20.937773,27,341,67,7,221,107,COMPLETE
180,0.9990550585863677,2022-09-23 17:16:50.278181,2022-09-23 17:17:11.404587,0 days 00:00:21.126406,29,223,99,16,226,111,COMPLETE
7,0.9990538931772083,2022-09-23 16:09:21.598619,2022-09-23 16:09:33.520594,0 days 00:00:11.921975,29,278,82,8,222,60,COMPLETE
198,0.9990522747148984,2022-09-23 17:23:39.742963,2022-09-23 17:24:03.139563,0 days 00:00:23.396600,11,338,88,24,250,121,COMPLETE
265,0.9990506692260346,2022-09-23 17:49:25.155288,2022-09-23 17:49:45.738258,0 days 00:00:20.582970,29,350,97,6,240,105,COMPLETE
152,0.9990495388696824,2022-09-23 17:05:40.528213,2022-09-23 17:06:03.843999,0 days 00:00:23.315786,23,345,97,9,256,120,COMPLETE
134,0.9990494861284381,2022-09-23 16:57:54.950137,2022-09-23 16:58:14.654351,0 days 00:00:19.704214,28,212,84,9,233,105,COMPLETE
10,0.9990452742825568,2022-09-23 16:10:34.054510,2022-09-23 16:10:52.560777,0 days 00:00:18.506267,16,217,97,25,417,96,COMPLETE
171,0.9990451630889322,2022-09-23 17:13:10.542749,2022-09-23 17:13:34.631936,0 days 00:00:24.089187,19,345,94,10,264,124,COMPLETE
114,0.9990432719403837,2022-09-23 16:50:02.627161,2022-09-23 16:50:25.680879,0 days 00:00:23.053718,13,342,95,7,230,118,COMPLETE
28,0.9990432619548768,2022-09-23 16:17:46.123430,2022-09-23 16:18:02.357106,0 days 00:00:16.233676,24,312,93,7,317,83,COMPLETE
30,0.999043250006133,2022-09-23 16:18:21.008597,2022-09-23 16:18:43.793543,0 days 00:00:22.784946,27,193,80,9,356,120,COMPLETE
250,0.9990373413880421,2022-09-23 17:43:29.032707,2022-09-23 17:43:50.643074,0 days 00:00:21.610367,11,342,42,22,231,112,COMPLETE
235,0.9990314635004581,2022-09-23 17:37:37.566584,2022-09-23 17:38:01.528958,0 days 00:00:23.962374,12,328,92,6,242,123,COMPLETE
160,0.999026932010798,2022-09-23 17:08:48.980055,2022-09-23 17:09:13.172172,0 days 00:00:24.192117,11,263,90,6,207,127,COMPLETE
222,0.9990250221111057,2022-09-23 17:32:48.708390,2022-09-23 17:33:05.921307,0 days 00:00:17.212917,30,343,64,8,224,88,COMPLETE
227,0.999024794597362,2022-09-23 17:34:38.461607,2022-09-23 17:35:01.936127,0 days 00:00:23.474520,14,320,91,7,240,121,COMPLETE
24,0.9990218840393057,2022-09-23 16:16:04.543584,2022-09-23 16:16:36.235332,0 days 00:00:31.691748,10,316,100,15,207,171,COMPLETE
129,0.9990185466834186,2022-09-23 16:56:10.458930,2022-09-23 16:56:32.855849,0 days 00:00:22.396919,29,348,64,6,254,115,COMPLETE
205,0.9990156966815413,2022-09-23 17:26:28.892975,2022-09-23 17:26:51.480155,0 days 00:00:22.587180,21,336,91,9,282,115,COMPLETE
255,0.9990143391021779,2022-09-23 17:45:29.360286,2022-09-23 17:45:54.549213,0 days 00:00:25.188927,13,350,88,7,209,130,COMPLETE
66,0.9990128469424416,2022-09-23 16:32:39.702348,2022-09-23 16:32:56.675836,0 days 00:00:16.973488,29,279,65,24,389,87,COMPLETE
188,0.9990111145157247,2022-09-23 17:19:47.638275,2022-09-23 17:20:07.638081,0 days 00:00:19.999806,30,343,84,19,208,103,COMPLETE
3,0.9990099631176401,2022-09-23 16:07:30.695134,2022-09-23 16:08:00.479577,0 days 00:00:29.784443,22,267,37,17,335,160,COMPLETE
168,0.9990010932091802,2022-09-23 17:11:58.990221,2022-09-23 17:12:20.850354,0 days 00:00:21.860133,20,252,92,5,290,115,COMPLETE
196,0.9990009537932427,2022-09-23 17:22:52.842650,2022-09-23 17:23:14.936243,0 days 00:00:22.093593,22,334,92,25,230,113,COMPLETE
64,0.9989999790936396,2022-09-23 16:32:03.546274,2022-09-23 16:32:18.346621,0 days 00:00:14.800347,28,328,76,21,398,75,COMPLETE
88,0.9989905834357885,2022-09-23 16:40:19.524582,2022-09-23 16:40:32.755961,0 days 00:00:13.231379,28,241,89,7,334,68,COMPLETE
291,0.9989877732751274,2022-09-23 17:59:11.086318,2022-09-23 17:59:30.357195,0 days 00:00:19.270877,27,344,93,5,367,97,COMPLETE
133,0.9989873787725361,2022-09-23 16:57:35.209291,2022-09-23 16:57:54.949883,0 days 00:00:19.740592,27,344,82,8,415,100,COMPLETE
125,0.9989869310625735,2022-09-23 16:54:24.748570,2022-09-23 16:54:47.865125,0 days 00:00:23.116555,30,332,100,12,298,119,COMPLETE
157,0.9989823762907616,2022-09-23 17:07:36.650062,2022-09-23 17:07:58.327702,0 days 00:00:21.677640,29,341,66,10,308,109,COMPLETE
27,0.9989808426435051,2022-09-23 16:17:20.555277,2022-09-23 16:17:46.123232,0 days 00:00:25.567955,29,203,83,12,428,135,COMPLETE
67,0.9989807423128074,2022-09-23 16:32:56.676172,2022-09-23 16:33:15.094643,0 days 00:00:18.418471,30,248,57,23,375,95,COMPLETE
101,0.9989803391160836,2022-09-23 16:45:07.729267,2022-09-23 16:45:31.076556,0 days 00:00:23.347289,28,183,90,6,233,126,COMPLETE
70,0.99897960253422,2022-09-23 16:33:58.983325,2022-09-23 16:34:23.808596,0 days 00:00:24.825271,29,210,96,20,367,131,COMPLETE
245,0.9989742659372558,2022-09-23 17:41:34.782458,2022-09-23 17:41:58.225173,0 days 00:00:23.442715,12,335,82,7,251,121,COMPLETE
47,0.9989707641380845,2022-09-23 16:25:47.303315,2022-09-23 16:25:57.902210,0 days 00:00:10.598895,29,342,94,12,314,52,COMPLETE
254,0.9989681490342575,2022-09-23 17:45:04.058583,2022-09-23 17:45:29.359972,0 days 00:00:25.301389,12,202,95,6,241,136,COMPLETE
290,0.9989636368694877,2022-09-23 17:58:49.842353,2022-09-23 17:59:11.085956,0 days 00:00:21.243603,27,346,97,5,329,107,COMPLETE
17,0.9989602305636388,2022-09-23 16:13:09.242023,2022-09-23 16:13:24.417980,0 days 00:00:15.175957,19,247,75,16,493,78,COMPLETE
109,0.9989599348828796,2022-09-23 16:48:11.102418,2022-09-23 16:48:31.990350,0 days 00:00:20.887932,17,339,94,7,237,107,COMPLETE
268,0.9989583515388784,2022-09-23 17:50:20.505540,2022-09-23 17:50:43.840100,0 days 00:00:23.334560,24,245,32,5,213,124,COMPLETE
38,0.9989573271307666,2022-09-23 16:21:54.857596,2022-09-23 16:22:21.118283,0 days 00:00:26.260687,25,254,76,14,482,136,COMPLETE
172,0.9989488120183505,2022-09-23 17:13:34.632401,2022-09-23 17:13:59.876803,0 days 00:00:25.244402,30,342,95,9,256,130,COMPLETE
83,0.9989281998280944,2022-09-23 16:38:34.969413,2022-09-23 16:38:55.681253,0 days 00:00:20.711840,26,343,83,8,366,105,COMPLETE
154,0.9989269861242179,2022-09-23 17:06:27.874393,2022-09-23 17:06:52.451135,0 days 00:00:24.576742,26,229,86,9,270,131,COMPLETE
271,0.9989202970228062,2022-09-23 17:51:33.027767,2022-09-23 17:51:50.644112,0 days 00:00:17.616345,26,304,100,8,222,91,COMPLETE
91,0.9989173269463746,2022-09-23 16:41:22.500530,2022-09-23 16:41:42.422501,0 days 00:00:19.921971,25,350,60,6,265,102,COMPLETE
151,0.9989108345860476,2022-09-23 17:05:16.054642,2022-09-23 17:05:40.527943,0 days 00:00:24.473301,22,343,100,11,281,127,COMPLETE
234,0.9989072369451356,2022-09-23 17:37:14.204572,2022-09-23 17:37:37.566273,0 days 00:00:23.361701,13,326,85,7,230,119,COMPLETE
231,0.9988984105140982,2022-09-23 17:36:09.781776,2022-09-23 17:36:26.241896,0 days 00:00:16.460120,14,333,89,6,237,84,COMPLETE
73,0.9988964662551914,2022-09-23 16:35:07.512018,2022-09-23 16:35:27.535975,0 days 00:00:20.023957,28,346,66,21,325,102,COMPLETE
274,0.9988891877447368,2022-09-23 17:52:34.847075,2022-09-23 17:52:59.254474,0 days 00:00:24.407399,23,235,98,7,235,129,COMPLETE
179,0.9988857179783641,2022-09-23 17:16:23.843316,2022-09-23 17:16:50.277886,0 days 00:00:26.434570,28,239,92,8,238,139,COMPLETE
77,0.9988613214938626,2022-09-23 16:36:36.023378,2022-09-23 16:37:02.650527,0 days 00:00:26.627149,30,307,90,21,278,139,COMPLETE
25,0.9988589573592016,2022-09-23 16:16:36.235509,2022-09-23 16:16:56.305160,0 days 00:00:20.069651,28,286,68,7,251,104,COMPLETE
267,0.9988551823009096,2022-09-23 17:50:08.758159,2022-09-23 17:50:20.505149,0 days 00:00:11.746990,11,343,95,9,229,59,COMPLETE
45,0.9988429677181023,2022-09-23 16:25:00.264483,2022-09-23 16:25:26.568811,0 days 00:00:26.304328,28,275,61,8,295,138,COMPLETE
219,0.99884100947031,2022-09-23 17:31:48.983594,2022-09-23 17:32:07.753959,0 days 00:00:18.770365,12,347,93,9,256,96,COMPLETE
126,0.9988309343131218,2022-09-23 16:54:47.865652,2022-09-23 16:55:09.698136,0 days 00:00:21.832484,15,337,96,9,227,112,COMPLETE
76,0.9988214393128676,2022-09-23 16:36:14.883960,2022-09-23 16:36:36.023167,0 days 00:00:21.139207,29,223,70,23,401,110,COMPLETE
96,0.998819494019118,2022-09-23 16:43:09.140855,2022-09-23 16:43:33.236914,0 days 00:00:24.096059,30,327,80,7,256,125,COMPLETE
40,0.9988162787855509,2022-09-23 16:22:51.446847,2022-09-23 16:23:24.332420,0 days 00:00:32.885573,27,220,64,13,205,178,COMPLETE
86,0.9988074588031223,2022-09-23 16:39:38.451937,2022-09-23 16:40:01.840562,0 days 00:00:23.388625,27,192,99,9,382,123,COMPLETE
29,0.9987917855384412,2022-09-23 16:18:02.357330,2022-09-23 16:18:21.008413,0 days 00:00:18.651083,16,235,57,14,385,97,COMPLETE
156,0.9987890275364608,2022-09-23 17:07:14.673380,2022-09-23 17:07:36.649802,0 days 00:00:21.976422,24,170,92,8,248,118,COMPLETE
15,0.9987717082302507,2022-09-23 16:12:28.115859,2022-09-23 16:12:42.055221,0 days 00:00:13.939362,26,305,88,10,447,70,COMPLETE
251,0.9987583114434717,2022-09-23 17:43:50.643401,2022-09-23 17:44:14.037807,0 days 00:00:23.394406,13,216,91,8,250,124,COMPLETE
19,0.9987481431371045,2022-09-23 16:13:44.923401,2022-09-23 16:14:20.773709,0 days 00:00:35.850308,30,243,52,5,423,188,COMPLETE
257,0.99871970608905,2022-09-23 17:46:18.700869,2022-09-23 17:46:41.241705,0 days 00:00:22.540836,15,332,99,7,227,115,COMPLETE
107,0.9985846039861745,2022-09-23 16:47:27.583526,2022-09-23 16:47:47.998823,0 days 00:00:20.415297,12,199,95,6,203,109,COMPLETE
39,0.9984884693302729,2022-09-23 16:22:21.118484,2022-09-23 16:22:51.446493,0 days 00:00:30.328009,23,177,48,19,237,166,COMPLETE
9,0.9983628750432894,2022-09-23 16:09:58.866658,2022-09-23 16:10:34.054328,0 days 00:00:35.187670,24,173,78,13,228,193,COMPLETE
0,0.9983571890455968,2022-09-23 16:06:17.502141,2022-09-23 16:06:44.053548,0 days 00:00:26.551407,12,190,60,13,329,95,COMPLETE
