iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
147,0.9762714015482561,2022-09-28 01:55:56.814978,2022-09-28 01:57:21.048516,0 days 00:01:24.233538,20.0,380.0,102.0,2.0,344.0,562.0,COMPLETE
127,0.9762631321329995,2022-09-28 01:27:02.327818,2022-09-28 01:28:26.897848,0 days 00:01:24.570030,20.0,375.0,99.0,5.0,369.0,564.0,COMPLETE
189,0.9762614738057714,2022-09-28 02:53:49.707490,2022-09-28 02:55:10.995104,0 days 00:01:21.287614,22.0,386.0,106.0,2.0,333.0,541.0,COMPLETE
109,0.9762548575936367,2022-09-28 01:02:51.803658,2022-09-28 01:04:12.018193,0 days 00:01:20.214535,22.0,360.0,85.0,7.0,391.0,534.0,COMPLETE
234,0.9762548557706374,2022-09-28 03:55:04.817925,2022-09-28 03:56:23.688056,0 days 00:01:18.870131,23.0,400.0,104.0,2.0,360.0,523.0,COMPLETE
152,0.9762515484775292,2022-09-28 02:02:56.053554,2022-09-28 02:04:19.552349,0 days 00:01:23.498795,20.0,381.0,104.0,2.0,331.0,556.0,COMPLETE
160,0.9762333476737893,2022-09-28 02:14:00.520116,2022-09-28 02:15:22.943482,0 days 00:01:22.423366,21.0,385.0,110.0,2.0,335.0,548.0,COMPLETE
176,0.9762234228382497,2022-09-28 02:35:57.641556,2022-09-28 02:37:19.732942,0 days 00:01:22.091386,21.0,386.0,108.0,3.0,330.0,546.0,COMPLETE
186,0.9762184575628052,2022-09-28 02:49:41.717702,2022-09-28 02:51:04.942003,0 days 00:01:23.224301,21.0,390.0,109.0,2.0,335.0,554.0,COMPLETE
110,0.9762085331214275,2022-09-28 01:04:12.018418,2022-09-28 01:05:31.726148,0 days 00:01:19.707730,22.0,360.0,82.0,6.0,392.0,532.0,COMPLETE
195,0.9762085324316441,2022-09-28 03:02:03.698228,2022-09-28 03:03:27.097208,0 days 00:01:23.398980,22.0,393.0,107.0,2.0,330.0,554.0,COMPLETE
123,0.9762035691762798,2022-09-28 01:21:36.995723,2022-09-28 01:22:55.693347,0 days 00:01:18.697624,21.0,369.0,83.0,6.0,377.0,524.0,COMPLETE
90,0.9762035686835772,2022-09-28 00:37:54.956529,2022-09-28 00:39:21.099383,0 days 00:01:26.142854,23.0,373.0,66.0,9.0,395.0,527.0,COMPLETE
144,0.9762002573503084,2022-09-28 01:51:42.419523,2022-09-28 01:53:08.620852,0 days 00:01:26.201329,21.0,377.0,107.0,3.0,351.0,574.0,COMPLETE
100,0.9761837148245265,2022-09-28 00:51:01.198090,2022-09-28 00:52:15.425040,0 days 00:01:14.226950,22.0,357.0,69.0,7.0,406.0,494.0,COMPLETE
130,0.97616220510176,2022-09-28 01:31:28.749544,2022-09-28 01:32:57.240902,0 days 00:01:28.491358,20.0,362.0,99.0,3.0,362.0,591.0,COMPLETE
113,0.9761588976608411,2022-09-28 01:08:12.439295,2022-09-28 01:09:33.053305,0 days 00:01:20.614010,21.0,365.0,87.0,6.0,380.0,535.0,COMPLETE
135,0.9761555881998417,2022-09-28 01:38:43.726528,2022-09-28 01:40:08.905758,0 days 00:01:25.179230,21.0,371.0,98.0,5.0,366.0,566.0,COMPLETE
121,0.9761539316463428,2022-09-28 01:18:55.641027,2022-09-28 01:20:16.515913,0 days 00:01:20.874886,22.0,373.0,89.0,6.0,390.0,538.0,COMPLETE
137,0.976152280611112,2022-09-28 01:41:35.916294,2022-09-28 01:43:03.027454,0 days 00:01:27.111160,20.0,378.0,92.0,4.0,369.0,579.0,COMPLETE
133,0.9761506245503156,2022-09-28 01:35:48.099142,2022-09-28 01:37:13.438714,0 days 00:01:25.339572,20.0,375.0,93.0,4.0,374.0,568.0,COMPLETE
95,0.9761340815811014,2022-09-28 00:44:36.521024,2022-09-28 00:45:52.630353,0 days 00:01:16.109329,24.0,365.0,66.0,8.0,396.0,506.0,COMPLETE
91,0.9761109191479157,2022-09-28 00:39:21.099622,2022-09-28 00:40:37.633723,0 days 00:01:16.534101,23.0,362.0,67.0,9.0,407.0,511.0,COMPLETE
31,0.9761108100465946,2022-09-23 23:34:32.940744,2022-09-23 23:36:09.319344,0 days 00:01:36.378600,39.0,395.0,61.0,7.0,498.0,513.0,COMPLETE
104,0.9761043007678899,2022-09-28 00:56:07.614466,2022-09-28 00:57:28.855418,0 days 00:01:21.240952,20.0,351.0,63.0,7.0,405.0,543.0,COMPLETE
119,0.9760910654859458,2022-09-28 01:16:08.937290,2022-09-28 01:17:28.819829,0 days 00:01:19.882539,21.0,366.0,86.0,6.0,384.0,532.0,COMPLETE
84,0.9760907679652547,2022-09-24 00:51:48.244623,2022-09-24 00:53:15.785550,0 days 00:01:27.540927,24.0,389.0,56.0,8.0,398.0,471.0,COMPLETE
93,0.976087756320568,2022-09-28 00:41:56.430797,2022-09-28 00:43:15.386345,0 days 00:01:18.955548,23.0,355.0,74.0,9.0,407.0,527.0,COMPLETE
115,0.9760861003090417,2022-09-28 01:10:52.890944,2022-09-28 01:12:12.638330,0 days 00:01:19.747386,21.0,373.0,85.0,6.0,379.0,532.0,COMPLETE
106,0.97608279232615,2022-09-28 00:58:51.609910,2022-09-28 01:00:13.187200,0 days 00:01:21.577290,21.0,367.0,72.0,7.0,382.0,545.0,COMPLETE
103,0.9760827922276094,2022-09-28 00:54:46.333012,2022-09-28 00:56:07.614266,0 days 00:01:21.281254,20.0,350.0,65.0,7.0,403.0,544.0,COMPLETE
125,0.9760794840476368,2022-09-28 01:24:14.451416,2022-09-28 01:25:37.184281,0 days 00:01:22.732865,21.0,371.0,91.0,6.0,384.0,552.0,COMPLETE
52,0.9760642578847968,2022-09-24 00:07:00.879201,2022-09-24 00:08:32.424226,0 days 00:01:31.545025,22.0,395.0,66.0,9.0,502.0,487.0,COMPLETE
88,0.9760395448694852,2022-09-24 00:57:41.249094,2022-09-24 00:59:15.597591,0 days 00:01:34.348497,23.0,384.0,66.0,8.0,408.0,506.0,COMPLETE
139,0.9760364663758331,2022-09-28 01:44:29.516446,2022-09-28 01:45:57.708924,0 days 00:01:28.192478,21.0,368.0,94.0,4.0,373.0,587.0,COMPLETE
124,0.9760265395202131,2022-09-28 01:22:55.693627,2022-09-28 01:24:14.451083,0 days 00:01:18.757456,22.0,369.0,83.0,6.0,393.0,524.0,COMPLETE
59,0.9760045328602526,2022-09-24 00:17:01.720517,2022-09-24 00:18:24.278390,0 days 00:01:22.557873,26.0,395.0,58.0,7.0,426.0,443.0,COMPLETE
85,0.9760013737872222,2022-09-24 00:53:15.785771,2022-09-24 00:54:43.908699,0 days 00:01:28.122928,24.0,382.0,56.0,8.0,398.0,474.0,COMPLETE
129,0.9759984142750956,2022-09-28 01:29:56.721050,2022-09-28 01:31:28.749302,0 days 00:01:32.028252,20.0,375.0,96.0,4.0,368.0,610.0,COMPLETE
41,0.9759961469467481,2022-09-23 23:50:15.852418,2022-09-23 23:51:38.729510,0 days 00:01:22.877092,29.0,391.0,54.0,9.0,358.0,447.0,COMPLETE
92,0.9759884864833407,2022-09-28 00:40:37.633945,2022-09-28 00:41:56.430592,0 days 00:01:18.796647,23.0,363.0,67.0,9.0,410.0,524.0,COMPLETE
77,0.9759880220676014,2022-09-24 00:42:23.342496,2022-09-24 00:43:41.274508,0 days 00:01:17.932012,30.0,397.0,59.0,9.0,458.0,415.0,COMPLETE
112,0.9759868320484626,2022-09-28 01:06:48.942060,2022-09-28 01:08:12.439083,0 days 00:01:23.497023,22.0,370.0,88.0,7.0,375.0,558.0,COMPLETE
120,0.9759818686452878,2022-09-28 01:17:28.820083,2022-09-28 01:18:55.640787,0 days 00:01:26.820704,20.0,359.0,80.0,5.0,370.0,581.0,COMPLETE
97,0.9759719433663157,2022-09-28 00:47:09.926164,2022-09-28 00:48:29.086436,0 days 00:01:19.160272,22.0,346.0,78.0,8.0,407.0,530.0,COMPLETE
140,0.975971940508641,2022-09-28 01:45:57.709159,2022-09-28 01:47:23.586552,0 days 00:01:25.877393,21.0,371.0,90.0,5.0,378.0,571.0,COMPLETE
99,0.9759702875026002,2022-09-28 00:49:45.383430,2022-09-28 00:51:01.197771,0 days 00:01:15.814341,23.0,364.0,66.0,9.0,387.0,506.0,COMPLETE
37,0.9759550439880251,2022-09-23 23:43:52.805857,2022-09-23 23:45:26.245379,0 days 00:01:33.439522,30.0,389.0,48.0,7.0,373.0,503.0,COMPLETE
83,0.9759548989689374,2022-09-24 00:50:20.093325,2022-09-24 00:51:48.244399,0 days 00:01:28.151074,29.0,389.0,49.0,8.0,418.0,473.0,COMPLETE
56,0.9759350454124113,2022-09-24 00:13:04.933807,2022-09-24 00:14:26.541461,0 days 00:01:21.607654,24.0,395.0,55.0,8.0,357.0,439.0,COMPLETE
62,0.9759348230498105,2022-09-24 00:21:02.244427,2022-09-24 00:22:28.165514,0 days 00:01:25.921087,31.0,391.0,50.0,6.0,424.0,460.0,COMPLETE
111,0.9759322332339715,2022-09-28 01:05:31.726366,2022-09-28 01:06:48.941811,0 days 00:01:17.215445,22.0,361.0,81.0,6.0,389.0,516.0,COMPLETE
70,0.975925253985297,2022-09-24 00:32:16.850765,2022-09-24 00:33:41.842269,0 days 00:01:24.991504,28.0,397.0,44.0,10.0,444.0,455.0,COMPLETE
82,0.9759183702647942,2022-09-24 00:48:57.192949,2022-09-24 00:50:20.092965,0 days 00:01:22.900016,30.0,397.0,62.0,9.0,491.0,442.0,COMPLETE
134,0.9759173429751765,2022-09-28 01:37:13.438963,2022-09-28 01:38:43.726251,0 days 00:01:30.287288,20.0,379.0,95.0,5.0,361.0,600.0,COMPLETE
32,0.9759086175094364,2022-09-23 23:36:09.319533,2022-09-23 23:37:49.952741,0 days 00:01:40.633208,39.0,389.0,65.0,7.0,500.0,537.0,COMPLETE
87,0.9759020963366527,2022-09-24 00:56:13.149516,2022-09-24 00:57:41.248877,0 days 00:01:28.099361,25.0,387.0,52.0,8.0,397.0,473.0,COMPLETE
48,0.9758987342368995,2022-09-24 00:00:39.754407,2022-09-24 00:02:12.620621,0 days 00:01:32.866214,22.0,384.0,72.0,8.0,359.0,499.0,COMPLETE
11,0.9758870538992162,2022-09-23 22:55:50.339342,2022-09-23 22:58:00.742303,0 days 00:02:10.402961,40.0,400.0,94.0,6.0,511.0,696.0,COMPLETE
105,0.9758825997441952,2022-09-28 00:57:28.855621,2022-09-28 00:58:51.609704,0 days 00:01:22.754083,20.0,350.0,63.0,7.0,401.0,553.0,COMPLETE
34,0.9758821364327958,2022-09-23 23:39:29.939445,2022-09-23 23:40:58.426543,0 days 00:01:28.487098,39.0,390.0,52.0,9.0,336.0,476.0,COMPLETE
29,0.9758770159396527,2022-09-23 23:31:12.785840,2022-09-23 23:32:53.617120,0 days 00:01:40.831280,39.0,400.0,64.0,10.0,496.0,537.0,COMPLETE
42,0.9758737795231087,2022-09-23 23:51:38.729701,2022-09-23 23:53:01.065653,0 days 00:01:22.335952,25.0,392.0,56.0,7.0,363.0,443.0,COMPLETE
74,0.9758588724368207,2022-09-24 00:37:55.904024,2022-09-24 00:39:27.051176,0 days 00:01:31.147152,27.0,391.0,46.0,6.0,443.0,487.0,COMPLETE
76,0.9758587902593377,2022-09-24 00:40:47.737513,2022-09-24 00:42:23.342286,0 days 00:01:35.604773,29.0,390.0,63.0,8.0,443.0,511.0,COMPLETE
141,0.9758544719370245,2022-09-28 01:47:23.586806,2022-09-28 01:48:53.648399,0 days 00:01:30.061593,20.0,366.0,77.0,5.0,381.0,600.0,COMPLETE
101,0.9758511631658087,2022-09-28 00:52:15.425245,2022-09-28 00:53:29.530612,0 days 00:01:14.105367,21.0,356.0,69.0,8.0,394.0,494.0,COMPLETE
44,0.9758409609645289,2022-09-23 23:54:33.183690,2022-09-23 23:55:56.886176,0 days 00:01:23.702486,29.0,393.0,78.0,8.0,343.0,450.0,COMPLETE
47,0.9758406274206273,2022-09-23 23:58:53.733660,2022-09-24 00:00:39.754203,0 days 00:01:46.020543,28.0,393.0,57.0,11.0,437.0,568.0,COMPLETE
36,0.9758373910040835,2022-09-23 23:42:24.239122,2022-09-23 23:43:52.805541,0 days 00:01:28.566419,20.0,383.0,53.0,7.0,392.0,475.0,COMPLETE
61,0.9758372556529351,2022-09-24 00:19:44.817712,2022-09-24 00:21:02.244206,0 days 00:01:17.426494,27.0,400.0,58.0,7.0,413.0,414.0,COMPLETE
64,0.975835545599241,2022-09-24 00:23:52.928332,2022-09-24 00:25:22.506515,0 days 00:01:29.578183,31.0,395.0,47.0,6.0,429.0,480.0,COMPLETE
57,0.9758259040251835,2022-09-24 00:14:26.541671,2022-09-24 00:15:46.152487,0 days 00:01:19.610816,25.0,395.0,47.0,8.0,385.0,428.0,COMPLETE
53,0.9758174746059528,2022-09-24 00:08:32.424430,2022-09-24 00:10:02.972937,0 days 00:01:30.548507,23.0,395.0,70.0,9.0,398.0,485.0,COMPLETE
46,0.9758125281357148,2022-09-23 23:57:15.907143,2022-09-23 23:58:53.733455,0 days 00:01:37.826312,33.0,373.0,64.0,6.0,381.0,526.0,COMPLETE
55,0.9758042243996935,2022-09-24 00:11:28.733107,2022-09-24 00:13:04.933597,0 days 00:01:36.200490,29.0,388.0,61.0,10.0,372.0,518.0,COMPLETE
22,0.9757975002001872,2022-09-23 23:17:52.896699,2022-09-23 23:19:59.669899,0 days 00:02:06.773200,38.0,398.0,104.0,6.0,462.0,678.0,COMPLETE
16,0.9757924667184965,2022-09-23 23:06:17.993177,2022-09-23 23:08:20.343377,0 days 00:02:02.350200,37.0,398.0,101.0,4.0,476.0,654.0,COMPLETE
60,0.9757858923720476,2022-09-24 00:18:24.278611,2022-09-24 00:19:44.817501,0 days 00:01:20.538890,26.0,396.0,54.0,8.0,341.0,434.0,COMPLETE
12,0.9757840663030833,2022-09-23 22:58:00.742479,2022-09-23 23:00:11.143536,0 days 00:02:10.401057,40.0,395.0,97.0,5.0,510.0,696.0,COMPLETE
71,0.9757809507357791,2022-09-24 00:33:41.842490,2022-09-24 00:35:06.832446,0 days 00:01:24.989956,28.0,396.0,40.0,10.0,433.0,455.0,COMPLETE
65,0.975779347029416,2022-09-24 00:25:22.506725,2022-09-24 00:26:49.306314,0 days 00:01:26.799589,23.0,384.0,55.0,5.0,409.0,467.0,COMPLETE
81,0.9757775112925127,2022-09-24 00:47:32.182418,2022-09-24 00:48:57.192624,0 days 00:01:25.010206,31.0,397.0,53.0,10.0,430.0,455.0,COMPLETE
79,0.9757727340112101,2022-09-24 00:44:56.207721,2022-09-24 00:46:13.665641,0 days 00:01:17.457920,32.0,393.0,60.0,9.0,483.0,412.0,COMPLETE
33,0.975766091989187,2022-09-23 23:37:49.952931,2022-09-23 23:39:29.939153,0 days 00:01:39.986222,39.0,376.0,62.0,7.0,499.0,535.0,COMPLETE
21,0.975752764439414,2022-09-23 23:15:47.275176,2022-09-23 23:17:52.896515,0 days 00:02:05.621339,40.0,390.0,97.0,5.0,512.0,672.0,COMPLETE
35,0.975752730601627,2022-09-23 23:40:58.426732,2022-09-23 23:42:24.238896,0 days 00:01:25.812164,36.0,388.0,52.0,9.0,334.0,462.0,COMPLETE
49,0.9757379395306089,2022-09-24 00:02:12.620818,2022-09-24 00:03:45.546306,0 days 00:01:32.925488,22.0,385.0,72.0,9.0,356.0,499.0,COMPLETE
10,0.9757363116543979,2022-09-23 22:53:45.487353,2022-09-23 22:55:50.339157,0 days 00:02:04.851804,40.0,399.0,92.0,6.0,500.0,666.0,COMPLETE
96,0.9757287328169358,2022-09-28 00:45:52.630562,2022-09-28 00:47:09.925954,0 days 00:01:17.295392,24.0,359.0,70.0,8.0,397.0,517.0,COMPLETE
78,0.9757262640268951,2022-09-24 00:43:41.274719,2022-09-24 00:44:56.207506,0 days 00:01:14.932787,30.0,386.0,58.0,7.0,476.0,400.0,COMPLETE
117,0.9757254245876927,2022-09-28 01:13:30.883640,2022-09-28 01:14:49.086367,0 days 00:01:18.202727,22.0,359.0,81.0,6.0,367.0,521.0,COMPLETE
45,0.9757181874874442,2022-09-23 23:55:56.886375,2022-09-23 23:57:15.906944,0 days 00:01:19.020569,27.0,386.0,49.0,12.0,355.0,425.0,COMPLETE
63,0.9757180811401133,2022-09-24 00:22:28.165725,2022-09-24 00:23:52.928104,0 days 00:01:24.762379,29.0,392.0,50.0,6.0,425.0,454.0,COMPLETE
94,0.9757138425581408,2022-09-28 00:43:15.386560,2022-09-28 00:44:36.520790,0 days 00:01:21.134230,21.0,354.0,74.0,9.0,386.0,542.0,COMPLETE
72,0.9757098112418789,2022-09-24 00:35:06.832725,2022-09-24 00:36:28.790296,0 days 00:01:21.957571,28.0,400.0,44.0,10.0,443.0,438.0,COMPLETE
27,0.975701396324557,2022-09-23 23:28:02.400569,2022-09-23 23:29:18.266962,0 days 00:01:15.866393,36.0,389.0,84.0,3.0,462.0,406.0,COMPLETE
43,0.9756866004195693,2022-09-23 23:53:01.065944,2022-09-23 23:54:33.183335,0 days 00:01:32.117391,31.0,382.0,68.0,10.0,371.0,494.0,COMPLETE
73,0.9756616360378394,2022-09-24 00:36:28.790523,2022-09-24 00:37:55.903820,0 days 00:01:27.113297,31.0,387.0,54.0,9.0,506.0,464.0,COMPLETE
86,0.9756336672701057,2022-09-24 00:54:43.908932,2022-09-24 00:56:13.149212,0 days 00:01:29.240280,22.0,382.0,58.0,7.0,402.0,479.0,COMPLETE
23,0.975630266498596,2022-09-23 23:19:59.670088,2022-09-23 23:21:59.537450,0 days 00:01:59.867362,35.0,400.0,106.0,6.0,454.0,641.0,COMPLETE
265,0.9756228471124654,2022-09-28 04:35:07.608856,2022-09-28 04:36:23.142551,0 days 00:01:15.533695,25.0,332.0,100.0,3.0,363.0,505.0,COMPLETE
67,0.9756201947012453,2022-09-24 00:28:11.821332,2022-09-24 00:29:33.561226,0 days 00:01:21.739894,24.0,378.0,60.0,5.0,452.0,439.0,COMPLETE
38,0.975595573531356,2022-09-23 23:45:26.245571,2022-09-23 23:47:02.527772,0 days 00:01:36.282201,27.0,374.0,48.0,7.0,391.0,519.0,COMPLETE
51,0.9755939553230839,2022-09-24 00:05:27.032164,2022-09-24 00:07:00.879002,0 days 00:01:33.846838,25.0,379.0,76.0,7.0,364.0,504.0,COMPLETE
24,0.9755854775641574,2022-09-23 23:21:59.537664,2022-09-23 23:24:04.337115,0 days 00:02:04.799451,38.0,377.0,84.0,8.0,465.0,671.0,COMPLETE
58,0.9755341964607528,2022-09-24 00:15:46.152760,2022-09-24 00:17:01.720307,0 days 00:01:15.567547,24.0,379.0,56.0,11.0,486.0,405.0,COMPLETE
18,0.9755193377141607,2022-09-23 23:10:23.392027,2022-09-23 23:11:58.443704,0 days 00:01:35.051677,37.0,350.0,88.0,4.0,485.0,511.0,COMPLETE
4,0.9755026045589084,2022-09-23 22:43:13.927502,2022-09-23 22:45:10.074651,0 days 00:01:56.147149,30.0,386.0,71.0,7.0,404.0,625.0,COMPLETE
201,0.9754987601608233,2022-09-28 03:10:18.846060,2022-09-28 03:11:39.192840,0 days 00:01:20.346780,21.0,312.0,107.0,2.0,337.0,543.0,COMPLETE
17,0.9754960398803985,2022-09-23 23:08:20.343551,2022-09-23 23:10:23.391795,0 days 00:02:03.048244,37.0,380.0,109.0,2.0,472.0,659.0,COMPLETE
14,0.9754878328237687,2022-09-23 23:02:20.655343,2022-09-23 23:04:30.853924,0 days 00:02:10.198581,37.0,368.0,90.0,5.0,468.0,700.0,COMPLETE
80,0.9754862677891621,2022-09-24 00:46:13.665857,2022-09-24 00:47:32.182195,0 days 00:01:18.516338,33.0,376.0,67.0,5.0,457.0,420.0,COMPLETE
15,0.9754844707240156,2022-09-23 23:04:30.854105,2022-09-23 23:06:17.992960,0 days 00:01:47.138855,20.0,363.0,93.0,8.0,511.0,575.0,COMPLETE
295,0.9754772563997574,2022-09-28 05:12:35.992328,2022-09-28 05:13:51.293519,0 days 00:01:15.301191,26.0,302.0,100.0,3.0,369.0,508.0,COMPLETE
54,0.9754694137846702,2022-09-24 00:10:02.973170,2022-09-24 00:11:28.732900,0 days 00:01:25.759730,21.0,367.0,65.0,9.0,504.0,460.0,COMPLETE
25,0.9754545598720477,2022-09-23 23:24:04.337321,2022-09-23 23:25:57.904685,0 days 00:01:53.567364,32.0,371.0,102.0,4.0,435.0,610.0,COMPLETE
40,0.9754314989027951,2022-09-23 23:48:45.184206,2022-09-23 23:50:15.852218,0 days 00:01:30.668012,30.0,361.0,44.0,7.0,413.0,489.0,COMPLETE
3,0.9753818263397235,2022-09-23 22:41:55.223859,2022-09-23 22:43:13.927206,0 days 00:01:18.703347,26.0,323.0,69.0,11.0,480.0,425.0,COMPLETE
75,0.9753568861278413,2022-09-24 00:39:27.051385,2022-09-24 00:40:47.737301,0 days 00:01:20.685916,26.0,381.0,42.0,11.0,419.0,432.0,COMPLETE
19,0.9753352403401382,2022-09-23 23:11:58.443886,2022-09-23 23:13:58.103831,0 days 00:01:59.659945,35.0,382.0,82.0,6.0,451.0,643.0,COMPLETE
13,0.9752707525362005,2022-09-23 23:00:11.143712,2022-09-23 23:02:20.655149,0 days 00:02:09.511437,40.0,367.0,110.0,2.0,501.0,695.0,COMPLETE
7,0.9752562418354186,2022-09-23 22:48:50.528843,2022-09-23 22:50:18.276437,0 days 00:01:27.747594,34.0,328.0,77.0,5.0,391.0,475.0,COMPLETE
20,0.9751946762400013,2022-09-23 23:13:58.104018,2022-09-23 23:15:47.274999,0 days 00:01:49.170981,38.0,351.0,100.0,3.0,489.0,587.0,COMPLETE
66,0.975186290326497,2022-09-24 00:26:49.306534,2022-09-24 00:28:11.820981,0 days 00:01:22.514447,26.0,370.0,45.0,7.0,352.0,446.0,COMPLETE
50,0.9751812761806848,2022-09-24 00:03:45.546503,2022-09-24 00:05:27.031964,0 days 00:01:41.485461,23.0,342.0,42.0,8.0,346.0,550.0,COMPLETE
5,0.9751582925549459,2022-09-23 22:45:10.074826,2022-09-23 22:46:57.490117,0 days 00:01:47.415291,24.0,322.0,103.0,9.0,438.0,583.0,COMPLETE
26,0.9751134262769939,2022-09-23 23:25:57.904897,2022-09-23 23:28:02.400369,0 days 00:02:04.495472,38.0,357.0,97.0,8.0,490.0,670.0,COMPLETE
9,0.9749777844772473,2022-09-23 22:52:11.472262,2022-09-23 22:53:45.487170,0 days 00:01:34.014908,34.0,334.0,60.0,9.0,350.0,511.0,COMPLETE
68,0.9749612011750521,2022-09-24 00:29:33.561668,2022-09-24 00:30:50.918441,0 days 00:01:17.356773,33.0,328.0,50.0,8.0,403.0,420.0,COMPLETE
6,0.9748713816076958,2022-09-23 22:46:57.490332,2022-09-23 22:48:50.528653,0 days 00:01:53.038321,28.0,322.0,73.0,3.0,423.0,614.0,COMPLETE
8,0.97482503730659,2022-09-23 22:50:18.276622,2022-09-23 22:52:11.472082,0 days 00:01:53.195460,32.0,339.0,40.0,12.0,450.0,615.0,COMPLETE
30,0.9747259870525912,2022-09-23 23:32:53.617338,2022-09-23 23:34:32.940554,0 days 00:01:39.323216,39.0,302.0,59.0,10.0,495.0,540.0,COMPLETE
39,0.9747058241220116,2022-09-23 23:47:02.528252,2022-09-23 23:48:45.183916,0 days 00:01:42.655664,30.0,313.0,68.0,8.0,377.0,561.0,COMPLETE
0,0.9746993851267108,2022-09-23 22:35:58.425075,2022-09-23 22:37:51.880252,0 days 00:01:53.455177,24.0,306.0,74.0,12.0,367.0,553.0,COMPLETE
277,0.9745193064318423,2022-09-28 04:50:07.421560,2022-09-28 04:51:18.190359,0 days 00:01:10.768799,26.0,273.0,98.0,3.0,360.0,480.0,COMPLETE
2,0.9743845247476056,2022-09-23 22:39:56.638363,2022-09-23 22:41:55.223683,0 days 00:01:58.585320,28.0,319.0,40.0,7.0,414.0,647.0,COMPLETE
69,0.9741925296910071,2022-09-24 00:30:50.918645,2022-09-24 00:32:16.850550,0 days 00:01:25.931905,21.0,287.0,51.0,9.0,421.0,470.0,COMPLETE
1,0.9739040295393027,2022-09-23 22:37:51.880457,2022-09-23 22:39:56.638190,0 days 00:02:04.757733,28.0,288.0,40.0,4.0,365.0,689.0,COMPLETE
28,0.9736505994044661,2022-09-23 23:29:18.267174,2022-09-23 23:31:12.785654,0 days 00:01:54.518480,32.0,270.0,105.0,6.0,478.0,629.0,COMPLETE
89,,2022-09-24 00:59:15.597832,,,,,,,,,RUNNING
