iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
289,0.9385895986122093,2022-10-01 02:36:16.365234,2022-10-01 02:37:21.274316,0 days 00:01:04.909082,24.0,395.0,74.0,33.0,469.0,415.0,COMPLETE
154,0.9385843546222328,2022-10-01 00:04:38.521072,2022-10-01 00:05:48.184788,0 days 00:01:09.663716,19.0,400.0,111.0,14.0,335.0,448.0,COMPLETE
26,0.9385814631570935,2022-09-30 21:32:51.874013,2022-09-30 21:33:53.471015,0 days 00:01:01.597002,36.0,367.0,57.0,15.0,325.0,400.0,COMPLETE
36,0.9385787484682712,2022-09-30 21:44:06.790051,2022-09-30 21:45:23.237421,0 days 00:01:16.447370,21.0,392.0,103.0,8.0,458.0,488.0,COMPLETE
173,0.938575110717037,2022-10-01 00:27:18.326232,2022-10-01 00:28:26.653765,0 days 00:01:08.327533,22.0,395.0,114.0,13.0,301.0,444.0,COMPLETE
77,0.9385739910497554,2022-09-30 22:33:25.862085,2022-09-30 22:34:34.594951,0 days 00:01:08.732866,29.0,396.0,53.0,12.0,502.0,438.0,COMPLETE
53,0.9385616483336277,2022-09-30 22:04:39.434741,2022-09-30 22:05:51.856769,0 days 00:01:12.422028,24.0,383.0,117.0,12.0,483.0,462.0,COMPLETE
220,0.9385498694392972,2022-10-01 01:20:27.588121,2022-10-01 01:21:31.813590,0 days 00:01:04.225469,18.0,392.0,111.0,34.0,349.0,413.0,COMPLETE
180,0.9385411755328457,2022-10-01 00:35:22.788165,2022-10-01 00:36:40.874514,0 days 00:01:18.086349,17.0,398.0,114.0,15.0,314.0,503.0,COMPLETE
134,0.9385352433135965,2022-09-30 23:41:18.995515,2022-09-30 23:42:28.888718,0 days 00:01:09.893203,22.0,382.0,110.0,12.0,377.0,450.0,COMPLETE
184,0.9385342452891797,2022-10-01 00:40:11.955729,2022-10-01 00:41:25.081906,0 days 00:01:13.126177,19.0,400.0,113.0,16.0,345.0,471.0,COMPLETE
68,0.9385338140099305,2022-09-30 22:22:48.547351,2022-09-30 22:24:03.179782,0 days 00:01:14.632431,20.0,389.0,76.0,16.0,452.0,478.0,COMPLETE
182,0.9385315556406124,2022-10-01 00:37:50.097630,2022-10-01 00:38:58.975061,0 days 00:01:08.877431,18.0,396.0,112.0,14.0,334.0,441.0,COMPLETE
287,0.9385248244489076,2022-10-01 02:34:15.172703,2022-10-01 02:35:22.308596,0 days 00:01:07.135893,20.0,393.0,111.0,35.0,324.0,433.0,COMPLETE
129,0.9385247553336434,2022-09-30 23:35:35.369032,2022-09-30 23:36:39.461686,0 days 00:01:04.092654,26.0,386.0,107.0,12.0,389.0,411.0,COMPLETE
136,0.9385138417624219,2022-09-30 23:43:45.421235,2022-09-30 23:44:53.251064,0 days 00:01:07.829829,23.0,388.0,112.0,12.0,367.0,435.0,COMPLETE
140,0.9385117988739686,2022-09-30 23:48:23.190370,2022-09-30 23:49:33.160563,0 days 00:01:09.970193,21.0,378.0,120.0,9.0,327.0,453.0,COMPLETE
185,0.9385109999015132,2022-10-01 00:41:25.082318,2022-10-01 00:42:42.044791,0 days 00:01:16.962473,18.0,398.0,110.0,17.0,328.0,494.0,COMPLETE
221,0.9385099992712458,2022-10-01 01:21:31.813910,2022-10-01 01:22:37.318716,0 days 00:01:05.504806,23.0,390.0,112.0,14.0,332.0,421.0,COMPLETE
4,0.9385098969806548,2022-09-30 21:05:11.382919,2022-09-30 21:06:57.199344,0 days 00:01:45.816425,29.0,393.0,64.0,18.0,465.0,679.0,COMPLETE
159,0.938505739482633,2022-10-01 00:10:21.856085,2022-10-01 00:11:31.624286,0 days 00:01:09.768201,21.0,391.0,116.0,12.0,301.0,453.0,COMPLETE
138,0.9385049985669998,2022-09-30 23:46:07.274427,2022-09-30 23:47:12.554968,0 days 00:01:05.280541,22.0,395.0,113.0,7.0,369.0,419.0,COMPLETE
16,0.9385040946981023,2022-09-30 21:19:55.610535,2022-09-30 21:21:05.850560,0 days 00:01:10.240025,20.0,375.0,120.0,21.0,431.0,451.0,COMPLETE
257,0.9384969819901385,2022-10-01 02:00:10.918720,2022-10-01 02:01:14.836356,0 days 00:01:03.917636,24.0,392.0,116.0,30.0,490.0,407.0,COMPLETE
218,0.9384893469295364,2022-10-01 01:18:19.997224,2022-10-01 01:19:24.425421,0 days 00:01:04.428197,23.0,398.0,113.0,28.0,362.0,413.0,COMPLETE
199,0.9384893412415555,2022-10-01 00:57:34.161868,2022-10-01 00:58:37.189879,0 days 00:01:03.028011,18.0,393.0,106.0,13.0,236.0,413.0,COMPLETE
240,0.9384885203109752,2022-10-01 01:42:34.557606,2022-10-01 01:43:36.961221,0 days 00:01:02.403615,26.0,396.0,113.0,26.0,469.0,397.0,COMPLETE
105,0.9384864221303106,2022-09-30 23:07:18.291737,2022-09-30 23:08:24.842076,0 days 00:01:06.550339,23.0,393.0,105.0,18.0,453.0,425.0,COMPLETE
88,0.9384822314569621,2022-09-30 22:46:12.674597,2022-09-30 22:47:12.199736,0 days 00:00:59.525139,27.0,374.0,111.0,10.0,470.0,380.0,COMPLETE
254,0.9384767082413177,2022-10-01 01:57:02.438027,2022-10-01 01:58:09.247572,0 days 00:01:06.809545,23.0,400.0,57.0,24.0,466.0,427.0,COMPLETE
205,0.9384651090466744,2022-10-01 01:04:15.240634,2022-10-01 01:05:20.166217,0 days 00:01:04.925583,19.0,394.0,109.0,13.0,380.0,417.0,COMPLETE
158,0.9384636799017683,2022-10-01 00:09:15.004719,2022-10-01 00:10:21.855863,0 days 00:01:06.851144,37.0,397.0,113.0,12.0,292.0,434.0,COMPLETE
243,0.9384636190803356,2022-10-01 01:45:34.735752,2022-10-01 01:46:41.253770,0 days 00:01:06.518018,24.0,395.0,111.0,27.0,469.0,424.0,COMPLETE
121,0.9384620489402902,2022-09-30 23:26:34.439181,2022-09-30 23:27:47.041775,0 days 00:01:12.602594,24.0,394.0,113.0,8.0,416.0,466.0,COMPLETE
90,0.9384586128468683,2022-09-30 22:48:17.451955,2022-09-30 22:49:20.831383,0 days 00:01:03.379428,23.0,394.0,109.0,13.0,494.0,403.0,COMPLETE
63,0.938454836706346,2022-09-30 22:16:41.789603,2022-09-30 22:17:58.884219,0 days 00:01:17.094616,21.0,383.0,97.0,16.0,432.0,495.0,COMPLETE
297,0.9384496127552396,2022-10-03 22:03:27.768897,2022-10-03 22:04:38.334407,0 days 00:01:10.565510,22.0,400.0,116.0,17.0,374.0,453.0,COMPLETE
137,0.9384491201267212,2022-09-30 23:44:53.251293,2022-09-30 23:46:07.274201,0 days 00:01:14.022908,21.0,391.0,108.0,13.0,359.0,477.0,COMPLETE
93,0.9384453605738623,2022-09-30 22:51:50.393284,2022-09-30 22:53:04.457207,0 days 00:01:14.063923,18.0,390.0,113.0,9.0,441.0,474.0,COMPLETE
264,0.9384434946204858,2022-10-01 02:07:43.067501,2022-10-01 02:09:14.244138,0 days 00:01:31.176637,24.0,393.0,109.0,27.0,511.0,581.0,COMPLETE
37,0.9384387095558642,2022-09-30 21:45:23.237619,2022-09-30 21:46:32.632072,0 days 00:01:09.394453,28.0,386.0,109.0,20.0,422.0,445.0,COMPLETE
49,0.9384368629547616,2022-09-30 22:00:11.952049,2022-09-30 22:01:19.275242,0 days 00:01:07.323193,18.0,396.0,96.0,13.0,260.0,438.0,COMPLETE
144,0.938436802133329,2022-09-30 23:53:06.191179,2022-09-30 23:54:13.127125,0 days 00:01:06.935946,24.0,386.0,111.0,11.0,320.0,432.0,COMPLETE
224,0.9384351877595146,2022-10-01 01:24:56.064733,2022-10-01 01:26:05.808177,0 days 00:01:09.743444,22.0,392.0,110.0,22.0,355.0,448.0,COMPLETE
78,0.938424857362364,2022-09-30 22:34:34.595174,2022-09-30 22:35:52.204033,0 days 00:01:17.608859,19.0,391.0,104.0,9.0,396.0,499.0,COMPLETE
35,0.9384070992504044,2022-09-30 21:43:01.263658,2022-09-30 21:44:06.789693,0 days 00:01:05.526035,23.0,380.0,117.0,16.0,489.0,417.0,COMPLETE
64,0.93840524435547,2022-09-30 22:17:58.884469,2022-09-30 22:19:11.944303,0 days 00:01:13.059834,24.0,388.0,111.0,11.0,419.0,468.0,COMPLETE
22,0.938400204946676,2022-09-30 21:27:35.813434,2022-09-30 21:29:04.955615,0 days 00:01:29.142181,26.0,390.0,56.0,22.0,443.0,573.0,COMPLETE
91,0.9383937170407016,2022-09-30 22:49:20.831584,2022-09-30 22:50:36.731698,0 days 00:01:15.900114,20.0,385.0,119.0,12.0,457.0,485.0,COMPLETE
155,0.9383857198161145,2022-10-01 00:05:48.185052,2022-10-01 00:06:53.615901,0 days 00:01:05.430849,19.0,394.0,107.0,14.0,343.0,420.0,COMPLETE
125,0.9383823362502935,2022-09-30 23:31:10.531127,2022-09-30 23:32:12.568956,0 days 00:01:02.037829,25.0,387.0,102.0,7.0,373.0,398.0,COMPLETE
65,0.9383798014199181,2022-09-30 22:19:11.944553,2022-09-30 22:20:09.011608,0 days 00:00:57.067055,19.0,395.0,103.0,13.0,391.0,366.0,COMPLETE
225,0.9383780184048587,2022-10-01 01:26:05.808502,2022-10-01 01:27:13.560241,0 days 00:01:07.751739,21.0,396.0,114.0,11.0,276.0,441.0,COMPLETE
74,0.9383758455797084,2022-09-30 22:29:56.902838,2022-09-30 22:31:11.458860,0 days 00:01:14.556022,21.0,400.0,98.0,30.0,478.0,475.0,COMPLETE
265,0.9383707011157125,2022-10-01 02:09:14.244465,2022-10-01 02:10:34.933110,0 days 00:01:20.688645,21.0,398.0,114.0,26.0,456.0,514.0,COMPLETE
200,0.9383692830292487,2022-10-01 00:58:37.190177,2022-10-01 00:59:43.198178,0 days 00:01:06.008001,19.0,390.0,108.0,14.0,465.0,421.0,COMPLETE
232,0.9383629665291299,2022-10-01 01:34:01.391917,2022-10-01 01:35:09.056155,0 days 00:01:07.664238,24.0,400.0,92.0,26.0,332.0,434.0,COMPLETE
238,0.9383593977344004,2022-10-01 01:40:31.008139,2022-10-01 01:41:31.195674,0 days 00:01:00.187535,24.0,395.0,115.0,27.0,463.0,383.0,COMPLETE
19,0.9383571834400917,2022-09-30 21:23:18.925156,2022-09-30 21:24:33.740811,0 days 00:01:14.815655,21.0,385.0,112.0,10.0,412.0,479.0,COMPLETE
198,0.938353117174219,2022-10-01 00:56:33.541478,2022-10-01 00:57:34.161625,0 days 00:01:00.620147,17.0,397.0,109.0,14.0,352.0,390.0,COMPLETE
98,0.9383520085653794,2022-09-30 22:57:54.583984,2022-09-30 22:59:07.520962,0 days 00:01:12.936978,24.0,398.0,102.0,15.0,414.0,467.0,COMPLETE
269,0.9383264218700775,2022-10-01 02:13:51.794786,2022-10-01 02:14:52.178739,0 days 00:01:00.383953,26.0,389.0,114.0,15.0,478.0,385.0,COMPLETE
227,0.9383143526916368,2022-10-01 01:28:25.553561,2022-10-01 01:29:35.692451,0 days 00:01:10.138890,23.0,394.0,62.0,12.0,383.0,451.0,COMPLETE
79,0.9383127604347069,2022-09-30 22:35:52.204215,2022-09-30 22:37:04.161220,0 days 00:01:11.957005,21.0,387.0,109.0,19.0,371.0,463.0,COMPLETE
146,0.9383072869820529,2022-09-30 23:55:19.447583,2022-09-30 23:56:35.079757,0 days 00:01:15.632174,24.0,390.0,110.0,8.0,355.0,488.0,COMPLETE
196,0.9383028309060893,2022-10-01 00:54:20.023056,2022-10-01 00:55:28.563586,0 days 00:01:08.540530,18.0,392.0,83.0,15.0,373.0,441.0,COMPLETE
163,0.9383014238780679,2022-10-01 00:14:58.162545,2022-10-01 00:16:36.669444,0 days 00:01:38.506899,20.0,395.0,112.0,32.0,216.0,647.0,COMPLETE
216,0.9383011225355156,2022-10-01 01:16:06.632584,2022-10-01 01:17:14.985092,0 days 00:01:08.352508,21.0,388.0,108.0,13.0,375.0,438.0,COMPLETE
80,0.9382980790167949,2022-09-30 22:37:04.161423,2022-09-30 22:38:04.541641,0 days 00:01:00.380218,36.0,384.0,61.0,36.0,334.0,389.0,COMPLETE
45,0.9382930672541064,2022-09-30 21:55:45.884756,2022-09-30 21:56:39.657704,0 days 00:00:53.772948,25.0,394.0,68.0,23.0,439.0,341.0,COMPLETE
8,0.9382833561297241,2022-09-30 21:10:09.952393,2022-09-30 21:10:58.581430,0 days 00:00:48.629037,28.0,398.0,88.0,27.0,402.0,308.0,COMPLETE
108,0.9382782089011177,2022-09-30 23:10:48.836104,2022-09-30 23:12:13.118313,0 days 00:01:24.282209,25.0,397.0,114.0,20.0,362.0,543.0,COMPLETE
268,0.938273321545905,2022-10-01 02:12:48.447293,2022-10-01 02:13:51.794200,0 days 00:01:03.346907,22.0,392.0,111.0,29.0,320.0,408.0,COMPLETE
21,0.938272674627031,2022-09-30 21:26:09.109641,2022-09-30 21:27:35.813260,0 days 00:01:26.703619,26.0,389.0,72.0,13.0,475.0,555.0,COMPLETE
86,0.938263427957225,2022-09-30 22:44:01.582057,2022-09-30 22:45:09.286983,0 days 00:01:07.704926,23.0,391.0,114.0,12.0,482.0,432.0,COMPLETE
188,0.9382599282777597,2022-10-01 00:45:04.165443,2022-10-01 00:46:07.473028,0 days 00:01:03.307585,16.0,398.0,113.0,14.0,345.0,406.0,COMPLETE
109,0.9382496752897055,2022-09-30 23:12:13.118570,2022-09-30 23:13:40.855494,0 days 00:01:27.736924,26.0,380.0,118.0,21.0,409.0,564.0,COMPLETE
87,0.9382449206358001,2022-09-30 22:45:09.287218,2022-09-30 22:46:12.674392,0 days 00:01:03.387174,25.0,398.0,105.0,14.0,449.0,405.0,COMPLETE
252,0.9382434914908939,2022-10-01 01:54:58.636528,2022-10-01 01:55:57.070860,0 days 00:00:58.434332,19.0,391.0,112.0,27.0,456.0,372.0,COMPLETE
286,0.9382320084098946,2022-10-01 02:33:16.422546,2022-10-01 02:34:15.172441,0 days 00:00:58.749895,22.0,389.0,90.0,28.0,453.0,376.0,COMPLETE
223,0.9382287243700542,2022-10-01 01:23:44.377260,2022-10-01 01:24:56.064489,0 days 00:01:11.687229,24.0,398.0,107.0,29.0,369.0,460.0,COMPLETE
263,0.9382232813281164,2022-10-01 02:06:35.239436,2022-10-01 02:07:43.067124,0 days 00:01:07.827688,20.0,396.0,86.0,27.0,466.0,432.0,COMPLETE
24,0.9381867864320546,2022-09-30 21:30:25.284294,2022-09-30 21:31:43.271891,0 days 00:01:17.987597,33.0,376.0,74.0,9.0,399.0,503.0,COMPLETE
190,0.9381803648767338,2022-10-01 00:47:18.138413,2022-10-01 00:48:32.326156,0 days 00:01:14.187743,18.0,395.0,114.0,14.0,334.0,476.0,COMPLETE
282,0.9381606578730806,2022-10-01 02:28:32.767254,2022-10-01 02:29:35.924326,0 days 00:01:03.157072,23.0,391.0,109.0,13.0,345.0,407.0,COMPLETE
46,0.938150056544094,2022-09-30 21:56:39.657912,2022-09-30 21:57:56.322782,0 days 00:01:16.664870,22.0,386.0,80.0,18.0,471.0,491.0,COMPLETE
250,0.9381309079917762,2022-10-01 01:52:54.161328,2022-10-01 01:53:55.377240,0 days 00:01:01.215912,24.0,396.0,118.0,28.0,463.0,390.0,COMPLETE
175,0.9381077814823642,2022-10-01 00:29:41.625790,2022-10-01 00:30:32.063351,0 days 00:00:50.437561,20.0,388.0,110.0,10.0,371.0,321.0,COMPLETE
84,0.9381009258831837,2022-09-30 22:41:46.608995,2022-09-30 22:42:57.368252,0 days 00:01:10.759257,25.0,382.0,69.0,17.0,426.0,455.0,COMPLETE
104,0.9380927130189719,2022-09-30 23:05:52.041546,2022-09-30 23:07:18.291536,0 days 00:01:26.249990,18.0,389.0,95.0,17.0,461.0,553.0,COMPLETE
44,0.9380711068866151,2022-09-30 21:54:39.980075,2022-09-30 21:55:45.884557,0 days 00:01:05.904482,25.0,375.0,82.0,14.0,384.0,425.0,COMPLETE
194,0.938039239472372,2022-10-01 00:52:00.540235,2022-10-01 00:53:11.373187,0 days 00:01:10.832952,19.0,366.0,112.0,13.0,321.0,460.0,COMPLETE
246,0.9380335809495693,2022-10-01 01:48:47.881741,2022-10-01 01:49:46.353936,0 days 00:00:58.472195,24.0,392.0,114.0,27.0,486.0,372.0,COMPLETE
55,0.9380312892461646,2022-09-30 22:07:15.763652,2022-09-30 22:08:31.572019,0 days 00:01:15.808367,21.0,373.0,106.0,7.0,500.0,484.0,COMPLETE
76,0.9380098213443364,2022-09-30 22:32:16.854748,2022-09-30 22:33:25.861851,0 days 00:01:09.007103,23.0,378.0,94.0,14.0,289.0,451.0,COMPLETE
48,0.9379814066111788,2022-09-30 21:59:10.266678,2022-09-30 22:00:11.951846,0 days 00:01:01.685168,24.0,379.0,68.0,10.0,407.0,397.0,COMPLETE
174,0.9379752117539251,2022-10-01 00:28:26.654047,2022-10-01 00:29:41.625428,0 days 00:01:14.971381,21.0,391.0,112.0,11.0,346.0,482.0,COMPLETE
54,0.9379601377613116,2022-09-30 22:05:51.856983,2022-09-30 22:07:15.763471,0 days 00:01:23.906488,27.0,388.0,78.0,14.0,466.0,537.0,COMPLETE
42,0.9379321404843506,2022-09-30 21:52:28.099049,2022-09-30 21:53:31.467074,0 days 00:01:03.368025,20.0,382.0,115.0,15.0,456.0,405.0,COMPLETE
5,0.9379219925514978,2022-09-30 21:06:57.199504,2022-09-30 21:07:47.743631,0 days 00:00:50.544127,36.0,382.0,71.0,34.0,272.0,326.0,COMPLETE
33,0.9379159552770469,2022-09-30 21:40:54.145968,2022-09-30 21:42:05.917399,0 days 00:01:11.771431,17.0,371.0,105.0,9.0,512.0,459.0,COMPLETE
18,0.9378748411929978,2022-09-30 21:22:19.674997,2022-09-30 21:23:18.924948,0 days 00:00:59.249951,19.0,346.0,120.0,40.0,464.0,381.0,COMPLETE
58,0.9378745426150559,2022-09-30 22:10:40.251465,2022-09-30 22:11:45.042483,0 days 00:01:04.791018,18.0,363.0,59.0,15.0,221.0,428.0,COMPLETE
59,0.9378512225829039,2022-09-30 22:11:45.042672,2022-09-30 22:13:12.298797,0 days 00:01:27.256125,20.0,377.0,103.0,17.0,292.0,571.0,COMPLETE
117,0.937841832153348,2022-09-30 23:22:07.500936,2022-09-30 23:23:11.448616,0 days 00:01:03.947680,22.0,387.0,112.0,11.0,350.0,412.0,COMPLETE
275,0.9378169972733622,2022-10-01 02:20:21.916133,2022-10-01 02:21:55.905695,0 days 00:01:33.989562,24.0,393.0,111.0,26.0,210.0,617.0,COMPLETE
128,0.9377770662838782,2022-09-30 23:34:26.095539,2022-09-30 23:35:35.368810,0 days 00:01:09.273271,21.0,393.0,105.0,9.0,268.0,453.0,COMPLETE
13,0.9377727925134529,2022-09-30 21:15:56.689578,2022-09-30 21:17:15.920924,0 days 00:01:19.231346,23.0,379.0,96.0,11.0,506.0,506.0,COMPLETE
12,0.9377584013796508,2022-09-30 21:14:32.880675,2022-09-30 21:15:56.689392,0 days 00:01:23.808717,24.0,367.0,64.0,6.0,510.0,538.0,COMPLETE
102,0.9377382382152529,2022-09-30 23:03:16.522058,2022-09-30 23:04:35.118290,0 days 00:01:18.596232,17.0,392.0,111.0,14.0,436.0,503.0,COMPLETE
17,0.9376971158373721,2022-09-30 21:21:05.850726,2022-09-30 21:22:19.674823,0 days 00:01:13.824097,16.0,354.0,100.0,11.0,340.0,480.0,COMPLETE
34,0.9376248089040597,2022-09-30 21:42:05.917600,2022-09-30 21:43:01.263473,0 days 00:00:55.345873,19.0,361.0,114.0,8.0,373.0,356.0,COMPLETE
150,0.9376100528416622,2022-10-01 00:00:07.598503,2022-10-01 00:01:10.949039,0 days 00:01:03.350536,20.0,356.0,109.0,14.0,329.0,411.0,COMPLETE
207,0.9375818731004033,2022-10-01 01:06:26.401096,2022-10-01 01:07:35.521720,0 days 00:01:09.120624,21.0,326.0,117.0,24.0,451.0,448.0,COMPLETE
9,0.9375603416125319,2022-09-30 21:10:58.581673,2022-09-30 21:11:45.029271,0 days 00:00:46.447598,39.0,324.0,51.0,18.0,376.0,302.0,COMPLETE
66,0.9375183926160897,2022-09-30 22:20:09.012118,2022-09-30 22:21:40.699635,0 days 00:01:31.687517,23.0,381.0,50.0,10.0,446.0,590.0,COMPLETE
20,0.9374573310072675,2022-09-30 21:24:33.741018,2022-09-30 21:26:09.109455,0 days 00:01:35.368437,26.0,369.0,99.0,16.0,477.0,611.0,COMPLETE
96,0.9374346634232106,2022-09-30 22:55:33.075898,2022-09-30 22:56:42.520181,0 days 00:01:09.444283,26.0,351.0,107.0,18.0,427.0,448.0,COMPLETE
83,0.937386876045519,2022-09-30 22:40:20.200323,2022-09-30 22:41:46.608760,0 days 00:01:26.408437,22.0,370.0,107.0,15.0,491.0,553.0,COMPLETE
1,0.9372742125314543,2022-09-30 21:01:35.659869,2022-09-30 21:03:07.515426,0 days 00:01:31.855557,17.0,361.0,83.0,8.0,356.0,596.0,COMPLETE
39,0.937206765148489,2022-09-30 21:48:12.594253,2022-09-30 21:50:01.074806,0 days 00:01:48.480553,23.0,359.0,88.0,30.0,473.0,699.0,COMPLETE
110,0.9372033954057207,2022-09-30 23:13:40.855712,2022-09-30 23:14:46.682609,0 days 00:01:05.826897,24.0,342.0,106.0,14.0,236.0,435.0,COMPLETE
271,0.9371635419840928,2022-10-01 02:15:58.611546,2022-10-01 02:17:06.434697,0 days 00:01:07.823151,20.0,348.0,116.0,14.0,350.0,440.0,COMPLETE
50,0.9370782286693554,2022-09-30 22:01:19.275706,2022-09-30 22:02:18.680060,0 days 00:00:59.404354,20.0,339.0,85.0,17.0,497.0,383.0,COMPLETE
3,0.9370026432254237,2022-09-30 21:04:11.457233,2022-09-30 21:05:11.382763,0 days 00:00:59.925530,30.0,359.0,52.0,15.0,436.0,388.0,COMPLETE
27,0.9368960472377665,2022-09-30 21:33:53.471180,2022-09-30 21:35:14.152793,0 days 00:01:20.681613,31.0,349.0,75.0,6.0,445.0,522.0,COMPLETE
29,0.9368122378711807,2022-09-30 21:36:28.219942,2022-09-30 21:37:40.832224,0 days 00:01:12.612282,21.0,331.0,112.0,26.0,490.0,468.0,COMPLETE
75,0.9366825651371019,2022-09-30 22:31:11.459054,2022-09-30 22:32:16.854523,0 days 00:01:05.395469,22.0,332.0,110.0,15.0,414.0,423.0,COMPLETE
189,0.9366341145703927,2022-10-01 00:46:07.473330,2022-10-01 00:47:18.138179,0 days 00:01:10.664849,19.0,307.0,111.0,13.0,339.0,464.0,COMPLETE
40,0.9366102388515156,2022-09-30 21:50:01.074983,2022-09-30 21:51:21.854328,0 days 00:01:20.779345,28.0,315.0,118.0,11.0,497.0,524.0,COMPLETE
273,0.9365605276223852,2022-10-01 02:18:10.536088,2022-10-01 02:19:19.083410,0 days 00:01:08.547322,21.0,319.0,108.0,28.0,471.0,445.0,COMPLETE
2,0.9365568150679059,2022-09-30 21:03:07.515580,2022-09-30 21:04:11.457061,0 days 00:01:03.941481,18.0,328.0,108.0,36.0,272.0,421.0,COMPLETE
214,0.9365117287147436,2022-10-01 01:13:59.893782,2022-10-01 01:15:01.199875,0 days 00:01:01.306093,20.0,334.0,114.0,31.0,344.0,399.0,COMPLETE
0,0.9364741998543277,2022-09-30 20:59:46.196346,2022-09-30 21:01:35.659632,0 days 00:01:49.463286,29.0,339.0,80.0,29.0,272.0,677.0,COMPLETE
94,0.9364077007327888,2022-09-30 22:53:04.457404,2022-09-30 22:54:23.522047,0 days 00:01:19.064643,22.0,317.0,116.0,6.0,405.0,515.0,COMPLETE
7,0.9360681452622507,2022-09-30 21:09:23.214375,2022-09-30 21:10:09.952229,0 days 00:00:46.737854,22.0,295.0,84.0,28.0,206.0,310.0,COMPLETE
70,0.9356481692026498,2022-09-30 22:25:12.614799,2022-09-30 22:26:14.840844,0 days 00:01:02.226045,26.0,299.0,107.0,7.0,322.0,409.0,COMPLETE
120,0.9356459191271634,2022-09-30 23:25:29.510911,2022-09-30 23:26:34.438978,0 days 00:01:04.928067,26.0,287.0,109.0,7.0,379.0,427.0,COMPLETE
6,0.9352928624099082,2022-09-30 21:07:47.743828,2022-09-30 21:09:23.214210,0 days 00:01:35.470382,33.0,306.0,79.0,34.0,271.0,635.0,COMPLETE
30,0.9352780427614674,2022-09-30 21:37:40.832542,2022-09-30 21:38:37.224319,0 days 00:00:56.391777,19.0,283.0,106.0,25.0,424.0,369.0,COMPLETE
295,,2022-10-01 02:43:05.023870,,,,,,,,,RUNNING
