iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
196,0.9666960810853569,2022-09-28 17:11:53.223168,2022-09-28 17:13:22.757929,0 days 00:01:29.534761,32.0,398.0,147.0,30.0,532.0,460.0,COMPLETE
194,0.9666918601585432,2022-09-28 17:08:50.239624,2022-09-28 17:10:23.598052,0 days 00:01:33.358428,31.0,400.0,150.0,29.0,520.0,480.0,COMPLETE
80,0.9666896207654958,2022-09-28 14:27:18.334309,2022-09-28 14:29:02.030183,0 days 00:01:43.695874,33.0,394.0,144.0,5.0,598.0,531.0,COMPLETE
286,0.9666609049636483,2022-09-28 19:24:50.504772,2022-09-28 19:25:32.623708,0 days 00:00:42.118936,33.0,397.0,148.0,35.0,478.0,267.0,COMPLETE
249,0.9666502254791431,2022-09-28 18:47:35.212405,2022-09-28 18:48:49.103522,0 days 00:01:13.891117,34.0,396.0,150.0,34.0,502.0,473.0,COMPLETE
162,0.9666474581512038,2022-09-28 16:23:19.456433,2022-09-28 16:24:41.245873,0 days 00:01:21.789440,31.0,400.0,146.0,6.0,455.0,422.0,COMPLETE
99,0.9666295102027899,2022-09-28 14:53:21.215915,2022-09-28 14:54:42.782681,0 days 00:01:21.566766,29.0,400.0,141.0,10.0,408.0,421.0,COMPLETE
140,0.9666232577784035,2022-09-28 15:51:53.348553,2022-09-28 15:53:18.152372,0 days 00:01:24.803819,29.0,383.0,150.0,24.0,304.0,441.0,COMPLETE
142,0.9666109245232641,2022-09-28 15:54:39.386936,2022-09-28 15:56:02.712380,0 days 00:01:23.325444,29.0,393.0,131.0,22.0,460.0,430.0,COMPLETE
271,0.9666085240587065,2022-09-28 19:12:59.076259,2022-09-28 19:14:07.798449,0 days 00:01:08.722190,37.0,396.0,148.0,35.0,480.0,440.0,COMPLETE
128,0.9666057046389759,2022-09-28 15:34:43.061275,2022-09-28 15:36:08.710265,0 days 00:01:25.648990,29.0,376.0,140.0,26.0,378.0,445.0,COMPLETE
28,0.9665998382047765,2022-09-28 13:17:59.929243,2022-09-28 13:19:00.892555,0 days 00:01:00.963312,49.0,394.0,133.0,16.0,160.0,319.0,COMPLETE
86,0.9665967545311144,2022-09-28 14:36:09.079745,2022-09-28 14:37:32.235670,0 days 00:01:23.155925,29.0,380.0,133.0,25.0,581.0,426.0,COMPLETE
225,0.9665958788083692,2022-09-28 18:19:11.878156,2022-09-28 18:20:23.806673,0 days 00:01:11.928517,33.0,394.0,150.0,31.0,497.0,460.0,COMPLETE
92,0.966588540017033,2022-09-28 14:44:37.803784,2022-09-28 14:45:54.127444,0 days 00:01:16.323660,34.0,389.0,139.0,21.0,539.0,392.0,COMPLETE
121,0.9665797299102279,2022-09-28 15:24:43.630062,2022-09-28 15:26:11.444226,0 days 00:01:27.814164,31.0,395.0,146.0,50.0,508.0,451.0,COMPLETE
206,0.966576332429991,2022-09-28 17:27:11.168102,2022-09-28 17:28:41.918644,0 days 00:01:30.750542,34.0,398.0,146.0,32.0,525.0,465.0,COMPLETE
253,0.9665723338044103,2022-09-28 18:52:26.180346,2022-09-28 18:53:38.255161,0 days 00:01:12.074815,34.0,400.0,79.0,35.0,478.0,463.0,COMPLETE
126,0.9665717699985942,2022-09-28 15:31:57.846956,2022-09-28 15:33:21.478069,0 days 00:01:23.631113,26.0,388.0,150.0,35.0,465.0,430.0,COMPLETE
94,0.9665700333525662,2022-09-28 14:47:23.555532,2022-09-28 14:48:12.269452,0 days 00:00:48.713920,32.0,398.0,131.0,23.0,519.0,247.0,COMPLETE
123,0.9665648903239861,2022-09-28 15:27:36.371316,2022-09-28 15:28:57.460892,0 days 00:01:21.089576,30.0,392.0,137.0,22.0,541.0,416.0,COMPLETE
153,0.9665588638520758,2022-09-28 16:10:07.009511,2022-09-28 16:11:38.769962,0 days 00:01:31.760451,33.0,395.0,146.0,27.0,520.0,472.0,COMPLETE
168,0.9665570175438597,2022-09-28 16:31:50.638642,2022-09-28 16:33:18.427296,0 days 00:01:27.788654,34.0,398.0,146.0,24.0,533.0,451.0,COMPLETE
182,0.966549555563363,2022-09-28 16:51:40.804017,2022-09-28 16:52:56.097405,0 days 00:01:15.293388,28.0,400.0,142.0,21.0,590.0,385.0,COMPLETE
106,0.9665481628390282,2022-09-28 15:03:23.828726,2022-09-28 15:04:48.274791,0 days 00:01:24.446065,33.0,392.0,150.0,22.0,580.0,432.0,COMPLETE
192,0.9665319178852644,2022-09-28 17:05:54.370760,2022-09-28 17:07:20.784576,0 days 00:01:26.413816,34.0,396.0,147.0,30.0,489.0,444.0,COMPLETE
33,0.9665214287472614,2022-09-28 13:24:43.990405,2022-09-28 13:25:51.898098,0 days 00:01:07.907693,45.0,390.0,143.0,18.0,212.0,357.0,COMPLETE
200,0.9665134971825247,2022-09-28 17:17:49.195826,2022-09-28 17:19:20.766579,0 days 00:01:31.570753,34.0,400.0,148.0,35.0,510.0,471.0,COMPLETE
18,0.9664895187481547,2022-09-28 13:02:42.333854,2022-09-28 13:04:21.206721,0 days 00:01:38.872867,39.0,382.0,128.0,31.0,343.0,515.0,COMPLETE
157,0.9664748297549949,2022-09-28 16:16:09.293918,2022-09-28 16:17:42.950559,0 days 00:01:33.656641,30.0,398.0,50.0,23.0,517.0,483.0,COMPLETE
21,0.9664709545101157,2022-09-28 13:07:41.116025,2022-09-28 13:09:03.535005,0 days 00:01:22.418980,46.0,384.0,105.0,37.0,243.0,433.0,COMPLETE
52,0.9664685684563452,2022-09-28 13:47:43.975169,2022-09-28 13:48:49.827930,0 days 00:01:05.852761,48.0,390.0,139.0,29.0,144.0,346.0,COMPLETE
213,0.9664677095812064,2022-09-28 17:37:32.956940,2022-09-28 17:39:03.907033,0 days 00:01:30.950093,31.0,395.0,150.0,30.0,482.0,469.0,COMPLETE
299,0.9664555601371664,2022-09-28 19:38:02.475958,2022-09-28 19:38:56.330720,0 days 00:00:53.854762,34.0,392.0,142.0,30.0,508.0,343.0,COMPLETE
98,0.9664454277286135,2022-09-28 14:51:51.949670,2022-09-28 14:53:21.215624,0 days 00:01:29.265954,49.0,397.0,117.0,20.0,153.0,470.0,COMPLETE
136,0.96642243850621,2022-09-28 15:46:07.337943,2022-09-28 15:47:30.109276,0 days 00:01:22.771333,48.0,394.0,141.0,29.0,475.0,426.0,COMPLETE
81,0.966413292643481,2022-09-28 14:29:02.030411,2022-09-28 14:30:34.420907,0 days 00:01:32.390496,31.0,390.0,147.0,13.0,565.0,473.0,COMPLETE
170,0.9664094049444906,2022-09-28 16:34:47.853203,2022-09-28 16:36:14.205529,0 days 00:01:26.352326,32.0,398.0,148.0,26.0,339.0,446.0,COMPLETE
175,0.9664024120263973,2022-09-28 16:41:52.772124,2022-09-28 16:43:11.653218,0 days 00:01:18.881094,29.0,400.0,141.0,19.0,559.0,403.0,COMPLETE
260,0.9663959083319831,2022-09-28 19:00:05.947807,2022-09-28 19:01:18.954365,0 days 00:01:13.006558,31.0,392.0,148.0,32.0,507.0,467.0,COMPLETE
107,0.9663848404704294,2022-09-28 15:04:48.275318,2022-09-28 15:06:24.702235,0 days 00:01:36.426917,47.0,387.0,142.0,20.0,538.0,495.0,COMPLETE
119,0.9663758313764641,2022-09-28 15:22:04.913964,2022-09-28 15:23:26.344818,0 days 00:01:21.430854,33.0,387.0,148.0,28.0,449.0,420.0,COMPLETE
34,0.9663605120321938,2022-09-28 13:25:51.898291,2022-09-28 13:27:03.962062,0 days 00:01:12.063771,43.0,379.0,122.0,12.0,179.0,381.0,COMPLETE
16,0.9663308058902652,2022-09-28 12:59:40.156752,2022-09-28 13:01:13.048207,0 days 00:01:32.891455,47.0,387.0,103.0,38.0,344.0,483.0,COMPLETE
246,0.9663245263891529,2022-09-28 18:44:02.380392,2022-09-28 18:45:13.014446,0 days 00:01:10.634054,35.0,400.0,150.0,34.0,479.0,452.0,COMPLETE
116,0.9663237195704728,2022-09-28 15:17:31.892296,2022-09-28 15:19:04.734265,0 days 00:01:32.841969,27.0,392.0,143.0,25.0,481.0,478.0,COMPLETE
161,0.9663204048166993,2022-09-28 16:21:59.864116,2022-09-28 16:23:19.456147,0 days 00:01:19.592031,46.0,390.0,142.0,26.0,471.0,409.0,COMPLETE
278,0.9663108139997676,2022-09-28 19:20:01.146242,2022-09-28 19:20:44.788251,0 days 00:00:43.642009,45.0,396.0,150.0,33.0,507.0,275.0,COMPLETE
261,0.9662843374173049,2022-09-28 19:01:18.954686,2022-09-28 19:02:33.007046,0 days 00:01:14.052360,33.0,400.0,150.0,29.0,387.0,477.0,COMPLETE
229,0.966277611856193,2022-09-28 18:23:54.855853,2022-09-28 18:25:10.067223,0 days 00:01:15.211370,31.0,400.0,142.0,33.0,514.0,480.0,COMPLETE
129,0.9662770780502046,2022-09-28 15:36:08.710539,2022-09-28 15:37:40.066802,0 days 00:01:31.356263,25.0,385.0,148.0,27.0,326.0,475.0,COMPLETE
165,0.9662632917082216,2022-09-28 16:27:27.065750,2022-09-28 16:28:50.825473,0 days 00:01:23.759723,32.0,396.0,150.0,20.0,579.0,428.0,COMPLETE
95,0.9662607840036547,2022-09-28 14:48:12.269693,2022-09-28 14:49:31.933665,0 days 00:01:19.663972,27.0,386.0,145.0,26.0,443.0,410.0,COMPLETE
57,0.9662590277142917,2022-09-28 13:54:18.238399,2022-09-28 13:55:40.180492,0 days 00:01:21.942093,42.0,388.0,125.0,21.0,213.0,432.0,COMPLETE
174,0.9662478832465552,2022-09-28 16:40:27.645749,2022-09-28 16:41:52.771835,0 days 00:01:25.126086,33.0,389.0,145.0,4.0,527.0,438.0,COMPLETE
171,0.9662403535085655,2022-09-28 16:36:14.205857,2022-09-28 16:37:38.605233,0 days 00:01:24.399376,30.0,391.0,143.0,9.0,499.0,434.0,COMPLETE
143,0.9662384676214744,2022-09-28 15:56:02.712728,2022-09-28 15:57:23.533727,0 days 00:01:20.820999,33.0,396.0,143.0,20.0,439.0,416.0,COMPLETE
250,0.9662257247396566,2022-09-28 18:48:49.103829,2022-09-28 18:50:00.528551,0 days 00:01:11.424722,33.0,400.0,146.0,32.0,483.0,457.0,COMPLETE
63,0.9662009819415471,2022-09-28 14:02:49.357833,2022-09-28 14:04:17.413017,0 days 00:01:28.055184,28.0,398.0,140.0,20.0,590.0,450.0,COMPLETE
148,0.9661643816334,2022-09-28 16:02:53.198461,2022-09-28 16:04:15.618816,0 days 00:01:22.420355,31.0,343.0,145.0,21.0,531.0,427.0,COMPLETE
1,0.966118800461361,2022-09-28 12:40:34.142428,2022-09-28 12:41:38.129223,0 days 00:01:03.986795,46.0,383.0,116.0,37.0,215.0,336.0,COMPLETE
181,0.9661108028181876,2022-09-28 16:50:23.256501,2022-09-28 16:51:40.803642,0 days 00:01:17.547141,30.0,393.0,133.0,22.0,570.0,398.0,COMPLETE
154,0.9661019331173714,2022-09-28 16:11:38.770245,2022-09-28 16:13:03.431034,0 days 00:01:24.660789,39.0,400.0,150.0,32.0,508.0,435.0,COMPLETE
30,0.96609972737666,2022-09-28 13:20:21.263551,2022-09-28 13:22:08.532993,0 days 00:01:47.269442,48.0,367.0,136.0,8.0,413.0,558.0,COMPLETE
51,0.9660798324201025,2022-09-28 13:46:18.792608,2022-09-28 13:47:43.974983,0 days 00:01:25.182375,46.0,394.0,150.0,20.0,317.0,442.0,COMPLETE
159,0.9660623390674784,2022-09-28 16:19:08.631773,2022-09-28 16:20:36.014417,0 days 00:01:27.382644,28.0,395.0,140.0,28.0,253.0,459.0,COMPLETE
41,0.9660576338707014,2022-09-28 13:34:21.265179,2022-09-28 13:35:47.800816,0 days 00:01:26.535637,48.0,392.0,146.0,25.0,145.0,458.0,COMPLETE
138,0.9660563865138858,2022-09-28 15:48:59.113698,2022-09-28 15:50:18.143123,0 days 00:01:19.029425,34.0,391.0,142.0,27.0,448.0,408.0,COMPLETE
104,0.9660550297624273,2022-09-28 15:00:22.920715,2022-09-28 15:01:57.215116,0 days 00:01:34.294401,28.0,395.0,139.0,19.0,590.0,482.0,COMPLETE
102,0.9660546369064125,2022-09-28 14:57:24.163172,2022-09-28 14:58:54.420706,0 days 00:01:30.257534,32.0,389.0,87.0,14.0,549.0,465.0,COMPLETE
215,0.9660533707865169,2022-09-28 17:40:32.393023,2022-09-28 17:42:07.254556,0 days 00:01:34.861533,31.0,393.0,142.0,40.0,495.0,488.0,COMPLETE
130,0.9660459097558232,2022-09-28 15:37:40.067065,2022-09-28 15:38:56.679479,0 days 00:01:16.612414,28.0,365.0,146.0,31.0,396.0,399.0,COMPLETE
11,0.9660282389165592,2022-09-28 12:52:52.932749,2022-09-28 12:54:46.711699,0 days 00:01:53.778950,43.0,390.0,110.0,37.0,296.0,596.0,COMPLETE
288,0.9659943235838891,2022-09-28 19:26:20.232179,2022-09-28 19:26:52.117913,0 days 00:00:31.885734,32.0,398.0,108.0,33.0,517.0,199.0,COMPLETE
282,0.9659822745854739,2022-09-28 19:22:25.176144,2022-09-28 19:23:14.139042,0 days 00:00:48.962898,36.0,400.0,149.0,33.0,514.0,310.0,COMPLETE
158,0.9659616946042748,2022-09-28 16:17:42.950942,2022-09-28 16:19:08.631466,0 days 00:01:25.680524,20.0,359.0,144.0,29.0,507.0,444.0,COMPLETE
77,0.9659588075918852,2022-09-28 14:22:40.073478,2022-09-28 14:24:10.118956,0 days 00:01:30.045478,26.0,385.0,150.0,24.0,508.0,464.0,COMPLETE
296,0.9659461800359832,2022-09-28 19:34:37.107814,2022-09-28 19:35:45.599057,0 days 00:01:08.491243,33.0,400.0,144.0,28.0,522.0,437.0,COMPLETE
82,0.9659436961064962,2022-09-28 14:30:34.421220,2022-09-28 14:31:53.344391,0 days 00:01:18.923171,31.0,396.0,144.0,8.0,490.0,405.0,COMPLETE
39,0.9659376284187937,2022-09-28 13:31:58.365230,2022-09-28 13:33:16.935120,0 days 00:01:18.569890,47.0,372.0,143.0,19.0,598.0,404.0,COMPLETE
179,0.9659354585057798,2022-09-28 16:47:37.995580,2022-09-28 16:48:57.973944,0 days 00:01:19.978364,27.0,385.0,139.0,25.0,468.0,413.0,COMPLETE
265,0.9659315535858746,2022-09-28 19:06:07.353184,2022-09-28 19:07:14.658285,0 days 00:01:07.305101,40.0,397.0,146.0,33.0,483.0,430.0,COMPLETE
155,0.9658746314755019,2022-09-28 16:13:03.431309,2022-09-28 16:14:31.805189,0 days 00:01:28.373880,32.0,397.0,142.0,30.0,543.0,452.0,COMPLETE
139,0.9658436560770765,2022-09-28 15:50:18.143379,2022-09-28 15:51:53.348302,0 days 00:01:35.204923,32.0,400.0,106.0,7.0,500.0,490.0,COMPLETE
65,0.9658310590334489,2022-09-28 14:05:34.672565,2022-09-28 14:07:12.500665,0 days 00:01:37.828100,31.0,384.0,147.0,26.0,575.0,501.0,COMPLETE
245,0.9658187067584458,2022-09-28 18:42:49.409045,2022-09-28 18:44:02.379968,0 days 00:01:12.970923,36.0,398.0,147.0,36.0,496.0,467.0,COMPLETE
169,0.9658156307553881,2022-09-28 16:33:18.427599,2022-09-28 16:34:47.852870,0 days 00:01:29.425271,31.0,395.0,57.0,22.0,513.0,462.0,COMPLETE
69,0.9657613701076373,2022-09-28 14:11:35.996217,2022-09-28 14:12:53.090125,0 days 00:01:17.093908,34.0,377.0,128.0,21.0,471.0,399.0,COMPLETE
5,0.965732492131295,2022-09-28 12:45:21.179466,2022-09-28 12:47:15.767998,0 days 00:01:54.588532,37.0,374.0,98.0,34.0,318.0,600.0,COMPLETE
127,0.9657257639713164,2022-09-28 15:33:21.478323,2022-09-28 15:34:43.061031,0 days 00:01:21.582708,28.0,380.0,143.0,28.0,406.0,422.0,COMPLETE
230,0.9657007687758723,2022-09-28 18:25:10.067510,2022-09-28 18:26:21.564482,0 days 00:01:11.496972,33.0,395.0,112.0,29.0,537.0,457.0,COMPLETE
84,0.9656984299813846,2022-09-28 14:33:19.551849,2022-09-28 14:34:45.084327,0 days 00:01:25.532478,27.0,385.0,140.0,20.0,544.0,439.0,COMPLETE
88,0.9656539433062027,2022-09-28 14:38:59.259617,2022-09-28 14:40:34.410278,0 days 00:01:35.150661,25.0,397.0,135.0,22.0,558.0,488.0,COMPLETE
236,0.9656392686032687,2022-09-28 18:32:05.625842,2022-09-28 18:33:14.510630,0 days 00:01:08.884788,32.0,395.0,148.0,33.0,483.0,441.0,COMPLETE
61,0.9656317537293764,2022-09-28 13:59:56.104487,2022-09-28 14:01:20.618998,0 days 00:01:24.514511,32.0,382.0,144.0,23.0,536.0,434.0,COMPLETE
96,0.9655555204260506,2022-09-28 14:49:31.933905,2022-09-28 14:50:43.378366,0 days 00:01:11.444461,28.0,382.0,148.0,21.0,558.0,365.0,COMPLETE
59,0.9655236583755846,2022-09-28 13:56:59.338013,2022-09-28 13:58:28.678117,0 days 00:01:29.340104,44.0,396.0,111.0,17.0,185.0,472.0,COMPLETE
45,0.9654918101873964,2022-09-28 13:39:32.051996,2022-09-28 13:40:41.546618,0 days 00:01:09.494622,23.0,395.0,53.0,19.0,426.0,360.0,COMPLETE
29,0.9654801001066537,2022-09-28 13:19:00.892762,2022-09-28 13:20:21.263347,0 days 00:01:20.370585,50.0,320.0,149.0,2.0,196.0,429.0,COMPLETE
156,0.965449802143938,2022-09-28 16:14:31.805488,2022-09-28 16:16:09.293644,0 days 00:01:37.488156,41.0,393.0,147.0,25.0,536.0,501.0,COMPLETE
109,0.9654483533459729,2022-09-28 15:07:50.333891,2022-09-28 15:09:10.393190,0 days 00:01:20.059299,37.0,378.0,138.0,18.0,591.0,411.0,COMPLETE
72,0.9654377718288681,2022-09-28 14:15:46.728938,2022-09-28 14:17:00.129079,0 days 00:01:13.400141,26.0,392.0,147.0,19.0,549.0,376.0,COMPLETE
42,0.9654345689413086,2022-09-28 13:35:47.801008,2022-09-28 13:37:06.363075,0 days 00:01:18.562067,48.0,383.0,136.0,5.0,220.0,414.0,COMPLETE
20,0.9654224603060375,2022-09-28 13:06:00.911213,2022-09-28 13:07:41.115842,0 days 00:01:40.204629,35.0,385.0,86.0,30.0,353.0,521.0,COMPLETE
258,0.9653960491829232,2022-09-28 18:58:21.306439,2022-09-28 18:58:56.123434,0 days 00:00:34.816995,34.0,394.0,83.0,33.0,453.0,220.0,COMPLETE
38,0.9653185478918463,2022-09-28 13:30:46.146904,2022-09-28 13:31:58.365029,0 days 00:01:12.218125,34.0,392.0,124.0,9.0,527.0,371.0,COMPLETE
12,0.9653074542660464,2022-09-28 12:54:46.711890,2022-09-28 12:56:18.805435,0 days 00:01:32.093545,44.0,400.0,117.0,39.0,200.0,484.0,COMPLETE
17,0.9652919802933507,2022-09-28 13:01:13.048392,2022-09-28 13:02:42.333672,0 days 00:01:29.285280,47.0,358.0,92.0,43.0,395.0,466.0,COMPLETE
281,0.9652391546162402,2022-09-28 19:21:46.408482,2022-09-28 19:22:25.175850,0 days 00:00:38.767368,33.0,395.0,144.0,30.0,492.0,245.0,COMPLETE
97,0.9651806772237197,2022-09-28 14:50:43.378643,2022-09-28 14:51:51.949427,0 days 00:01:08.570784,30.0,391.0,136.0,18.0,499.0,351.0,COMPLETE
49,0.9651766951189136,2022-09-28 13:44:10.830887,2022-09-28 13:45:44.153939,0 days 00:01:33.323052,17.0,387.0,141.0,6.0,235.0,490.0,COMPLETE
283,0.9651247906079758,2022-09-28 19:23:14.139338,2022-09-28 19:23:45.327239,0 days 00:00:31.187901,33.0,397.0,142.0,29.0,465.0,195.0,COMPLETE
40,0.9651182821404339,2022-09-28 13:33:16.935464,2022-09-28 13:34:21.264986,0 days 00:01:04.329522,45.0,364.0,139.0,3.0,451.0,331.0,COMPLETE
217,0.965096941245816,2022-09-28 17:43:35.825165,2022-09-28 17:45:07.839037,0 days 00:01:32.013872,31.0,391.0,97.0,39.0,477.0,476.0,COMPLETE
22,0.9649526391761991,2022-09-28 13:09:03.535193,2022-09-28 13:10:28.462412,0 days 00:01:24.927219,40.0,368.0,103.0,45.0,256.0,450.0,COMPLETE
108,0.9649292058992746,2022-09-28 15:06:24.702551,2022-09-28 15:07:50.333647,0 days 00:01:25.631096,32.0,397.0,72.0,12.0,566.0,439.0,COMPLETE
55,0.9648795926888919,2022-09-28 13:51:33.256108,2022-09-28 13:53:08.604188,0 days 00:01:35.348080,46.0,379.0,138.0,33.0,376.0,496.0,COMPLETE
284,0.964715455173094,2022-09-28 19:23:45.327540,2022-09-28 19:24:11.107269,0 days 00:00:25.779729,42.0,400.0,146.0,32.0,167.0,164.0,COMPLETE
14,0.9647098030273797,2022-09-28 12:57:13.517671,2022-09-28 12:58:44.728825,0 days 00:01:31.211154,42.0,377.0,103.0,27.0,389.0,473.0,COMPLETE
48,0.9646974164560517,2022-09-28 13:43:14.706239,2022-09-28 13:44:10.830684,0 days 00:00:56.124445,45.0,381.0,73.0,17.0,267.0,293.0,COMPLETE
56,0.9646035143050237,2022-09-28 13:53:08.604405,2022-09-28 13:54:18.238115,0 days 00:01:09.633710,47.0,308.0,150.0,28.0,141.0,372.0,COMPLETE
19,0.9645853730431945,2022-09-28 13:04:21.206899,2022-09-28 13:06:00.911027,0 days 00:01:39.704128,41.0,361.0,130.0,22.0,347.0,521.0,COMPLETE
160,0.964440275962849,2022-09-28 16:20:36.014713,2022-09-28 16:21:59.863831,0 days 00:01:23.849118,33.0,347.0,148.0,23.0,549.0,434.0,COMPLETE
227,0.9643783022190913,2022-09-28 18:21:37.265521,2022-09-28 18:22:44.593227,0 days 00:01:07.327706,34.0,326.0,146.0,38.0,507.0,436.0,COMPLETE
15,0.96434801837883,2022-09-28 12:58:44.729042,2022-09-28 12:59:40.156577,0 days 00:00:55.427535,32.0,355.0,127.0,27.0,270.0,290.0,COMPLETE
6,0.9643271196801596,2022-09-28 12:47:15.768172,2022-09-28 12:48:33.137566,0 days 00:01:17.369394,40.0,321.0,140.0,33.0,552.0,402.0,COMPLETE
58,0.9642290297207708,2022-09-28 13:55:40.180868,2022-09-28 13:56:59.337767,0 days 00:01:19.156899,49.0,342.0,130.0,12.0,502.0,411.0,COMPLETE
263,0.9641965263762236,2022-09-28 19:03:42.678982,2022-09-28 19:04:55.930651,0 days 00:01:13.251669,31.0,315.0,144.0,37.0,225.0,489.0,COMPLETE
2,0.9641748922368403,2022-09-28 12:41:38.129398,2022-09-28 12:42:55.745867,0 days 00:01:17.616469,30.0,337.0,142.0,13.0,485.0,403.0,COMPLETE
46,0.9641311265590002,2022-09-28 13:40:41.546828,2022-09-28 13:41:54.737096,0 days 00:01:13.190268,44.0,323.0,139.0,10.0,195.0,392.0,COMPLETE
0,0.9641078838174274,2022-09-28 12:39:25.614602,2022-09-28 12:40:34.142252,0 days 00:01:08.527650,37.0,330.0,51.0,2.0,455.0,362.0,COMPLETE
279,0.9640575727146204,2022-09-28 19:20:44.788549,2022-09-28 19:21:12.335132,0 days 00:00:27.546583,33.0,391.0,146.0,32.0,146.0,176.0,COMPLETE
8,0.9640164748926429,2022-09-28 12:49:49.666742,2022-09-28 12:51:01.473075,0 days 00:01:11.806333,46.0,343.0,79.0,49.0,298.0,382.0,COMPLETE
70,0.9640041679384492,2022-09-28 14:12:53.090336,2022-09-28 14:14:31.097972,0 days 00:01:38.007636,29.0,352.0,97.0,27.0,585.0,508.0,COMPLETE
90,0.963959187686085,2022-09-28 14:41:59.137932,2022-09-28 14:43:16.990797,0 days 00:01:17.852865,20.0,331.0,126.0,7.0,572.0,404.0,COMPLETE
120,0.9638306242009581,2022-09-28 15:23:26.345066,2022-09-28 15:24:43.629799,0 days 00:01:17.284733,29.0,311.0,140.0,31.0,465.0,405.0,COMPLETE
267,0.9638153143791149,2022-09-28 19:08:23.598913,2022-09-28 19:09:33.165397,0 days 00:01:09.566484,34.0,290.0,150.0,34.0,503.0,456.0,COMPLETE
44,0.9637407468681031,2022-09-28 13:38:20.572853,2022-09-28 13:39:32.051801,0 days 00:01:11.478948,42.0,283.0,131.0,14.0,177.0,386.0,COMPLETE
10,0.9636852629404081,2022-09-28 12:52:07.933664,2022-09-28 12:52:52.932572,0 days 00:00:44.998908,16.0,397.0,114.0,22.0,144.0,232.0,COMPLETE
27,0.9636759031918625,2022-09-28 13:16:16.516675,2022-09-28 13:17:59.929055,0 days 00:01:43.412380,50.0,350.0,149.0,11.0,181.0,551.0,COMPLETE
13,0.9635074859583533,2022-09-28 12:56:18.805589,2022-09-28 12:57:13.517496,0 days 00:00:54.711907,50.0,370.0,119.0,41.0,230.0,287.0,COMPLETE
7,0.963444282833393,2022-09-28 12:48:33.137710,2022-09-28 12:49:49.666566,0 days 00:01:16.528856,26.0,300.0,139.0,49.0,565.0,401.0,COMPLETE
180,0.9633138169196789,2022-09-28 16:48:57.974227,2022-09-28 16:50:23.255877,0 days 00:01:25.281650,36.0,338.0,146.0,42.0,582.0,442.0,COMPLETE
50,0.9625693225693226,2022-09-28 13:45:44.154132,2022-09-28 13:46:18.792400,0 days 00:00:34.638268,39.0,374.0,145.0,25.0,200.0,178.0,COMPLETE
105,0.9624116938274381,2022-09-28 15:01:57.215639,2022-09-28 15:03:23.828487,0 days 00:01:26.612848,30.0,277.0,145.0,17.0,573.0,455.0,COMPLETE
135,0.9621957934534435,2022-09-28 15:44:44.608027,2022-09-28 15:46:07.337697,0 days 00:01:22.729670,32.0,293.0,138.0,25.0,492.0,435.0,COMPLETE
3,0.9620796498905908,2022-09-28 12:42:55.746040,2022-09-28 12:44:41.799796,0 days 00:01:46.053756,22.0,336.0,63.0,33.0,441.0,557.0,COMPLETE
37,0.9612856099342586,2022-09-28 13:29:27.729784,2022-09-28 13:30:46.146700,0 days 00:01:18.416916,28.0,271.0,135.0,15.0,493.0,414.0,COMPLETE
9,0.9608765118919146,2022-09-28 12:51:01.473245,2022-09-28 12:52:07.933485,0 days 00:01:06.460240,36.0,301.0,62.0,45.0,554.0,348.0,COMPLETE
4,0.9570752441607651,2022-09-28 12:44:41.799973,2022-09-28 12:45:21.179299,0 days 00:00:39.379326,49.0,272.0,80.0,17.0,515.0,204.0,COMPLETE
222,,2022-09-28 17:50:59.708999,,,,,,,,,RUNNING
