iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
66,0.9493625158666769,2022-09-21 21:05:03.087297,2022-09-21 21:05:41.293620,0 days 00:00:38.206323,29.0,250.0,76.0,9.0,429.0,258.0,COMPLETE
110,0.9493101121811832,2022-10-04 00:40:16.570151,2022-10-04 00:41:01.089050,0 days 00:00:44.518899,27.0,293.0,65.0,12.0,404.0,240.0,COMPLETE
28,0.9493061746643555,2022-09-21 20:37:09.068015,2022-09-21 20:37:54.666109,0 days 00:00:45.598094,26.0,244.0,57.0,16.0,337.0,310.0,COMPLETE
131,0.94922743147423,2022-10-04 01:00:23.238122,2022-10-04 01:01:09.227679,0 days 00:00:45.989557,28.0,294.0,78.0,13.0,284.0,253.0,COMPLETE
105,0.9491877447348925,2022-10-04 00:37:10.574628,2022-10-04 00:37:37.676631,0 days 00:00:27.102003,28.0,276.0,54.0,15.0,317.0,145.0,COMPLETE
45,0.94913383686902,2022-09-21 20:48:37.715433,2022-09-21 20:49:31.808640,0 days 00:00:54.093207,24.0,259.0,78.0,27.0,322.0,370.0,COMPLETE
112,0.9491282146258864,2022-10-04 00:41:52.115764,2022-10-04 00:42:42.236284,0 days 00:00:50.120520,21.0,264.0,67.0,14.0,357.0,274.0,COMPLETE
37,0.9490808098550706,2022-09-21 20:44:34.253707,2022-09-21 20:45:05.156775,0 days 00:00:30.903068,18.0,255.0,45.0,9.0,480.0,207.0,COMPLETE
97,0.9490476679713522,2022-09-21 21:27:01.461484,2022-09-21 21:27:19.179809,0 days 00:00:17.718325,26.0,296.0,77.0,30.0,395.0,115.0,COMPLETE
2,0.9489117862481068,2022-09-21 20:18:49.293473,2022-09-21 20:19:05.476716,0 days 00:00:16.183243,29.0,289.0,92.0,6.0,293.0,107.0,COMPLETE
158,0.9488107207111863,2022-10-04 01:23:28.750064,2022-10-04 01:23:54.093757,0 days 00:00:25.343693,19.0,278.0,72.0,16.0,376.0,136.0,COMPLETE
147,0.9487412689173458,2022-10-04 01:15:15.034449,2022-10-04 01:15:51.911854,0 days 00:00:36.877405,25.0,238.0,41.0,22.0,380.0,202.0,COMPLETE
4,0.9487394484527711,2022-09-21 20:19:32.810164,2022-09-21 20:19:50.633170,0 days 00:00:17.823006,25.0,279.0,35.0,20.0,315.0,117.0,COMPLETE
6,0.9483351174714069,2022-09-21 20:20:14.935088,2022-09-21 20:20:36.253988,0 days 00:00:21.318900,23.0,224.0,50.0,10.0,390.0,144.0,COMPLETE
3,0.9482423201969954,2022-09-21 20:19:05.476893,2022-09-21 20:19:32.809781,0 days 00:00:27.332888,23.0,209.0,46.0,23.0,369.0,186.0,COMPLETE
15,0.9482058641249052,2022-09-21 20:26:56.361692,2022-09-21 20:27:34.493777,0 days 00:00:38.132085,27.0,239.0,73.0,15.0,447.0,259.0,COMPLETE
20,0.9481826648063023,2022-09-21 20:31:12.790348,2022-09-21 20:32:14.929889,0 days 00:01:02.139541,25.0,235.0,60.0,22.0,252.0,434.0,COMPLETE
29,0.9478578743458621,2022-09-21 20:37:54.666287,2022-09-21 20:38:47.087307,0 days 00:00:52.421020,29.0,224.0,76.0,10.0,439.0,360.0,COMPLETE
149,0.9478516245105302,2022-10-04 01:16:49.820711,2022-10-04 01:17:49.715067,0 days 00:00:59.894356,19.0,229.0,58.0,9.0,354.0,333.0,COMPLETE
67,0.9478181040854,2022-09-21 21:05:41.293823,2022-09-21 21:06:14.229965,0 days 00:00:32.936142,24.0,223.0,81.0,15.0,413.0,224.0,COMPLETE
7,0.9476822223621546,2022-09-21 20:20:36.254158,2022-09-21 20:21:46.830700,0 days 00:01:10.576542,23.0,208.0,39.0,7.0,414.0,490.0,COMPLETE
60,0.947672279797039,2022-09-21 21:00:15.247004,2022-09-21 21:01:23.883972,0 days 00:01:08.636968,18.0,200.0,51.0,11.0,466.0,476.0,COMPLETE
115,0.9474349137474865,2022-10-04 00:44:36.643197,2022-10-04 00:45:30.136973,0 days 00:00:53.493776,27.0,215.0,70.0,15.0,393.0,296.0,COMPLETE
17,0.9466846516622311,2022-09-21 20:28:12.317000,2022-09-21 20:28:54.493417,0 days 00:00:42.176417,28.0,180.0,82.0,13.0,211.0,299.0,COMPLETE
119,0.9463997512964335,2022-10-04 00:48:34.213929,2022-10-04 00:49:57.764241,0 days 00:01:23.550312,28.0,199.0,62.0,14.0,409.0,466.0,COMPLETE
98,0.9461179254506468,2022-09-21 21:27:19.180047,2022-09-21 21:27:40.310550,0 days 00:00:21.130503,20.0,184.0,69.0,8.0,425.0,143.0,COMPLETE
26,0.9457732498599756,2022-09-21 20:35:31.365553,2022-09-21 20:36:12.121383,0 days 00:00:40.755830,29.0,186.0,78.0,19.0,475.0,281.0,COMPLETE
111,0.9457217694994179,2022-10-04 00:41:01.089267,2022-10-04 00:41:52.115549,0 days 00:00:51.026282,29.0,172.0,55.0,24.0,437.0,285.0,COMPLETE
5,0.9451336115042107,2022-09-21 20:19:50.633366,2022-09-21 20:20:14.934482,0 days 00:00:24.301116,23.0,154.0,52.0,30.0,272.0,170.0,COMPLETE
40,0.9448220777972578,2022-09-21 20:45:54.182488,2022-09-21 20:46:19.080582,0 days 00:00:24.898094,19.0,164.0,63.0,8.0,362.0,173.0,COMPLETE
86,0.9434367470578293,2022-09-21 21:19:21.042169,2022-09-21 21:19:46.859004,0 days 00:00:25.816835,29.0,157.0,75.0,18.0,459.0,178.0,COMPLETE
121,0.9429007037781776,2022-10-04 00:51:06.486332,2022-10-04 00:51:57.556805,0 days 00:00:51.070473,28.0,142.0,79.0,19.0,380.0,289.0,COMPLETE
0,0.9424623756765087,2022-09-21 20:17:37.303035,2022-09-21 20:17:57.522591,0 days 00:00:20.219556,20.0,150.0,75.0,11.0,167.0,105.0,COMPLETE
78,0.942127642650953,2022-09-21 21:13:13.486870,2022-09-21 21:13:51.875017,0 days 00:00:38.388147,17.0,115.0,84.0,10.0,377.0,275.0,COMPLETE
46,0.9420315311881696,2022-09-21 20:49:31.808837,2022-09-21 20:50:19.512580,0 days 00:00:47.703743,24.0,129.0,86.0,28.0,401.0,342.0,COMPLETE
9,0.9418890210881806,2022-09-21 20:22:20.343320,2022-09-21 20:22:42.766014,0 days 00:00:22.422694,21.0,135.0,53.0,27.0,290.0,160.0,COMPLETE
199,0.9405691078420997,2022-10-04 02:05:04.154490,2022-10-04 02:05:35.209770,0 days 00:00:31.055280,26.0,121.0,61.0,13.0,464.0,177.0,COMPLETE
8,0.9397215418929982,2022-09-21 20:21:46.830869,2022-09-21 20:22:20.343155,0 days 00:00:33.512286,19.0,107.0,31.0,6.0,302.0,245.0,COMPLETE
1,0.939642001372074,2022-09-21 20:17:57.522809,2022-09-21 20:18:49.293301,0 days 00:00:51.770492,16.0,104.0,49.0,28.0,387.0,378.0,COMPLETE
181,0.9382672769605249,2022-10-04 01:47:58.731096,2022-10-04 01:48:44.408910,0 days 00:00:45.677814,28.0,103.0,79.0,16.0,372.0,268.0,COMPLETE
99,,2022-09-21 21:27:40.310931,,,,,,,,,RUNNING
100,,2022-09-21 21:47:15.240329,,,,,,,,,RUNNING
