iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
1119,0.9177014047565142,2022-06-14 01:22:27.684294,2022-06-14 01:22:28.965893,0 days 00:00:01.281599,0.5311436734603842,True,0.2585355466379848,7303155.0,False,random,0.08098559724460232,COMPLETE
1109,0.9177371334093057,2022-06-14 01:22:17.515499,2022-06-14 01:22:18.485892,0 days 00:00:00.970393,0.5812367624149521,True,0.23614590473717545,7714328.0,False,random,0.08446147270471915,COMPLETE
1085,0.9177950288825838,2022-06-14 01:21:52.198447,2022-06-14 01:21:53.143561,0 days 00:00:00.945114,0.4735612554120959,True,0.292904764526607,7196449.0,False,random,0.06813406398303744,COMPLETE
1753,0.9178726639414336,2022-06-14 01:35:32.073586,2022-06-14 01:35:33.354425,0 days 00:00:01.280839,0.46552085910498564,True,0.29903966138778404,8150532.0,False,random,0.09171147119447173,COMPLETE
1566,0.9179555921340302,2022-06-14 01:31:19.404277,2022-06-14 01:31:20.911466,0 days 00:00:01.507189,0.6101426477617797,True,0.22722154357471477,9082087.0,False,random,0.08694678627482531,COMPLETE
1911,0.9179635318346506,2022-06-14 01:39:22.588260,2022-06-14 01:39:24.311486,0 days 00:00:01.723226,0.692786495804462,True,0.19931606796211837,8773560.0,False,random,0.08296554474630785,COMPLETE
462,0.9180229699233239,2022-06-14 00:21:13.226538,2022-06-14 00:21:13.917113,0 days 00:00:00.690575,0.9191174991197669,True,0.14917970292774457,7507922.0,False,random,0.08262090300478614,COMPLETE
704,0.9180359834257328,2022-06-14 00:24:28.566567,2022-06-14 00:24:29.372999,0 days 00:00:00.806432,0.7768594983193036,True,0.17791786566679663,7278147.0,False,random,0.08873295126249876,COMPLETE
1427,0.9180583695781778,2022-06-14 01:28:21.184226,2022-06-14 01:28:22.284077,0 days 00:00:01.099851,0.4775342443425799,True,0.2943196240890964,667866.0,False,random,0.0822195138733307,COMPLETE
1033,0.9180636627119245,2022-06-14 01:20:57.997986,2022-06-14 01:20:58.943019,0 days 00:00:00.945033,0.45886537509089964,True,0.3068387351545512,7993125.0,False,random,0.08870243842132618,COMPLETE
1588,0.9181623606397826,2022-06-14 01:31:48.419705,2022-06-14 01:31:49.551528,0 days 00:00:01.131823,0.6421053418448546,True,0.2182562630209201,8856239.0,False,random,0.08746020219339729,COMPLETE
1068,0.918174160524734,2022-06-14 01:21:34.341153,2022-06-14 01:21:35.271413,0 days 00:00:00.930260,0.5240861570403945,True,0.2692828885367042,8300677.0,False,random,0.079406371104552,COMPLETE
1998,0.9181860700756644,2022-06-14 01:41:36.244165,2022-06-14 01:41:37.969790,0 days 00:00:01.725625,0.7529511280965061,True,0.185226098504563,9881616.0,False,random,0.09243442059501476,COMPLETE
1815,0.9182109931290037,2022-06-14 01:37:00.679676,2022-06-14 01:37:02.029386,0 days 00:00:01.349710,0.6427121952743766,True,0.2186433609009922,8508074.0,False,random,0.08265556346076884,COMPLETE
1999,0.9182820117706699,2022-06-14 01:41:37.971237,2022-06-14 01:41:39.397515,0 days 00:00:01.426278,0.6048067311544496,True,0.23358363474842517,3162704.0,False,random,0.08267516347357748,COMPLETE
1185,0.9182873049044166,2022-06-14 01:23:38.980182,2022-06-14 01:23:39.985062,0 days 00:00:01.004880,0.5662253114389006,True,0.2501359288523205,7230036.0,False,random,0.08830646806505588,COMPLETE
537,0.9183112336722571,2022-06-14 00:22:10.506848,2022-06-14 00:22:11.211637,0 days 00:00:00.704789,0.9043275345104625,True,0.15393522478542523,8263843.0,False,random,0.08807154088274453,COMPLETE
128,0.9183419261444808,2022-06-14 00:17:35.814410,2022-06-14 00:17:36.504799,0 days 00:00:00.690389,1.2776905395125822,True,0.4614812328977864,5642272.0,False,cyclic,0.07100632983492186,COMPLETE
1671,0.9183490605620257,2022-06-14 01:33:39.011469,2022-06-14 01:33:40.227905,0 days 00:00:01.216436,0.5434439262029889,True,0.26143477522459396,8850398.0,False,random,0.08375670687597205,COMPLETE
68,0.9183602327806365,2022-06-14 00:17:02.675525,2022-06-14 00:17:03.348517,0 days 00:00:00.672992,1.4200364139577664,True,0.41488956458588466,404103.0,False,cyclic,0.07734438999299452,COMPLETE
689,0.9183981317151638,2022-06-14 00:24:15.872997,2022-06-14 00:24:16.651697,0 days 00:00:00.778700,0.6619016493170253,True,0.21469221162256039,7925229.0,False,random,0.08537639782251416,COMPLETE
1,0.9184243060071812,2022-06-14 00:16:27.111370,2022-06-14 00:16:27.718623,0 days 00:00:00.607253,1.583380981665081,True,0.8318663751275812,8236056.0,False,cyclic,0.009671139910959012,COMPLETE
1850,0.9184243780519398,2022-06-14 01:37:51.529648,2022-06-14 01:37:52.821873,0 days 00:00:01.292225,0.6429581606588093,True,0.22135973875141418,9406051.0,False,random,0.0865924925656914,COMPLETE
1243,0.9184384955058267,2022-06-14 01:24:43.993929,2022-06-14 01:24:45.008223,0 days 00:00:01.014294,0.4678712091817728,True,0.30618524916655704,8929498.0,False,random,0.08715488183451914,COMPLETE
387,0.9185162402306556,2022-06-14 00:20:19.286488,2022-06-14 00:20:19.934546,0 days 00:00:00.648058,0.9431375513099071,True,0.14888120457816062,8033764.0,False,random,0.08140019403485484,COMPLETE
398,0.9186305982277958,2022-06-14 00:20:27.002667,2022-06-14 00:20:27.647708,0 days 00:00:00.645041,1.1181335319938759,True,0.1250116606491797,7616343.0,False,random,0.07736813795256119,COMPLETE
508,0.9187240030219069,2022-06-14 00:21:48.195843,2022-06-14 00:21:48.901126,0 days 00:00:00.705283,1.0328367793635722,True,0.13666599781239983,7208511.0,False,random,0.08336265215428341,COMPLETE
588,0.918727863206238,2022-06-14 00:22:52.059246,2022-06-14 00:22:52.767142,0 days 00:00:00.707896,0.5942268718267015,True,0.24313922836106372,8729374.0,False,random,0.09390418321051797,COMPLETE
1183,0.918739663091189,2022-06-14 01:23:36.866070,2022-06-14 01:23:37.883302,0 days 00:00:01.017232,0.48681638494104396,True,0.2985482600157053,8490027.0,False,random,0.08985467515235335,COMPLETE
1398,0.9187448465589568,2022-06-14 01:27:45.803276,2022-06-14 01:27:46.883607,0 days 00:00:01.080331,0.5409248919220214,True,0.2676781535896615,8322793.0,False,random,0.08498112407623427,COMPLETE
1113,0.9187606162942182,2022-06-14 01:22:21.472603,2022-06-14 01:22:22.764647,0 days 00:00:01.292044,0.48678128919531727,True,0.2987333216211705,7879074.0,False,random,0.08291645384201406,COMPLETE
21,0.9187812854122154,2022-06-14 00:16:37.289503,2022-06-14 00:16:38.008592,0 days 00:00:00.719089,1.0275331540662536,True,0.5481597631488523,2197446.0,False,random,0.057374640350781096,COMPLETE
1353,0.9188028516982141,2022-06-14 01:26:51.832398,2022-06-14 01:26:52.936967,0 days 00:00:01.104569,0.6033423851052713,True,0.2403125316126475,7075174.0,False,random,0.0893931219556418,COMPLETE
178,0.9188030135687848,2022-06-14 00:18:04.381420,2022-06-14 00:18:05.748715,0 days 00:00:01.367295,1.029209581052212,True,0.4271229393287726,5138512.0,False,cyclic,0.00023519525427046634,COMPLETE
817,0.9189145631284809,2022-06-14 00:26:11.794787,2022-06-14 00:26:12.653809,0 days 00:00:00.859022,0.7577798546879431,True,0.19071735223561334,8405604.0,False,random,0.08416772715495682,COMPLETE
230,0.9189185851833824,2022-06-14 00:18:35.467398,2022-06-14 00:18:36.186284,0 days 00:00:00.718886,1.2261944958892754,True,0.4880097239897944,5334823.0,False,cyclic,0.08590726423774245,COMPLETE
1721,0.9189512860667713,2022-06-14 01:34:47.791597,2022-06-14 01:34:49.354632,0 days 00:00:01.563035,0.5059171937553456,True,0.2896806985970176,2336807.0,False,random,0.08983162066712154,COMPLETE
1867,0.9189735625532371,2022-06-14 01:38:16.626674,2022-06-14 01:38:17.967366,0 days 00:00:01.340692,0.5960262813628084,True,0.2449453574997758,8357275.0,False,random,0.08410465254666695,COMPLETE
1989,0.9190025651228659,2022-06-14 01:41:22.532999,2022-06-14 01:41:24.295160,0 days 00:00:01.762161,0.6180612448563173,True,0.2362641639920368,8551979.0,False,random,0.09056768280985143,COMPLETE
106,0.9190192716822384,2022-06-14 00:17:23.521661,2022-06-14 00:17:24.170378,0 days 00:00:00.648717,1.3175358416331286,True,0.4478948939128269,4748002.0,False,cyclic,0.0862729053451671,COMPLETE
746,0.9190275978421845,2022-06-14 00:25:06.752601,2022-06-14 00:25:07.551698,0 days 00:00:00.799097,0.702532272206136,True,0.2072883340667446,7666730.0,False,random,0.08729187485308289,COMPLETE
1098,0.9190511976120871,2022-06-14 01:22:05.790423,2022-06-14 01:22:06.789801,0 days 00:00:00.999378,0.5315709508726575,True,0.2764696320850631,7356887.0,False,random,0.0837207967455492,COMPLETE
1056,0.9190538441789604,2022-06-14 01:21:21.928756,2022-06-14 01:21:22.866960,0 days 00:00:00.938204,0.5347963949708795,True,0.27481821549291663,8078054.0,False,random,0.08513703652870927,COMPLETE
1313,0.9190604605961441,2022-06-14 01:26:04.284193,2022-06-14 01:26:05.327425,0 days 00:00:01.043232,0.554468858723733,True,0.2651274609121288,8377632.0,False,random,0.09127473852417285,COMPLETE
26,0.9190881398823358,2022-06-14 00:16:41.197009,2022-06-14 00:16:41.673510,0 days 00:00:00.476501,0.38389924251360535,True,0.38713344509723785,1838202.0,False,random,0.0864092151131072,COMPLETE
92,0.9191016515449385,2022-06-14 00:17:15.776814,2022-06-14 00:17:16.410337,0 days 00:00:00.633523,0.988624595469376,True,0.5870652091937598,1211755.0,False,cyclic,0.09503058457747919,COMPLETE
1460,0.9191143862191118,2022-06-14 01:29:03.946648,2022-06-14 01:29:05.399252,0 days 00:00:01.452604,0.4616833201561734,True,0.3208111589279012,8909362.0,False,random,0.086485213725693,COMPLETE
1416,0.9191526517727976,2022-06-14 01:28:07.753441,2022-06-14 01:28:08.849897,0 days 00:00:01.096456,0.5658951435852106,True,0.2608954283691809,8311747.0,False,random,0.08574139531559583,COMPLETE
1441,0.9191697447914958,2022-06-14 01:28:40.297538,2022-06-14 01:28:41.411051,0 days 00:00:01.113513,0.612734953943747,True,0.2405794269090981,8634676.0,False,random,0.08676517781241876,COMPLETE
472,0.9191710680749325,2022-06-14 00:21:20.864312,2022-06-14 00:21:21.561423,0 days 00:00:00.697111,0.9855069810234999,True,0.14676728488641122,7666608.0,False,random,0.08517644376774407,COMPLETE
1482,0.9191763612086795,2022-06-14 01:29:31.825273,2022-06-14 01:29:32.981358,0 days 00:00:01.156085,0.5916735950415248,True,0.24954227297262319,8555619.0,False,random,0.08608732472725653,COMPLETE
1821,0.9191962104602305,2022-06-14 01:37:09.335863,2022-06-14 01:37:10.662115,0 days 00:00:01.326252,0.5368738016342431,True,0.27656108536662743,8466299.0,False,random,0.08263840432459334,COMPLETE
1544,0.9192225664629855,2022-06-14 01:30:50.928316,2022-06-14 01:30:52.100865,0 days 00:00:01.172549,0.6554850503324303,True,0.22566697021247784,9331886.0,False,random,0.08840447420542598,COMPLETE
943,0.9192357992973529,2022-06-14 00:28:13.929030,2022-06-14 00:28:14.846196,0 days 00:00:00.917166,0.7060024495494298,True,0.2093374248564906,7740549.0,False,random,0.08173044414387107,COMPLETE
1118,0.9192449526154307,2022-06-14 01:22:26.705942,2022-06-14 01:22:27.683441,0 days 00:00:00.977499,0.6645887206076359,True,0.2228865045241293,7807163.0,False,random,0.08357284267613303,COMPLETE
341,0.9192582951157772,2022-06-14 00:19:47.509322,2022-06-14 00:19:48.126839,0 days 00:00:00.617517,0.9280301631815058,True,0.15781630595520696,6366984.0,False,random,0.08079286342911605,COMPLETE
1954,0.9192700950007284,2022-06-14 01:40:29.083618,2022-06-14 01:40:30.447117,0 days 00:00:01.363499,0.7936296235064139,True,0.1857850343378468,8703873.0,False,random,0.08418953133608395,COMPLETE
372,0.9192769307498707,2022-06-14 00:20:08.807962,2022-06-14 00:20:09.452455,0 days 00:00:00.644493,1.0462716253025177,True,0.1394394733311372,6708781.0,False,random,0.07705487580071425,COMPLETE
724,0.9192846511185324,2022-06-14 00:24:46.694173,2022-06-14 00:24:47.528997,0 days 00:00:00.834824,0.788691388131623,True,0.18733726891167266,7798254.0,False,random,0.08471050660213224,COMPLETE
501,0.9192992072363364,2022-06-14 00:21:42.968526,2022-06-14 00:21:43.692341,0 days 00:00:00.723815,0.9068484060395251,True,0.16211048330491357,7598557.0,False,random,0.07911215095730184,COMPLETE
1635,0.9193107877893292,2022-06-14 01:32:50.552067,2022-06-14 01:32:51.772562,0 days 00:00:01.220495,0.5955629598695856,True,0.25051766313682305,9241242.0,False,random,0.08720639968463013,COMPLETE
1255,0.9193476203935989,2022-06-14 01:24:57.308473,2022-06-14 01:24:58.332743,0 days 00:00:01.024270,0.5537186761458172,True,0.2706660308711458,8321782.0,False,random,0.0903824595222036,COMPLETE
1271,0.9193677986430875,2022-06-14 01:25:15.325316,2022-06-14 01:25:16.384685,0 days 00:00:01.059369,0.589297582485096,True,0.25502825795608425,8448236.0,False,random,0.09161141348082286,COMPLETE
1765,0.9193794888620596,2022-06-14 01:35:48.863641,2022-06-14 01:35:50.112816,0 days 00:00:01.249175,0.573655639348701,True,0.2618900850054515,9545724.0,False,random,0.09438542570722114,COMPLETE
1005,0.9193794888620596,2022-06-14 01:20:27.594457,2022-06-14 01:20:29.159390,0 days 00:00:01.564933,0.4896723255857902,True,0.30812203238002334,7782822.0,False,random,0.08301904916417438,COMPLETE
1848,0.9193848916617858,2022-06-14 01:37:48.453900,2022-06-14 01:37:49.791550,0 days 00:00:01.337650,0.5664884955927194,True,0.2657866241527587,8617588.0,False,random,0.08302832410658607,COMPLETE
833,0.9193940449798635,2022-06-14 00:26:26.804434,2022-06-14 00:26:27.661778,0 days 00:00:00.857344,0.9362731743074907,True,0.15787678609706612,8930387.0,False,random,0.08337310853996079,COMPLETE
172,0.9193942497284514,2022-06-14 00:18:00.964669,2022-06-14 00:18:01.599873,0 days 00:00:00.635204,0.7714692762279123,True,0.0017132702437008263,5723248.0,False,cyclic,0.08730112316298971,COMPLETE
695,0.9194086010976675,2022-06-14 00:24:21.011501,2022-06-14 00:24:21.816376,0 days 00:00:00.804875,0.7427676152415168,True,0.20116989687338166,7405270.0,False,random,0.08818501797549604,COMPLETE
1448,0.9194350667664021,2022-06-14 01:28:49.339807,2022-06-14 01:28:50.428388,0 days 00:00:01.088581,0.6320557462216918,True,0.23880410656854306,8572816.0,False,random,0.08628900484048928,COMPLETE
1224,0.9194639596700515,2022-06-14 01:24:22.313769,2022-06-14 01:24:23.311525,0 days 00:00:00.997756,0.5082379534041939,True,0.29902576727113683,8650521.0,False,random,0.0898361149334812,COMPLETE
1203,0.9194863458224966,2022-06-14 01:23:59.091953,2022-06-14 01:24:00.099122,0 days 00:00:01.007169,0.5589702196295936,True,0.2716481878940583,7300437.0,False,random,0.08647262655485678,COMPLETE
1899,0.91950498145659,2022-06-14 01:39:04.252686,2022-06-14 01:39:05.963833,0 days 00:00:01.711147,0.6240885981643334,True,0.24337115220236105,8974442.0,False,random,0.08786581262146456,COMPLETE
481,0.9195235074247041,2022-06-14 00:21:27.356259,2022-06-14 00:21:28.358961,0 days 00:00:01.002702,0.9079225278591152,True,0.1653482289432075,7059327.0,False,random,0.08311136918271592,COMPLETE
785,0.9195368499250507,2022-06-14 00:25:42.357034,2022-06-14 00:25:43.203637,0 days 00:00:00.846603,0.8541829814239414,True,0.1766282802150213,7580053.0,False,random,0.08416587602929741,COMPLETE
253,0.9195410108126731,2022-06-14 00:18:49.680818,2022-06-14 00:18:50.379577,0 days 00:00:00.698759,1.2417594372052339,True,0.48385577208354086,5758112.0,False,cyclic,0.09773253829806447,COMPLETE
458,0.9195434663422343,2022-06-14 00:21:10.298019,2022-06-14 00:21:11.010098,0 days 00:00:00.712079,0.931410263969616,True,0.1615048566473626,7691258.0,False,random,0.08701179877790106,COMPLETE
532,0.9195461129091077,2022-06-14 00:22:06.792052,2022-06-14 00:22:07.506941,0 days 00:00:00.714889,0.8904298319658904,True,0.1692740103522017,7614494.0,False,random,0.08930496022669726,COMPLETE
327,0.9195539429437489,2022-06-14 00:19:38.168310,2022-06-14 00:19:38.792849,0 days 00:00:00.624539,1.0052426243680344,True,0.1491133509972573,6643960.0,False,random,0.07922725716215977,COMPLETE
1489,0.9195773233816928,2022-06-14 01:29:40.370304,2022-06-14 01:29:41.812421,0 days 00:00:01.442117,0.48802339548744345,True,0.3144501678522975,9041149.0,False,random,0.08564422818887553,COMPLETE
1829,0.919604008382386,2022-06-14 01:37:20.888589,2022-06-14 01:37:22.180467,0 days 00:00:01.291878,0.7139202700151432,True,0.21390389590558817,9819785.0,False,random,0.08575222023208816,COMPLETE
1078,0.9196117287510477,2022-06-14 01:21:44.978714,2022-06-14 01:21:45.947812,0 days 00:00:00.969098,0.575253405204669,True,0.26691716300869217,3997874.0,False,random,0.07913560647467396,COMPLETE
1321,0.9196208820691255,2022-06-14 01:26:13.340270,2022-06-14 01:26:14.733224,0 days 00:00:01.392954,0.442362882192404,True,0.34909836807450634,7941662.0,False,random,0.08817108820620655,COMPLETE
824,0.9196551777725009,2022-06-14 00:26:18.489802,2022-06-14 00:26:19.337710,0 days 00:00:00.847908,0.6195986927632782,True,0.24783623469174026,7955766.0,False,random,0.08357682921614076,COMPLETE
592,0.9196657640399948,2022-06-14 00:22:55.120296,2022-06-14 00:22:55.850714,0 days 00:00:00.730418,0.6618690996622478,True,0.2317745125570505,9517078.0,False,random,0.08949549757848348,COMPLETE
25,0.9196711531284455,2022-06-14 00:16:39.621788,2022-06-14 00:16:41.196876,0 days 00:00:01.575088,0.645457776916577,True,0.55249275776169,5122497.0,False,random,0.0004377891015889049,COMPLETE
409,0.9196992847898302,2022-06-14 00:20:34.884922,2022-06-14 00:20:35.551709,0 days 00:00:00.666787,1.222829218911478,True,0.12307777343080052,7380686.0,False,random,0.09990522676288603,COMPLETE
337,0.9197589422104621,2022-06-14 00:19:44.895901,2022-06-14 00:19:45.494980,0 days 00:00:00.599079,1.0685015026042926,True,0.14287817841381326,7090441.0,False,random,0.07920721546698262,COMPLETE
1265,0.9197802317031144,2022-06-14 01:25:08.653460,2022-06-14 01:25:09.676047,0 days 00:00:01.022587,0.5504117479564745,True,0.2817071882783851,8488403.0,False,random,0.0909273619433332,COMPLETE
1062,0.9197843112194037,2022-06-14 01:21:28.178636,2022-06-14 01:21:29.112416,0 days 00:00:00.933780,0.5663944068187063,True,0.2739310227464804,8135302.0,False,random,0.08877986526769012,COMPLETE
1547,0.9197885004016725,2022-06-14 01:30:54.874990,2022-06-14 01:30:56.049280,0 days 00:00:01.174290,0.6358179952019171,True,0.2436185630582164,9212873.0,False,random,0.09072792343001841,COMPLETE
1887,0.9197947878209183,2022-06-14 01:38:46.304081,2022-06-14 01:38:48.000761,0 days 00:00:01.696680,0.5555437758964936,True,0.2794417533940489,8638442.0,False,random,0.09057362738078553,COMPLETE
1289,0.9197962207703343,2022-06-14 01:25:36.059982,2022-06-14 01:25:37.117498,0 days 00:00:01.057516,0.5560146349852916,True,0.27943283895403076,8047888.0,False,random,0.08634777960180244,COMPLETE
302,0.9197973037188516,2022-06-14 00:19:21.490898,2022-06-14 00:19:22.228561,0 days 00:00:00.737663,1.3301736122388557,True,0.43309378443208063,5615628.0,False,cyclic,0.09605574448926059,COMPLETE
1391,0.9198014042381021,2022-06-14 01:27:37.178562,2022-06-14 01:27:38.612360,0 days 00:00:01.433798,0.5605413941560393,True,0.277015297473337,8600640.0,False,random,0.08568176357407989,COMPLETE
1804,0.9198058127523292,2022-06-14 01:36:44.889065,2022-06-14 01:36:46.178441,0 days 00:00:01.289376,0.784334575354201,True,0.19668541526686595,9107010.0,False,random,0.09623905277787848,COMPLETE
1820,0.9198059224183086,2022-06-14 01:37:07.695365,2022-06-14 01:37:09.334678,0 days 00:00:01.639313,0.7915575071302691,True,0.19498638438611804,4852648.0,False,random,0.0846437701890086,COMPLETE
231,0.919809614603177,2022-06-14 00:18:36.186571,2022-06-14 00:18:36.846772,0 days 00:00:00.660201,0.026841205876001473,True,0.4544888710463952,6218070.0,False,cyclic,0.09301881046373381,COMPLETE
1752,0.9198111058860761,2022-06-14 01:35:30.514564,2022-06-14 01:35:32.072373,0 days 00:00:01.557809,0.7266815047703338,True,0.21293770343940654,9538877.0,False,random,0.08550576145921616,COMPLETE
580,0.919818826254738,2022-06-14 00:22:45.647872,2022-06-14 00:22:46.382771,0 days 00:00:00.734899,0.6329448794889411,True,0.2453604484313363,8886398.0,False,random,0.0924231777645612,COMPLETE
755,0.9198206978680711,2022-06-14 00:25:14.669440,2022-06-14 00:25:15.854242,0 days 00:00:01.184802,0.93800972511392,True,0.16420241949706987,7460195.0,False,random,0.08709368529462748,COMPLETE
810,0.9198311744695855,2022-06-14 00:26:05.393235,2022-06-14 00:26:06.241026,0 days 00:00:00.847791,0.7193671005076192,True,0.21641174555871193,8470322.0,False,random,0.08252905296699083,COMPLETE
625,0.9198320590891053,2022-06-14 00:23:21.799412,2022-06-14 00:23:22.575810,0 days 00:00:00.776398,0.6834683722284953,True,0.2269401944628954,8640125.0,False,random,0.09557657581925946,COMPLETE
1859,0.9198492617737827,2022-06-14 01:38:04.307152,2022-06-14 01:38:05.989734,0 days 00:00:01.682582,0.561139295987568,True,0.27870896439223203,9824253.0,False,random,0.09990740496013044,COMPLETE
891,0.91985047539124,2022-06-14 00:27:22.915395,2022-06-14 00:27:23.810451,0 days 00:00:00.895056,0.624376620720638,True,0.24944079345173314,7467251.0,False,random,0.07306049641496747,COMPLETE
1016,0.9198530122921343,2022-06-14 01:20:39.919641,2022-06-14 01:20:40.866941,0 days 00:00:00.947300,0.44663499253331906,True,0.35146442494101104,8302899.0,False,random,0.08841023780171382,COMPLETE
858,0.9199254501719408,2022-06-14 00:26:50.715071,2022-06-14 00:26:52.062826,0 days 00:00:01.347755,0.7352209820816245,True,0.7880806221252642,7063173.0,False,random,0.07379476141767168,COMPLETE
1178,0.9199308666829425,2022-06-14 01:23:31.497884,2022-06-14 01:23:32.484071,0 days 00:00:00.986187,0.5378620873549138,True,0.2928015899093126,7289363.0,False,random,0.0917826609434532,COMPLETE
1726,0.9199506062685141,2022-06-14 01:34:54.870835,2022-06-14 01:34:56.130643,0 days 00:00:01.259808,0.5789831751819042,True,0.27182453862405864,8723619.0,False,random,0.0858211269677523,COMPLETE
1560,0.9199506062685141,2022-06-14 01:31:11.881536,2022-06-14 01:31:13.035867,0 days 00:00:01.154331,0.6176885297400075,True,0.2544955715541654,8926614.0,False,random,0.08699704906893826,COMPLETE
347,0.9199651550946327,2022-06-14 00:19:51.478993,2022-06-14 00:19:52.104020,0 days 00:00:00.625027,1.042804533879887,True,0.14989247808802467,7679500.0,False,random,0.08628397298790129,COMPLETE
1938,0.9199712167623298,2022-06-14 01:40:04.331616,2022-06-14 01:40:06.217817,0 days 00:00:01.886201,0.7756696253212607,True,0.7440984040136431,8719104.0,False,random,0.08144106107519515,COMPLETE
1873,0.9199876582047425,2022-06-14 01:38:25.574415,2022-06-14 01:38:26.902702,0 days 00:00:01.328287,0.6062179818040703,True,0.2604009126225274,8866929.0,False,random,0.08346741875124902,COMPLETE
382,0.9199953712817189,2022-06-14 00:20:15.591349,2022-06-14 00:20:16.261027,0 days 00:00:00.669678,0.9780583204802115,True,0.16054392540251522,7417095.0,False,random,0.08007187845379098,COMPLETE
350,0.9200058478832334,2022-06-14 00:19:53.450025,2022-06-14 00:19:54.091309,0 days 00:00:00.641284,0.9289873308221043,True,0.16942187608186793,6889860.0,False,random,0.08017856062688447,COMPLETE
1907,0.9200101540231669,2022-06-14 01:39:16.757222,2022-06-14 01:39:18.104085,0 days 00:00:01.346863,0.6190054126082506,True,0.2553589328233413,7988496.0,False,random,0.08405858704577225,COMPLETE
1920,0.9200249294729294,2022-06-14 01:39:36.265327,2022-06-14 01:39:38.026269,0 days 00:00:01.760942,0.7239546052138315,True,0.2182804029572076,8601128.0,False,random,0.08461536615826575,COMPLETE
1332,0.9200469866274367,2022-06-14 01:26:26.654253,2022-06-14 01:26:27.759148,0 days 00:00:01.104895,0.5574364077352745,True,0.2849171687375238,8130050.0,False,random,0.08318699297985134,COMPLETE
1944,0.9200474252913537,2022-06-14 01:40:13.718893,2022-06-14 01:40:15.445429,0 days 00:00:01.726536,0.6621464905803903,True,0.23983810133846825,9257882.0,False,random,0.07985518802087135,COMPLETE
1139,0.9200550359940362,2022-06-14 01:22:49.454457,2022-06-14 01:22:50.427374,0 days 00:00:00.972917,0.6340390061357132,True,0.25020302631296315,7311453.0,False,random,0.07354680449114027,COMPLETE
1803,0.920081940326688,2022-06-14 01:36:43.244286,2022-06-14 01:36:44.887854,0 days 00:00:01.643568,0.7058790950057784,True,0.22554305255467588,8639784.0,False,random,0.08413089438992753,COMPLETE
1945,0.9200882277459337,2022-06-14 01:40:15.447167,2022-06-14 01:40:16.805678,0 days 00:00:01.358511,0.6068711815024836,True,0.2629582608727126,9627271.0,False,random,0.08856640585638616,COMPLETE
947,0.9201044361451123,2022-06-14 00:28:18.012448,2022-06-14 00:28:18.934759,0 days 00:00:00.922311,0.7771214027403017,True,0.20471799116847275,7688055.0,False,random,0.07147263167148417,COMPLETE
788,0.9201226331152885,2022-06-14 00:25:44.893655,2022-06-14 00:25:45.747190,0 days 00:00:00.853535,0.8049190654085567,True,0.197074837375125,7796212.0,False,random,0.0880904824015873,COMPLETE
1103,0.9201345426662191,2022-06-14 01:22:11.320845,2022-06-14 01:22:12.278554,0 days 00:00:00.957709,0.6450208885815789,True,0.24817263466949085,7964702.0,False,random,0.08259834073846789,COMPLETE
1740,0.9201346523321983,2022-06-14 01:35:14.079363,2022-06-14 01:35:15.318358,0 days 00:00:01.238995,0.5614824136613485,True,0.2864494013903135,8164058.0,False,random,0.0930988923059066,COMPLETE
1675,0.9201371892330925,2022-06-14 01:33:44.314311,2022-06-14 01:33:45.901726,0 days 00:00:01.587415,0.5802859887989186,True,0.2766974950393712,2596278.0,False,random,0.09030211409871823,COMPLETE
1722,0.9201425920328187,2022-06-14 01:34:49.355828,2022-06-14 01:34:50.606917,0 days 00:00:01.251089,0.661863974297563,True,0.2420658672553344,9573600.0,False,random,0.08765303479508069,COMPLETE
1008,0.9201479948325448,2022-06-14 01:20:31.537402,2022-06-14 01:20:32.495230,0 days 00:00:00.957828,0.5117284359020924,True,0.3155536270631656,7746562.0,False,random,0.07582554240730155,COMPLETE
1595,0.9201596850515168,2022-06-14 01:31:57.424827,2022-06-14 01:31:58.598518,0 days 00:00:01.173691,0.6264993624466788,True,0.2562348040040631,9982977.0,False,random,0.08507591084038088,COMPLETE
1343,0.9201808575865045,2022-06-14 01:26:39.856152,2022-06-14 01:26:40.927657,0 days 00:00:01.071505,0.6476481243206393,True,0.2481937294661642,7558246.0,False,random,0.08678070261421875,COMPLETE
1440,0.9201850467687732,2022-06-14 01:28:39.187944,2022-06-14 01:28:40.296335,0 days 00:00:01.108391,0.5105648018213595,True,0.31727137769900066,8371872.0,False,random,0.08919891139258038,COMPLETE
1049,0.9201930961353729,2022-06-14 01:21:14.655584,2022-06-14 01:21:15.583214,0 days 00:00:00.927630,0.5623282742072984,True,0.28806535930936683,8565911.0,False,random,0.08542065674006773,COMPLETE
1951,0.9202561750764185,2022-06-14 01:40:24.438012,2022-06-14 01:40:25.802399,0 days 00:00:01.364387,0.58708893718295,True,0.27616646408506734,7863823.0,False,random,0.08737160913311397,COMPLETE
772,0.9202706215282433,2022-06-14 00:25:30.224998,2022-06-14 00:25:31.058891,0 days 00:00:00.833893,0.663533017817464,True,0.24370873885280417,7386779.0,False,random,0.08014592619543781,COMPLETE
