iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,solver,state
848,0.9659985320194475,2022-06-13 22:10:55.507315,2022-06-13 22:10:56.548422,0 days 00:00:01.041107,3.9328667199166123,svd,COMPLETE
772,0.9659985320194475,2022-06-13 22:09:37.119004,2022-06-13 22:09:38.141351,0 days 00:00:01.022347,3.9932130068193468,svd,COMPLETE
775,0.9659985320194475,2022-06-13 22:09:40.185953,2022-06-13 22:09:41.203644,0 days 00:00:01.017691,3.9359642075986034,svd,COMPLETE
783,0.9659985320194475,2022-06-13 22:09:48.235523,2022-06-13 22:09:49.258497,0 days 00:00:01.022974,4.099660741995252,svd,COMPLETE
204,0.9659985320194475,2022-06-13 22:00:38.758432,2022-06-13 22:00:39.657815,0 days 00:00:00.899383,4.132795346157067,svd,COMPLETE
499,0.9659985320194475,2022-06-13 22:05:07.579960,2022-06-13 22:05:08.535408,0 days 00:00:00.955448,4.098986852466684,svd,COMPLETE
44,0.9659985320194475,2022-06-13 21:58:22.293922,2022-06-13 21:58:23.105741,0 days 00:00:00.811819,3.641581624041329,svd,COMPLETE
66,0.9659985320194475,2022-06-13 21:58:40.426049,2022-06-13 21:58:41.249442,0 days 00:00:00.823393,4.084197431363648,svd,COMPLETE
15,0.9659985320194475,2022-06-13 21:57:59.060851,2022-06-13 21:57:59.923044,0 days 00:00:00.862193,3.907302378261706,svd,COMPLETE
36,0.9659985320194475,2022-06-13 21:58:16.189374,2022-06-13 21:58:17.006091,0 days 00:00:00.816717,1.7546105886786654,svd,COMPLETE
16,0.9659985320194475,2022-06-13 21:57:59.923161,2022-06-13 21:58:00.747097,0 days 00:00:00.823936,1.1498533735859158,svd,COMPLETE
50,0.9659985320194475,2022-06-13 21:58:27.066004,2022-06-13 21:58:27.884358,0 days 00:00:00.818354,3.1376186922320577,svd,COMPLETE
128,0.9659985320194475,2022-06-13 21:59:32.455875,2022-06-13 21:59:33.344424,0 days 00:00:00.888549,3.7726366100255833,svd,COMPLETE
90,0.9659985320194475,2022-06-13 21:59:00.375120,2022-06-13 21:59:01.202843,0 days 00:00:00.827723,3.757651283829256,svd,COMPLETE
78,0.9659985320194475,2022-06-13 21:58:50.391670,2022-06-13 21:58:51.238258,0 days 00:00:00.846588,3.5177688487732643,svd,COMPLETE
130,0.9659985320194475,2022-06-13 21:59:34.217413,2022-06-13 21:59:35.084964,0 days 00:00:00.867551,4.102838083941451,svd,COMPLETE
164,0.9659985320194475,2022-06-13 22:00:03.760881,2022-06-13 22:00:04.641189,0 days 00:00:00.880308,3.9596329043581893,svd,COMPLETE
69,0.9659985320194475,2022-06-13 21:58:42.950279,2022-06-13 21:58:43.832208,0 days 00:00:00.881929,3.846517973319689,svd,COMPLETE
10,0.9659985320194475,2022-06-13 21:57:54.885649,2022-06-13 21:57:55.702989,0 days 00:00:00.817340,0.21877409114108115,svd,COMPLETE
23,0.9659985320194475,2022-06-13 21:58:05.838596,2022-06-13 21:58:06.724810,0 days 00:00:00.886214,3.599850348960674,svd,COMPLETE
27,0.9659985320194475,2022-06-13 21:58:08.866348,2022-06-13 21:58:09.720073,0 days 00:00:00.853725,2.9440761128223207,svd,COMPLETE
9,0.9659985320194475,2022-06-13 21:57:54.024360,2022-06-13 21:57:54.885500,0 days 00:00:00.861140,3.4147295965521485,svd,COMPLETE
58,0.9659985320194475,2022-06-13 21:58:33.930882,2022-06-13 21:58:34.748074,0 days 00:00:00.817192,2.852761860017374,svd,COMPLETE
54,0.9659985320194475,2022-06-13 21:58:30.465530,2022-06-13 21:58:31.306192,0 days 00:00:00.840662,3.8907374058511874,svd,COMPLETE
71,0.9659985320194475,2022-06-13 21:58:44.340466,2022-06-13 21:58:45.229711,0 days 00:00:00.889245,3.283724636166915,svd,COMPLETE
113,0.9659985320194475,2022-06-13 21:59:19.772748,2022-06-13 21:59:20.641000,0 days 00:00:00.868252,4.0554524073588825,svd,COMPLETE
139,0.9659985320194475,2022-06-13 21:59:42.119481,2022-06-13 21:59:42.986955,0 days 00:00:00.867474,1.0696440101975409,svd,COMPLETE
729,0.9660007237650728,2022-06-13 22:08:53.152397,2022-06-13 22:08:54.172925,0 days 00:00:01.020528,4.4279304456743045,svd,COMPLETE
193,0.9660007237650728,2022-06-13 22:00:29.005521,2022-06-13 22:00:29.883035,0 days 00:00:00.877514,6.0249744804860015,svd,COMPLETE
726,0.9660007237650728,2022-06-13 22:08:50.113274,2022-06-13 22:08:51.126027,0 days 00:00:01.012753,4.667623486320872,svd,COMPLETE
725,0.9660007237650728,2022-06-13 22:08:49.104120,2022-06-13 22:08:50.112773,0 days 00:00:01.008653,4.922285055686788,svd,COMPLETE
724,0.9660007237650728,2022-06-13 22:08:48.088610,2022-06-13 22:08:49.103639,0 days 00:00:01.015029,4.678212383191079,svd,COMPLETE
728,0.9660007237650728,2022-06-13 22:08:52.138177,2022-06-13 22:08:53.151828,0 days 00:00:01.013651,4.969377857850536,svd,COMPLETE
727,0.9660007237650728,2022-06-13 22:08:51.126552,2022-06-13 22:08:52.137624,0 days 00:00:01.011072,4.8620797173442245,svd,COMPLETE
732,0.9660007237650728,2022-06-13 22:08:56.223604,2022-06-13 22:08:57.228754,0 days 00:00:01.005150,4.767261166683549,svd,COMPLETE
731,0.9660007237650728,2022-06-13 22:08:55.194540,2022-06-13 22:08:56.222778,0 days 00:00:01.028238,4.745786110422609,svd,COMPLETE
733,0.9660007237650728,2022-06-13 22:08:57.229258,2022-06-13 22:08:58.240209,0 days 00:00:01.010951,4.971328671582829,svd,COMPLETE
734,0.9660007237650728,2022-06-13 22:08:58.240846,2022-06-13 22:08:59.459577,0 days 00:00:01.218731,4.990849991715622,svd,COMPLETE
735,0.9660007237650728,2022-06-13 22:08:59.460124,2022-06-13 22:09:00.455509,0 days 00:00:00.995385,4.738666348382793,svd,COMPLETE
77,0.9660007237650728,2022-06-13 21:58:49.511334,2022-06-13 21:58:50.391470,0 days 00:00:00.880136,4.987092379787586,svd,COMPLETE
738,0.9660007237650728,2022-06-13 22:09:02.502538,2022-06-13 22:09:03.513267,0 days 00:00:01.010729,6.101140769715697,svd,COMPLETE
739,0.9660007237650728,2022-06-13 22:09:03.513816,2022-06-13 22:09:04.540350,0 days 00:00:01.026534,5.309523399523206,svd,COMPLETE
730,0.9660007237650728,2022-06-13 22:08:54.173435,2022-06-13 22:08:55.194057,0 days 00:00:01.020622,4.448548912221194,svd,COMPLETE
723,0.9660007237650728,2022-06-13 22:08:47.076378,2022-06-13 22:08:48.088065,0 days 00:00:01.011687,4.45010569237953,svd,COMPLETE
715,0.9660007237650728,2022-06-13 22:08:39.119092,2022-06-13 22:08:40.131449,0 days 00:00:01.012357,4.810021501144766,svd,COMPLETE
79,0.9660007237650728,2022-06-13 21:58:51.238401,2022-06-13 21:58:52.125262,0 days 00:00:00.886861,4.60212585235013,svd,COMPLETE
84,0.9660007237650728,2022-06-13 21:58:55.567876,2022-06-13 21:58:56.388723,0 days 00:00:00.820847,5.16395825429235,svd,COMPLETE
83,0.9660007237650728,2022-06-13 21:58:54.680008,2022-06-13 21:58:55.567738,0 days 00:00:00.887730,5.041526549320202,svd,COMPLETE
82,0.9660007237650728,2022-06-13 21:58:53.812246,2022-06-13 21:58:54.679869,0 days 00:00:00.867623,5.195637740674784,svd,COMPLETE
705,0.9660007237650728,2022-06-13 22:08:28.979590,2022-06-13 22:08:29.992851,0 days 00:00:01.013261,5.660419395976053,svd,COMPLETE
706,0.9660007237650728,2022-06-13 22:08:29.993366,2022-06-13 22:08:31.002743,0 days 00:00:01.009377,4.6534592257777945,svd,COMPLETE
707,0.9660007237650728,2022-06-13 22:08:31.003221,2022-06-13 22:08:32.012521,0 days 00:00:01.009300,4.925501781924066,svd,COMPLETE
708,0.9660007237650728,2022-06-13 22:08:32.013077,2022-06-13 22:08:33.026281,0 days 00:00:01.013204,4.895077150042308,svd,COMPLETE
709,0.9660007237650728,2022-06-13 22:08:33.026838,2022-06-13 22:08:34.040005,0 days 00:00:01.013167,4.618168546070025,svd,COMPLETE
722,0.9660007237650728,2022-06-13 22:08:46.057391,2022-06-13 22:08:47.075809,0 days 00:00:01.018418,6.2140896084818324,svd,COMPLETE
710,0.9660007237650728,2022-06-13 22:08:34.040508,2022-06-13 22:08:35.059472,0 days 00:00:01.018964,4.90396047747657,svd,COMPLETE
712,0.9660007237650728,2022-06-13 22:08:36.080441,2022-06-13 22:08:37.101352,0 days 00:00:01.020911,4.7038148937158875,svd,COMPLETE
713,0.9660007237650728,2022-06-13 22:08:37.101940,2022-06-13 22:08:38.113686,0 days 00:00:01.011746,4.612587737846519,svd,COMPLETE
714,0.9660007237650728,2022-06-13 22:08:38.114163,2022-06-13 22:08:39.118538,0 days 00:00:01.004375,4.551392284106191,svd,COMPLETE
81,0.9660007237650728,2022-06-13 21:58:52.955317,2022-06-13 21:58:53.812108,0 days 00:00:00.856791,4.302315257640633,svd,COMPLETE
80,0.9660007237650728,2022-06-13 21:58:52.125391,2022-06-13 21:58:52.955138,0 days 00:00:00.829747,4.834160284832869,svd,COMPLETE
718,0.9660007237650728,2022-06-13 22:08:42.169476,2022-06-13 22:08:43.189742,0 days 00:00:01.020266,6.26971712156212,svd,COMPLETE
719,0.9660007237650728,2022-06-13 22:08:43.190330,2022-06-13 22:08:44.406994,0 days 00:00:01.216664,4.582484345258004,svd,COMPLETE
720,0.9660007237650728,2022-06-13 22:08:44.407519,2022-06-13 22:08:45.400558,0 days 00:00:00.993039,4.612371238250055,svd,COMPLETE
711,0.9660007237650728,2022-06-13 22:08:35.060026,2022-06-13 22:08:36.079940,0 days 00:00:01.019914,4.844373884176319,svd,COMPLETE
740,0.9660007237650728,2022-06-13 22:09:04.540917,2022-06-13 22:09:05.563159,0 days 00:00:01.022242,5.440605846241588,svd,COMPLETE
746,0.9660007237650728,2022-06-13 22:09:10.336137,2022-06-13 22:09:11.375134,0 days 00:00:01.038997,5.268946950037908,svd,COMPLETE
742,0.9660007237650728,2022-06-13 22:09:06.219942,2022-06-13 22:09:07.251386,0 days 00:00:01.031444,5.441924097562398,svd,COMPLETE
767,0.9660007237650728,2022-06-13 22:09:31.988399,2022-06-13 22:09:33.007208,0 days 00:00:01.018809,5.2964496098297635,svd,COMPLETE
768,0.9660007237650728,2022-06-13 22:09:33.007719,2022-06-13 22:09:34.059308,0 days 00:00:01.051589,4.267863366219907,svd,COMPLETE
769,0.9660007237650728,2022-06-13 22:09:34.059888,2022-06-13 22:09:35.072583,0 days 00:00:01.012695,4.35056623179071,svd,COMPLETE
771,0.9660007237650728,2022-06-13 22:09:36.099972,2022-06-13 22:09:37.118453,0 days 00:00:01.018481,6.064137100173129,svd,COMPLETE
773,0.9660007237650728,2022-06-13 22:09:38.141967,2022-06-13 22:09:39.155395,0 days 00:00:01.013428,6.095581286927082,svd,COMPLETE
774,0.9660007237650728,2022-06-13 22:09:39.155943,2022-06-13 22:09:40.185316,0 days 00:00:01.029373,4.164158596834549,svd,COMPLETE
68,0.9660007237650728,2022-06-13 21:58:42.129504,2022-06-13 21:58:42.950142,0 days 00:00:00.820638,4.9128132891713285,svd,COMPLETE
777,0.9660007237650728,2022-06-13 22:09:42.235080,2022-06-13 22:09:43.246814,0 days 00:00:01.011734,4.574019478310052,svd,COMPLETE
65,0.9660007237650728,2022-06-13 21:58:39.547849,2022-06-13 21:58:40.425911,0 days 00:00:00.878062,5.223851501347751,svd,COMPLETE
64,0.9660007237650728,2022-06-13 21:58:38.691994,2022-06-13 21:58:39.547733,0 days 00:00:00.855739,4.147846105564433,svd,COMPLETE
63,0.9660007237650728,2022-06-13 21:58:37.827783,2022-06-13 21:58:38.691871,0 days 00:00:00.864088,6.308025594446123,svd,COMPLETE
781,0.9660007237650728,2022-06-13 22:09:46.187889,2022-06-13 22:09:47.212290,0 days 00:00:01.024401,4.48618580187325,svd,COMPLETE
782,0.9660007237650728,2022-06-13 22:09:47.212902,2022-06-13 22:09:48.234982,0 days 00:00:01.022080,4.273774689688361,svd,COMPLETE
61,0.9660007237650728,2022-06-13 21:58:36.107659,2022-06-13 21:58:36.983940,0 days 00:00:00.876281,5.458287479072888,svd,COMPLETE
59,0.9660007237650728,2022-06-13 21:58:34.748260,2022-06-13 21:58:35.601281,0 days 00:00:00.853021,5.590442945251355,svd,COMPLETE
785,0.9660007237650728,2022-06-13 22:09:50.291930,2022-06-13 22:09:51.327893,0 days 00:00:01.035963,4.552873350419763,svd,COMPLETE
786,0.9660007237650728,2022-06-13 22:09:51.328562,2022-06-13 22:09:52.362689,0 days 00:00:01.034127,4.2787715721980035,svd,COMPLETE
787,0.9660007237650728,2022-06-13 22:09:52.363263,2022-06-13 22:09:53.408143,0 days 00:00:01.044880,4.243451474734717,svd,COMPLETE
789,0.9660007237650728,2022-06-13 22:09:54.434805,2022-06-13 22:09:55.452672,0 days 00:00:01.017867,6.135770213900142,svd,COMPLETE
766,0.9660007237650728,2022-06-13 22:09:30.968806,2022-06-13 22:09:31.987788,0 days 00:00:01.018982,5.086876819026034,svd,COMPLETE
765,0.9660007237650728,2022-06-13 22:09:29.964323,2022-06-13 22:09:30.968142,0 days 00:00:01.003819,4.145446432528588,svd,COMPLETE
764,0.9660007237650728,2022-06-13 22:09:28.722263,2022-06-13 22:09:29.963785,0 days 00:00:01.241522,5.884206349543059,svd,COMPLETE
73,0.9660007237650728,2022-06-13 21:58:46.057148,2022-06-13 21:58:46.963784,0 days 00:00:00.906636,5.369159764951614,svd,COMPLETE
743,0.9660007237650728,2022-06-13 22:09:07.251911,2022-06-13 22:09:08.296155,0 days 00:00:01.044244,5.305384306879417,svd,COMPLETE
744,0.9660007237650728,2022-06-13 22:09:08.296747,2022-06-13 22:09:09.315428,0 days 00:00:01.018681,4.365934490367456,svd,COMPLETE
745,0.9660007237650728,2022-06-13 22:09:09.315973,2022-06-13 22:09:10.335573,0 days 00:00:01.019600,5.277817819600101,svd,COMPLETE
701,0.9660007237650728,2022-06-13 22:08:24.740799,2022-06-13 22:08:25.752653,0 days 00:00:01.011854,5.750886846060568,svd,COMPLETE
747,0.9660007237650728,2022-06-13 22:09:11.375702,2022-06-13 22:09:12.410004,0 days 00:00:01.034302,5.168138388405934,svd,COMPLETE
748,0.9660007237650728,2022-06-13 22:09:12.410557,2022-06-13 22:09:13.447603,0 days 00:00:01.037046,5.177094528512702,svd,COMPLETE
749,0.9660007237650728,2022-06-13 22:09:13.448158,2022-06-13 22:09:14.682094,0 days 00:00:01.233936,6.303969696835334,svd,COMPLETE
750,0.9660007237650728,2022-06-13 22:09:14.682782,2022-06-13 22:09:15.696875,0 days 00:00:01.014093,6.3402213817537705,svd,COMPLETE
751,0.9660007237650728,2022-06-13 22:09:15.697457,2022-06-13 22:09:16.725321,0 days 00:00:01.027864,5.267755791149592,svd,COMPLETE
76,0.9660007237650728,2022-06-13 21:58:48.685294,2022-06-13 21:58:49.511176,0 days 00:00:00.825882,4.916418116645776,svd,COMPLETE
752,0.9660007237650728,2022-06-13 22:09:16.725968,2022-06-13 22:09:17.765834,0 days 00:00:01.039866,5.549759181410264,svd,COMPLETE
754,0.9660007237650728,2022-06-13 22:09:18.802405,2022-06-13 22:09:19.834832,0 days 00:00:01.032427,5.327372431355457,svd,COMPLETE
755,0.9660007237650728,2022-06-13 22:09:19.835379,2022-06-13 22:09:20.868182,0 days 00:00:01.032803,5.171549893410268,svd,COMPLETE
756,0.9660007237650728,2022-06-13 22:09:20.868875,2022-06-13 22:09:21.887323,0 days 00:00:01.018448,5.362444234654081,svd,COMPLETE
757,0.9660007237650728,2022-06-13 22:09:21.887888,2022-06-13 22:09:22.922121,0 days 00:00:01.034233,5.552351041910679,svd,COMPLETE
758,0.9660007237650728,2022-06-13 22:09:22.922681,2022-06-13 22:09:23.950066,0 days 00:00:01.027385,5.2415276800868345,svd,COMPLETE
75,0.9660007237650728,2022-06-13 21:58:47.802199,2022-06-13 21:58:48.685152,0 days 00:00:00.882953,5.286791374652506,svd,COMPLETE
74,0.9660007237650728,2022-06-13 21:58:46.963929,2022-06-13 21:58:47.802075,0 days 00:00:00.838146,4.456734167478622,svd,COMPLETE
761,0.9660007237650728,2022-06-13 22:09:25.636191,2022-06-13 22:09:26.669479,0 days 00:00:01.033288,4.460831680572351,svd,COMPLETE
762,0.9660007237650728,2022-06-13 22:09:26.670192,2022-06-13 22:09:27.696976,0 days 00:00:01.026784,5.132333829749854,svd,COMPLETE
753,0.9660007237650728,2022-06-13 22:09:17.766424,2022-06-13 22:09:18.801809,0 days 00:00:01.035385,5.3738188024155775,svd,COMPLETE
85,0.9660007237650728,2022-06-13 21:58:56.388858,2022-06-13 21:58:57.276167,0 days 00:00:00.887309,5.804542985329052,svd,COMPLETE
695,0.9660007237650728,2022-06-13 22:08:19.069635,2022-06-13 22:08:20.075381,0 days 00:00:01.005746,5.219273579437523,svd,COMPLETE
698,0.9660007237650728,2022-06-13 22:08:22.074576,2022-06-13 22:08:23.083951,0 days 00:00:01.009375,5.962447224485191,svd,COMPLETE
626,0.9660007237650728,2022-06-13 22:07:10.351914,2022-06-13 22:07:11.338967,0 days 00:00:00.987053,5.4715637874592025,svd,COMPLETE
627,0.9660007237650728,2022-06-13 22:07:11.339440,2022-06-13 22:07:12.333965,0 days 00:00:00.994525,6.283872912693252,svd,COMPLETE
628,0.9660007237650728,2022-06-13 22:07:12.334432,2022-06-13 22:07:13.333492,0 days 00:00:00.999060,6.402501428707611,svd,COMPLETE
110,0.9660007237650728,2022-06-13 21:59:17.185653,2022-06-13 21:59:18.040395,0 days 00:00:00.854742,4.276345211179818,svd,COMPLETE
630,0.9660007237650728,2022-06-13 22:07:14.324663,2022-06-13 22:07:15.316883,0 days 00:00:00.992220,4.97929448451351,svd,COMPLETE
631,0.9660007237650728,2022-06-13 22:07:15.317358,2022-06-13 22:07:16.312688,0 days 00:00:00.995330,6.3386192938314885,svd,COMPLETE
109,0.9660007237650728,2022-06-13 21:59:16.301084,2022-06-13 21:59:17.185497,0 days 00:00:00.884413,4.316947161994221,svd,COMPLETE
633,0.9660007237650728,2022-06-13 22:07:17.303661,2022-06-13 22:07:18.301043,0 days 00:00:00.997382,4.540492369211756,svd,COMPLETE
105,0.9660007237650728,2022-06-13 21:59:13.239674,2022-06-13 21:59:14.124667,0 days 00:00:00.884993,5.530088157394289,svd,COMPLETE
635,0.9660007237650728,2022-06-13 22:07:19.279898,2022-06-13 22:07:20.273504,0 days 00:00:00.993606,4.547388576453994,svd,COMPLETE
104,0.9660007237650728,2022-06-13 21:59:12.404183,2022-06-13 21:59:13.239492,0 days 00:00:00.835309,5.834849509959848,svd,COMPLETE
637,0.9660007237650728,2022-06-13 22:07:21.463402,2022-06-13 22:07:22.426491,0 days 00:00:00.963089,5.1039156617687365,svd,COMPLETE
638,0.9660007237650728,2022-06-13 22:07:22.427092,2022-06-13 22:07:23.423374,0 days 00:00:00.996282,6.262475349135591,svd,COMPLETE
639,0.9660007237650728,2022-06-13 22:07:23.423954,2022-06-13 22:07:24.409815,0 days 00:00:00.985861,4.390172339897202,svd,COMPLETE
640,0.9660007237650728,2022-06-13 22:07:24.410302,2022-06-13 22:07:25.400069,0 days 00:00:00.989767,4.2792649072943005,svd,COMPLETE
103,0.9660007237650728,2022-06-13 21:59:11.517540,2022-06-13 21:59:12.404036,0 days 00:00:00.886496,5.345473903535515,svd,COMPLETE
642,0.9660007237650728,2022-06-13 22:07:26.408602,2022-06-13 22:07:27.410065,0 days 00:00:01.001463,5.098147671754383,svd,COMPLETE
102,0.9660007237650728,2022-06-13 21:59:10.649733,2022-06-13 21:59:11.517381,0 days 00:00:00.867648,5.011027512104894,svd,COMPLETE
101,0.9660007237650728,2022-06-13 21:59:09.788972,2022-06-13 21:59:10.649519,0 days 00:00:00.860547,5.035911201343068,svd,COMPLETE
645,0.9660007237650728,2022-06-13 22:07:29.021576,2022-06-13 22:07:30.018929,0 days 00:00:00.997353,5.445284625735395,svd,COMPLETE
646,0.9660007237650728,2022-06-13 22:07:30.019406,2022-06-13 22:07:31.013195,0 days 00:00:00.993789,6.3047928137343,svd,COMPLETE
625,0.9660007237650728,2022-06-13 22:07:09.351842,2022-06-13 22:07:10.351451,0 days 00:00:00.999609,5.398051138644434,svd,COMPLETE
100,0.9660007237650728,2022-06-13 21:59:08.966037,2022-06-13 21:59:09.788820,0 days 00:00:00.822783,6.378358551548504,svd,COMPLETE
111,0.9660007237650728,2022-06-13 21:59:18.040596,2022-06-13 21:59:18.903947,0 days 00:00:00.863351,4.839162575927146,svd,COMPLETE
622,0.9660007237650728,2022-06-13 22:07:06.707583,2022-06-13 22:07:07.722832,0 days 00:00:01.015249,6.14456106157596,svd,COMPLETE
600,0.9660007237650728,2022-06-13 22:06:44.884280,2022-06-13 22:06:46.059082,0 days 00:00:01.174802,5.318326701053552,svd,COMPLETE
601,0.9660007237650728,2022-06-13 22:06:46.059528,2022-06-13 22:06:47.016091,0 days 00:00:00.956563,5.707971296490378,svd,COMPLETE
602,0.9660007237650728,2022-06-13 22:06:47.016587,2022-06-13 22:06:48.010492,0 days 00:00:00.993905,5.780060923467187,svd,COMPLETE
603,0.9660007237650728,2022-06-13 22:06:48.010931,2022-06-13 22:06:49.002358,0 days 00:00:00.991427,5.846534420023492,svd,COMPLETE
604,0.9660007237650728,2022-06-13 22:06:49.002851,2022-06-13 22:06:49.990688,0 days 00:00:00.987837,5.852857441513272,svd,COMPLETE
605,0.9660007237650728,2022-06-13 22:06:49.991129,2022-06-13 22:06:50.982389,0 days 00:00:00.991260,6.026130416951974,svd,COMPLETE
607,0.9660007237650728,2022-06-13 22:06:51.620613,2022-06-13 22:06:52.615533,0 days 00:00:00.994920,5.178339292994063,svd,COMPLETE
608,0.9660007237650728,2022-06-13 22:06:52.616205,2022-06-13 22:06:53.596401,0 days 00:00:00.980196,5.712699841674052,svd,COMPLETE
609,0.9660007237650728,2022-06-13 22:06:53.596885,2022-06-13 22:06:54.574204,0 days 00:00:00.977319,5.550393832654381,svd,COMPLETE
610,0.9660007237650728,2022-06-13 22:06:54.574806,2022-06-13 22:06:55.558151,0 days 00:00:00.983345,5.619299195453291,svd,COMPLETE
611,0.9660007237650728,2022-06-13 22:06:55.558678,2022-06-13 22:06:56.550677,0 days 00:00:00.991999,5.824804398211229,svd,COMPLETE
612,0.9660007237650728,2022-06-13 22:06:56.551138,2022-06-13 22:06:57.541425,0 days 00:00:00.990287,5.7546547712906175,svd,COMPLETE
613,0.9660007237650728,2022-06-13 22:06:57.541896,2022-06-13 22:06:58.533111,0 days 00:00:00.991215,5.848552997208008,svd,COMPLETE
614,0.9660007237650728,2022-06-13 22:06:58.533595,2022-06-13 22:06:59.548101,0 days 00:00:01.014506,5.715485120911183,svd,COMPLETE
615,0.9660007237650728,2022-06-13 22:06:59.548520,2022-06-13 22:07:00.544598,0 days 00:00:00.996078,5.864873659446582,svd,COMPLETE
616,0.9660007237650728,2022-06-13 22:07:00.545170,2022-06-13 22:07:01.542934,0 days 00:00:00.997764,5.992458819715339,svd,COMPLETE
617,0.9660007237650728,2022-06-13 22:07:01.543582,2022-06-13 22:07:02.541719,0 days 00:00:00.998137,6.07109009857553,svd,COMPLETE
618,0.9660007237650728,2022-06-13 22:07:02.542186,2022-06-13 22:07:03.534786,0 days 00:00:00.992600,6.197752873735424,svd,COMPLETE
619,0.9660007237650728,2022-06-13 22:07:03.535313,2022-06-13 22:07:04.706058,0 days 00:00:01.170745,5.547417033104523,svd,COMPLETE
112,0.9660007237650728,2022-06-13 21:59:18.904093,2022-06-13 21:59:19.772566,0 days 00:00:00.868473,4.50612066200531,svd,COMPLETE
621,0.9660007237650728,2022-06-13 22:07:05.707481,2022-06-13 22:07:06.707135,0 days 00:00:00.999654,4.79887885665703,svd,COMPLETE
623,0.9660007237650728,2022-06-13 22:07:07.723243,2022-06-13 22:07:08.716423,0 days 00:00:00.993180,6.164589385517589,svd,COMPLETE
699,0.9660007237650728,2022-06-13 22:08:23.084509,2022-06-13 22:08:24.092796,0 days 00:00:01.008287,5.145040582051511,svd,COMPLETE
648,0.9660007237650728,2022-06-13 22:07:32.004112,2022-06-13 22:07:32.996363,0 days 00:00:00.992251,5.279740654353896,svd,COMPLETE
650,0.9660007237650728,2022-06-13 22:07:33.993026,2022-06-13 22:07:34.985089,0 days 00:00:00.992063,4.541045350912685,svd,COMPLETE
676,0.9660007237650728,2022-06-13 22:08:00.116843,2022-06-13 22:08:01.115313,0 days 00:00:00.998470,6.102375489894798,svd,COMPLETE
92,0.9660007237650728,2022-06-13 21:59:02.095858,2022-06-13 21:59:02.909655,0 days 00:00:00.813797,4.380502767950489,svd,COMPLETE
678,0.9660007237650728,2022-06-13 22:08:02.123116,2022-06-13 22:08:03.128487,0 days 00:00:01.005371,5.330973187767563,svd,COMPLETE
679,0.9660007237650728,2022-06-13 22:08:03.129009,2022-06-13 22:08:04.140314,0 days 00:00:01.011305,5.53580684288218,svd,COMPLETE
680,0.9660007237650728,2022-06-13 22:08:04.140787,2022-06-13 22:08:05.144069,0 days 00:00:01.003282,5.601526619843822,svd,COMPLETE
681,0.9660007237650728,2022-06-13 22:08:05.144612,2022-06-13 22:08:06.147860,0 days 00:00:01.003248,6.191555709617174,svd,COMPLETE
682,0.9660007237650728,2022-06-13 22:08:06.148361,2022-06-13 22:08:07.148071,0 days 00:00:00.999710,6.250646207100223,svd,COMPLETE
91,0.9660007237650728,2022-06-13 21:59:01.202993,2022-06-13 21:59:02.095672,0 days 00:00:00.892679,4.479327584226055,svd,COMPLETE
684,0.9660007237650728,2022-06-13 22:08:07.788786,2022-06-13 22:08:08.802673,0 days 00:00:01.013887,4.909689345010251,svd,COMPLETE
685,0.9660007237650728,2022-06-13 22:08:08.803128,2022-06-13 22:08:09.812861,0 days 00:00:01.009733,4.8816288316620495,svd,COMPLETE
686,0.9660007237650728,2022-06-13 22:08:09.813401,2022-06-13 22:08:10.826687,0 days 00:00:01.013286,4.825547978183878,svd,COMPLETE
687,0.9660007237650728,2022-06-13 22:08:10.827286,2022-06-13 22:08:12.030440,0 days 00:00:01.203154,5.881351879191653,svd,COMPLETE
688,0.9660007237650728,2022-06-13 22:08:12.030940,2022-06-13 22:08:13.016344,0 days 00:00:00.985404,5.864053334171313,svd,COMPLETE
689,0.9660007237650728,2022-06-13 22:08:13.016863,2022-06-13 22:08:14.022544,0 days 00:00:01.005681,6.2992998100206705,svd,COMPLETE
690,0.9660007237650728,2022-06-13 22:08:14.023067,2022-06-13 22:08:15.024099,0 days 00:00:01.001032,6.291832050391968,svd,COMPLETE
692,0.9660007237650728,2022-06-13 22:08:16.044206,2022-06-13 22:08:17.051422,0 days 00:00:01.007216,5.9343366038917615,svd,COMPLETE
89,0.9660007237650728,2022-06-13 21:58:59.463348,2022-06-13 21:59:00.374971,0 days 00:00:00.911623,4.706120436276593,svd,COMPLETE
694,0.9660007237650728,2022-06-13 22:08:18.057932,2022-06-13 22:08:19.069054,0 days 00:00:01.011122,5.835922195465433,svd,COMPLETE
790,0.9660007237650728,2022-06-13 22:09:55.453199,2022-06-13 22:09:56.486994,0 days 00:00:01.033795,4.273186416176574,svd,COMPLETE
696,0.9660007237650728,2022-06-13 22:08:20.075900,2022-06-13 22:08:21.075842,0 days 00:00:00.999942,5.103997990644746,svd,COMPLETE
86,0.9660007237650728,2022-06-13 21:58:57.276311,2022-06-13 21:58:58.116309,0 days 00:00:00.839998,6.0899907562739894,svd,COMPLETE
675,0.9660007237650728,2022-06-13 22:07:59.110583,2022-06-13 22:08:00.116275,0 days 00:00:01.005692,6.288417165089256,svd,COMPLETE
99,0.9660007237650728,2022-06-13 21:59:08.082477,2022-06-13 21:59:08.965896,0 days 00:00:00.883419,5.265676173271932,svd,COMPLETE
