iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
292,0.8147946302801139,2022-06-12 18:58:36.621550,2022-06-12 18:58:37.181226,0 days 00:00:00.559676,1.9267935645325476,True,0.9995328328561225,7043141.0,True,random,0.052567045830163146,COMPLETE
46,0.8147946302801139,2022-06-12 18:56:10.361605,2022-06-12 18:56:10.814241,0 days 00:00:00.452636,1.6301185065206811,True,0.9990997662265221,2082679.0,True,random,0.06826985982685592,COMPLETE
582,0.8147946302801139,2022-06-12 19:02:00.283369,2022-06-12 19:02:01.322343,0 days 00:00:01.038974,1.0523939445015271,True,0.998851095467296,7649157.0,True,random,0.05069490575034017,COMPLETE
991,0.8147946302801139,2022-06-12 19:07:48.619826,2022-06-12 19:07:49.433483,0 days 00:00:00.813657,1.8677841737874805,True,0.9377887137939351,8889978.0,True,random,0.060169651534405164,COMPLETE
218,0.8147946302801139,2022-06-12 18:57:49.565519,2022-06-12 18:57:50.083144,0 days 00:00:00.517625,1.9608237003264208,True,0.9776274808168612,7678520.0,True,random,0.05240341716793413,COMPLETE
934,0.8147946302801139,2022-06-12 19:06:56.374724,2022-06-12 19:06:57.173832,0 days 00:00:00.799108,1.9627039369374921,True,0.9818908505485715,5438435.0,True,random,0.07301551823996859,COMPLETE
149,0.8147946302801139,2022-06-12 18:57:08.479453,2022-06-12 18:57:08.977848,0 days 00:00:00.498395,1.9145651212706194,True,0.9813635028428157,6179698.0,True,random,0.05947408208572971,COMPLETE
839,0.8147946302801139,2022-06-12 19:05:31.900611,2022-06-12 19:05:32.647355,0 days 00:00:00.746744,1.9979637407328177,True,0.9797231187221277,5696730.0,True,random,0.06147133057564822,COMPLETE
875,0.8147946302801139,2022-06-12 19:06:03.455758,2022-06-12 19:06:04.555056,0 days 00:00:01.099298,1.9630486862686172,True,0.9669163364292621,5911504.0,True,random,0.05277237179136435,COMPLETE
128,0.8147946302801139,2022-06-12 18:56:55.989290,2022-06-12 18:56:56.479018,0 days 00:00:00.489728,1.997315551890397,True,0.9520103762556406,4420296.0,True,random,0.018783788421904,COMPLETE
818,0.8147946302801139,2022-06-12 19:05:13.485065,2022-06-12 19:05:14.232546,0 days 00:00:00.747481,1.9642020635127346,True,0.9998320108578689,5328373.0,True,random,0.06423567046501302,COMPLETE
798,0.8147946302801139,2022-06-12 19:04:56.536833,2022-06-12 19:04:57.283920,0 days 00:00:00.747087,1.9290704999565038,True,0.9782440386454655,5632336.0,True,random,0.058343095585899944,COMPLETE
894,0.8147946302801139,2022-06-12 19:06:20.193649,2022-06-12 19:06:21.311742,0 days 00:00:01.118093,1.9295729172837446,True,0.9409715510019567,5362163.0,True,random,0.06142889864025566,COMPLETE
680,0.8147946302801139,2022-06-12 19:03:18.470040,2022-06-12 19:03:19.167111,0 days 00:00:00.697071,1.9613191479558287,True,0.9802289786440672,9372654.0,True,random,0.039730553322533724,COMPLETE
778,0.8147946302801139,2022-06-12 19:04:39.298504,2022-06-12 19:04:40.025006,0 days 00:00:00.726502,1.1151421782159687,True,0.9666760829714761,6048732.0,True,random,0.05912335393690468,COMPLETE
370,0.8147946302801139,2022-06-12 18:59:28.152194,2022-06-12 18:59:28.732312,0 days 00:00:00.580118,0.4535169674326409,True,0.6488014285133912,7438332.0,True,random,0.052716475694527865,COMPLETE
756,0.8147946302801139,2022-06-12 19:04:20.696402,2022-06-12 19:04:21.487197,0 days 00:00:00.790795,1.965584991651288,True,0.9994897094983363,5249333.0,True,random,0.053336200197409415,COMPLETE
108,0.8147946302801139,2022-06-12 18:56:44.414578,2022-06-12 18:56:44.936290,0 days 00:00:00.521712,1.9927459063680002,True,0.9246327702551042,4848345.0,True,random,0.033357651225376844,COMPLETE
737,0.8147946302801139,2022-06-12 19:04:04.480657,2022-06-12 19:04:05.535632,0 days 00:00:01.054975,1.9974453962739926,True,0.9435181070352922,7292722.0,True,random,0.04634392198701788,COMPLETE
912,0.8147946302801139,2022-06-12 19:06:36.203445,2022-06-12 19:06:37.349904,0 days 00:00:01.146459,1.931333087998034,True,0.5139108514824143,4495669.0,True,random,0.04387175144203613,COMPLETE
719,0.8147946302801139,2022-06-12 19:03:50.041071,2022-06-12 19:03:50.747140,0 days 00:00:00.706069,1.994782083768283,True,0.9516497113508074,9161630.0,True,random,0.05913513514408747,COMPLETE
698,0.8147946302801139,2022-06-12 19:03:32.712567,2022-06-12 19:03:33.408138,0 days 00:00:00.695571,1.900189369337269,True,0.9994211329174413,7085041.0,True,random,0.093328597707122,COMPLETE
179,0.8147946302801139,2022-06-12 18:57:26.318749,2022-06-12 18:57:26.822056,0 days 00:00:00.503307,1.9975015712204416,True,0.9673945555508563,8554289.0,True,random,0.04425618192575488,COMPLETE
506,0.8147946302801139,2022-06-12 19:01:03.433604,2022-06-12 19:01:04.077744,0 days 00:00:00.644140,1.8983270477766554,True,0.9999560968123207,5065373.0,True,random,0.043534232722853575,COMPLETE
855,0.8147946302801139,2022-06-12 19:05:45.832868,2022-06-12 19:05:46.933819,0 days 00:00:01.100951,1.908779101725496,True,0.967443822543933,4403900.0,True,random,0.06469379591516256,COMPLETE
468,0.8147946302801139,2022-06-12 19:00:36.138613,2022-06-12 19:00:36.766012,0 days 00:00:00.627399,1.9076852705719884,True,0.9506337659217955,7279766.0,True,random,0.05410140564314456,COMPLETE
413,0.8147946302801139,2022-06-12 18:59:57.589090,2022-06-12 18:59:58.179092,0 days 00:00:00.590002,1.9331153938916392,True,0.9424659676939299,5448094.0,True,random,0.03159376364883752,COMPLETE
429,0.8147946302801139,2022-06-12 19:00:08.702148,2022-06-12 19:00:09.302389,0 days 00:00:00.600241,1.9038322319857783,True,0.9810330624058798,6815772.0,True,random,0.037387895179844775,COMPLETE
331,0.8147946302801139,2022-06-12 18:59:02.127503,2022-06-12 18:59:02.688750,0 days 00:00:00.561247,1.9991856250033422,True,0.9528182943507228,6856950.0,True,random,0.03902910193299016,COMPLETE
448,0.8147946302801139,2022-06-12 19:00:22.028281,2022-06-12 19:00:22.633729,0 days 00:00:00.605448,1.9610949622960303,True,0.9998786090800785,6287512.0,True,random,0.048972109591833526,COMPLETE
1,0.8147946302801139,2022-06-12 18:55:45.173339,2022-06-12 18:55:45.599624,0 days 00:00:00.426285,0.7909103850144891,True,0.9356284950885294,2229492.0,True,cyclic,0.083217623294253,COMPLETE
26,0.8147946302801139,2022-06-12 18:56:00.027625,2022-06-12 18:56:00.491405,0 days 00:00:00.463780,1.3217613297217616,False,0.6889805277858008,2900839.0,True,random,0.051593353110338955,COMPLETE
390,0.8147946302801139,2022-06-12 18:59:42.061041,2022-06-12 18:59:42.650702,0 days 00:00:00.589661,1.9015614377084198,True,0.9597459257613586,4322480.0,True,random,0.01204080552599509,COMPLETE
29,0.8147946302801139,2022-06-12 18:56:01.543974,2022-06-12 18:56:02.014747,0 days 00:00:00.470773,0.0016374946601898088,True,0.7694813493975551,5650123.0,True,random,0.04007418156023453,COMPLETE
8,0.8147946302801139,2022-06-12 18:55:48.855479,2022-06-12 18:55:49.282891,0 days 00:00:00.427412,0.673661136711469,False,0.9222732495997465,1685075.0,True,random,0.08826922434680533,COMPLETE
311,0.8147946302801139,2022-06-12 18:58:49.305870,2022-06-12 18:58:49.858396,0 days 00:00:00.552526,1.9959371014597227,True,0.9650047641302787,7597150.0,True,random,0.048720504595478026,COMPLETE
486,0.8147946302801139,2022-06-12 19:00:48.982019,2022-06-12 19:00:49.608449,0 days 00:00:00.626430,1.8686340502981706,True,0.9665687038100192,5933784.0,True,random,0.0988098054130763,COMPLETE
7,0.8147946302801139,2022-06-12 18:55:48.457379,2022-06-12 18:55:48.855347,0 days 00:00:00.397968,1.4599098417210141,False,0.7407740930997797,6439741.0,True,cyclic,0.08322807981114773,COMPLETE
350,0.8147946302801139,2022-06-12 18:59:14.967136,2022-06-12 18:59:15.547602,0 days 00:00:00.580466,1.958466949728542,True,0.9706886381619882,7951594.0,True,random,0.0501196485973911,COMPLETE
2,0.8147946302801139,2022-06-12 18:55:45.599740,2022-06-12 18:55:46.030179,0 days 00:00:00.430439,1.4273866324744886,False,0.7054111942154627,7058651.0,True,cyclic,0.01695971854441587,COMPLETE
34,0.8147946302801139,2022-06-12 18:56:04.113286,2022-06-12 18:56:04.530096,0 days 00:00:00.416810,1.888771633133673,True,0.9543474828852454,5544611.0,True,cyclic,0.07077048696729718,COMPLETE
38,0.8147946302801139,2022-06-12 18:56:06.200246,2022-06-12 18:56:06.618878,0 days 00:00:00.418632,0.9526711995182325,True,0.8879865983741982,6166189.0,True,random,0.05308609355615556,COMPLETE
37,0.89566740344642,2022-06-12 18:56:05.693893,2022-06-12 18:56:06.200129,0 days 00:00:00.506236,1.5688128763200646,False,0.05689147840206915,7904888.0,False,cyclic,0.07414639186113763,COMPLETE
67,0.8972410170065871,2022-06-12 18:56:21.769859,2022-06-12 18:56:22.280176,0 days 00:00:00.510317,1.6981784593137759,False,0.9704377232614043,237341.0,False,random,0.07248177096128891,COMPLETE
995,0.8973291993654572,2022-06-12 19:07:52.410178,2022-06-12 19:07:53.272120,0 days 00:00:00.861942,1.9298510406246145,False,0.9642665498480485,5238384.0,False,random,0.06222988682707301,COMPLETE
667,0.8973341730415872,2022-06-12 19:03:07.707330,2022-06-12 19:03:08.438811,0 days 00:00:00.731481,1.9231592828979407,False,0.9678997259578668,8634251.0,False,random,0.09983241734205092,COMPLETE
513,0.8973668289610812,2022-06-12 19:01:08.637810,2022-06-12 19:01:09.316056,0 days 00:00:00.678246,1.9988185429586245,False,0.9491584606125326,8756502.0,False,random,0.0596593676881023,COMPLETE
979,0.8973960518881366,2022-06-12 19:07:37.656545,2022-06-12 19:07:38.515734,0 days 00:00:00.859189,1.9991622930207211,False,0.9819929689855474,5763679.0,False,random,0.07040712384492656,COMPLETE
570,0.8973960518881366,2022-06-12 19:01:51.499206,2022-06-12 19:01:52.209666,0 days 00:00:00.710460,1.9998116631550242,False,0.9818078003778907,7475330.0,False,random,0.08347045478876444,COMPLETE
727,0.8974155434627525,2022-06-12 19:03:56.633315,2022-06-12 19:03:57.397879,0 days 00:00:00.764564,1.9595847842575043,False,0.9773849304188355,8826536.0,False,random,0.059801648679494654,COMPLETE
40,0.8979419982366758,2022-06-12 18:56:07.214551,2022-06-12 18:56:07.687119,0 days 00:00:00.472568,1.9010009502023781,False,0.7433913420176891,9913874.0,False,random,0.05730816465322107,COMPLETE
4,0.901108202544403,2022-06-12 18:55:46.948483,2022-06-12 18:55:47.432016,0 days 00:00:00.483533,0.25105210194093325,False,0.9743701405096565,6614738.0,False,cyclic,0.09481380710033578,COMPLETE
939,0.9057535918348733,2022-06-12 19:07:00.652139,2022-06-12 19:07:01.575712,0 days 00:00:00.923573,1.201574491095758,False,0.9996474029479788,9653459.0,False,random,0.06422063166158175,COMPLETE
48,0.9090438724063215,2022-06-12 18:56:11.357728,2022-06-12 18:56:11.908512,0 days 00:00:00.550784,1.7360276019873682,False,0.8976371404186326,2348824.0,False,random,0.061770414032198295,COMPLETE
958,0.9097108932656519,2022-06-12 19:07:18.459960,2022-06-12 19:07:19.354824,0 days 00:00:00.894864,1.7740225381105876,False,0.9687015851888928,5701121.0,False,random,0.05087509258504982,COMPLETE
863,0.9100140105349206,2022-06-12 19:05:53.017915,2022-06-12 19:05:53.879203,0 days 00:00:00.861288,1.9603617638021928,False,0.9237711916360538,4874982.0,False,random,0.054007441568629994,COMPLETE
788,0.9101133144415156,2022-06-12 19:04:47.778803,2022-06-12 19:04:48.612610,0 days 00:00:00.833807,1.8830452975283232,False,0.9783983525832513,5356633.0,False,random,0.06025113646524701,COMPLETE
742,0.9101211190220778,2022-06-12 19:04:09.128853,2022-06-12 19:04:09.943799,0 days 00:00:00.814946,1.9996976664088635,False,0.9207081277319109,7504258.0,False,random,0.05246805237102187,COMPLETE
159,0.9101288864157719,2022-06-12 18:57:14.069797,2022-06-12 18:57:14.671972,0 days 00:00:00.602175,1.850258317291029,False,0.9987899025343265,5093731.0,False,random,0.05300699677707446,COMPLETE
359,0.9101438217954066,2022-06-12 18:59:20.734060,2022-06-12 18:59:21.409692,0 days 00:00:00.675632,1.9995112330360971,False,0.9256799072037715,6882195.0,False,random,0.052019136533649986,COMPLETE
687,0.9101567909565552,2022-06-12 19:03:23.784933,2022-06-12 19:03:24.940266,0 days 00:00:01.155333,1.8880624113017763,False,0.9825851974045116,7818384.0,False,random,0.056288040755377446,COMPLETE
824,0.9101587317519823,2022-06-12 19:05:18.775546,2022-06-12 19:05:19.973030,0 days 00:00:01.197484,1.9290206443903402,False,0.9622844178713136,5535878.0,False,random,0.055446244087889986,COMPLETE
805,0.9103477718958851,2022-06-12 19:05:02.468302,2022-06-12 19:05:03.304885,0 days 00:00:00.836583,1.9408846700452855,False,0.972008927323939,5092084.0,False,random,0.05539761973074917,COMPLETE
397,0.9103607192855714,2022-06-12 18:59:46.649491,2022-06-12 18:59:47.335148,0 days 00:00:00.685657,1.9608687412812038,False,0.9668218985310257,9513445.0,False,random,0.05571810886948621,COMPLETE
905,0.9105166528860889,2022-06-12 19:06:30.199475,2022-06-12 19:06:31.082146,0 days 00:00:00.882671,1.9635729487224813,False,0.9815300001475897,4441111.0,False,random,0.056444194436533354,COMPLETE
280,0.9189488475284006,2022-06-12 18:58:29.106166,2022-06-12 18:58:29.734436,0 days 00:00:00.628270,1.9989230039245005,False,0.2898803425537419,6583798.0,False,random,0.04929393640735256,COMPLETE
79,0.9335545335708532,2022-06-12 18:56:28.133880,2022-06-12 18:56:28.816607,0 days 00:00:00.682727,1.6626850127623511,False,0.8629447922003114,6729703.0,False,cyclic,0.06705117968570036,COMPLETE
844,0.9346951183432405,2022-06-12 19:05:36.092620,2022-06-12 19:05:37.071102,0 days 00:00:00.978482,1.9223977399887826,False,0.9657676072148954,5696116.0,False,cyclic,0.060811383139549854,COMPLETE
767,0.9347110199074987,2022-06-12 19:04:29.916895,2022-06-12 19:04:30.853958,0 days 00:00:00.937063,1.8865577321167006,False,0.9815328551033183,5730089.0,False,cyclic,0.06487713512513871,COMPLETE
35,0.9362908868358968,2022-06-12 18:56:04.530213,2022-06-12 18:56:05.206547,0 days 00:00:00.676334,1.3430289943837717,False,0.9917327512004855,5545436.0,False,cyclic,0.04771042774270821,COMPLETE
301,0.9379096938617768,2022-06-12 18:58:42.316050,2022-06-12 18:58:43.089320,0 days 00:00:00.773270,1.9342483830052701,False,0.9850896324467218,8786699.0,False,cyclic,0.05284295845213812,COMPLETE
97,0.9403956502731552,2022-06-12 18:56:38.142013,2022-06-12 18:56:38.855994,0 days 00:00:00.713981,1.9974487670346095,False,0.8954872834363218,5801197.0,False,cyclic,0.04158957471380558,COMPLETE
883,0.9417396498015294,2022-06-12 19:06:10.497768,2022-06-12 19:06:11.390611,0 days 00:00:00.892843,0.09866938850039964,False,0.9998011024827005,6108128.0,False,random,0.05698821986085057,COMPLETE
260,0.9419377457688566,2022-06-12 18:58:15.424264,2022-06-12 18:58:16.185629,0 days 00:00:00.761365,1.9976053595815868,False,0.9987194541330003,7135559.0,False,random,0.049028486347010125,COMPLETE
494,0.9420867924758556,2022-06-12 19:00:54.782332,2022-06-12 19:00:55.623974,0 days 00:00:00.841642,1.9642824666098815,False,0.9994487762480166,7919895.0,False,random,0.04742367159888658,COMPLETE
378,0.9420867924758556,2022-06-12 18:59:33.808241,2022-06-12 18:59:34.610381,0 days 00:00:00.802140,1.9645809897171373,False,0.9991061558155762,8562665.0,False,random,0.047672709415835235,COMPLETE
339,0.9422290384602201,2022-06-12 18:59:07.144234,2022-06-12 18:59:07.929762,0 days 00:00:00.785528,1.9396331304443788,False,0.9992333677248482,7446169.0,False,random,0.03806557279421808,COMPLETE
608,0.9422449380648039,2022-06-12 19:02:20.466805,2022-06-12 19:02:21.360023,0 days 00:00:00.893218,1.9649548292910681,False,0.9829811951060827,7764587.0,False,random,0.05011383762577569,COMPLETE
417,0.9422601577219295,2022-06-12 19:00:00.160077,2022-06-12 19:00:00.982604,0 days 00:00:00.822527,1.9651733479541047,False,0.981403012921774,7421312.0,False,random,0.039595008581398194,COMPLETE
319,0.9422754864934776,2022-06-12 18:58:54.296037,2022-06-12 18:58:55.074154,0 days 00:00:00.778117,1.9599644862910768,False,0.9812553407638351,7309762.0,False,random,0.04391843410755132,COMPLETE
116,0.9423775389105274,2022-06-12 18:56:48.796636,2022-06-12 18:56:49.495201,0 days 00:00:00.698565,1.9077286562770734,False,0.9985359706922817,5524598.0,False,random,0.04306630479704518,COMPLETE
589,0.9424389543752622,2022-06-12 19:02:05.690801,2022-06-12 19:02:06.580295,0 days 00:00:00.889494,1.9971267092151441,False,0.9500555279560277,9227213.0,False,random,0.0366125754677865,COMPLETE
236,0.942487311840187,2022-06-12 18:58:00.277785,2022-06-12 18:58:01.028778,0 days 00:00:00.750993,1.9257292952689524,False,0.9814500093333383,7850115.0,False,random,0.049852076830951865,COMPLETE
532,0.9425162333991954,2022-06-12 19:01:23.038464,2022-06-12 19:01:23.893659,0 days 00:00:00.855195,1.9986725945259975,False,0.9418147296447522,9461539.0,False,random,0.035899311385619206,COMPLETE
137,0.9425918963522705,2022-06-12 18:57:01.382003,2022-06-12 18:57:02.095605,0 days 00:00:00.713602,1.8704764098093645,False,0.9991970474575257,6237081.0,False,random,0.04618517376436151,COMPLETE
919,0.9427276449519084,2022-06-12 19:06:42.475272,2022-06-12 19:06:43.488040,0 days 00:00:01.012768,1.9370607699627616,False,0.9481183431216914,8931624.0,False,random,0.04545694017172916,COMPLETE
456,0.9427777197674524,2022-06-12 19:00:27.668019,2022-06-12 19:00:28.504129,0 days 00:00:00.836110,1.9200420871670725,False,0.9502424226569582,9384368.0,False,random,0.04091118112648192,COMPLETE
552,0.9427892357075446,2022-06-12 19:01:37.849268,2022-06-12 19:01:38.721772,0 days 00:00:00.872504,1.8891092898887867,False,0.9621402644335835,7031228.0,False,random,0.03967096788099012,COMPLETE
190,0.942823057132751,2022-06-12 18:57:32.713302,2022-06-12 18:57:33.424843,0 days 00:00:00.711541,1.8431009866988852,False,0.9834977201054491,7856993.0,False,random,0.04676671099856565,COMPLETE
439,0.9429090597767745,2022-06-12 19:00:15.490004,2022-06-12 19:00:16.341187,0 days 00:00:00.851183,1.9410826613452732,False,0.9210249646364213,6634381.0,False,random,0.033934129210112074,COMPLETE
705,0.944124903248701,2022-06-12 19:03:38.496628,2022-06-12 19:03:39.439040,0 days 00:00:00.942412,1.9357361202081806,False,0.9666263315634219,5783554.0,False,random,0.028592754778607614,COMPLETE
628,0.9441652249325562,2022-06-12 19:02:36.391100,2022-06-12 19:02:37.309171,0 days 00:00:00.918071,1.8967523914898434,False,0.9818568492167392,2934035.0,False,random,0.026808336499623775,COMPLETE
648,0.9442774687630168,2022-06-12 19:02:52.420080,2022-06-12 19:02:53.367531,0 days 00:00:00.947451,1.9334690469523577,False,0.9715204601149281,5697919.0,False,cyclic,0.03559043122904811,COMPLETE
475,0.9443407319964544,2022-06-12 19:00:41.217084,2022-06-12 19:00:42.101707,0 days 00:00:00.884623,1.8994494923995788,False,0.9547487039624437,8602818.0,False,cyclic,0.032600211489833705,COMPLETE
222,0.9538638486606655,2022-06-12 18:57:51.872523,2022-06-12 18:57:52.468674,0 days 00:00:00.596151,0.0373613432859593,True,0.9987603395612733,8042158.0,False,random,0.0474450532723254,COMPLETE
3,0.9556023082810027,2022-06-12 18:55:46.030273,2022-06-12 18:55:46.948393,0 days 00:00:00.918120,1.0551888217259837,False,0.014689966279330058,7982962.0,False,cyclic,0.03655422682839659,COMPLETE
148,0.9560704588196415,2022-06-12 18:57:07.935669,2022-06-12 18:57:08.479257,0 days 00:00:00.543588,1.9613959224059496,True,0.015625801121758653,9435409.0,False,random,0.062366081262047096,COMPLETE
902,0.9607417993760329,2022-06-12 19:06:27.278313,2022-06-12 19:06:28.112012,0 days 00:00:00.833699,1.9639860653709058,True,0.0320465179253735,5727754.0,False,random,0.058763235922612816,COMPLETE
138,0.967874410650132,2022-06-12 18:57:02.095799,2022-06-12 18:57:02.647396,0 days 00:00:00.551597,1.7483259134736528,True,0.34031450437038124,6765882.0,False,cyclic,0.06590367335366441,COMPLETE
543,0.9678948352254105,2022-06-12 19:01:31.035017,2022-06-12 19:01:31.815616,0 days 00:00:00.780599,0.017163228443638934,True,0.9446886828740476,7263129.0,False,random,0.04031999865520043,COMPLETE
471,0.9678959883508753,2022-06-12 19:00:38.142342,2022-06-12 19:00:39.166975,0 days 00:00:01.024633,1.3658993340050043,True,0.09324135508561993,8296202.0,False,random,0.08870313292521038,COMPLETE
744,0.9683548861695787,2022-06-12 19:04:10.733144,2022-06-12 19:04:11.507155,0 days 00:00:00.774011,0.33676026200429776,True,0.9476797582695744,8615220.0,False,cyclic,0.054167959002654927,COMPLETE
542,0.9686539054544882,2022-06-12 19:01:30.338509,2022-06-12 19:01:31.034549,0 days 00:00:00.696040,0.14707272313569653,True,0.9663409124686858,7461666.0,False,random,0.0472866132259177,COMPLETE
857,0.9698189270010255,2022-06-12 19:05:47.772329,2022-06-12 19:05:48.589700,0 days 00:00:00.817371,1.0468671156652272,True,0.13802476846475087,5527471.0,False,random,0.05996402821389501,COMPLETE
802,0.9724878182622576,2022-06-12 19:04:59.707039,2022-06-12 19:05:00.501669,0 days 00:00:00.794630,1.9997504124281,True,0.08117778817650384,5735330.0,False,random,0.060569925877240714,COMPLETE
496,0.9766645392718759,2022-06-12 19:00:56.321162,2022-06-12 19:00:57.126508,0 days 00:00:00.805346,1.9619560637474476,True,0.011384573833711664,8242583.0,False,cyclic,0.049055878131312056,COMPLETE
47,0.9785034493768392,2022-06-12 18:56:10.814397,2022-06-12 18:56:11.357596,0 days 00:00:00.543199,1.9315560372569,True,0.9350859324316845,1676094.0,False,cyclic,0.07647308576980072,COMPLETE
160,0.9785034493768392,2022-06-12 18:57:14.672208,2022-06-12 18:57:15.261202,0 days 00:00:00.588994,1.9945097419583462,True,0.9063114467758446,1888510.0,False,cyclic,0.0962516328209202,COMPLETE
528,0.9788681766216321,2022-06-12 19:01:19.424180,2022-06-12 19:01:20.344152,0 days 00:00:00.919972,1.999555725080324,True,0.04153637101963242,7662536.0,False,random,0.02363634437567226,COMPLETE
68,0.9791369791875967,2022-06-12 18:56:22.280319,2022-06-12 18:56:22.826425,0 days 00:00:00.546106,1.8532711619102675,True,0.7523605838909655,1732146.0,False,cyclic,0.08299661407456024,COMPLETE
107,0.9794666642277419,2022-06-12 18:56:43.802163,2022-06-12 18:56:44.414409,0 days 00:00:00.612246,0.1762537185712284,True,0.9987098056014304,5264946.0,False,random,0.05492782913775533,COMPLETE
279,0.9794865147008599,2022-06-12 18:58:27.532089,2022-06-12 18:58:29.105842,0 days 00:00:01.573753,1.9640928177016155,True,0.9424538403968472,7320138.0,False,random,0.00018508227630149865,COMPLETE
129,0.979503953475992,2022-06-12 18:56:56.479198,2022-06-12 18:56:57.481613,0 days 00:00:01.002415,1.9531089039069114,True,0.9972095531016553,5162942.0,False,random,0.008337001811604287,COMPLETE
738,0.9795064446333093,2022-06-12 19:04:05.536196,2022-06-12 19:04:06.770060,0 days 00:00:01.233864,1.9134791409449732,True,0.9829586925095762,8181964.0,False,random,0.011353654514249321,COMPLETE
819,0.9795139179608692,2022-06-12 19:05:14.233173,2022-06-12 19:05:15.493793,0 days 00:00:01.260620,1.9034295906751353,True,0.9799127392276259,4869325.0,False,random,0.015987446529086013,COMPLETE
618,0.9795139179608692,2022-06-12 19:02:28.445886,2022-06-12 19:02:29.635746,0 days 00:00:01.189860,1.9029983270864061,True,0.9804887292814917,8217617.0,False,random,0.007796883905183606,COMPLETE
514,0.9796235018950765,2022-06-12 19:01:09.316465,2022-06-12 19:01:10.172035,0 days 00:00:00.855570,1.9214417911136672,True,0.9757387603881975,8152699.0,False,cyclic,0.0030040979160222067,COMPLETE
706,0.9797083337566141,2022-06-12 19:03:39.439580,2022-06-12 19:03:40.326796,0 days 00:00:00.887216,0.8788493041261866,True,0.9641665787926976,7437939.0,False,cyclic,0.042279163454501584,COMPLETE
16,0.9797365768356656,2022-06-12 18:55:53.280169,2022-06-12 18:55:54.875662,0 days 00:00:01.595493,1.6995525474784374,True,0.2612936842106063,3339255.0,False,random,0.00016653619770021222,COMPLETE
796,0.9797601436460089,2022-06-12 19:04:54.588540,2022-06-12 19:04:55.597840,0 days 00:00:01.009300,1.8583289596828678,True,0.3732201332283074,5414194.0,False,random,0.06298897626499117,COMPLETE
