iteration,recall,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
1225,0.9028466819221967,2022-07-03 00:38:51.171072,2022-07-03 00:38:53.144769,0 days 00:00:01.973697,1.1,0.38719706817862526,387.0,47534007.0,l1,0.07010268651153562,COMPLETE
81,0.9028466819221967,2022-07-03 00:04:11.569050,2022-07-03 00:04:12.984199,0 days 00:00:01.415149,5.9,0.682732428749043,458.0,7689563.0,l1,0.06728014912054166,COMPLETE
82,0.9028466819221967,2022-07-03 00:04:12.984386,2022-07-03 00:04:14.399310,0 days 00:00:01.414924,5.9,0.5469173534638588,404.0,4881590.0,l1,0.06878500199268936,COMPLETE
84,0.9028466819221967,2022-07-03 00:04:15.822053,2022-07-03 00:04:17.242879,0 days 00:00:01.420826,8.6,0.8269669985026389,305.0,17238645.0,l1,0.06073518866313855,COMPLETE
85,0.9028466819221967,2022-07-03 00:04:17.243087,2022-07-03 00:04:18.657524,0 days 00:00:01.414437,7.3,0.7061738149552407,360.0,6262714.0,l1,0.07063203714338029,COMPLETE
1224,0.9028466819221967,2022-07-03 00:38:48.881426,2022-07-03 00:38:51.169992,0 days 00:00:02.288566,1.0,0.3357660934387799,355.0,46317661.0,l1,0.06765316599820985,COMPLETE
87,0.9028466819221967,2022-07-03 00:04:20.061825,2022-07-03 00:04:21.488322,0 days 00:00:01.426497,9.3,0.05634360806142732,392.0,15651928.0,l1,0.06456902799451021,COMPLETE
1222,0.9028466819221967,2022-07-03 00:38:44.962087,2022-07-03 00:38:46.921033,0 days 00:00:01.958946,1.4000000000000001,0.28510164285176226,395.0,42112357.0,l1,0.06847322186673956,COMPLETE
1356,0.9028466819221967,2022-07-03 00:43:19.698898,2022-07-03 00:43:21.755857,0 days 00:00:02.056959,1.9000000000000001,0.9524254370257942,339.0,31845686.0,l1,0.06686098231957217,COMPLETE
90,0.9028466819221967,2022-07-03 00:04:23.431305,2022-07-03 00:04:24.849176,0 days 00:00:01.417871,10.0,0.734208364516453,416.0,27819271.0,l1,0.062477929100954656,COMPLETE
91,0.9028466819221967,2022-07-03 00:04:24.849354,2022-07-03 00:04:26.269636,0 days 00:00:01.420282,9.700000000000001,0.7841861286505601,415.0,7694649.0,l1,0.07230790871658194,COMPLETE
94,0.9028466819221967,2022-07-03 00:04:29.130142,2022-07-03 00:04:30.682689,0 days 00:00:01.552547,8.6,0.02861827502230173,450.0,25951278.0,l1,0.06311781781157312,COMPLETE
110,0.9028466819221967,2022-07-03 00:04:50.382894,2022-07-03 00:04:51.814920,0 days 00:00:01.432026,6.4,0.023308833722769904,457.0,9560513.0,l1,0.065483480350911,COMPLETE
1220,0.9028466819221967,2022-07-03 00:38:41.050448,2022-07-03 00:38:43.012029,0 days 00:00:01.961581,1.7000000000000002,0.28181047877613763,337.0,49901443.0,l1,0.07187169469716752,COMPLETE
96,0.9028466819221967,2022-07-03 00:04:32.101571,2022-07-03 00:04:33.530076,0 days 00:00:01.428505,7.6,0.8727776410256076,474.0,11101690.0,l1,0.060178519696097416,COMPLETE
1259,0.9028466819221967,2022-07-03 00:40:03.836351,2022-07-03 00:40:05.828031,0 days 00:00:01.991680,1.8000000000000003,0.3751633366809459,361.0,44628585.0,l1,0.07005405530494538,COMPLETE
101,0.9028466819221967,2022-07-03 00:04:38.377617,2022-07-03 00:04:39.806978,0 days 00:00:01.429361,6.0,0.7057027204094427,490.0,7499340.0,l1,0.07191667755800411,COMPLETE
1217,0.9028466819221967,2022-07-03 00:38:35.740321,2022-07-03 00:38:37.704830,0 days 00:00:01.964509,1.5000000000000002,0.39968882672503037,407.0,44543558.0,l1,0.06856537463376328,COMPLETE
103,0.9028466819221967,2022-07-03 00:04:41.236060,2022-07-03 00:04:42.673621,0 days 00:00:01.437561,6.2,0.16957632802964245,466.0,11900135.0,l1,0.06529062182334294,COMPLETE
104,0.9028466819221967,2022-07-03 00:04:42.673809,2022-07-03 00:04:44.118507,0 days 00:00:01.444698,8.5,0.08020876851635472,442.0,13194920.0,l1,0.07020426133349095,COMPLETE
105,0.9028466819221967,2022-07-03 00:04:44.118735,2022-07-03 00:04:45.548356,0 days 00:00:01.429621,5.6,0.6569792459489711,315.0,3127778.0,l1,0.06633448403018272,COMPLETE
106,0.9028466819221967,2022-07-03 00:04:45.548552,2022-07-03 00:04:46.972774,0 days 00:00:01.424222,5.3,0.6375251620600791,331.0,3931785.0,l1,0.06741390131265938,COMPLETE
1216,0.9028466819221967,2022-07-03 00:38:33.775071,2022-07-03 00:38:35.739247,0 days 00:00:01.964176,1.4000000000000001,0.36186682108412577,397.0,43093391.0,l1,0.07022877810630074,COMPLETE
1354,0.9028466819221967,2022-07-03 00:43:15.628079,2022-07-03 00:43:17.660755,0 days 00:00:02.032676,1.3000000000000003,0.3199015502006166,423.0,43104610.0,l1,0.06883507613836572,COMPLETE
276,0.9028466819221967,2022-07-03 00:08:49.708295,2022-07-03 00:08:51.215883,0 days 00:00:01.507588,6.4,0.2164940024233157,298.0,13079606.0,l1,0.07231889581200483,COMPLETE
1027,0.9028466819221967,2022-07-03 00:32:30.853884,2022-07-03 00:32:32.746600,0 days 00:00:01.892716,1.5000000000000002,0.9428352498286431,474.0,44074214.0,l1,0.07177925675027923,COMPLETE
278,0.9028466819221967,2022-07-03 00:08:52.721278,2022-07-03 00:08:54.233620,0 days 00:00:01.512342,7.7,0.28871054708296895,459.0,20361015.0,l1,0.06931428418614514,COMPLETE
395,0.9028466819221967,2022-07-03 00:14:18.608640,2022-07-03 00:14:20.165292,0 days 00:00:01.556652,3.7,0.20522040687206483,294.0,26609649.0,l1,0.07135986634074712,COMPLETE
383,0.9028466819221967,2022-07-03 00:14:00.814022,2022-07-03 00:14:02.369071,0 days 00:00:01.555049,7.2,0.7956281048502024,393.0,37534847.0,l1,0.06905463677976881,COMPLETE
384,0.9028466819221967,2022-07-03 00:14:02.369502,2022-07-03 00:14:03.938284,0 days 00:00:01.568782,3.2,0.30561725530796835,229.0,22916938.0,l1,0.06923741594491503,COMPLETE
385,0.9028466819221967,2022-07-03 00:14:03.938705,2022-07-03 00:14:05.490954,0 days 00:00:01.552249,3.4000000000000004,0.27107383967089455,187.0,24507957.0,l1,0.0683484054106529,COMPLETE
386,0.9028466819221967,2022-07-03 00:14:05.491513,2022-07-03 00:14:07.048383,0 days 00:00:01.556870,3.5000000000000004,0.051267697559616895,243.0,20253999.0,l1,0.06622375371602449,COMPLETE
387,0.9028466819221967,2022-07-03 00:14:07.048802,2022-07-03 00:14:08.602275,0 days 00:00:01.553473,7.3,0.7304971595052191,210.0,9162286.0,l1,0.06908227407750117,COMPLETE
388,0.9028466819221967,2022-07-03 00:14:08.602773,2022-07-03 00:14:10.157123,0 days 00:00:01.554350,4.7,0.5314097666476598,262.0,18164612.0,l1,0.06783580054802904,COMPLETE
389,0.9028466819221967,2022-07-03 00:14:10.157524,2022-07-03 00:14:11.706622,0 days 00:00:01.549098,4.8,0.255943817191334,257.0,17502521.0,l1,0.06727074262345357,COMPLETE
390,0.9028466819221967,2022-07-03 00:14:11.707053,2022-07-03 00:14:13.269333,0 days 00:00:01.562280,4.1,0.16561751020324975,148.0,15867799.0,l1,0.06928179682453442,COMPLETE
391,0.9028466819221967,2022-07-03 00:14:13.269798,2022-07-03 00:14:14.825732,0 days 00:00:01.555934,7.4,0.20475959666973348,110.0,16932191.0,l1,0.06589310598087103,COMPLETE
392,0.9028466819221967,2022-07-03 00:14:14.826221,2022-07-03 00:14:16.378019,0 days 00:00:01.551798,4.3,0.17852599121928037,138.0,13483800.0,l1,0.07005293980199516,COMPLETE
1175,0.9028466819221967,2022-07-03 00:37:13.953579,2022-07-03 00:37:15.883307,0 days 00:00:01.929728,1.9000000000000001,0.36131748556571164,417.0,42321262.0,l1,0.06923637237463555,COMPLETE
279,0.9028466819221967,2022-07-03 00:08:54.233945,2022-07-03 00:08:55.751079,0 days 00:00:01.517134,10.0,0.9225582257513897,407.0,27247855.0,l1,0.06306866157645992,COMPLETE
398,0.9028466819221967,2022-07-03 00:14:23.509439,2022-07-03 00:14:25.080246,0 days 00:00:01.570807,5.7,0.3511847607822609,350.0,26092752.0,l1,0.06028220777129894,COMPLETE
399,0.9028466819221967,2022-07-03 00:14:25.080630,2022-07-03 00:14:26.650072,0 days 00:00:01.569442,9.700000000000001,0.8994663853967496,348.0,8135105.0,l1,0.06296364390050206,COMPLETE
402,0.9028466819221967,2022-07-03 00:14:29.822797,2022-07-03 00:14:31.393805,0 days 00:00:01.571008,1.8000000000000003,0.9136270226019717,355.0,38906552.0,l1,0.06307543053318307,COMPLETE
1172,0.9028466819221967,2022-07-03 00:37:08.683381,2022-07-03 00:37:10.632188,0 days 00:00:01.948807,1.1,0.3307476198740305,402.0,43649547.0,l1,0.07230701148194191,COMPLETE
404,0.9028466819221967,2022-07-03 00:14:32.946862,2022-07-03 00:14:34.538215,0 days 00:00:01.591353,9.2,0.923539712447614,397.0,35959465.0,l1,0.06169162541208084,COMPLETE
406,0.9028466819221967,2022-07-03 00:14:35.218935,2022-07-03 00:14:36.784738,0 days 00:00:01.565803,5.9,0.018609824507652327,214.0,3341183.0,l1,0.07138405147950758,COMPLETE
407,0.9028466819221967,2022-07-03 00:14:36.785164,2022-07-03 00:14:38.669719,0 days 00:00:01.884555,9.4,0.7789040061891412,377.0,36058730.0,l1,0.06258139716317891,COMPLETE
408,0.9028466819221967,2022-07-03 00:14:38.670218,2022-07-03 00:14:40.242088,0 days 00:00:01.571870,6.2,0.9889246142932574,102.0,1806234.0,l1,0.0720060929410477,COMPLETE
410,0.9028466819221967,2022-07-03 00:14:41.789708,2022-07-03 00:14:43.356026,0 days 00:00:01.566318,9.3,0.7445652788912972,331.0,21956997.0,l1,0.06561343455322678,COMPLETE
411,0.9028466819221967,2022-07-03 00:14:43.356520,2022-07-03 00:14:44.930227,0 days 00:00:01.573707,10.0,0.9451720574091003,408.0,33370861.0,l1,0.06504153795305039,COMPLETE
1334,0.9028466819221967,2022-07-03 00:42:33.064657,2022-07-03 00:42:35.065262,0 days 00:00:02.000605,1.0,0.42781596445573217,365.0,45524132.0,l1,0.07040257230730242,COMPLETE
380,0.9028466819221967,2022-07-03 00:13:56.699448,2022-07-03 00:13:58.251831,0 days 00:00:01.552383,8.8,0.6597613316195452,180.0,22019754.0,l1,0.06750856596572379,COMPLETE
1331,0.9028466819221967,2022-07-03 00:42:27.515052,2022-07-03 00:42:29.556196,0 days 00:00:02.041144,0.8,0.3212608949212062,375.0,47471473.0,l1,0.0658908268327358,COMPLETE
363,0.9028466819221967,2022-07-03 00:11:06.817332,2022-07-03 00:11:08.363954,0 days 00:00:01.546622,3.3000000000000003,0.27454713903900607,293.0,3307436.0,l1,0.06768901615027136,COMPLETE
349,0.9028466819221967,2022-07-03 00:10:45.747636,2022-07-03 00:10:47.287853,0 days 00:00:01.540217,6.8,0.7656409839241411,315.0,40106586.0,l1,0.06833631975194918,COMPLETE
1180,0.9028466819221967,2022-07-03 00:37:23.706269,2022-07-03 00:37:25.956095,0 days 00:00:02.249826,1.0,0.46631838218633637,359.0,45056201.0,l1,0.06835185837693766,COMPLETE
353,0.9028466819221967,2022-07-03 00:10:51.930328,2022-07-03 00:10:53.472304,0 days 00:00:01.541976,6.2,0.6569788838200782,469.0,12698224.0,l1,0.07290162672059187,COMPLETE
354,0.9028466819221967,2022-07-03 00:10:53.472687,2022-07-03 00:10:55.022410,0 days 00:00:01.549723,3.7,0.23968282190467238,330.0,11077910.0,l1,0.07074916488754981,COMPLETE
355,0.9028466819221967,2022-07-03 00:10:55.022809,2022-07-03 00:10:56.566293,0 days 00:00:01.543484,7.0,0.3095266976916942,384.0,38477688.0,l1,0.06168817524348237,COMPLETE
1179,0.9028466819221967,2022-07-03 00:37:21.742876,2022-07-03 00:37:23.705325,0 days 00:00:01.962449,1.3000000000000003,0.41993963124378814,383.0,47940269.0,l1,0.07097880402260894,COMPLETE
357,0.9028466819221967,2022-07-03 00:10:58.095158,2022-07-03 00:10:59.934269,0 days 00:00:01.839111,3.0000000000000004,0.31146176109927387,482.0,45161263.0,l1,0.07176523578342113,COMPLETE
358,0.9028466819221967,2022-07-03 00:10:59.934660,2022-07-03 00:11:01.470688,0 days 00:00:01.536028,3.3000000000000003,0.22366127488205417,92.0,10228609.0,l1,0.07257104070179714,COMPLETE
1178,0.9028466819221967,2022-07-03 00:37:19.799549,2022-07-03 00:37:21.741853,0 days 00:00:01.942304,0.7000000000000001,0.4378304236014254,378.0,46591556.0,l1,0.06852504644798481,COMPLETE
362,0.9028466819221967,2022-07-03 00:11:05.262896,2022-07-03 00:11:06.816911,0 days 00:00:01.554015,5.8,0.6716368012868019,500.0,4499359.0,l1,0.06639201093719208,COMPLETE
365,0.9028466819221967,2022-07-03 00:11:09.898443,2022-07-03 00:11:11.450916,0 days 00:00:01.552473,0.8,0.7137850064565051,490.0,13980253.0,l1,0.07017018217106431,COMPLETE
379,0.9028466819221967,2022-07-03 00:13:55.139689,2022-07-03 00:13:56.698993,0 days 00:00:01.559304,6.7,0.6277453183693564,290.0,2035646.0,l1,0.06542770372428788,COMPLETE
1335,0.9028466819221967,2022-07-03 00:42:35.066345,2022-07-03 00:42:37.091066,0 days 00:00:02.024721,1.5000000000000002,0.31730473873555426,420.0,42034939.0,l1,0.06593127569420891,COMPLETE
368,0.9028466819221967,2022-07-03 00:11:13.683640,2022-07-03 00:11:15.235859,0 days 00:00:01.552219,8.4,0.14562854521298618,439.0,17805841.0,l1,0.061437876629752246,COMPLETE
369,0.9028466819221967,2022-07-03 00:11:15.236348,2022-07-03 00:11:16.785644,0 days 00:00:01.549296,2.5000000000000004,0.08655844645448031,445.0,29287406.0,l1,0.06130678745895033,COMPLETE
371,0.9028466819221967,2022-07-03 00:11:18.346097,2022-07-03 00:11:19.903098,0 days 00:00:01.557001,5.5,0.5955202849678647,487.0,18418174.0,l1,0.06484949509868916,COMPLETE
372,0.9028466819221967,2022-07-03 00:11:19.903504,2022-07-03 00:11:21.454917,0 days 00:00:01.551413,5.5,0.37559277195566293,489.0,19038139.0,l1,0.06327590717362587,COMPLETE
373,0.9028466819221967,2022-07-03 00:11:21.455372,2022-07-03 00:11:23.001073,0 days 00:00:01.545701,5.7,0.5841871217637332,252.0,3823870.0,l1,0.07012834844400362,COMPLETE
374,0.9028466819221967,2022-07-03 00:11:23.001509,2022-07-03 00:11:24.555045,0 days 00:00:01.553536,5.9,0.0057588361807562275,219.0,2832131.0,l1,0.06932347546216802,COMPLETE
376,0.9028466819221967,2022-07-03 00:13:50.467804,2022-07-03 00:13:52.012339,0 days 00:00:01.544535,6.1,0.03199641436151693,235.0,3774185.0,l1,0.06661937319618544,COMPLETE
377,0.9028466819221967,2022-07-03 00:13:52.012780,2022-07-03 00:13:53.575155,0 days 00:00:01.562375,6.1,0.6377174235809384,248.0,2479010.0,l1,0.06631112692037575,COMPLETE
378,0.9028466819221967,2022-07-03 00:13:53.575573,2022-07-03 00:13:55.139263,0 days 00:00:01.563690,6.7,0.6306169065143953,287.0,1965373.0,l1,0.06591071647759983,COMPLETE
1168,0.9028466819221967,2022-07-03 00:37:00.642843,2022-07-03 00:37:02.897890,0 days 00:00:02.255047,1.8000000000000003,0.4117417183685422,375.0,47308764.0,l1,0.06982665664816406,COMPLETE
414,0.9028466819221967,2022-07-03 00:14:47.181171,2022-07-03 00:14:48.765446,0 days 00:00:01.584275,5.9,0.6202994819457458,248.0,37314351.0,l1,0.06686381538719702,COMPLETE
347,0.9028466819221967,2022-07-03 00:10:42.666282,2022-07-03 00:10:44.205386,0 days 00:00:01.539104,9.0,0.7459627234587284,325.0,33528612.0,l1,0.07058654642451946,COMPLETE
461,0.9028466819221967,2022-07-03 00:15:59.406348,2022-07-03 00:16:01.022295,0 days 00:00:01.615947,3.0000000000000004,0.629888122581846,237.0,2495416.0,l1,0.07078920661336609,COMPLETE
1157,0.9028466819221967,2022-07-03 00:36:34.996628,2022-07-03 00:36:37.262957,0 days 00:00:02.266329,1.7000000000000002,0.3226090159284711,393.0,47518868.0,l1,0.06849140786255176,COMPLETE
1328,0.9028466819221967,2022-07-03 00:42:21.133334,2022-07-03 00:42:23.153294,0 days 00:00:02.019960,1.8000000000000003,0.2876954564231892,427.0,49074778.0,l1,0.06723132758259963,COMPLETE
451,0.9028466819221967,2022-07-03 00:15:44.197501,2022-07-03 00:15:45.768353,0 days 00:00:01.570852,7.0,0.7080671357908901,120.0,12067225.0,l1,0.07124220699944359,COMPLETE
453,0.9028466819221967,2022-07-03 00:15:47.379833,2022-07-03 00:15:48.994776,0 days 00:00:01.614943,7.5,0.68878151636601,332.0,49373281.0,l1,0.0639003142632786,COMPLETE
455,0.9028466819221967,2022-07-03 00:15:50.603890,2022-07-03 00:15:52.203702,0 days 00:00:01.599812,7.2,0.5628964542439491,458.0,6868319.0,l1,0.06238744166801075,COMPLETE
456,0.9028466819221967,2022-07-03 00:15:52.204228,2022-07-03 00:15:53.811296,0 days 00:00:01.607068,8.0,0.9645488914507153,422.0,27372115.0,l1,0.06074792019568147,COMPLETE
457,0.9028466819221967,2022-07-03 00:15:53.811813,2022-07-03 00:15:55.442175,0 days 00:00:01.630362,8.1,0.9233995951512932,414.0,19139892.0,l1,0.06301317117168763,COMPLETE
458,0.9028466819221967,2022-07-03 00:15:55.442652,2022-07-03 00:15:57.088873,0 days 00:00:01.646221,8.1,0.36260948521704295,298.0,1051536.0,l1,0.062166667010142146,COMPLETE
1327,0.9028466819221967,2022-07-03 00:42:19.117314,2022-07-03 00:42:21.132307,0 days 00:00:02.014993,1.0,0.3320114486757143,361.0,41472863.0,l1,0.07231008795120507,COMPLETE
460,0.9028466819221967,2022-07-03 00:15:57.814270,2022-07-03 00:15:59.405823,0 days 00:00:01.591553,2.9000000000000004,0.2666513387429219,297.0,3108595.0,l1,0.07158225224896597,COMPLETE
462,0.9028466819221967,2022-07-03 00:16:01.022806,2022-07-03 00:16:02.629666,0 days 00:00:01.606860,2.8000000000000003,0.5965789941492635,237.0,3142247.0,l1,0.07043412009195954,COMPLETE
447,0.9028466819221967,2022-07-03 00:15:38.383904,2022-07-03 00:15:39.981456,0 days 00:00:01.597552,7.3,0.5997633946235699,194.0,2362787.0,l1,0.06668302516359013,COMPLETE
463,0.9028466819221967,2022-07-03 00:16:02.630133,2022-07-03 00:16:04.243195,0 days 00:00:01.613062,3.2,0.592617473517555,232.0,3687100.0,l1,0.06998835290763408,COMPLETE
464,0.9028466819221967,2022-07-03 00:16:04.243722,2022-07-03 00:16:05.850846,0 days 00:00:01.607124,7.9,0.4827817177918216,444.0,23999985.0,l1,0.06218997823222245,COMPLETE
465,0.9028466819221967,2022-07-03 00:16:05.851423,2022-07-03 00:16:07.464349,0 days 00:00:01.612926,10.0,0.5000201048729289,453.0,30020474.0,l1,0.06344607944451135,COMPLETE
466,0.9028466819221967,2022-07-03 00:16:07.464841,2022-07-03 00:16:09.077271,0 days 00:00:01.612430,7.6,0.3936780621156099,274.0,31697182.0,l1,0.06076640172702927,COMPLETE
467,0.9028466819221967,2022-07-03 00:16:09.077777,2022-07-03 00:16:10.682219,0 days 00:00:01.604442,8.1,0.4259320353783371,263.0,21005241.0,l1,0.06376664909018008,COMPLETE
469,0.9028466819221967,2022-07-03 00:16:12.627331,2022-07-03 00:16:14.217171,0 days 00:00:01.589840,4.0,0.8494495339203861,384.0,31363151.0,l1,0.06656511549029324,COMPLETE
470,0.9028466819221967,2022-07-03 00:16:14.217674,2022-07-03 00:16:15.819124,0 days 00:00:01.601450,8.3,0.4568884003808549,423.0,20520678.0,l1,0.06101430152408109,COMPLETE
472,0.9028466819221967,2022-07-03 00:16:17.428428,2022-07-03 00:16:19.037128,0 days 00:00:01.608700,9.2,0.776998350434373,370.0,20368477.0,l1,0.06779569584695375,COMPLETE
1154,0.9028466819221967,2022-07-03 00:36:29.168267,2022-07-03 00:36:31.116506,0 days 00:00:01.948239,2.0,0.45984749005407377,410.0,42273988.0,l1,0.06937932917952642,COMPLETE
475,0.9028466819221967,2022-07-03 00:16:21.378376,2022-07-03 00:16:22.997039,0 days 00:00:01.618663,4.7,0.2649414659994964,254.0,17281817.0,l1,0.06799109063003012,COMPLETE
448,0.9028466819221967,2022-07-03 00:15:39.981962,2022-07-03 00:15:41.580365,0 days 00:00:01.598403,7.6,0.36342821759812793,450.0,25377922.0,l1,0.07279763036440308,COMPLETE
1158,0.9028466819221967,2022-07-03 00:36:37.263941,2022-07-03 00:36:39.224419,0 days 00:00:01.960478,1.4000000000000001,0.31454912397737034,370.0,43641473.0,l1,0.07075633096554781,COMPLETE
415,0.9028466819221967,2022-07-03 00:14:48.765917,2022-07-03 00:14:50.342308,0 days 00:00:01.576391,6.0,0.7013192088111837,232.0,11147310.0,l1,0.07179455590265112,COMPLETE
430,0.9028466819221967,2022-07-03 00:15:12.060971,2022-07-03 00:15:13.637166,0 days 00:00:01.576195,3.7,0.6448506751888505,268.0,14394394.0,l1,0.06573261355173687,COMPLETE
416,0.9028466819221967,2022-07-03 00:14:50.342721,2022-07-03 00:14:51.919828,0 days 00:00:01.577107,1.2000000000000002,0.19072804107352237,256.0,32077682.0,l1,0.06460768011500889,COMPLETE
418,0.9028466819221967,2022-07-03 00:14:53.514970,2022-07-03 00:14:55.096797,0 days 00:00:01.581827,7.0,0.8947113470282445,461.0,48271856.0,l1,0.07088232779089582,COMPLETE
419,0.9028466819221967,2022-07-03 00:14:55.097262,2022-07-03 00:14:56.675505,0 days 00:00:01.578243,1.5000000000000002,0.7123148638878855,126.0,32467162.0,l1,0.06469404106319712,COMPLETE
420,0.9028466819221967,2022-07-03 00:14:56.676235,2022-07-03 00:14:58.287862,0 days 00:00:01.611627,6.0,0.1589224611743547,157.0,23702890.0,l1,0.06780385910897924,COMPLETE
421,0.9028466819221967,2022-07-03 00:14:58.288323,2022-07-03 00:14:59.871361,0 days 00:00:01.583038,6.3,0.7157497639254811,468.0,19573050.0,l1,0.07294432157324679,COMPLETE
422,0.9028466819221967,2022-07-03 00:14:59.871835,2022-07-03 00:15:01.452813,0 days 00:00:01.580978,6.1,0.7013815999530534,61.0,1009867.0,l1,0.0718287234805581,COMPLETE
1163,0.9028466819221967,2022-07-03 00:36:46.092548,2022-07-03 00:36:48.366173,0 days 00:00:02.273625,0.9,0.43841776119081416,367.0,45028182.0,l1,0.07087403910997268,COMPLETE
425,0.9028466819221967,2022-07-03 00:15:04.603445,2022-07-03 00:15:06.211499,0 days 00:00:01.608054,9.2,0.8235577430468446,392.0,32737131.0,l1,0.06823046075036394,COMPLETE
426,0.9028466819221967,2022-07-03 00:15:06.211935,2022-07-03 00:15:07.806983,0 days 00:00:01.595048,1.8000000000000003,0.7281294273435489,137.0,25010267.0,l1,0.06941622741167613,COMPLETE
1330,0.9028466819221967,2022-07-03 00:42:25.493478,2022-07-03 00:42:27.514057,0 days 00:00:02.020579,1.1,0.3521927918358068,374.0,46635705.0,l1,0.06529092901891852,COMPLETE
1161,0.9028466819221967,2022-07-03 00:36:42.225450,2022-07-03 00:36:44.162536,0 days 00:00:01.937086,1.4000000000000001,0.310469386264876,408.0,46611483.0,l1,0.07029535137457119,COMPLETE
445,0.9028466819221967,2022-07-03 00:15:35.195791,2022-07-03 00:15:36.794445,0 days 00:00:01.598654,7.2,0.753536306979123,172.0,30400246.0,l1,0.0671952864165875,COMPLETE
432,0.9028466819221967,2022-07-03 00:15:15.227819,2022-07-03 00:15:16.824971,0 days 00:00:01.597152,3.2,0.6508542995605856,280.0,15490926.0,l1,0.06942881866419451,COMPLETE
433,0.9028466819221967,2022-07-03 00:15:16.825451,2022-07-03 00:15:18.415346,0 days 00:00:01.589895,1.7000000000000002,0.6469747664601779,288.0,40568994.0,l1,0.06506355885878258,COMPLETE
434,0.9028466819221967,2022-07-03 00:15:18.415831,2022-07-03 00:15:20.004844,0 days 00:00:01.589013,1.3000000000000003,0.8029282990152217,343.0,40925041.0,l1,0.06284716992001982,COMPLETE
1264,0.9028466819221967,2022-07-03 00:40:13.236701,2022-07-03 00:40:15.207979,0 days 00:00:01.971278,1.1,0.4718058712209442,381.0,47335068.0,l1,0.07034019554676754,COMPLETE
437,0.9028466819221967,2022-07-03 00:15:23.237820,2022-07-03 00:15:24.841142,0 days 00:00:01.603322,9.8,0.7541525738914103,386.0,34265570.0,l1,0.06375916781500027,COMPLETE
1329,0.9028466819221967,2022-07-03 00:42:23.154395,2022-07-03 00:42:25.492381,0 days 00:00:02.337986,2.1,0.47565111934215626,339.0,47770762.0,l1,0.07024621368756813,COMPLETE
440,0.9028466819221967,2022-07-03 00:15:27.179509,2022-07-03 00:15:28.777479,0 days 00:00:01.597970,3.4000000000000004,0.2349629236739135,222.0,12715264.0,l1,0.06897952488992726,COMPLETE
441,0.9028466819221967,2022-07-03 00:15:28.777926,2022-07-03 00:15:30.378401,0 days 00:00:01.600475,3.5000000000000004,0.2411370855245974,231.0,13079009.0,l1,0.06963828057906743,COMPLETE
442,0.9028466819221967,2022-07-03 00:15:30.378851,2022-07-03 00:15:31.976374,0 days 00:00:01.597523,6.9,0.38617379624788994,438.0,24426458.0,l1,0.062042017709921134,COMPLETE
443,0.9028466819221967,2022-07-03 00:15:31.976877,2022-07-03 00:15:33.582663,0 days 00:00:01.605786,6.4,0.3488792742926294,438.0,1895782.0,l1,0.06093890716974098,COMPLETE
348,0.9028466819221967,2022-07-03 00:10:44.205797,2022-07-03 00:10:45.747226,0 days 00:00:01.541429,9.8,0.7576170823466856,362.0,33762918.0,l1,0.06998820189961684,COMPLETE
381,0.9028466819221967,2022-07-03 00:13:58.252345,2022-07-03 00:14:00.139184,0 days 00:00:01.886839,5.3,0.6064524345995289,203.0,20819372.0,l1,0.06316347979771614,COMPLETE
346,0.9028466819221967,2022-07-03 00:10:41.130471,2022-07-03 00:10:42.665900,0 days 00:00:01.535429,5.4,0.37712253550253444,434.0,2270934.0,l1,0.06605385715260627,COMPLETE
336,0.9028466819221967,2022-07-03 00:10:27.433117,2022-07-03 00:10:28.970355,0 days 00:00:01.537238,4.9,0.8770706186536233,301.0,33845773.0,l1,0.06962474088098253,COMPLETE
298,0.9028466819221967,2022-07-03 00:09:24.020450,2022-07-03 00:09:25.542907,0 days 00:00:01.522457,6.7,0.37982973396963243,438.0,41872777.0,l1,0.068299200554291,COMPLETE
326,0.9028466819221967,2022-07-03 00:10:11.424210,2022-07-03 00:10:13.000376,0 days 00:00:01.576166,9.700000000000001,0.3307711483253229,383.0,32918727.0,l1,0.06333008893540013,COMPLETE
1341,0.9028466819221967,2022-07-03 00:42:49.077677,2022-07-03 00:42:51.126167,0 days 00:00:02.048490,2.0,0.27911216161548963,419.0,49865802.0,l1,0.06490205004598594,COMPLETE
296,0.9028466819221967,2022-07-03 00:09:21.886923,2022-07-03 00:09:23.393592,0 days 00:00:01.506669,6.6,0.7834389969038539,358.0,37108941.0,l1,0.07128061495100131,COMPLETE
295,0.9028466819221967,2022-07-03 00:09:20.374249,2022-07-03 00:09:21.886599,0 days 00:00:01.512350,9.3,0.8869081832425798,464.0,44843099.0,l1,0.07152377076887469,COMPLETE
294,0.9028466819221967,2022-07-03 00:09:18.866685,2022-07-03 00:09:20.373912,0 days 00:00:01.507227,3.1,0.7420679684948835,478.0,31704907.0,l1,0.06437988856729307,COMPLETE
1184,0.9028466819221967,2022-07-03 00:37:30.963521,2022-07-03 00:37:32.910709,0 days 00:00:01.947188,1.7000000000000002,0.39566401142452484,353.0,47259250.0,l1,0.07048713949277471,COMPLETE
328,0.9028466819221967,2022-07-03 00:10:14.532718,2022-07-03 00:10:16.232383,0 days 00:00:01.699665,5.8,0.6718002524031524,456.0,12515732.0,l1,0.06556698528095582,COMPLETE
