iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
704,0.92911946833003,2022-06-12 18:20:43.510489,2022-06-12 18:20:44.483096,0 days 00:00:00.972607,1.4523880256639377,2023820,random,0.08448843565927401,COMPLETE
401,0.92911946833003,2022-06-12 18:17:30.263683,2022-06-12 18:17:30.840757,0 days 00:00:00.577074,1.4558115789542796,4427877,random,0.06423772942403366,COMPLETE
593,0.9290802084908456,2022-06-12 18:19:32.584850,2022-06-12 18:19:33.188547,0 days 00:00:00.603697,1.3921440815411454,3153342,random,0.07968036639296833,COMPLETE
868,0.9290684086058941,2022-06-12 18:22:42.330673,2022-06-12 18:22:43.030639,0 days 00:00:00.699966,1.3686301696523575,1070639,random,0.0662236628322668,COMPLETE
340,0.9290670853224574,2022-06-12 18:16:54.379387,2022-06-12 18:16:54.923270,0 days 00:00:00.543883,1.3503844732747239,1168977,random,0.04850711348997345,COMPLETE
939,0.9290383020847873,2022-06-12 18:23:36.255583,2022-06-12 18:23:36.991279,0 days 00:00:00.735696,1.3355482800626954,1997624,random,0.08085315471618443,COMPLETE
19,0.9290291487667096,2022-06-12 18:14:02.156725,2022-06-12 18:14:02.630010,0 days 00:00:00.473285,1.2794231097745143,1849297,random,0.08239840969375434,COMPLETE
129,0.9290291487667096,2022-06-12 18:14:59.515089,2022-06-12 18:14:59.988136,0 days 00:00:00.473047,1.308978306835811,3903377,random,0.07751064550686824,COMPLETE
622,0.9290291487667096,2022-06-12 18:19:50.739121,2022-06-12 18:19:51.345290,0 days 00:00:00.606169,1.2835910006133107,1327583,random,0.08917734080276922,COMPLETE
282,0.9290016888124761,2022-06-12 18:16:20.663004,2022-06-12 18:16:21.208485,0 days 00:00:00.545481,1.235973391610469,1315432,random,0.07024603011295738,COMPLETE
693,0.9289925354943983,2022-06-12 18:20:36.323470,2022-06-12 18:20:36.941190,0 days 00:00:00.617720,1.2348717472943556,3124893,random,0.09500655560905544,COMPLETE
901,0.9289833821763206,2022-06-12 18:23:07.797310,2022-06-12 18:23:08.546172,0 days 00:00:00.748862,1.2134075463976162,876919,random,0.08831289805487151,COMPLETE
550,0.928970324633101,2022-06-12 18:19:04.596979,2022-06-12 18:19:05.222584,0 days 00:00:00.625605,0.2062071197801451,5538368,random,0.07551604075188872,COMPLETE
124,0.928970324633101,2022-06-12 18:14:57.028399,2022-06-12 18:14:57.595195,0 days 00:00:00.566796,0.20623518913303812,2048051,random,0.07755493865767009,COMPLETE
54,0.9289624945984599,2022-06-12 18:14:20.250399,2022-06-12 18:14:20.762647,0 days 00:00:00.512248,0.20682912427169642,3177010,random,0.09110017399266271,COMPLETE
919,0.9289624945984599,2022-06-12 18:23:21.414675,2022-06-12 18:23:22.129919,0 days 00:00:00.715244,0.20682222025191546,1330793,random,0.08637214210005403,COMPLETE
780,0.9289624945984599,2022-06-12 18:21:35.642582,2022-06-12 18:21:36.331577,0 days 00:00:00.688995,0.20686726854705545,2203433,random,0.07115302887708302,COMPLETE
475,0.9289612809810025,2022-06-12 18:18:16.412109,2022-06-12 18:18:17.031547,0 days 00:00:00.619438,0.2082283624469457,1468945,random,0.08966072498916981,COMPLETE
608,0.9289573111306924,2022-06-12 18:19:41.637833,2022-06-12 18:19:42.270274,0 days 00:00:00.632441,0.20736780658891885,1944281,random,0.08688608278362774,COMPLETE
848,0.9289573111306924,2022-06-12 18:22:25.810890,2022-06-12 18:22:26.548710,0 days 00:00:00.737820,0.207298329279819,655982,random,0.08102998734087738,COMPLETE
833,0.9289559878472556,2022-06-12 18:22:14.600261,2022-06-12 18:22:15.295198,0 days 00:00:00.694937,0.20728581626517628,2061306,random,0.06809803189745049,COMPLETE
973,0.9289559878472556,2022-06-12 18:24:02.092656,2022-06-12 18:24:02.877849,0 days 00:00:00.785193,0.20724121610386134,950434,random,0.08603575571890805,COMPLETE
834,0.9289559222220871,2022-06-12 18:22:15.295842,2022-06-12 18:22:15.950474,0 days 00:00:00.654632,1.1530434483250775,1599066,random,0.07550082565206699,COMPLETE
391,0.9289559222220871,2022-06-12 18:17:24.099979,2022-06-12 18:17:24.806134,0 days 00:00:00.706155,1.1807349069914874,4277088,random,0.07148950235426364,COMPLETE
68,0.9289559222220871,2022-06-12 18:14:27.150491,2022-06-12 18:14:27.610009,0 days 00:00:00.459518,1.1684548453068802,2866203,random,0.07935132687069521,COMPLETE
713,0.9289494810960512,2022-06-12 18:20:49.969099,2022-06-12 18:20:50.626616,0 days 00:00:00.657517,0.20801415578018667,2021459,random,0.09390306776933059,COMPLETE
784,0.9289481578126145,2022-06-12 18:21:38.628153,2022-06-12 18:21:39.320436,0 days 00:00:00.692283,0.2076300059255416,996284,random,0.09995456869814703,COMPLETE
809,0.9289474998167387,2022-06-12 18:21:55.541797,2022-06-12 18:21:56.263878,0 days 00:00:00.722081,0.197360291704455,2322715,random,0.08301182102643026,COMPLETE
56,0.9289474998167387,2022-06-12 18:14:21.197826,2022-06-12 18:14:21.731075,0 days 00:00:00.533249,0.1973180681035568,1064528,random,0.0814733967332027,COMPLETE
165,0.9289469441951571,2022-06-12 18:15:17.897957,2022-06-12 18:15:18.458193,0 days 00:00:00.560236,0.2090476795488464,458861,random,0.08067161773681099,COMPLETE
557,0.9289467689040093,2022-06-12 18:19:09.185570,2022-06-12 18:19:09.774439,0 days 00:00:00.588869,1.149584058029314,8081643,random,0.07439941358681734,COMPLETE
533,0.9289461765333021,2022-06-12 18:18:53.323476,2022-06-12 18:18:54.017063,0 days 00:00:00.693587,0.1972100133715088,1863449,random,0.0803643561269645,COMPLETE
246,0.9289461765333021,2022-06-12 18:16:00.923576,2022-06-12 18:16:01.462641,0 days 00:00:00.539065,0.1969935763542581,1814805,random,0.07195237889271835,COMPLETE
232,0.9289461765333021,2022-06-12 18:15:53.206325,2022-06-12 18:15:53.755265,0 days 00:00:00.548940,0.19676674498479935,439041,random,0.07777295508859082,COMPLETE
696,0.9289440782963251,2022-06-12 18:20:38.242040,2022-06-12 18:20:38.896827,0 days 00:00:00.654787,0.20522041278767575,2662732,random,0.08097195731388977,COMPLETE
487,0.9289428646788676,2022-06-12 18:18:23.951511,2022-06-12 18:18:24.580274,0 days 00:00:00.628763,0.20597587731229738,1424877,random,0.07190273289175945,COMPLETE
566,0.9289402181119942,2022-06-12 18:19:14.833406,2022-06-12 18:19:15.475348,0 days 00:00:00.641942,0.2058848689545369,2002614,random,0.08666030895853538,COMPLETE
876,0.9289375715451207,2022-06-12 18:22:48.362649,2022-06-12 18:22:49.156861,0 days 00:00:00.794212,0.20577957433519875,1269963,random,0.0680036146762454,COMPLETE
633,0.9289375715451207,2022-06-12 18:19:57.965142,2022-06-12 18:19:58.602268,0 days 00:00:00.637126,0.20557171963439164,5574955,random,0.08330652152573793,COMPLETE
690,0.9289365772596219,2022-06-12 18:20:34.330419,2022-06-12 18:20:34.977999,0 days 00:00:00.647580,0.21074869218914943,1867911,random,0.09654887299840086,COMPLETE
399,0.9289349249782473,2022-06-12 18:17:29.078274,2022-06-12 18:17:29.686908,0 days 00:00:00.608634,0.20497320644389388,3207911,random,0.08121596183990677,COMPLETE
87,0.9289331630308935,2022-06-12 18:14:36.294519,2022-06-12 18:14:36.798059,0 days 00:00:00.503540,0.19790447253497298,1930012,random,0.08006175436522504,COMPLETE
819,0.9289331630308935,2022-06-12 18:22:03.722746,2022-06-12 18:22:04.460448,0 days 00:00:00.737702,0.19782131225600486,1401664,random,0.08356091936573766,COMPLETE
444,0.9289299608424382,2022-06-12 18:17:57.441915,2022-06-12 18:17:58.044171,0 days 00:00:00.602256,0.2099544451649787,1877509,random,0.06618457717822104,COMPLETE
493,0.9289287472249808,2022-06-12 18:18:27.878550,2022-06-12 18:18:28.504978,0 days 00:00:00.626428,0.21097712000486868,1351856,random,0.0748222725162627,COMPLETE
703,0.9289234540912338,2022-06-12 18:20:42.837638,2022-06-12 18:20:43.509932,0 days 00:00:00.672294,0.2101502344242801,2791561,random,0.08750478156436015,COMPLETE
857,0.9289193089497759,2022-06-12 18:22:33.627155,2022-06-12 18:22:34.351771,0 days 00:00:00.724616,1.117191793041372,1275713,random,0.07761439484989545,COMPLETE
271,0.9289161796781746,2022-06-12 18:16:14.501728,2022-06-12 18:16:15.047675,0 days 00:00:00.545947,0.19862546813635398,4561798,random,0.07642313592785636,COMPLETE
826,0.9289148563947378,2022-06-12 18:22:09.425471,2022-06-12 18:22:10.499959,0 days 00:00:01.074488,0.19805552420729267,1592238,random,0.08010377122356743,COMPLETE
216,0.9289129774897192,2022-06-12 18:15:44.545869,2022-06-12 18:15:45.090059,0 days 00:00:00.544190,0.21004581426798397,4737962,random,0.0812717694185026,COMPLETE
515,0.9289061417405772,2022-06-12 18:18:41.722863,2022-06-12 18:18:42.696774,0 days 00:00:00.973911,0.20457439799368599,2013393,random,0.06754056523050825,COMPLETE
188,0.9289061417405772,2022-06-12 18:15:29.863212,2022-06-12 18:15:30.410695,0 days 00:00:00.547483,0.20476686579415646,922911,random,0.09469541022816418,COMPLETE
377,0.9289048184571405,2022-06-12 18:17:15.878801,2022-06-12 18:17:16.469268,0 days 00:00:00.590467,0.20451437941132466,3778378,random,0.07310588646956127,COMPLETE
745,0.9289021718902669,2022-06-12 18:21:11.947435,2022-06-12 18:21:12.620719,0 days 00:00:00.673284,0.20382097310867076,1431325,random,0.07286435633913976,COMPLETE
303,0.9289021718902669,2022-06-12 18:16:32.956689,2022-06-12 18:16:33.540635,0 days 00:00:00.583946,0.20380687882624876,4504009,random,0.08407965547200624,COMPLETE
194,0.9289010023136203,2022-06-12 18:15:32.965891,2022-06-12 18:15:33.487650,0 days 00:00:00.521759,1.092002540553266,3798405,random,0.07668375549159298,COMPLETE
290,0.928894341855626,2022-06-12 18:16:25.728312,2022-06-12 18:16:26.289363,0 days 00:00:00.561051,0.20396310044103014,2067618,random,0.07516963518235541,COMPLETE
374,0.9288918489955426,2022-06-12 18:17:13.978115,2022-06-12 18:17:14.831361,0 days 00:00:00.853246,1.0826582619227048,1349934,random,0.07644782373206892,COMPLETE
119,0.928890920335212,2022-06-12 18:14:54.209451,2022-06-12 18:14:54.715503,0 days 00:00:00.506052,0.2123058877489109,5371675,random,0.08297089156685523,COMPLETE
285,0.928890920335212,2022-06-12 18:16:22.600066,2022-06-12 18:16:23.375601,0 days 00:00:00.775535,0.21212586084505294,4405403,random,0.09070952760729493,COMPLETE
645,0.928890920335212,2022-06-12 18:20:05.430743,2022-06-12 18:20:06.072067,0 days 00:00:00.641324,0.2119958555661476,2952415,random,0.09785237447279606,COMPLETE
227,0.9288836459221529,2022-06-12 18:15:50.450118,2022-06-12 18:15:51.000642,0 days 00:00:00.550524,0.20088557089212006,4511284,random,0.07972810814413804,COMPLETE
45,0.9288826956774646,2022-06-12 18:14:15.999744,2022-06-12 18:14:16.434291,0 days 00:00:00.434547,1.0810208704934139,6779215,random,0.06305831026298732,COMPLETE
200,0.9288819863490928,2022-06-12 18:15:36.023447,2022-06-12 18:15:36.570509,0 days 00:00:00.547062,0.21866511504768604,1806329,random,0.0883053672344058,COMPLETE
990,0.9288819863490928,2022-06-12 18:24:15.146587,2022-06-12 18:24:16.537279,0 days 00:00:01.390692,0.2186349907845376,1973960,random,0.06658410192857483,COMPLETE
413,0.9288771391709484,2022-06-12 18:17:38.145216,2022-06-12 18:17:38.746668,0 days 00:00:00.601452,0.2010772544894929,601801,random,0.07142525670869568,COMPLETE
555,0.9288768028813252,2022-06-12 18:19:07.824954,2022-06-12 18:19:08.567612,0 days 00:00:00.742658,0.21940773303996922,5204174,random,0.08412313135160582,COMPLETE
510,0.9288726136990566,2022-06-12 18:18:38.619854,2022-06-12 18:18:39.296864,0 days 00:00:00.677010,0.2128190453953599,4839613,random,0.07524278662201432,COMPLETE
236,0.9288712904156198,2022-06-12 18:15:55.292887,2022-06-12 18:15:55.833954,0 days 00:00:00.541067,0.21548456812781755,2804745,random,0.07886925696058286,COMPLETE
430,0.9288705227537648,2022-06-12 18:17:48.675449,2022-06-12 18:17:49.265405,0 days 00:00:00.589956,0.20042002677016194,778788,random,0.0710771357215032,COMPLETE
433,0.9288701864641415,2022-06-12 18:17:50.430150,2022-06-12 18:17:51.061279,0 days 00:00:00.631129,0.21835358181677234,984621,random,0.08160186503969066,COMPLETE
858,0.9288689728466841,2022-06-12 18:22:34.352419,2022-06-12 18:22:35.129282,0 days 00:00:00.776863,0.21981197422740667,2205416,random,0.0800380146916804,COMPLETE
904,0.9288689728466841,2022-06-12 18:23:09.991047,2022-06-12 18:23:10.760041,0 days 00:00:00.768994,0.21974058842834954,1343379,random,0.08601996404571702,COMPLETE
881,0.9288689728466841,2022-06-12 18:22:52.367917,2022-06-12 18:22:53.114812,0 days 00:00:00.746895,0.22001220773582442,1871402,random,0.07563165193485112,COMPLETE
439,0.9288688631807048,2022-06-12 18:17:54.435016,2022-06-12 18:17:55.045078,0 days 00:00:00.610062,0.21832284374415972,512058,random,0.07887165875353983,COMPLETE
138,0.928865002996374,2022-06-12 18:15:04.082613,2022-06-12 18:15:04.603894,0 days 00:00:00.521281,0.21884437134170534,4924916,random,0.07043000726834316,COMPLETE
540,0.928865002996374,2022-06-12 18:18:57.909809,2022-06-12 18:18:58.598685,0 days 00:00:00.688876,0.21880759144273643,3134908,random,0.09989109170921565,COMPLETE
177,0.9288634603809787,2022-06-12 18:15:24.096832,2022-06-12 18:15:24.664085,0 days 00:00:00.567253,0.21556352822218772,786166,random,0.08684955477245586,COMPLETE
967,0.9288626927191238,2022-06-12 18:23:57.772713,2022-06-12 18:23:58.513180,0 days 00:00:00.740467,0.20052864032939643,1505456,random,0.08147998627051826,COMPLETE
726,0.9288609234800845,2022-06-12 18:20:59.063583,2022-06-12 18:20:59.747006,0 days 00:00:00.683423,0.21627117029562004,2185487,random,0.081878712577274,COMPLETE
596,0.9288598195286063,2022-06-12 18:19:34.384028,2022-06-12 18:19:35.010200,0 days 00:00:00.626172,0.22020103554941958,3017112,random,0.08750039573642975,COMPLETE
863,0.9288564052998779,2022-06-12 18:22:38.261461,2022-06-12 18:22:39.048844,0 days 00:00:00.787383,0.2032837520875771,1488141,random,0.07466799465084077,COMPLETE
300,0.9288546360608388,2022-06-12 18:16:31.264350,2022-06-12 18:16:31.826571,0 days 00:00:00.562221,0.22130370694934018,1744596,random,0.08922027988911616,COMPLETE
462,0.9288546360608388,2022-06-12 18:18:08.627685,2022-06-12 18:18:09.246257,0 days 00:00:00.618572,0.221583739796988,2137395,random,0.07063507420841882,COMPLETE
771,0.9288543070629008,2022-06-12 18:21:29.733412,2022-06-12 18:21:30.416025,0 days 00:00:00.682613,0.21594423565645343,3596259,random,0.0668418557671352,COMPLETE
733,0.9288543070629008,2022-06-12 18:21:03.704102,2022-06-12 18:21:04.379425,0 days 00:00:00.675323,0.21353673272327933,2239525,random,0.07794376921749553,COMPLETE
624,0.9288543070629008,2022-06-12 18:19:51.995629,2022-06-12 18:19:52.631755,0 days 00:00:00.636126,0.21335764878748747,1555698,random,0.08230228194423685,COMPLETE
793,0.9288543070629008,2022-06-12 18:21:44.549128,2022-06-12 18:21:45.248164,0 days 00:00:00.699036,0.21354768242901112,1636041,random,0.08257416444316792,COMPLETE
604,0.9288533127774021,2022-06-12 18:19:39.178971,2022-06-12 18:19:39.826197,0 days 00:00:00.647226,0.22087035252878093,1701920,random,0.08107898265196156,COMPLETE
563,0.9288533127774021,2022-06-12 18:19:12.940031,2022-06-12 18:19:13.562576,0 days 00:00:00.622545,0.22107945251406852,1214387,random,0.06101611067160174,COMPLETE
577,0.9288533127774021,2022-06-12 18:19:22.160457,2022-06-12 18:19:22.812643,0 days 00:00:00.652186,0.2210795306197671,1211301,random,0.08139681756413483,COMPLETE
110,0.9288533127774021,2022-06-12 18:14:48.699515,2022-06-12 18:14:49.219531,0 days 00:00:00.520016,0.2207511468821984,4876821,random,0.09604220198772119,COMPLETE
63,0.9288533127774021,2022-06-12 18:14:24.679970,2022-06-12 18:14:25.174859,0 days 00:00:00.494889,0.22091495039341894,3948106,random,0.07827120704459645,COMPLETE
265,0.9288529837794641,2022-06-12 18:16:11.138289,2022-06-12 18:16:11.707112,0 days 00:00:00.568823,0.2141351415131538,2440371,random,0.09453937983598434,COMPLETE
797,0.9288517701620066,2022-06-12 18:21:47.195316,2022-06-12 18:21:48.201624,0 days 00:00:01.006308,0.21650664203831,7066973,random,0.07068772876948731,COMPLETE
383,0.9288505565445492,2022-06-12 18:17:19.529495,2022-06-12 18:17:20.121352,0 days 00:00:00.591857,0.21760276305696424,1560805,random,0.08538671159597674,COMPLETE
506,0.9288447591217168,2022-06-12 18:18:36.245142,2022-06-12 18:18:36.833451,0 days 00:00:00.588309,1.0440137974061197,9669005,random,0.059366492433507924,COMPLETE
832,0.9288447591217168,2022-06-12 18:22:13.939797,2022-06-12 18:22:14.599566,0 days 00:00:00.659769,1.0386069487290701,107290,random,0.07947163701541625,COMPLETE
630,0.92884328213149,2022-06-12 18:19:56.121077,2022-06-12 18:19:56.756174,0 days 00:00:00.635097,0.2029501022108064,1687026,random,0.07014349251214494,COMPLETE
590,0.92884328213149,2022-06-12 18:19:30.746481,2022-06-12 18:19:31.358747,0 days 00:00:00.612266,0.2030832677138105,2510012,random,0.0836417992730463,COMPLETE
756,0.9288429458418668,2022-06-12 18:21:19.473259,2022-06-12 18:21:20.146527,0 days 00:00:00.673268,0.22259623061550857,1582853,random,0.0802651086582029,COMPLETE
163,0.9288429458418668,2022-06-12 18:15:16.857537,2022-06-12 18:15:17.377458,0 days 00:00:00.519921,0.2226341678671384,4816316,random,0.08725782108597424,COMPLETE
925,0.9288393122811798,2022-06-12 18:23:25.602098,2022-06-12 18:23:26.334886,0 days 00:00:00.732788,0.20232530971220725,1142397,random,0.08777277910281457,COMPLETE
91,0.9288374333761614,2022-06-12 18:14:38.250677,2022-06-12 18:14:38.762082,0 days 00:00:00.511405,0.2173045555520702,511903,random,0.07149963920783159,COMPLETE
366,0.9288334635258512,2022-06-12 18:17:09.592651,2022-06-12 18:17:10.159558,0 days 00:00:00.566907,0.2166961228366271,6929011,random,0.06627910725121033,COMPLETE
336,0.9288334635258512,2022-06-12 18:16:52.027739,2022-06-12 18:16:52.608805,0 days 00:00:00.581066,0.2167235272495811,1927502,random,0.07191337442314273,COMPLETE
685,0.9288334635258512,2022-06-12 18:20:30.895715,2022-06-12 18:20:31.546365,0 days 00:00:00.650650,0.2165985935542396,3577577,random,0.09708681300408613,COMPLETE
936,0.9288328055299755,2022-06-12 18:23:34.000972,2022-06-12 18:23:34.759898,0 days 00:00:00.758926,0.2027263887616645,1574021,random,0.08545268626587185,COMPLETE
451,0.928828499390042,2022-06-12 18:18:01.560834,2022-06-12 18:18:02.198818,0 days 00:00:00.637984,0.22227489419801033,4894016,random,0.06901124015808521,COMPLETE
211,0.9288272857725846,2022-06-12 18:15:41.808568,2022-06-12 18:15:42.348525,0 days 00:00:00.539957,0.2229958967857664,1580111,random,0.08013894838070194,COMPLETE
408,0.92882563349121,2022-06-12 18:17:35.247566,2022-06-12 18:17:35.845538,0 days 00:00:00.597972,0.21695925705524796,3995424,random,0.0697749591172554,COMPLETE
476,0.9288194557379436,2022-06-12 18:18:17.032157,2022-06-12 18:18:17.670559,0 days 00:00:00.638402,0.22353717413416033,1904775,random,0.0872821716199948,COMPLETE
254,0.9288116257033024,2022-06-12 18:16:05.181539,2022-06-12 18:16:05.749764,0 days 00:00:00.568225,0.22387019082946794,1509777,random,0.06873091684000342,COMPLETE
614,0.9288116257033024,2022-06-12 18:19:45.806242,2022-06-12 18:19:46.444706,0 days 00:00:00.638464,0.22381781442060505,1757540,random,0.08005404994521095,COMPLETE
426,0.9288103024198656,2022-06-12 18:17:46.204061,2022-06-12 18:17:46.838370,0 days 00:00:00.634309,0.22377799690365457,1224963,random,0.09992582267176921,COMPLETE
720,0.9288090888024083,2022-06-12 18:20:54.539673,2022-06-12 18:20:55.203030,0 days 00:00:00.663357,0.22457058922171944,1342111,random,0.0795678480020334,COMPLETE
526,0.9287986122008937,2022-06-12 18:18:48.718151,2022-06-12 18:18:49.356487,0 days 00:00:00.638336,0.2243506165970658,2624979,random,0.07963210063424139,COMPLETE
193,0.9287986122008937,2022-06-12 18:15:32.433672,2022-06-12 18:15:32.965594,0 days 00:00:00.531922,0.2243139457964785,5391434,random,0.07879464028916469,COMPLETE
870,0.9287934287331262,2022-06-12 18:22:43.722142,2022-06-12 18:22:44.480972,0 days 00:00:00.758830,0.2249858952908046,1411793,random,0.07067722851090821,COMPLETE
332,0.9287842754150484,2022-06-12 18:16:49.854236,2022-06-12 18:16:50.400110,0 days 00:00:00.545874,0.22502962833069604,1787008,random,0.06948512232598791,COMPLETE
947,0.9287751220969704,2022-06-12 18:23:42.473916,2022-06-12 18:23:43.200567,0 days 00:00:00.726651,0.22525336094990142,1465992,random,0.08706620507558782,COMPLETE
409,0.9287702092936575,2022-06-12 18:17:35.845909,2022-06-12 18:17:36.432270,0 days 00:00:00.586361,1.0048070107083045,1636342,random,0.0666812888558525,COMPLETE
328,0.9287377251259413,2022-06-12 18:16:47.642158,2022-06-12 18:16:48.116304,0 days 00:00:00.474146,0.5569390461238629,1016733,cyclic,0.06611504451637656,COMPLETE
275,0.9287335960213463,2022-06-12 18:16:16.889830,2022-06-12 18:16:17.408176,0 days 00:00:00.518346,0.9666069053356551,1770237,random,0.06778293859022248,COMPLETE
958,0.928706136067113,2022-06-12 18:23:50.998301,2022-06-12 18:23:51.695706,0 days 00:00:00.697405,0.957464842254489,1436029,random,0.05220954730453947,COMPLETE
592,0.928706136067113,2022-06-12 18:19:31.979097,2022-06-12 18:19:32.584358,0 days 00:00:00.605261,0.9519448215372355,2802228,random,0.08550137673006492,COMPLETE
143,0.9286420628405683,2022-06-12 18:15:06.617810,2022-06-12 18:15:07.101051,0 days 00:00:00.483241,0.9080533313193996,629352,random,0.0777444275883278,COMPLETE
467,0.9286329095224906,2022-06-12 18:18:11.627507,2022-06-12 18:18:12.229758,0 days 00:00:00.602251,0.8967766731024558,1803775,random,0.07599220384924177,COMPLETE
716,0.9286329095224906,2022-06-12 18:20:51.909840,2022-06-12 18:20:52.534207,0 days 00:00:00.624367,0.9000584252846884,1703221,random,0.0978690124025457,COMPLETE
942,0.9286211096375392,2022-06-12 18:23:38.515477,2022-06-12 18:23:39.262429,0 days 00:00:00.746952,0.8624121426895536,1755499,random,0.07837773567784306,COMPLETE
276,0.9285936496833059,2022-06-12 18:16:17.408449,2022-06-12 18:16:17.921398,0 days 00:00:00.512949,0.8484677155290182,1273379,random,0.06892709429896979,COMPLETE
388,0.9285478830929169,2022-06-12 18:17:22.386405,2022-06-12 18:17:22.949704,0 days 00:00:00.563299,0.8307708883629117,1749641,random,0.07447180468193307,COMPLETE
496,0.9285112698206056,2022-06-12 18:18:29.780423,2022-06-12 18:18:30.511811,0 days 00:00:00.731388,0.8076274318927389,1871257,random,0.06871592644877297,COMPLETE
44,0.9280679112451209,2022-06-12 18:14:15.433409,2022-06-12 18:14:15.999620,0 days 00:00:00.566211,0.11429749246124782,4236996,random,0.034442279912367785,COMPLETE
32,0.9279374253480399,2022-06-12 18:14:09.163708,2022-06-12 18:14:09.667826,0 days 00:00:00.504118,0.17072267263080726,5668609,random,0.04399678326123871,COMPLETE
362,0.9279363286882472,2022-06-12 18:17:07.217461,2022-06-12 18:17:07.861069,0 days 00:00:00.643608,0.19250060634837354,1705425,random,0.06822307841502764,COMPLETE
573,0.9279298219370429,2022-06-12 18:19:19.623125,2022-06-12 18:19:20.292364,0 days 00:00:00.669239,0.19307587886811753,1430473,random,0.07631034905620851,COMPLETE
372,0.9279258520867327,2022-06-12 18:17:12.826893,2022-06-12 18:17:13.424434,0 days 00:00:00.597541,0.19236987647853482,1151165,random,0.06963788058705048,COMPLETE
350,0.9279114056349078,2022-06-12 18:17:00.107833,2022-06-12 18:17:00.730853,0 days 00:00:00.623020,0.19159572823030666,1534674,random,0.06556266445693469,COMPLETE
203,0.9279114056349078,2022-06-12 18:15:37.609008,2022-06-12 18:15:38.168952,0 days 00:00:00.559944,0.191433462601891,610581,random,0.0737402009088816,COMPLETE
283,0.9279074357845976,2022-06-12 18:16:21.208865,2022-06-12 18:16:21.788490,0 days 00:00:00.579625,0.1898182548506126,1647225,random,0.06668408522401843,COMPLETE
837,0.9279074357845976,2022-06-12 18:22:17.328573,2022-06-12 18:22:18.105523,0 days 00:00:00.776950,0.1897415174809403,523649,random,0.07131370199602616,COMPLETE
954,0.9279030199786851,2022-06-12 18:23:47.783693,2022-06-12 18:23:48.867287,0 days 00:00:01.083594,0.20406559741591224,2184687,random,0.06281188184888985,COMPLETE
353,0.9279022450251447,2022-06-12 18:17:01.820110,2022-06-12 18:17:02.430606,0 days 00:00:00.610496,0.21553867371693608,1008954,random,0.057892062631871646,COMPLETE
884,0.9279003734118115,2022-06-12 18:22:54.596301,2022-06-12 18:22:55.377273,0 days 00:00:00.780972,0.20315188416940694,1267765,random,0.06442825445432711,COMPLETE
259,0.9278846036765501,2022-06-12 18:16:07.850174,2022-06-12 18:16:08.452209,0 days 00:00:00.602035,0.20141980603096127,2297404,random,0.05357934530186158,COMPLETE
844,0.927879866164385,2022-06-12 18:22:22.866531,2022-06-12 18:22:23.631332,0 days 00:00:00.764801,0.18680157585370766,1364304,random,0.06965516840124987,COMPLETE
132,0.927879866164385,2022-06-12 18:15:00.958095,2022-06-12 18:15:01.495974,0 days 00:00:00.537879,0.18618318768697695,946142,random,0.06585524419219017,COMPLETE
318,0.9278676203238313,2022-06-12 18:16:41.503416,2022-06-12 18:16:42.111471,0 days 00:00:00.608055,0.20187466484516886,4015731,random,0.06439356691703713,COMPLETE
229,0.9278622907316574,2022-06-12 18:15:51.534953,2022-06-12 18:15:52.114419,0 days 00:00:00.579466,0.36906014753423855,1341425,random,0.06712842896600928,COMPLETE
960,0.9278444592178459,2022-06-12 18:23:52.418994,2022-06-12 18:23:53.181149,0 days 00:00:00.762155,0.21080035711858408,1927031,random,0.06028623408620428,COMPLETE
873,0.9278431432260944,2022-06-12 18:22:46.128128,2022-06-12 18:22:46.915066,0 days 00:00:00.786938,0.18471160242167783,447420,random,0.05883807096893318,COMPLETE
564,0.9278388006277342,2022-06-12 18:19:13.563061,2022-06-12 18:19:14.236899,0 days 00:00:00.673838,0.3712857613181083,2341187,random,0.06853435615636638,COMPLETE
862,0.9278388006277342,2022-06-12 18:22:37.456703,2022-06-12 18:22:38.260802,0 days 00:00:00.804099,0.37153022846586425,2337769,random,0.069234441376907,COMPLETE
358,0.9278378500923475,2022-06-12 18:17:04.772416,2022-06-12 18:17:05.424732,0 days 00:00:00.652316,0.1838406819096831,421906,random,0.06649203552872689,COMPLETE
763,0.9278171016379063,2022-06-12 18:21:24.087662,2022-06-12 18:21:24.830485,0 days 00:00:00.742823,0.20271378892638095,2083377,random,0.049307110861172,COMPLETE
267,0.9278063106218248,2022-06-12 18:16:12.254019,2022-06-12 18:16:12.838960,0 days 00:00:00.584941,0.1815367852202786,5145184,random,0.05689697222385859,COMPLETE
323,0.927797157303747,2022-06-12 18:16:44.515439,2022-06-12 18:16:45.101281,0 days 00:00:00.585842,0.18138289476056033,2778101,random,0.066169352431132,COMPLETE
853,0.9277723293330161,2022-06-12 18:22:29.919276,2022-06-12 18:22:31.225608,0 days 00:00:01.306332,0.1964467140348178,852275,random,0.041729504194681855,COMPLETE
26,0.92776705078264,2022-06-12 18:14:05.716573,2022-06-12 18:14:06.234914,0 days 00:00:00.518341,0.18018830916514117,7317138,random,0.051112069033003686,COMPLETE
709,0.9277469603240743,2022-06-12 18:20:47.165547,2022-06-12 18:20:48.079760,0 days 00:00:00.914213,0.2145456623661773,1717837,random,0.05151313850565387,COMPLETE
