iteration,recall,datetime_start,datetime_complete,duration,alpha,solver,state
537,0.8570251716247139,2022-06-12 15:59:51.896686,2022-06-12 15:59:52.815497,0 days 00:00:00.918811,5.050459483232121,svd,COMPLETE
585,0.8570251716247139,2022-06-12 16:00:36.017537,2022-06-12 16:00:36.937212,0 days 00:00:00.919675,4.295751413139382,svd,COMPLETE
594,0.8570251716247139,2022-06-12 16:00:44.011312,2022-06-12 16:00:44.926994,0 days 00:00:00.915682,6.204505459492572,svd,COMPLETE
571,0.8570251716247139,2022-06-12 16:00:23.547068,2022-06-12 16:00:24.429566,0 days 00:00:00.882498,6.183085312682285,svd,COMPLETE
570,0.8570251716247139,2022-06-12 16:00:22.351120,2022-06-12 16:00:23.546571,0 days 00:00:01.195451,7.8541426933278355,svd,COMPLETE
549,0.8570251716247139,2022-06-12 16:00:03.223342,2022-06-12 16:00:04.135443,0 days 00:00:00.912101,3.158635060497538,svd,COMPLETE
550,0.8570251716247139,2022-06-12 16:00:04.135893,2022-06-12 16:00:05.062013,0 days 00:00:00.926120,8.18769649210598,svd,COMPLETE
546,0.8570251716247139,2022-06-12 16:00:00.448426,2022-06-12 16:00:01.370425,0 days 00:00:00.921999,5.7763344922560576,svd,COMPLETE
545,0.8570251716247139,2022-06-12 15:59:59.528328,2022-06-12 16:00:00.447957,0 days 00:00:00.919629,5.286177708406562,svd,COMPLETE
552,0.8570251716247139,2022-06-12 16:00:05.640750,2022-06-12 16:00:06.570824,0 days 00:00:00.930074,8.501723350929968,svd,COMPLETE
553,0.8570251716247139,2022-06-12 16:00:06.571341,2022-06-12 16:00:07.489875,0 days 00:00:00.918534,4.867818571200128,svd,COMPLETE
544,0.8570251716247139,2022-06-12 15:59:58.606782,2022-06-12 15:59:59.527854,0 days 00:00:00.921072,5.36545793923655,svd,COMPLETE
554,0.8570251716247139,2022-06-12 16:00:07.490396,2022-06-12 16:00:08.419784,0 days 00:00:00.929388,5.0162241200468225,svd,COMPLETE
555,0.8570251716247139,2022-06-12 16:00:08.420270,2022-06-12 16:00:09.348588,0 days 00:00:00.928318,3.9184760353484203,svd,COMPLETE
543,0.8570251716247139,2022-06-12 15:59:57.684182,2022-06-12 15:59:58.606307,0 days 00:00:00.922125,4.7007306481951225,svd,COMPLETE
556,0.8570251716247139,2022-06-12 16:00:09.349080,2022-06-12 16:00:10.272188,0 days 00:00:00.923108,4.4545714926202296,svd,COMPLETE
542,0.8570251716247139,2022-06-12 15:59:56.764606,2022-06-12 15:59:57.683677,0 days 00:00:00.919071,4.563113695508497,svd,COMPLETE
557,0.8570251716247139,2022-06-12 16:00:10.272725,2022-06-12 16:00:11.197587,0 days 00:00:00.924862,4.156181494704618,svd,COMPLETE
559,0.8570251716247139,2022-06-12 16:00:12.119713,2022-06-12 16:00:13.042026,0 days 00:00:00.922313,4.244307201478124,svd,COMPLETE
560,0.8570251716247139,2022-06-12 16:00:13.042507,2022-06-12 16:00:13.985277,0 days 00:00:00.942770,3.7483823900318294,svd,COMPLETE
561,0.8570251716247139,2022-06-12 16:00:13.985769,2022-06-12 16:00:14.910271,0 days 00:00:00.924502,4.341355202844085,svd,COMPLETE
562,0.8570251716247139,2022-06-12 16:00:14.910761,2022-06-12 16:00:15.838431,0 days 00:00:00.927670,4.491724749778729,svd,COMPLETE
563,0.8570251716247139,2022-06-12 16:00:15.838923,2022-06-12 16:00:16.760918,0 days 00:00:00.921995,4.597098609531034,svd,COMPLETE
564,0.8570251716247139,2022-06-12 16:00:16.761406,2022-06-12 16:00:17.682331,0 days 00:00:00.920925,4.007938071098856,svd,COMPLETE
565,0.8570251716247139,2022-06-12 16:00:17.682808,2022-06-12 16:00:18.612638,0 days 00:00:00.929830,3.6401656283628427,svd,COMPLETE
566,0.8570251716247139,2022-06-12 16:00:18.613147,2022-06-12 16:00:19.541770,0 days 00:00:00.928623,7.851159229946878,svd,COMPLETE
567,0.8570251716247139,2022-06-12 16:00:19.542294,2022-06-12 16:00:20.469065,0 days 00:00:00.926771,5.756764651061069,svd,COMPLETE
568,0.8570251716247139,2022-06-12 16:00:20.469542,2022-06-12 16:00:21.424028,0 days 00:00:00.954486,5.868730761986047,svd,COMPLETE
569,0.8570251716247139,2022-06-12 16:00:21.424515,2022-06-12 16:00:22.350625,0 days 00:00:00.926110,6.116707160392864,svd,COMPLETE
558,0.8570251716247139,2022-06-12 16:00:11.198070,2022-06-12 16:00:12.119215,0 days 00:00:00.921145,3.9411859572293593,svd,COMPLETE
647,0.8570251716247139,2022-06-12 16:01:33.741775,2022-06-12 16:01:34.678288,0 days 00:00:00.936513,6.793701248636336,svd,COMPLETE
595,0.8570251716247139,2022-06-12 16:00:44.927521,2022-06-12 16:00:45.849676,0 days 00:00:00.922155,7.536187632119166,svd,COMPLETE
597,0.8570251716247139,2022-06-12 16:00:46.775610,2022-06-12 16:00:47.698933,0 days 00:00:00.923323,6.56394094625668,svd,COMPLETE
624,0.8570251716247139,2022-06-12 16:01:12.141317,2022-06-12 16:01:13.083164,0 days 00:00:00.941847,6.593750485095158,svd,COMPLETE
533,0.8570251716247139,2022-06-12 15:59:48.213648,2022-06-12 15:59:49.134646,0 days 00:00:00.920998,5.0397685179930924,svd,COMPLETE
626,0.8570251716247139,2022-06-12 16:01:14.294257,2022-06-12 16:01:15.230145,0 days 00:00:00.935888,7.0671201434075925,svd,COMPLETE
627,0.8570251716247139,2022-06-12 16:01:15.230667,2022-06-12 16:01:16.184392,0 days 00:00:00.953725,6.649769814358472,svd,COMPLETE
628,0.8570251716247139,2022-06-12 16:01:16.184921,2022-06-12 16:01:17.125729,0 days 00:00:00.940808,6.508956053300476,svd,COMPLETE
532,0.8570251716247139,2022-06-12 15:59:47.296300,2022-06-12 15:59:48.213185,0 days 00:00:00.916885,8.40107196170245,svd,COMPLETE
630,0.8570251716247139,2022-06-12 16:01:17.719691,2022-06-12 16:01:18.657317,0 days 00:00:00.937626,7.533718475866464,svd,COMPLETE
631,0.8570251716247139,2022-06-12 16:01:18.657871,2022-06-12 16:01:19.597843,0 days 00:00:00.939972,6.897819414173515,svd,COMPLETE
632,0.8570251716247139,2022-06-12 16:01:19.598357,2022-06-12 16:01:20.534478,0 days 00:00:00.936121,6.980510583824022,svd,COMPLETE
633,0.8570251716247139,2022-06-12 16:01:20.535029,2022-06-12 16:01:21.479101,0 days 00:00:00.944072,6.772124080182234,svd,COMPLETE
634,0.8570251716247139,2022-06-12 16:01:21.479647,2022-06-12 16:01:22.425704,0 days 00:00:00.946057,6.885652253232004,svd,COMPLETE
623,0.8570251716247139,2022-06-12 16:01:11.199896,2022-06-12 16:01:12.140655,0 days 00:00:00.940759,7.030516983798691,svd,COMPLETE
635,0.8570251716247139,2022-06-12 16:01:22.426233,2022-06-12 16:01:23.370318,0 days 00:00:00.944085,7.21312099334765,svd,COMPLETE
637,0.8570251716247139,2022-06-12 16:01:24.314378,2022-06-12 16:01:25.256870,0 days 00:00:00.942492,7.144091719530203,svd,COMPLETE
638,0.8570251716247139,2022-06-12 16:01:25.257406,2022-06-12 16:01:26.201437,0 days 00:00:00.944031,7.255581910063028,svd,COMPLETE
639,0.8570251716247139,2022-06-12 16:01:26.201953,2022-06-12 16:01:27.143959,0 days 00:00:00.942006,7.026770444149376,svd,COMPLETE
530,0.8570251716247139,2022-06-12 15:59:45.807657,2022-06-12 15:59:46.728563,0 days 00:00:00.920906,4.859683233256917,svd,COMPLETE
640,0.8570251716247139,2022-06-12 16:01:27.144484,2022-06-12 16:01:28.079308,0 days 00:00:00.934824,7.151929011297156,svd,COMPLETE
641,0.8570251716247139,2022-06-12 16:01:28.079826,2022-06-12 16:01:29.024091,0 days 00:00:00.944265,7.36923870469188,svd,COMPLETE
642,0.8570251716247139,2022-06-12 16:01:29.024633,2022-06-12 16:01:29.963087,0 days 00:00:00.938454,7.043094540039811,svd,COMPLETE
643,0.8570251716247139,2022-06-12 16:01:29.963608,2022-06-12 16:01:30.905073,0 days 00:00:00.941465,6.984376523746884,svd,COMPLETE
644,0.8570251716247139,2022-06-12 16:01:30.905629,2022-06-12 16:01:31.849083,0 days 00:00:00.943454,7.190053825854793,svd,COMPLETE
547,0.8570251716247139,2022-06-12 16:00:01.370895,2022-06-12 16:00:02.293954,0 days 00:00:00.923059,5.1935193776162105,svd,COMPLETE
645,0.8570251716247139,2022-06-12 16:01:31.849623,2022-06-12 16:01:32.800301,0 days 00:00:00.950678,6.6090880117683035,svd,COMPLETE
636,0.8570251716247139,2022-06-12 16:01:23.370852,2022-06-12 16:01:24.313835,0 days 00:00:00.942983,6.778418845443957,svd,COMPLETE
596,0.8570251716247139,2022-06-12 16:00:45.850204,2022-06-12 16:00:46.775108,0 days 00:00:00.924904,7.3969856892814265,svd,COMPLETE
534,0.8570251716247139,2022-06-12 15:59:49.135160,2022-06-12 15:59:50.052347,0 days 00:00:00.917187,5.186372129078582,svd,COMPLETE
621,0.8570251716247139,2022-06-12 16:01:09.315918,2022-06-12 16:01:10.252131,0 days 00:00:00.936213,6.726420363909414,svd,COMPLETE
598,0.8570251716247139,2022-06-12 16:00:47.699456,2022-06-12 16:00:48.907616,0 days 00:00:01.208160,6.608395529519643,svd,COMPLETE
599,0.8570251716247139,2022-06-12 16:00:48.908143,2022-06-12 16:00:49.841621,0 days 00:00:00.933478,7.175982553672215,svd,COMPLETE
600,0.8570251716247139,2022-06-12 16:00:49.842174,2022-06-12 16:00:50.754361,0 days 00:00:00.912187,7.380280629836225,svd,COMPLETE
601,0.8570251716247139,2022-06-12 16:00:50.754879,2022-06-12 16:00:51.699115,0 days 00:00:00.944236,7.313712097899554,svd,COMPLETE
602,0.8570251716247139,2022-06-12 16:00:51.699626,2022-06-12 16:00:52.642865,0 days 00:00:00.943239,7.659300115387582,svd,COMPLETE
603,0.8570251716247139,2022-06-12 16:00:52.643385,2022-06-12 16:00:53.584423,0 days 00:00:00.941038,7.1225070618763935,svd,COMPLETE
604,0.8570251716247139,2022-06-12 16:00:53.585015,2022-06-12 16:00:54.531082,0 days 00:00:00.946067,7.469107989391888,svd,COMPLETE
605,0.8570251716247139,2022-06-12 16:00:54.531595,2022-06-12 16:00:55.479828,0 days 00:00:00.948233,7.4852602511340045,svd,COMPLETE
606,0.8570251716247139,2022-06-12 16:00:55.480385,2022-06-12 16:00:56.429659,0 days 00:00:00.949274,7.316704116540085,svd,COMPLETE
607,0.8570251716247139,2022-06-12 16:00:56.430178,2022-06-12 16:00:57.374900,0 days 00:00:00.944722,6.892625036670311,svd,COMPLETE
608,0.8570251716247139,2022-06-12 16:00:57.375412,2022-06-12 16:00:58.332208,0 days 00:00:00.956796,7.075451346672106,svd,COMPLETE
622,0.8570251716247139,2022-06-12 16:01:10.252657,2022-06-12 16:01:11.199383,0 days 00:00:00.946726,6.794380919951175,svd,COMPLETE
609,0.8570251716247139,2022-06-12 16:00:58.332750,2022-06-12 16:00:59.279227,0 days 00:00:00.946477,6.749874497692173,svd,COMPLETE
536,0.8570251716247139,2022-06-12 15:59:50.968364,2022-06-12 15:59:51.896212,0 days 00:00:00.927848,4.9185702276944125,svd,COMPLETE
612,0.8570251716247139,2022-06-12 16:01:00.819840,2022-06-12 16:01:01.764601,0 days 00:00:00.944761,6.753923427749739,svd,COMPLETE
613,0.8570251716247139,2022-06-12 16:01:01.765129,2022-06-12 16:01:02.701959,0 days 00:00:00.936830,7.226026710180646,svd,COMPLETE
614,0.8570251716247139,2022-06-12 16:01:02.702513,2022-06-12 16:01:03.656259,0 days 00:00:00.953746,6.964359812459696,svd,COMPLETE
615,0.8570251716247139,2022-06-12 16:01:03.656785,2022-06-12 16:01:04.593717,0 days 00:00:00.936932,7.200367381905943,svd,COMPLETE
616,0.8570251716247139,2022-06-12 16:01:04.594239,2022-06-12 16:01:05.534517,0 days 00:00:00.940278,6.915493960932325,svd,COMPLETE
617,0.8570251716247139,2022-06-12 16:01:05.535044,2022-06-12 16:01:06.471704,0 days 00:00:00.936660,6.606247950797183,svd,COMPLETE
618,0.8570251716247139,2022-06-12 16:01:06.472322,2022-06-12 16:01:07.421523,0 days 00:00:00.949201,6.93433684649573,svd,COMPLETE
619,0.8570251716247139,2022-06-12 16:01:07.422062,2022-06-12 16:01:08.372318,0 days 00:00:00.950256,7.022402837561637,svd,COMPLETE
620,0.8570251716247139,2022-06-12 16:01:08.372854,2022-06-12 16:01:09.315393,0 days 00:00:00.942539,6.550550176203426,svd,COMPLETE
535,0.8570251716247139,2022-06-12 15:59:50.052814,2022-06-12 15:59:50.967892,0 days 00:00:00.915078,5.407901248254838,svd,COMPLETE
611,0.8570251716247139,2022-06-12 16:00:59.867091,2022-06-12 16:01:00.819309,0 days 00:00:00.952218,3.8465929597938384,svd,COMPLETE
625,0.8570251716247139,2022-06-12 16:01:13.083702,2022-06-12 16:01:14.293728,0 days 00:00:01.210026,6.825168120136629,svd,COMPLETE
760,0.8570251716247139,2022-06-12 16:03:21.099831,2022-06-12 16:03:22.093361,0 days 00:00:00.993530,3.3402800544598183,svd,COMPLETE
746,0.8570251716247139,2022-06-12 16:03:07.312232,2022-06-12 16:03:08.548816,0 days 00:00:01.236584,1.31536294332125,svd,COMPLETE
906,0.8570251716247139,2022-06-12 16:05:43.862248,2022-06-12 16:05:44.863908,0 days 00:00:01.001660,6.761101450257399,svd,COMPLETE
907,0.8570251716247139,2022-06-12 16:05:44.864638,2022-06-12 16:05:45.865219,0 days 00:00:01.000581,7.923897161440132,svd,COMPLETE
908,0.8570251716247139,2022-06-12 16:05:45.865916,2022-06-12 16:05:46.862305,0 days 00:00:00.996389,7.984253776483475,svd,COMPLETE
909,0.8570251716247139,2022-06-12 16:05:46.863010,2022-06-12 16:05:47.865716,0 days 00:00:01.002706,7.000989686627715,svd,COMPLETE
910,0.8570251716247139,2022-06-12 16:05:47.866423,2022-06-12 16:05:48.866495,0 days 00:00:01.000072,7.105226194397904,svd,COMPLETE
911,0.8570251716247139,2022-06-12 16:05:48.867198,2022-06-12 16:05:49.868120,0 days 00:00:01.000922,7.26528315822298,svd,COMPLETE
912,0.8570251716247139,2022-06-12 16:05:49.868809,2022-06-12 16:05:50.867960,0 days 00:00:00.999151,6.9063546929687005,svd,COMPLETE
913,0.8570251716247139,2022-06-12 16:05:50.868666,2022-06-12 16:05:51.867358,0 days 00:00:00.998692,7.215493175906667,svd,COMPLETE
914,0.8570251716247139,2022-06-12 16:05:51.868131,2022-06-12 16:05:52.872809,0 days 00:00:01.004678,6.967703793319937,svd,COMPLETE
915,0.8570251716247139,2022-06-12 16:05:52.873517,2022-06-12 16:05:54.125587,0 days 00:00:01.252070,6.863543925155795,svd,COMPLETE
916,0.8570251716247139,2022-06-12 16:05:54.126283,2022-06-12 16:05:55.120917,0 days 00:00:00.994634,7.0538878526479705,svd,COMPLETE
917,0.8570251716247139,2022-06-12 16:05:55.121787,2022-06-12 16:05:56.114906,0 days 00:00:00.993119,7.00223787853102,svd,COMPLETE
905,0.8570251716247139,2022-06-12 16:05:42.869131,2022-06-12 16:05:43.861536,0 days 00:00:00.992405,7.395487959185328,svd,COMPLETE
919,0.8570251716247139,2022-06-12 16:05:56.756158,2022-06-12 16:05:57.746989,0 days 00:00:00.990831,6.077579531628749,svd,COMPLETE
921,0.8570251716247139,2022-06-12 16:05:58.741118,2022-06-12 16:05:59.741712,0 days 00:00:01.000594,6.718852672525477,svd,COMPLETE
922,0.8570251716247139,2022-06-12 16:05:59.742441,2022-06-12 16:06:00.735943,0 days 00:00:00.993502,6.7517154391048075,svd,COMPLETE
923,0.8570251716247139,2022-06-12 16:06:00.736656,2022-06-12 16:06:01.743188,0 days 00:00:01.006532,6.976654652599116,svd,COMPLETE
924,0.8570251716247139,2022-06-12 16:06:01.743885,2022-06-12 16:06:02.820760,0 days 00:00:01.076875,6.898978429062211,svd,COMPLETE
925,0.8570251716247139,2022-06-12 16:06:02.821541,2022-06-12 16:06:03.843580,0 days 00:00:01.022039,6.772739121248873,svd,COMPLETE
926,0.8570251716247139,2022-06-12 16:06:03.844349,2022-06-12 16:06:04.846507,0 days 00:00:01.002158,6.676105405402328,svd,COMPLETE
927,0.8570251716247139,2022-06-12 16:06:04.847208,2022-06-12 16:06:05.843641,0 days 00:00:00.996433,6.922543538802938,svd,COMPLETE
928,0.8570251716247139,2022-06-12 16:06:05.844348,2022-06-12 16:06:06.841111,0 days 00:00:00.996763,7.043231661792275,svd,COMPLETE
929,0.8570251716247139,2022-06-12 16:06:06.841833,2022-06-12 16:06:07.832702,0 days 00:00:00.990869,6.648932463491017,svd,COMPLETE
930,0.8570251716247139,2022-06-12 16:06:07.833409,2022-06-12 16:06:08.845660,0 days 00:00:01.012251,6.6806454957827075,svd,COMPLETE
931,0.8570251716247139,2022-06-12 16:06:08.846410,2022-06-12 16:06:10.078345,0 days 00:00:01.231935,6.8800441517779465,svd,COMPLETE
932,0.8570251716247139,2022-06-12 16:06:10.079026,2022-06-12 16:06:11.076383,0 days 00:00:00.997357,6.6409066067410185,svd,COMPLETE
920,0.8570251716247139,2022-06-12 16:05:57.747670,2022-06-12 16:05:58.740414,0 days 00:00:00.992744,6.732486981781874,svd,COMPLETE
933,0.8570251716247139,2022-06-12 16:06:11.077092,2022-06-12 16:06:12.074519,0 days 00:00:00.997427,6.568954635856854,svd,COMPLETE
904,0.8570251716247139,2022-06-12 16:05:41.877609,2022-06-12 16:05:42.868431,0 days 00:00:00.990822,7.124531212755256,svd,COMPLETE
902,0.8570251716247139,2022-06-12 16:05:39.887786,2022-06-12 16:05:40.878945,0 days 00:00:00.991159,7.492814957490385,svd,COMPLETE
874,0.8570251716247139,2022-06-12 16:05:12.333693,2022-06-12 16:05:13.318569,0 days 00:00:00.984876,6.242469792188436,svd,COMPLETE
875,0.8570251716247139,2022-06-12 16:05:13.319285,2022-06-12 16:05:14.300686,0 days 00:00:00.981401,5.88174196846755,svd,COMPLETE
876,0.8570251716247139,2022-06-12 16:05:14.301358,2022-06-12 16:05:15.304681,0 days 00:00:01.003323,6.087678548232092,svd,COMPLETE
877,0.8570251716247139,2022-06-12 16:05:15.305366,2022-06-12 16:05:16.289313,0 days 00:00:00.983947,6.230499253385806,svd,COMPLETE
878,0.8570251716247139,2022-06-12 16:05:16.290033,2022-06-12 16:05:17.302210,0 days 00:00:01.012177,6.002097676636755,svd,COMPLETE
879,0.8570251716247139,2022-06-12 16:05:17.302914,2022-06-12 16:05:18.305719,0 days 00:00:01.002805,6.356649744891138,svd,COMPLETE
881,0.8570251716247139,2022-06-12 16:05:18.943122,2022-06-12 16:05:19.927347,0 days 00:00:00.984225,4.4036873058517125,svd,COMPLETE
882,0.8570251716247139,2022-06-12 16:05:19.928074,2022-06-12 16:05:21.172832,0 days 00:00:01.244758,6.325632974526178,svd,COMPLETE
883,0.8570251716247139,2022-06-12 16:05:21.173511,2022-06-12 16:05:22.165846,0 days 00:00:00.992335,7.589289645935023,svd,COMPLETE
884,0.8570251716247139,2022-06-12 16:05:22.166511,2022-06-12 16:05:23.146691,0 days 00:00:00.980180,6.3760456998923845,svd,COMPLETE
885,0.8570251716247139,2022-06-12 16:05:23.147392,2022-06-12 16:05:24.133262,0 days 00:00:00.985870,7.736047564392584,svd,COMPLETE
886,0.8570251716247139,2022-06-12 16:05:24.133935,2022-06-12 16:05:25.121015,0 days 00:00:00.987080,7.66147789394588,svd,COMPLETE
903,0.8570251716247139,2022-06-12 16:05:40.879705,2022-06-12 16:05:41.876902,0 days 00:00:00.997197,7.425316625611817,svd,COMPLETE
887,0.8570251716247139,2022-06-12 16:05:25.121719,2022-06-12 16:05:26.110010,0 days 00:00:00.988291,6.390717456973164,svd,COMPLETE
889,0.8570251716247139,2022-06-12 16:05:27.109832,2022-06-12 16:05:28.096736,0 days 00:00:00.986904,6.44126661007935,svd,COMPLETE
890,0.8570251716247139,2022-06-12 16:05:28.097462,2022-06-12 16:05:29.088485,0 days 00:00:00.991023,7.70294333595419,svd,COMPLETE
891,0.8570251716247139,2022-06-12 16:05:29.089193,2022-06-12 16:05:30.078556,0 days 00:00:00.989363,7.539211124556346,svd,COMPLETE
892,0.8570251716247139,2022-06-12 16:05:30.079313,2022-06-12 16:05:31.068195,0 days 00:00:00.988882,7.759753671381426,svd,COMPLETE
893,0.8570251716247139,2022-06-12 16:05:31.068877,2022-06-12 16:05:32.059297,0 days 00:00:00.990420,6.46615750843754,svd,COMPLETE
894,0.8570251716247139,2022-06-12 16:05:32.060135,2022-06-12 16:05:33.048228,0 days 00:00:00.988093,6.261568925404271,svd,COMPLETE
895,0.8570251716247139,2022-06-12 16:05:33.048907,2022-06-12 16:05:34.054007,0 days 00:00:01.005100,6.470048064924712,svd,COMPLETE
896,0.8570251716247139,2022-06-12 16:05:34.054696,2022-06-12 16:05:35.044027,0 days 00:00:00.989331,7.461203335729269,svd,COMPLETE
897,0.8570251716247139,2022-06-12 16:05:35.044731,2022-06-12 16:05:36.035490,0 days 00:00:00.990759,7.418552355279888,svd,COMPLETE
898,0.8570251716247139,2022-06-12 16:05:36.036248,2022-06-12 16:05:37.024521,0 days 00:00:00.988273,7.423671266506738,svd,COMPLETE
900,0.8570251716247139,2022-06-12 16:05:37.907518,2022-06-12 16:05:38.901817,0 days 00:00:00.994299,4.1443439689140815,svd,COMPLETE
901,0.8570251716247139,2022-06-12 16:05:38.902520,2022-06-12 16:05:39.887108,0 days 00:00:00.984588,7.310778929610201,svd,COMPLETE
888,0.8570251716247139,2022-06-12 16:05:26.110682,2022-06-12 16:05:27.109157,0 days 00:00:00.998475,7.605601262534866,svd,COMPLETE
934,0.8570251716247139,2022-06-12 16:06:12.075325,2022-06-12 16:06:13.076362,0 days 00:00:01.001037,6.831353944807327,svd,COMPLETE
935,0.8570251716247139,2022-06-12 16:06:13.077083,2022-06-12 16:06:14.081256,0 days 00:00:01.004173,6.995438728141726,svd,COMPLETE
936,0.8570251716247139,2022-06-12 16:06:14.082026,2022-06-12 16:06:15.082572,0 days 00:00:01.000546,6.816386918454044,svd,COMPLETE
970,0.8570251716247139,2022-06-12 16:06:48.036441,2022-06-12 16:06:49.042412,0 days 00:00:01.005971,7.1179405347827736,svd,COMPLETE
971,0.8570251716247139,2022-06-12 16:06:49.043147,2022-06-12 16:06:50.044425,0 days 00:00:01.001278,7.034159186837068,svd,COMPLETE
972,0.8570251716247139,2022-06-12 16:06:50.045204,2022-06-12 16:06:51.068020,0 days 00:00:01.022816,7.212953966915327,svd,COMPLETE
973,0.8570251716247139,2022-06-12 16:06:51.068751,2022-06-12 16:06:52.084013,0 days 00:00:01.015262,0.18492749569169292,svd,COMPLETE
974,0.8570251716247139,2022-06-12 16:06:52.084767,2022-06-12 16:06:53.101708,0 days 00:00:01.016941,0.46000890189474475,svd,COMPLETE
975,0.8570251716247139,2022-06-12 16:06:53.102469,2022-06-12 16:06:54.115038,0 days 00:00:01.012569,0.42905144549416646,svd,COMPLETE
977,0.8570251716247139,2022-06-12 16:06:54.769419,2022-06-12 16:06:56.044293,0 days 00:00:01.274874,6.679977589217394,svd,COMPLETE
978,0.8570251716247139,2022-06-12 16:06:56.045048,2022-06-12 16:06:57.058310,0 days 00:00:01.013262,0.6763655174757173,svd,COMPLETE
979,0.8570251716247139,2022-06-12 16:06:57.059045,2022-06-12 16:06:58.069780,0 days 00:00:01.010735,0.5756045167824264,svd,COMPLETE
980,0.8570251716247139,2022-06-12 16:06:58.070522,2022-06-12 16:06:59.086513,0 days 00:00:01.015991,0.6844189543837474,svd,COMPLETE
981,0.8570251716247139,2022-06-12 16:06:59.087277,2022-06-12 16:07:00.095816,0 days 00:00:01.008539,0.7166543487987079,svd,COMPLETE
982,0.8570251716247139,2022-06-12 16:07:00.096563,2022-06-12 16:07:01.115730,0 days 00:00:01.019167,0.45390317472387504,svd,COMPLETE
969,0.8570251716247139,2022-06-12 16:06:47.037184,2022-06-12 16:06:48.035710,0 days 00:00:00.998526,7.3254833668273225,svd,COMPLETE
983,0.8570251716247139,2022-06-12 16:07:01.116477,2022-06-12 16:07:02.134790,0 days 00:00:01.018313,0.5988319011257806,svd,COMPLETE
985,0.8570251716247139,2022-06-12 16:07:03.155462,2022-06-12 16:07:04.176488,0 days 00:00:01.021026,6.782732206125236,svd,COMPLETE
986,0.8570251716247139,2022-06-12 16:07:04.177318,2022-06-12 16:07:05.192596,0 days 00:00:01.015278,6.79168860322547,svd,COMPLETE
987,0.8570251716247139,2022-06-12 16:07:05.193354,2022-06-12 16:07:06.214930,0 days 00:00:01.021576,0.8866244387747264,svd,COMPLETE
988,0.8570251716247139,2022-06-12 16:07:06.215685,2022-06-12 16:07:07.233659,0 days 00:00:01.017974,0.7161475529235828,svd,COMPLETE
989,0.8570251716247139,2022-06-12 16:07:07.234404,2022-06-12 16:07:08.245405,0 days 00:00:01.011001,0.3886872138618036,svd,COMPLETE
990,0.8570251716247139,2022-06-12 16:07:08.246157,2022-06-12 16:07:09.255076,0 days 00:00:01.008919,0.9984041196270994,svd,COMPLETE
991,0.8570251716247139,2022-06-12 16:07:09.255824,2022-06-12 16:07:10.510525,0 days 00:00:01.254701,0.5987503668681219,svd,COMPLETE
992,0.8570251716247139,2022-06-12 16:07:10.511332,2022-06-12 16:07:11.523839,0 days 00:00:01.012507,0.9694474173710587,svd,COMPLETE
993,0.8570251716247139,2022-06-12 16:07:11.524639,2022-06-12 16:07:12.537021,0 days 00:00:01.012382,0.4979624025064933,svd,COMPLETE
994,0.8570251716247139,2022-06-12 16:07:12.537760,2022-06-12 16:07:13.550455,0 days 00:00:01.012695,0.40431237912015994,svd,COMPLETE
995,0.8570251716247139,2022-06-12 16:07:13.551244,2022-06-12 16:07:14.562814,0 days 00:00:01.011570,0.6739801002451473,svd,COMPLETE
997,0.8570251716247139,2022-06-12 16:07:15.216960,2022-06-12 16:07:16.235553,0 days 00:00:01.018593,7.018426852568947,svd,COMPLETE
984,0.8570251716247139,2022-06-12 16:07:02.135602,2022-06-12 16:07:03.154712,0 days 00:00:01.019110,0.7795571891332141,svd,COMPLETE
968,0.8570251716247139,2022-06-12 16:06:46.027750,2022-06-12 16:06:47.036452,0 days 00:00:01.008702,7.368279098107243,svd,COMPLETE
967,0.8570251716247139,2022-06-12 16:06:45.014944,2022-06-12 16:06:46.027014,0 days 00:00:01.012070,7.211846479955579,svd,COMPLETE
966,0.8570251716247139,2022-06-12 16:06:44.009855,2022-06-12 16:06:45.014176,0 days 00:00:01.004321,7.354917062611686,svd,COMPLETE
937,0.8570251716247139,2022-06-12 16:06:15.083302,2022-06-12 16:06:16.083183,0 days 00:00:00.999881,6.877115333105071,svd,COMPLETE
939,0.8570251716247139,2022-06-12 16:06:16.735388,2022-06-12 16:06:17.733738,0 days 00:00:00.998350,7.521140924204761,svd,COMPLETE
940,0.8570251716247139,2022-06-12 16:06:17.734456,2022-06-12 16:06:18.727535,0 days 00:00:00.993079,6.852533739396625,svd,COMPLETE
941,0.8570251716247139,2022-06-12 16:06:18.728282,2022-06-12 16:06:19.730698,0 days 00:00:01.002416,7.038093543373282,svd,COMPLETE
942,0.8570251716247139,2022-06-12 16:06:19.731438,2022-06-12 16:06:20.729425,0 days 00:00:00.997987,6.778685636678006,svd,COMPLETE
943,0.8570251716247139,2022-06-12 16:06:20.730172,2022-06-12 16:06:21.723999,0 days 00:00:00.993827,7.137647050728277,svd,COMPLETE
944,0.8570251716247139,2022-06-12 16:06:21.724745,2022-06-12 16:06:22.729711,0 days 00:00:01.004966,6.628030408214185,svd,COMPLETE
945,0.8570251716247139,2022-06-12 16:06:22.730434,2022-06-12 16:06:23.998754,0 days 00:00:01.268320,7.910874858347302,svd,COMPLETE
946,0.8570251716247139,2022-06-12 16:06:23.999481,2022-06-12 16:06:25.005296,0 days 00:00:01.005815,7.627732820527434,svd,COMPLETE
