iteration,roc_weighted,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
245,0.8712749626004368,2022-07-03 01:02:08.141538,2022-07-03 01:02:10.366929,0 days 00:00:02.225391,2.5000000000000004,0.8683650354633019,86,28051355,l1,0.004384283144145696,COMPLETE
214,0.8712749626004368,2022-07-03 01:01:06.669261,2022-07-03 01:01:08.935900,0 days 00:00:02.266639,2.5000000000000004,0.7104862643078943,70,30431299,l1,8.549371081307969e-05,COMPLETE
260,0.8712749626004368,2022-07-03 01:02:34.965320,2022-07-03 01:02:37.354597,0 days 00:00:02.389277,2.5000000000000004,0.559699912115727,86,30001962,l1,0.0016667372250576999,COMPLETE
117,0.8712749626004368,2022-07-03 00:58:18.140556,2022-07-03 00:58:19.991400,0 days 00:00:01.850844,2.5000000000000004,0.1886839270034866,136,12374932,l1,0.025376017117311536,COMPLETE
126,0.8712699984646278,2022-07-03 00:58:36.687248,2022-07-03 00:58:38.871948,0 days 00:00:02.184700,2.6,0.28319240422729436,142,13280414,l1,0.002454646596859224,COMPLETE
223,0.8712699984646278,2022-07-03 01:01:25.388437,2022-07-03 01:01:27.330294,0 days 00:00:01.941857,2.6,0.7960240227399804,54,31691265,l1,0.003664378227116586,COMPLETE
98,0.8712689090965205,2022-07-03 00:57:45.047069,2022-07-03 00:57:46.746109,0 days 00:00:01.699040,1.2000000000000002,0.0835097664191816,104,34327214,l1,0.09154860655529551,COMPLETE
52,0.8712535780251761,2022-07-03 00:56:34.542097,2022-07-03 00:56:36.210146,0 days 00:00:01.668049,1.3000000000000003,0.08958016553894177,323,13619391,l1,0.08814721234748772,COMPLETE
42,0.8712529346126714,2022-07-03 00:56:20.190903,2022-07-03 00:56:21.883461,0 days 00:00:01.692558,0.8,0.1740012698163903,307,14417385,l1,0.08379244016678912,COMPLETE
271,0.8712492864686135,2022-07-03 01:02:54.485625,2022-07-03 01:02:56.247348,0 days 00:00:01.761723,3.3000000000000003,0.5388616648304279,128,26077926,l1,0.0982966715350674,COMPLETE
250,0.8712478535191975,2022-07-03 01:02:17.391361,2022-07-03 01:02:19.141038,0 days 00:00:01.749677,3.2,0.804924508327336,82,28722535,l1,0.0999884011852758,COMPLETE
235,0.8712476341872389,2022-07-03 01:01:51.813626,2022-07-03 01:01:53.551008,0 days 00:00:01.737382,2.9000000000000004,0.5358604444165114,106,27131549,l1,0.09991358499864368,COMPLETE
246,0.8712449876203655,2022-07-03 01:02:10.367166,2022-07-03 01:02:12.103182,0 days 00:00:01.736016,2.8000000000000003,0.48661721507601385,59,27956046,l1,0.09830982531944978,COMPLETE
154,0.8712449876203655,2022-07-03 00:59:22.783859,2022-07-03 00:59:24.486460,0 days 00:00:01.702601,2.8000000000000003,0.6011914727584653,62,28644163,l1,0.09959692404567733,COMPLETE
106,0.8712437740029081,2022-07-03 00:57:58.664462,2022-07-03 00:58:00.351626,0 days 00:00:01.687164,3.0000000000000004,0.06059635413584357,159,16848380,l1,0.09805756638317067,COMPLETE
82,0.8712437740029081,2022-07-03 00:57:20.318591,2022-07-03 00:57:22.007422,0 days 00:00:01.688831,3.0000000000000004,0.3084470738043778,60,18190132,l1,0.09683913685267052,COMPLETE
259,0.8712437740029081,2022-07-03 01:02:33.203041,2022-07-03 01:02:34.964993,0 days 00:00:01.761952,3.0000000000000004,0.5909968201681168,93,26949267,l1,0.09847723395799306,COMPLETE
148,0.8712437740029081,2022-07-03 00:59:12.511631,2022-07-03 00:59:14.222242,0 days 00:00:01.710611,3.0000000000000004,0.4443813200635167,110,30228968,l1,0.09971143653462304,COMPLETE
174,0.8712437740029081,2022-07-03 00:59:54.752320,2022-07-03 00:59:56.462323,0 days 00:00:01.710003,3.0000000000000004,0.4832213839793399,55,28046104,l1,0.0982946563309027,COMPLETE
96,0.8712437740029081,2022-07-03 00:57:41.658432,2022-07-03 00:57:43.346722,0 days 00:00:01.688290,3.0000000000000004,0.3146454953010877,168,10705049,l1,0.09989888331477559,COMPLETE
187,0.8712399138185771,2022-07-03 01:00:17.529562,2022-07-03 01:00:19.265244,0 days 00:00:01.735682,3.1,0.6903119437567867,80,28877354,l1,0.09698924444838705,COMPLETE
159,0.8712399138185771,2022-07-03 00:59:31.338823,2022-07-03 00:59:33.053558,0 days 00:00:01.714735,3.1,0.4700041400653826,51,29558768,l1,0.09998149353554005,COMPLETE
294,0.8712325151561677,2022-07-03 01:03:35.417907,2022-07-03 01:03:37.187431,0 days 00:00:01.769524,1.4000000000000001,0.4915440502855955,68,31377575,l1,0.09391272870047179,COMPLETE
215,0.8712272293141062,2022-07-03 01:01:08.936225,2022-07-03 01:01:10.680510,0 days 00:00:01.744285,2.9000000000000004,0.49295972085256845,76,29113948,l1,0.0964494091090515,COMPLETE
197,0.8712272293141062,2022-07-03 01:00:35.554293,2022-07-03 01:00:37.290190,0 days 00:00:01.735897,2.9000000000000004,0.9118222282651189,69,29705763,l1,0.09469841015421666,COMPLETE
244,0.8712272293141062,2022-07-03 01:02:06.372333,2022-07-03 01:02:08.141233,0 days 00:00:01.768900,2.9000000000000004,0.3949001284404383,50,30944764,l1,0.09048832453506658,COMPLETE
141,0.8712272293141062,2022-07-03 00:59:00.480267,2022-07-03 00:59:02.199877,0 days 00:00:01.719610,2.9000000000000004,0.18833466761543563,135,8635903,l1,0.09178636023017755,COMPLETE
92,0.8712272293141062,2022-07-03 00:57:34.880556,2022-07-03 00:57:36.582582,0 days 00:00:01.702026,2.9000000000000004,0.2121847659883124,151,28763766,l1,0.09308059031415855,COMPLETE
156,0.8712272293141062,2022-07-03 00:59:26.200015,2022-07-03 00:59:27.905038,0 days 00:00:01.705023,2.9000000000000004,0.5088072803442073,73,28999638,l1,0.09703796667753412,COMPLETE
164,0.8712272293141062,2022-07-03 00:59:38.755926,2022-07-03 00:59:40.470637,0 days 00:00:01.714711,2.9000000000000004,0.6040494668496593,100,28073094,l1,0.09497045066660588,COMPLETE
284,0.8712272293141062,2022-07-03 01:03:17.894796,2022-07-03 01:03:19.664995,0 days 00:00:01.770199,2.9000000000000004,0.5134338146732121,67,29333353,l1,0.09610063900058144,COMPLETE
168,0.871223588461734,2022-07-03 00:59:45.617152,2022-07-03 00:59:47.347249,0 days 00:00:01.730097,3.3000000000000003,0.5054957070011165,76,32025890,l1,0.093672452030047,COMPLETE
97,0.871223588461734,2022-07-03 00:57:43.346902,2022-07-03 00:57:45.046867,0 days 00:00:01.699965,3.3000000000000003,0.2824405847005103,82,16069155,l1,0.09524643923045288,COMPLETE
257,0.871223588461734,2022-07-03 01:02:29.427319,2022-07-03 01:02:31.186831,0 days 00:00:01.759512,3.3000000000000003,0.8338969169504535,67,10147207,l1,0.09177783410720308,COMPLETE
139,0.871223588461734,2022-07-03 00:58:57.042632,2022-07-03 00:58:58.752593,0 days 00:00:01.709961,3.3000000000000003,0.24739539260143772,55,5106195,l1,0.09340282356491375,COMPLETE
177,0.8712234787957546,2022-07-03 00:59:59.891308,2022-07-03 01:00:01.627741,0 days 00:00:01.736433,3.2,0.5926364923203536,106,24030254,l1,0.09039357470232792,COMPLETE
216,0.8712234787957546,2022-07-03 01:01:10.680775,2022-07-03 01:01:12.419453,0 days 00:00:01.738678,3.2,0.5466382591630098,91,30090859,l1,0.09418106756834436,COMPLETE
150,0.8712234787957546,2022-07-03 00:59:15.937600,2022-07-03 00:59:17.661720,0 days 00:00:01.724120,3.2,0.5460012048635277,66,27507993,l1,0.09565690327820439,COMPLETE
181,0.8712220458463387,2022-07-03 01:00:06.798368,2022-07-03 01:00:08.535436,0 days 00:00:01.737068,3.0000000000000004,0.6930551955969015,108,26515844,l1,0.09437608878018906,COMPLETE
182,0.8712219361803594,2022-07-03 01:00:08.535658,2022-07-03 01:00:10.267981,0 days 00:00:01.732323,2.8000000000000003,0.6347890115138403,72,34120469,l1,0.094213542418041,COMPLETE
254,0.8712219361803594,2022-07-03 01:02:24.164475,2022-07-03 01:02:25.913389,0 days 00:00:01.748914,2.8000000000000003,0.6618800764154761,98,25608392,l1,0.09136065622799332,COMPLETE
275,0.8712219361803594,2022-07-03 01:03:00.360825,2022-07-03 01:03:02.130635,0 days 00:00:01.769810,2.8000000000000003,0.7316489919750577,71,30661111,l1,0.09226051396835365,COMPLETE
240,0.8712219361803594,2022-07-03 01:01:59.367430,2022-07-03 01:02:01.122327,0 days 00:00:01.754897,2.8000000000000003,0.5093148994487525,68,37725383,l1,0.09535811124610036,COMPLETE
186,0.8712219361803594,2022-07-03 01:00:15.794120,2022-07-03 01:00:17.529295,0 days 00:00:01.735175,2.8000000000000003,0.7332417498703047,93,25549969,l1,0.09563313291941744,COMPLETE
176,0.8712219361803594,2022-07-03 00:59:58.182443,2022-07-03 00:59:59.891055,0 days 00:00:01.708612,2.8000000000000003,0.46136175136340435,50,29932667,l1,0.09249110604010906,COMPLETE
204,0.8712168623785709,2022-07-03 01:00:48.433886,2022-07-03 01:00:50.169336,0 days 00:00:01.735450,3.1,0.9142200580932518,113,27769000,l1,0.09330042470344231,COMPLETE
266,0.8712168623785709,2022-07-03 01:02:45.284483,2022-07-03 01:02:47.041232,0 days 00:00:01.756749,3.1,0.616898038990195,66,27522611,l1,0.0914948854225866,COMPLETE
74,0.8712118982427619,2022-07-03 00:57:08.013770,2022-07-03 00:57:09.709109,0 days 00:00:01.695339,3.5000000000000004,0.16051588237951192,77,31000883,l1,0.09273315609889399,COMPLETE
157,0.8712118982427619,2022-07-03 00:59:27.905319,2022-07-03 00:59:29.628332,0 days 00:00:01.723013,3.5000000000000004,0.5273384926232901,60,32427476,l1,0.0943804459453045,COMPLETE
127,0.8712118982427619,2022-07-03 00:58:38.872163,2022-07-03 00:58:40.576063,0 days 00:00:01.703900,3.5000000000000004,0.051057389151669075,297,11952281,l1,0.09497276980822114,COMPLETE
13,0.8712068171492883,2022-07-03 00:55:38.678400,2022-07-03 00:55:40.353474,0 days 00:00:01.675074,1.8000000000000003,0.009153482308372145,162,30101113,l1,0.09971539094616068,COMPLETE
55,0.8712068171492883,2022-07-03 00:56:39.574393,2022-07-03 00:56:41.201006,0 days 00:00:01.626613,1.8000000000000003,0.5728618858106205,360,20052923,l1,0.09962654035936376,COMPLETE
169,0.8712019699711439,2022-07-03 00:59:47.347476,2022-07-03 00:59:49.053008,0 days 00:00:01.705532,6.4,0.5812160249381644,98,27940249,l1,0.09595862840159444,COMPLETE
200,0.8711988847403532,2022-07-03 01:00:40.187388,2022-07-03 01:00:41.920631,0 days 00:00:01.733243,3.6,0.8864795722456541,59,30356138,l1,0.09200510545742893,COMPLETE
86,0.8711988774486679,2022-07-03 00:57:27.074959,2022-07-03 00:57:28.776323,0 days 00:00:01.701364,1.5000000000000002,0.3844382895326348,51,16830373,l1,0.0931408549429951,COMPLETE
165,0.8711978904548544,2022-07-03 00:59:40.470882,2022-07-03 00:59:42.190779,0 days 00:00:01.719897,5.9,0.5390297257462776,63,30578033,l1,0.09731702688917307,COMPLETE
19,0.8711976638312103,2022-07-03 00:55:46.268358,2022-07-03 00:55:47.927336,0 days 00:00:01.658978,1.4000000000000001,0.4068697006053916,208,36375599,l1,0.09127159186939882,COMPLETE
104,0.8711910547057122,2022-07-03 00:57:55.236901,2022-07-03 00:57:56.937279,0 days 00:00:01.700378,3.7,0.46296758431080476,97,12625186,l1,0.08976747905480965,COMPLETE
61,0.8711832538378128,2022-07-03 00:56:47.238759,2022-07-03 00:56:48.893557,0 days 00:00:01.654798,0.5,0.028883093857265535,229,29675882,l1,0.09948386475111659,COMPLETE
23,0.871182457009216,2022-07-03 00:55:52.932503,2022-07-03 00:55:54.633271,0 days 00:00:01.700768,0.9,0.10139131883898903,326,8078053,l1,0.07939285175482233,COMPLETE
146,0.8711799055249511,2022-07-03 00:59:09.074637,2022-07-03 00:59:10.793880,0 days 00:00:01.719243,1.8000000000000003,0.5738623096585381,78,12581229,l1,0.09613707784925017,COMPLETE
115,0.8711795765270134,2022-07-03 00:58:15.928677,2022-07-03 00:58:17.632940,0 days 00:00:01.704263,1.9000000000000001,0.2937497984374665,155,17964967,l1,0.09989255939502234,COMPLETE
47,0.8711745100169104,2022-07-03 00:56:27.357930,2022-07-03 00:56:29.025977,0 days 00:00:01.668047,4.8,0.6818256550713286,444,23793585,l1,0.09455269471429414,COMPLETE
173,0.8711707594985588,2022-07-03 00:59:53.030541,2022-07-03 00:59:54.752048,0 days 00:00:01.721507,5.4,0.5260125899900145,65,24786029,l1,0.09581819268956755,COMPLETE
107,0.8711666726905838,2022-07-03 00:58:00.351822,2022-07-03 00:58:02.047024,0 days 00:00:01.695202,1.7000000000000002,0.17078136180480524,123,13169647,l1,0.09390042136445978,COMPLETE
247,0.8711664606503108,2022-07-03 01:02:12.103498,2022-07-03 01:02:13.877430,0 days 00:00:01.773932,4.5,0.5451383115550966,74,26459842,l1,0.09559577838053149,COMPLETE
54,0.8711661316523729,2022-07-03 00:56:37.869850,2022-07-03 00:56:39.574210,0 days 00:00:01.704360,2.8000000000000003,0.0014238083670048557,268,4686154,l1,0.08549701799569079,COMPLETE
269,0.8711661316523729,2022-07-03 01:02:50.972384,2022-07-03 01:02:52.756002,0 days 00:00:01.783618,2.8000000000000003,0.8653915578874959,57,34315108,l1,0.08748384570894875,COMPLETE
295,0.871157848370444,2022-07-03 01:03:37.187830,2022-07-03 01:03:38.944623,0 days 00:00:01.756793,2.3000000000000003,0.8850412025249734,90,30612187,l1,0.0986423079745878,COMPLETE
152,0.871157848370444,2022-07-03 00:59:19.369737,2022-07-03 00:59:21.072020,0 days 00:00:01.702283,2.3000000000000003,0.4792037851983583,79,25867627,l1,0.0983586322978983,COMPLETE
292,0.8711577387044647,2022-07-03 01:03:31.876450,2022-07-03 01:03:33.646454,0 days 00:00:01.770004,2.2,0.833778459025619,124,3039740,l1,0.0999094381855096,COMPLETE
46,0.8711558743828169,2022-07-03 00:56:25.680153,2022-07-03 00:56:27.357733,0 days 00:00:01.677580,3.2,0.22323043898731956,372,3789575,l1,0.08882221618995548,COMPLETE
249,0.8711544414334009,2022-07-03 01:02:15.635311,2022-07-03 01:02:17.391037,0 days 00:00:01.755726,3.0000000000000004,0.4396767327606079,63,24845196,l1,0.08949819691953345,COMPLETE
77,0.8711521238644654,2022-07-03 00:57:11.875744,2022-07-03 00:57:13.574707,0 days 00:00:01.698963,3.4000000000000004,0.1266300930090258,97,8991378,l1,0.084932034511627,COMPLETE
87,0.8711521238644654,2022-07-03 00:57:28.776494,2022-07-03 00:57:30.467556,0 days 00:00:01.691062,3.4000000000000004,0.27511600332634295,143,23905470,l1,0.08961305753713834,COMPLETE
41,0.8711513416192397,2022-07-03 00:56:18.438809,2022-07-03 00:56:20.190744,0 days 00:00:01.751935,1.9000000000000001,0.07900335466997005,353,6292573,l1,0.09273871769345073,COMPLETE
134,0.8711513416192397,2022-07-03 00:58:49.655144,2022-07-03 00:58:51.360247,0 days 00:00:01.705103,1.9000000000000001,0.17583393462509395,165,16900357,l1,0.09593882979560682,COMPLETE
16,0.8711511222872811,2022-07-03 00:55:42.464746,2022-07-03 00:55:44.124810,0 days 00:00:01.660064,1.6,0.5681855881552447,106,49789310,l1,0.0882654663120916,COMPLETE
283,0.8711511222872811,2022-07-03 01:03:16.120326,2022-07-03 01:03:17.894486,0 days 00:00:01.774160,1.6,0.8427496817961725,51,32729645,l1,0.08700727030918956,COMPLETE
128,0.8711511222872811,2022-07-03 00:58:40.576312,2022-07-03 00:58:42.285884,0 days 00:00:01.709572,1.6,0.10507903082400125,92,9509027,l1,0.09014017854129416,COMPLETE
137,0.8711492579656334,2022-07-03 00:58:54.812239,2022-07-03 00:58:56.535456,0 days 00:00:01.723217,3.1,0.08660536073264789,128,11364012,l1,0.08837999343857707,COMPLETE
65,0.8711492579656334,2022-07-03 00:56:53.932796,2022-07-03 00:56:55.632191,0 days 00:00:01.699395,3.1,0.07098086412881767,441,27047378,l1,0.08565368358362503,COMPLETE
175,0.871142297967141,2022-07-03 00:59:56.462556,2022-07-03 00:59:58.182206,0 days 00:00:01.719650,2.4000000000000004,0.554972910101455,81,26252852,l1,0.0999791144269614,COMPLETE
219,0.871142297967141,2022-07-03 01:01:15.920953,2022-07-03 01:01:17.653801,0 days 00:00:01.732848,2.4000000000000004,0.9009528844504748,113,31961227,l1,0.09880201983091881,COMPLETE
51,0.8711396514002676,2022-07-03 00:56:32.877502,2022-07-03 00:56:34.541944,0 days 00:00:01.664442,2.0,0.048417517709566926,341,6491189,l1,0.09598121591727506,COMPLETE
103,0.8711396514002676,2022-07-03 00:57:53.535384,2022-07-03 00:57:55.236646,0 days 00:00:01.701262,2.0,0.18912932992554238,134,11225611,l1,0.09242301041232988,COMPLETE
62,0.8711370048333942,2022-07-03 00:56:48.893703,2022-07-03 00:56:50.565880,0 days 00:00:01.672177,1.7000000000000002,0.1485994935510735,128,33035567,l1,0.09062415345609091,COMPLETE
89,0.8711370048333942,2022-07-03 00:57:30.970506,2022-07-03 00:57:32.681348,0 days 00:00:01.710842,1.7000000000000002,0.26250786629674805,67,14278719,l1,0.08655932144796477,COMPLETE
166,0.8711231067114659,2022-07-03 00:59:42.191009,2022-07-03 00:59:43.893782,0 days 00:00:01.702773,2.3000000000000003,0.5578473995892795,92,26181642,l1,0.09799015758545895,COMPLETE
256,0.8711231067114659,2022-07-03 01:02:27.681386,2022-07-03 01:02:29.427010,0 days 00:00:01.745624,2.3000000000000003,0.7523748048589137,59,31252960,l1,0.09251442234904841,COMPLETE
93,0.8711231067114659,2022-07-03 00:57:36.582743,2022-07-03 00:57:38.275587,0 days 00:00:01.692844,2.3000000000000003,0.222211335909432,104,14684231,l1,0.09796612779491487,COMPLETE
268,0.8711231067114659,2022-07-03 01:02:48.894658,2022-07-03 01:02:50.972080,0 days 00:00:02.077422,2.3000000000000003,0.8167061347883531,119,11423811,l1,0.09697615720040252,COMPLETE
272,0.8711229970454866,2022-07-03 01:02:56.247639,2022-07-03 01:02:58.004447,0 days 00:00:01.756808,2.2,0.7723303053258052,80,30148045,l1,0.09592037471130815,COMPLETE
185,0.8711229970454866,2022-07-03 01:00:14.065018,2022-07-03 01:00:15.793818,0 days 00:00:01.728800,2.2,0.6693094879792959,72,29473144,l1,0.09623241844922405,COMPLETE
85,0.8711229970454866,2022-07-03 00:57:25.391917,2022-07-03 00:57:27.074766,0 days 00:00:01.682849,2.2,0.1891654730679794,95,13534611,l1,0.09543488370229494,COMPLETE
248,0.8711229970454866,2022-07-03 01:02:13.877696,2022-07-03 01:02:15.635005,0 days 00:00:01.757309,2.2,0.8427678458007882,72,29392121,l1,0.09388629755683589,COMPLETE
100,0.8711229970454866,2022-07-03 00:57:48.438422,2022-07-03 00:57:50.136933,0 days 00:00:01.698511,2.2,0.11007787961385979,196,21183458,l1,0.09698370058377903,COMPLETE
24,0.8711229970454866,2022-07-03 00:55:54.633398,2022-07-03 00:55:56.256309,0 days 00:00:01.622911,2.2,0.17374107479170475,233,8960765,l1,0.0922459752051007,COMPLETE
205,0.871120240812634,2022-07-03 01:00:50.169568,2022-07-03 01:00:51.888148,0 days 00:00:01.718580,2.1,0.766944880388086,64,25513710,l1,0.09825920723967815,COMPLETE
118,0.871120240812634,2022-07-03 00:58:19.991610,2022-07-03 00:58:21.695160,0 days 00:00:01.703550,2.1,0.13801945120197326,120,45722158,l1,0.09233877790095539,COMPLETE
145,0.871120240812634,2022-07-03 00:59:07.366612,2022-07-03 00:59:09.074384,0 days 00:00:01.707772,2.1,0.5233906479603516,91,10279175,l1,0.09799409151583123,COMPLETE
261,0.871120240812634,2022-07-03 01:02:37.354936,2022-07-03 01:02:39.093502,0 days 00:00:01.738566,2.1,0.5227471114576795,107,26353796,l1,0.09758382519390889,COMPLETE
132,0.871120240812634,2022-07-03 00:58:46.225872,2022-07-03 00:58:47.923849,0 days 00:00:01.697977,2.1,0.22627643274053758,73,13553568,l1,0.09805611379135265,COMPLETE
80,0.8711177039117396,2022-07-03 00:57:16.935626,2022-07-03 00:57:18.614517,0 days 00:00:01.678891,1.9000000000000001,0.24520300090463565,110,20611050,l1,0.08736756181659326,COMPLETE
15,0.8711156202581334,2022-07-03 00:55:40.829761,2022-07-03 00:55:42.464627,0 days 00:00:01.634866,3.8000000000000003,0.11023384417831357,215,33278613,l1,0.08320131249358077,COMPLETE
63,0.8711135876463248,2022-07-03 00:56:50.566065,2022-07-03 00:56:52.277442,0 days 00:00:01.711377,0.30000000000000004,0.10165344740961371,186,35253739,l1,0.09637233406591375,COMPLETE
99,0.8711075563081631,2022-07-03 00:57:46.746308,2022-07-03 00:57:48.438244,0 days 00:00:01.691936,2.4000000000000004,0.3462676645328199,67,19428215,l1,0.09459859045916426,COMPLETE
178,0.8711075563081631,2022-07-03 01:00:01.627991,2022-07-03 01:00:03.353730,0 days 00:00:01.725739,2.4000000000000004,0.5632068243173014,94,30943832,l1,0.09302653025089574,COMPLETE
264,0.8711075563081631,2022-07-03 01:02:42.952789,2022-07-03 01:02:44.711864,0 days 00:00:01.759075,2.4000000000000004,0.48474231662127,218,27255894,l1,0.0944210770576951,COMPLETE
111,0.8711075563081631,2022-07-03 00:58:08.422128,2022-07-03 00:58:10.123087,0 days 00:00:01.700959,2.4000000000000004,0.1625957624287997,50,11697887,l1,0.09534180507036923,COMPLETE
94,0.8711073369762046,2022-07-03 00:57:38.275762,2022-07-03 00:57:39.956235,0 days 00:00:01.680473,2.0,0.13640739312301062,132,17506998,l1,0.08914046676434528,COMPLETE
218,0.8711073369762046,2022-07-03 01:01:14.162689,2022-07-03 01:01:15.920649,0 days 00:00:01.757960,2.0,0.8265046611298945,66,28303531,l1,0.09109455179454519,COMPLETE
49,0.8711029284619772,2022-07-03 00:56:29.511494,2022-07-03 00:56:31.202514,0 days 00:00:01.691020,1.5000000000000002,0.06336140734777392,246,27407079,l1,0.0822759039096253,COMPLETE
70,0.8710883796358585,2022-07-03 00:57:01.273678,2022-07-03 00:57:02.959924,0 days 00:00:01.686246,4.3999999999999995,0.8640310887444087,337,16228439,l1,0.08821108222300145,COMPLETE
136,0.8710881457205293,2022-07-03 00:58:53.097042,2022-07-03 00:58:54.812020,0 days 00:00:01.714978,2.3000000000000003,0.12547110059226646,149,14560900,l1,0.09099663769100129,COMPLETE
142,0.8710881457205293,2022-07-03 00:59:02.200105,2022-07-03 00:59:03.937887,0 days 00:00:01.737782,2.3000000000000003,0.2711558096116048,120,18601322,l1,0.08861095521564509,COMPLETE
114,0.87108803605455,2022-07-03 00:58:14.270547,2022-07-03 00:58:15.928505,0 days 00:00:01.657958,2.2,0.09257023482890725,70,31616314,l1,0.09108508017342054,COMPLETE
21,0.8710852944050681,2022-07-03 00:55:49.625635,2022-07-03 00:55:51.265589,0 days 00:00:01.639954,2.8000000000000003,0.12398649908205749,306,2409665,l1,0.08155423288129016,COMPLETE
31,0.871078897319843,2022-07-03 00:56:03.887607,2022-07-03 00:56:05.584246,0 days 00:00:01.696639,3.1,0.6493193873439385,451,10310048,l1,0.07922437027757578,COMPLETE
12,0.8710774422046723,2022-07-03 00:55:37.056727,2022-07-03 00:55:38.678303,0 days 00:00:01.621576,0.2,0.01329514544433219,160,31397518,l1,0.09934879604730348,COMPLETE
10,0.8710774422046723,2022-07-03 00:55:33.568087,2022-07-03 00:55:35.300777,0 days 00:00:01.732690,0.2,0.02905093855409957,171,32777910,l1,0.09828578052095091,COMPLETE
50,0.8710648895319354,2022-07-03 00:56:31.202648,2022-07-03 00:56:32.877327,0 days 00:00:01.674679,3.6,0.3009723487066173,478,17410362,l1,0.07709389141844537,COMPLETE
274,0.8710634419991486,2022-07-03 01:02:58.583651,2022-07-03 01:03:00.360517,0 days 00:00:01.776866,2.4000000000000004,0.7902135472120129,64,28981588,l1,0.08965163602924987,COMPLETE
75,0.8710634419991486,2022-07-03 00:57:09.709282,2022-07-03 00:57:11.401752,0 days 00:00:01.692470,2.4000000000000004,0.09423840485154293,57,13349801,l1,0.09096526465741339,COMPLETE
188,0.8710634419991486,2022-07-03 01:00:19.265486,2022-07-03 01:00:20.997061,0 days 00:00:01.731575,2.4000000000000004,0.713653724480543,68,27085673,l1,0.09019284137179603,COMPLETE
735,0.8710456982762601,2022-07-03 01:22:15.081579,2022-07-03 01:22:17.039063,0 days 00:00:01.957484,4.7,0.1997452280559464,331,44909365,l1,0.07819614706149688,COMPLETE
327,0.8710432856247158,2022-07-03 01:04:40.730192,2022-07-03 01:04:42.573550,0 days 00:00:01.843358,0.7000000000000001,0.8665619270928839,87,29829163,l1,0.010254686711293419,COMPLETE
64,0.8710422767558462,2022-07-03 00:56:52.277605,2022-07-03 00:56:53.932635,0 days 00:00:01.655030,6.6,0.0027483768928124666,253,39290052,l1,0.0786573606324979,COMPLETE
40,0.8710385262374947,2022-07-03 00:56:16.543996,2022-07-03 00:56:18.438633,0 days 00:00:01.894637,8.4,0.7581290057240847,431,11639627,l1,0.07534183506032749,COMPLETE
69,0.8710270626421667,2022-07-03 00:56:59.581223,2022-07-03 00:57:01.273528,0 days 00:00:01.692305,3.2,0.49833791403005,143,12158326,l1,0.06957626604665676,COMPLETE
43,0.8710270626421667,2022-07-03 00:56:21.883627,2022-07-03 00:56:23.534836,0 days 00:00:01.651209,3.2,0.2523574779626916,392,9370993,l1,0.07345269483607096,COMPLETE
57,0.8710217549250491,2022-07-03 00:56:41.693578,2022-07-03 00:56:43.352018,0 days 00:00:01.658440,2.2,0.11380219999030733,310,7744242,l1,0.08148238700083603,COMPLETE
78,0.8710111686575551,2022-07-03 00:57:13.574851,2022-07-03 00:57:15.253061,0 days 00:00:01.678210,2.1,0.05014438605320448,88,22340504,l1,0.07981216346409152,COMPLETE
53,0.8710040330772167,2022-07-03 00:56:36.210316,2022-07-03 00:56:37.869713,0 days 00:00:01.659397,0.6,0.14981616661617211,425,10027705,l1,0.09683514830157139,COMPLETE
34,0.8709956255459377,2022-07-03 00:56:08.927130,2022-07-03 00:56:10.621669,0 days 00:00:01.694539,1.0,0.42773647583614305,409,11966652,l1,0.03715806341353804,COMPLETE
355,0.8709956255459377,2022-07-03 01:05:41.880617,2022-07-03 01:05:43.806782,0 days 00:00:01.926165,1.0,0.7742673647991336,60,5855218,l1,0.010771828439103293,COMPLETE
323,0.8709937466409191,2022-07-03 01:04:32.812513,2022-07-03 01:04:34.748775,0 days 00:00:01.936262,1.1,0.47346299140066256,125,5321005,l1,0.006450501885668728,COMPLETE
319,0.8709937466409191,2022-07-03 01:04:25.337683,2022-07-03 01:04:27.712508,0 days 00:00:02.374825,1.1,0.5546015765683289,94,7602277,l1,0.008330462748022127,COMPLETE
356,0.8709937466409191,2022-07-03 01:05:43.807156,2022-07-03 01:05:46.054036,0 days 00:00:02.246880,1.1,0.3439293721286884,72,4538353,l1,0.009025152641240985,COMPLETE
354,0.870985931189649,2022-07-03 01:05:39.998246,2022-07-03 01:05:41.880316,0 days 00:00:01.882070,0.8,0.3622634963615543,64,6590787,l1,0.01357802775816672,COMPLETE
331,0.8709799581849702,2022-07-03 01:04:48.662439,2022-07-03 01:04:50.668264,0 days 00:00:02.005825,1.2000000000000002,0.6969319544948506,95,33979062,l1,0.00571794902052533,COMPLETE
359,0.8709799581849702,2022-07-03 01:05:50.354486,2022-07-03 01:05:52.187996,0 days 00:00:01.833510,1.2000000000000002,0.34577292999745757,60,36853324,l1,0.017098983862309087,COMPLETE
59,0.8709799581849702,2022-07-03 00:56:43.826618,2022-07-03 00:56:45.545000,0 days 00:00:01.718382,1.2000000000000002,0.26987161548718497,278,36257163,l1,0.04048303270578081,COMPLETE
351,0.8709799581849702,2022-07-03 01:05:32.593574,2022-07-03 01:05:34.752586,0 days 00:00:02.159012,1.2000000000000002,0.44189266986727016,66,4697179,l1,0.005556252852147612,COMPLETE
