iteration,recall,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
805,0.8731716247139588,2022-06-13 23:37:57.126390,2022-06-13 23:37:57.940762,0 days 00:00:00.814372,0.25208023118195083,1916959,cyclic,0.0871542927106371,COMPLETE
965,0.8731350114416476,2022-06-13 23:40:20.393308,2022-06-13 23:40:21.261664,0 days 00:00:00.868356,0.254507874944024,1192279,cyclic,0.08762837417800576,COMPLETE
654,0.8730983981693364,2022-06-13 23:35:51.205455,2022-06-13 23:35:52.262936,0 days 00:00:01.057481,0.25641258228466746,2566974,cyclic,0.08914510902192259,COMPLETE
653,0.8730434782608696,2022-06-13 23:35:50.442393,2022-06-13 23:35:51.204919,0 days 00:00:00.762526,0.2634758085517184,2581885,cyclic,0.08975772436468936,COMPLETE
940,0.8730434782608696,2022-06-13 23:39:57.347835,2022-06-13 23:39:58.204139,0 days 00:00:00.856304,0.2646825902795483,1740735,cyclic,0.08561424622116262,COMPLETE
987,0.8730434782608696,2022-06-13 23:40:41.081396,2022-06-13 23:40:41.963338,0 days 00:00:00.881942,0.2632986582492301,387625,cyclic,0.0959085983361472,COMPLETE
651,0.8730434782608696,2022-06-13 23:35:48.922156,2022-06-13 23:35:49.679809,0 days 00:00:00.757653,0.2620976934741585,2733936,cyclic,0.09069866988228825,COMPLETE
826,0.8730251716247139,2022-06-13 23:38:15.430096,2022-06-13 23:38:16.250498,0 days 00:00:00.820402,0.25817297359682495,169687,cyclic,0.08313338957925998,COMPLETE
876,0.8730068649885584,2022-06-13 23:38:59.172970,2022-06-13 23:39:00.011976,0 days 00:00:00.839006,0.2698912615586492,928034,cyclic,0.08023690631166308,COMPLETE
923,0.8730068649885584,2022-06-13 23:39:41.995743,2022-06-13 23:39:42.854964,0 days 00:00:00.859221,0.25828148051769073,768456,cyclic,0.08835580010204591,COMPLETE
840,0.8730068649885584,2022-06-13 23:38:27.521409,2022-06-13 23:38:28.344572,0 days 00:00:00.823163,0.25823223289968317,716073,cyclic,0.09145795866201972,COMPLETE
970,0.8730068649885584,2022-06-13 23:40:24.824984,2022-06-13 23:40:25.704135,0 days 00:00:00.879151,0.2585731991204241,1364863,cyclic,0.08620355108222699,COMPLETE
815,0.8729885583524027,2022-06-13 23:38:05.790417,2022-06-13 23:38:06.613529,0 days 00:00:00.823112,0.2693227656315477,290823,cyclic,0.08515316723005714,COMPLETE
650,0.8729702517162471,2022-06-13 23:35:48.173021,2022-06-13 23:35:48.921653,0 days 00:00:00.748632,0.26021251759802844,2846006,cyclic,0.08982229795352235,COMPLETE
863,0.8729519450800916,2022-06-13 23:38:47.723569,2022-06-13 23:38:48.549769,0 days 00:00:00.826200,0.27052939716264396,1234694,cyclic,0.08739425326766904,COMPLETE
843,0.8729519450800916,2022-06-13 23:38:30.006100,2022-06-13 23:38:30.827664,0 days 00:00:00.821564,0.2728663148115245,1392742,cyclic,0.08946573827176012,COMPLETE
869,0.8729336384439359,2022-06-13 23:38:52.859169,2022-06-13 23:38:53.695803,0 days 00:00:00.836634,0.2804160894163109,783813,cyclic,0.08416140619757162,COMPLETE
856,0.8729336384439359,2022-06-13 23:38:41.477672,2022-06-13 23:38:42.320092,0 days 00:00:00.842420,0.2671584644535322,871692,cyclic,0.07973561723199916,COMPLETE
884,0.8729336384439359,2022-06-13 23:39:06.455137,2022-06-13 23:39:07.289066,0 days 00:00:00.833929,0.26683402100588394,755698,cyclic,0.09046118236078292,COMPLETE
887,0.8729336384439359,2022-06-13 23:39:09.054251,2022-06-13 23:39:09.888409,0 days 00:00:00.834158,0.27672083721250956,1356764,cyclic,0.08696911794822909,COMPLETE
914,0.8729336384439359,2022-06-13 23:39:33.420810,2022-06-13 23:39:34.284257,0 days 00:00:00.863447,0.2668449731304527,1537179,cyclic,0.09004640302603091,COMPLETE
786,0.8729336384439359,2022-06-13 23:37:40.555621,2022-06-13 23:37:41.372309,0 days 00:00:00.816688,0.27770698838807173,1061999,cyclic,0.08540863574417931,COMPLETE
831,0.8729336384439359,2022-06-13 23:38:19.596560,2022-06-13 23:38:20.426949,0 days 00:00:00.830389,0.2687659671631637,985965,cyclic,0.089655801743281,COMPLETE
898,0.8729336384439359,2022-06-13 23:39:18.975813,2022-06-13 23:39:19.834981,0 days 00:00:00.859168,0.26698912046697865,1632295,cyclic,0.0897565064653364,COMPLETE
652,0.8729336384439359,2022-06-13 23:35:49.680395,2022-06-13 23:35:50.441847,0 days 00:00:00.761452,0.26695218625778366,2669767,cyclic,0.08986765937181733,COMPLETE
958,0.8729153318077804,2022-06-13 23:40:13.875692,2022-06-13 23:40:14.748187,0 days 00:00:00.872495,0.27783372626171304,146968,cyclic,0.07945521921912921,COMPLETE
771,0.8728970251716247,2022-06-13 23:37:27.746476,2022-06-13 23:37:28.558166,0 days 00:00:00.811690,0.28235750043897456,951732,cyclic,0.08436082446518905,COMPLETE
982,0.8728970251716247,2022-06-13 23:40:36.281833,2022-06-13 23:40:37.447362,0 days 00:00:01.165529,0.27488018968740113,994554,cyclic,0.08698778354435015,COMPLETE
932,0.8728970251716247,2022-06-13 23:39:49.864162,2022-06-13 23:39:50.728658,0 days 00:00:00.864496,0.27428308668641344,338149,cyclic,0.09195794813542305,COMPLETE
907,0.8728787185354691,2022-06-13 23:39:27.025806,2022-06-13 23:39:27.871382,0 days 00:00:00.845576,0.2820977900974282,260637,cyclic,0.08519295927858916,COMPLETE
974,0.8728787185354691,2022-06-13 23:40:28.700127,2022-06-13 23:40:29.577350,0 days 00:00:00.877223,0.28288903919700137,729022,cyclic,0.0781735525084308,COMPLETE
927,0.8728237986270023,2022-06-13 23:39:45.532507,2022-06-13 23:39:46.407363,0 days 00:00:00.874856,0.28479358730810306,1541849,cyclic,0.08790343286382063,COMPLETE
757,0.8728054919908467,2022-06-13 23:37:15.841335,2022-06-13 23:37:16.640769,0 days 00:00:00.799434,0.28519361468433463,1017033,cyclic,0.08662347234953112,COMPLETE
780,0.8728054919908467,2022-06-13 23:37:35.629618,2022-06-13 23:37:36.416402,0 days 00:00:00.786784,0.2852276974463945,1320770,cyclic,0.0889048729542105,COMPLETE
951,0.8727871853546911,2022-06-13 23:40:07.314964,2022-06-13 23:40:08.176030,0 days 00:00:00.861066,0.28821558632554917,465721,cyclic,0.09331335654350806,COMPLETE
796,0.8727871853546911,2022-06-13 23:37:49.403721,2022-06-13 23:37:50.222110,0 days 00:00:00.818389,0.28547684382667204,1842644,cyclic,0.08484467470143023,COMPLETE
809,0.8727688787185355,2022-06-13 23:38:00.526706,2022-06-13 23:38:01.364050,0 days 00:00:00.837344,0.2887144644706141,1589755,cyclic,0.0884218087032996,COMPLETE
847,0.8727688787185355,2022-06-13 23:38:33.417174,2022-06-13 23:38:34.532629,0 days 00:00:01.115455,0.2899649655476515,646057,cyclic,0.08580131766753264,COMPLETE
767,0.8727688787185355,2022-06-13 23:37:24.448988,2022-06-13 23:37:25.245158,0 days 00:00:00.796170,0.2893521967806321,700668,cyclic,0.08572676197749103,COMPLETE
775,0.8727688787185355,2022-06-13 23:37:31.056029,2022-06-13 23:37:31.859489,0 days 00:00:00.803460,0.2891145629461614,644202,cyclic,0.08636562157430422,COMPLETE
