iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
48,0.733272311,18:42.7,21:37.0,0 days 00:02:54.318475,29,488,92,9,292,609,COMPLETE
6,0.733235698,38:30.0,40:41.5,0 days 00:02:11.560734,29,411,69,17,288,464,COMPLETE
98,0.733162471,16:46.3,18:57.1,0 days 00:02:10.792969,35,395,94,8,338,460,COMPLETE
85,0.733125858,46:13.9,48:27.5,0 days 00:02:13.594468,40,474,88,8,316,465,COMPLETE
128,0.733107551,25:40.5,28:50.0,0 days 00:03:09.515201,39,486,90,12,354,658,COMPLETE
158,0.732832952,32:23.7,34:28.0,0 days 00:02:04.357042,36,472,93,11,361,433,COMPLETE
100,0.732704805,21:03.8,23:27.2,0 days 00:02:23.443349,38,374,96,9,320,508,COMPLETE
27,0.732613272,27:23.2,29:27.6,0 days 00:02:04.471411,39,459,65,11,348,434,COMPLETE
273,0.73180778,07:54.0,10:15.4,0 days 00:02:21.440498,24,415,97,15,312,498,COMPLETE
138,0.73180778,48:53.4,51:02.1,0 days 00:02:08.710735,33,468,99,13,364,448,COMPLETE
15,0.731514874,59:32.9,01:44.0,0 days 00:02:11.092808,37,431,82,16,326,460,COMPLETE
7,0.731478261,40:41.5,43:06.3,0 days 00:02:24.822033,22,445,54,6,281,514,COMPLETE
237,0.731423341,40:55.0,43:13.6,0 days 00:02:18.634264,25,360,98,15,311,494,COMPLETE
66,0.731368421,01:16.0,03:40.6,0 days 00:02:24.641461,29,468,37,15,316,507,COMPLETE
50,0.731350114,24:14.8,26:27.1,0 days 00:02:12.262750,25,401,98,10,318,468,COMPLETE
28,0.730141876,29:27.6,32:10.3,0 days 00:02:42.619615,40,406,86,13,328,573,COMPLETE
147,0.729977117,07:49.8,09:56.8,0 days 00:02:07.017802,22,344,96,13,375,453,COMPLETE
29,0.72995881,32:10.3,34:29.1,0 days 00:02:18.846747,38,353,77,12,368,494,COMPLETE
9,0.728970252,45:35.4,48:31.2,0 days 00:02:55.873936,29,388,93,3,294,624,COMPLETE
163,0.728640732,44:04.7,46:11.8,0 days 00:02:07.107937,23,322,99,6,299,458,COMPLETE
259,0.728512586,34:25.4,36:49.3,0 days 00:02:23.926476,24,387,100,17,319,509,COMPLETE
18,0.728494279,06:52.8,09:00.3,0 days 00:02:07.509593,27,378,99,4,304,453,COMPLETE
57,0.728091533,40:28.1,42:35.3,0 days 00:02:07.249813,22,447,50,16,307,447,COMPLETE
38,0.728,52:39.4,55:28.5,0 days 00:02:49.100705,35,421,87,12,335,593,COMPLETE
37,0.72783524,50:33.9,52:39.4,0 days 00:02:05.420600,38,368,66,17,365,445,COMPLETE
46,0.727707094,13:38.4,15:57.3,0 days 00:02:18.858014,27,304,80,11,301,504,COMPLETE
2,0.727231121,26:47.4,29:28.3,0 days 00:02:40.935743,33,340,73,10,428,573,COMPLETE
5,0.727139588,35:12.4,38:30.0,0 days 00:03:17.582332,23,411,45,18,400,700,COMPLETE
77,0.726114416,27:20.3,29:31.1,0 days 00:02:10.738286,39,336,68,9,335,467,COMPLETE
0,0.72402746,21:10.7,23:56.5,0 days 00:02:45.778063,22,337,57,14,271,607,COMPLETE
14,0.723533181,57:13.1,59:32.9,0 days 00:02:19.785537,36,280,83,12,370,507,COMPLETE
4,0.723075515,32:12.6,35:12.4,0 days 00:02:59.736537,30,316,61,9,338,648,COMPLETE
127,0.722910755,23:28.3,25:40.5,0 days 00:02:12.179690,21,292,70,14,335,478,COMPLETE
296,0.722215103,02:54.0,05:10.2,0 days 00:02:16.286108,24,280,100,15,312,497,COMPLETE
