iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
162,0.9636585906647505,2022-06-10 03:32:14.073657,2022-06-10 03:35:18.887848,0 days 00:03:04.814191,41.0,488.0,132.0,30.0,454.0,637.0,COMPLETE
189,0.9636529918587212,2022-06-10 04:57:19.074969,2022-06-10 05:00:30.528664,0 days 00:03:11.453695,44.0,484.0,136.0,30.0,459.0,649.0,COMPLETE
124,0.9636429658444697,2022-06-10 01:48:13.123882,2022-06-10 01:50:50.747850,0 days 00:02:37.623968,43.0,494.0,141.0,28.0,451.0,533.0,COMPLETE
216,0.9636395001473864,2022-06-10 06:19:12.848183,2022-06-10 06:22:22.826628,0 days 00:03:09.978445,46.0,483.0,144.0,5.0,486.0,651.0,COMPLETE
210,0.9636350448196982,2022-06-10 06:01:57.850055,2022-06-10 06:04:43.570893,0 days 00:02:45.720838,43.0,500.0,147.0,28.0,512.0,570.0,COMPLETE
205,0.9636304908363255,2022-06-10 05:47:08.203846,2022-06-10 05:50:03.830972,0 days 00:02:55.627126,16.0,500.0,138.0,28.0,502.0,598.0,COMPLETE
279,0.9636255625249919,2022-06-10 16:15:42.351253,2022-06-10 16:18:52.898142,0 days 00:03:10.546889,43.0,500.0,145.0,25.0,436.0,655.0,COMPLETE
140,0.9636137291963275,2022-06-10 02:31:00.162400,2022-06-10 02:34:03.177280,0 days 00:03:03.014880,46.0,494.0,148.0,27.0,473.0,617.0,COMPLETE
106,0.9636125512309287,2022-06-10 01:09:53.446462,2022-06-10 01:11:54.651865,0 days 00:02:01.205403,39.0,500.0,131.0,29.0,432.0,421.0,COMPLETE
174,0.9636031665180242,2022-06-10 04:09:19.094195,2022-06-10 04:12:33.015079,0 days 00:03:13.920884,44.0,483.0,136.0,28.0,478.0,665.0,COMPLETE
115,0.9635950234982581,2022-06-10 01:27:20.908411,2022-06-10 01:29:33.071265,0 days 00:02:12.162854,42.0,500.0,143.0,29.0,433.0,447.0,COMPLETE
263,0.9635792782158724,2022-06-10 15:23:38.456356,2022-06-10 15:26:53.018390,0 days 00:03:14.562034,39.0,492.0,146.0,26.0,464.0,674.0,COMPLETE
32,0.9635781215029758,2022-06-09 22:41:47.302242,2022-06-09 22:43:37.603739,0 days 00:01:50.301497,27.0,487.0,117.0,29.0,389.0,377.0,COMPLETE
146,0.9635722141850829,2022-06-10 02:48:10.582515,2022-06-10 02:51:17.816969,0 days 00:03:07.234454,45.0,485.0,143.0,26.0,458.0,644.0,COMPLETE
190,0.9635721447395782,2022-06-10 05:00:30.528902,2022-06-10 05:03:35.877144,0 days 00:03:05.348242,41.0,491.0,139.0,29.0,295.0,634.0,COMPLETE
217,0.9635618806293448,2022-06-10 06:22:22.826876,2022-06-10 06:25:19.692006,0 days 00:02:56.865130,42.0,494.0,140.0,27.0,467.0,597.0,COMPLETE
288,0.9635615788470803,2022-06-10 16:44:16.305463,2022-06-10 16:47:27.653571,0 days 00:03:11.348108,41.0,486.0,143.0,23.0,440.0,666.0,COMPLETE
246,0.9635611406216995,2022-06-10 14:27:52.407288,2022-06-10 14:31:05.325051,0 days 00:03:12.917763,42.0,495.0,142.0,26.0,443.0,654.0,COMPLETE
148,0.9635592403158032,2022-06-10 02:54:00.282850,2022-06-10 02:57:12.722284,0 days 00:03:12.439434,46.0,494.0,149.0,30.0,448.0,668.0,COMPLETE
72,0.9635562954699682,2022-06-10 00:00:01.044419,2022-06-10 00:02:05.276298,0 days 00:02:04.231879,28.0,489.0,76.0,13.0,462.0,428.0,COMPLETE
260,0.9635492557861752,2022-06-10 15:13:40.309259,2022-06-10 15:16:59.792319,0 days 00:03:19.483060,38.0,500.0,148.0,25.0,472.0,689.0,COMPLETE
139,0.9635391534423852,2022-06-10 02:27:54.871122,2022-06-10 02:31:00.162208,0 days 00:03:05.291086,44.0,500.0,145.0,25.0,439.0,627.0,COMPLETE
192,0.9635370954541793,2022-06-10 05:06:47.950640,2022-06-10 05:10:08.401903,0 days 00:03:20.451263,44.0,495.0,132.0,30.0,447.0,679.0,COMPLETE
221,0.9635354010488715,2022-06-10 06:34:31.405838,2022-06-10 06:37:32.075482,0 days 00:03:00.669644,43.0,500.0,136.0,28.0,489.0,607.0,COMPLETE
188,0.9635244895855883,2022-06-10 04:54:06.882709,2022-06-10 04:57:19.074679,0 days 00:03:12.191970,45.0,500.0,143.0,29.0,466.0,659.0,COMPLETE
226,0.9635067507904448,2022-06-10 13:31:29.981225,2022-06-10 13:34:35.483708,0 days 00:03:05.502483,44.0,500.0,138.0,28.0,460.0,636.0,COMPLETE
211,0.9635002680959779,2022-06-10 06:04:43.571134,2022-06-10 06:07:33.412390,0 days 00:02:49.841256,42.0,483.0,137.0,28.0,476.0,582.0,COMPLETE
295,0.9634988119975215,2022-06-10 17:05:08.963835,2022-06-10 17:08:19.597448,0 days 00:03:10.633613,42.0,500.0,144.0,25.0,427.0,646.0,COMPLETE
202,0.9634900477004964,2022-06-10 05:38:08.931557,2022-06-10 05:41:14.252233,0 days 00:03:05.320676,47.0,495.0,142.0,29.0,465.0,625.0,COMPLETE
278,0.963488758994654,2022-06-10 16:12:37.654621,2022-06-10 16:15:42.351006,0 days 00:03:04.696385,44.0,483.0,145.0,26.0,448.0,642.0,COMPLETE
255,0.9634874061640402,2022-06-10 14:56:50.339371,2022-06-10 15:00:07.543276,0 days 00:03:17.203905,40.0,500.0,150.0,26.0,470.0,675.0,COMPLETE
208,0.9634817793598904,2022-06-10 05:55:54.625956,2022-06-10 05:58:54.445937,0 days 00:02:59.819981,44.0,496.0,141.0,27.0,486.0,614.0,COMPLETE
145,0.963480836023804,2022-06-10 02:45:10.729540,2022-06-10 02:48:10.582312,0 days 00:02:59.852772,44.0,500.0,146.0,29.0,492.0,613.0,COMPLETE
104,0.9634786271175654,2022-06-10 01:05:56.505504,2022-06-10 01:07:56.320383,0 days 00:01:59.814879,40.0,490.0,130.0,30.0,411.0,408.0,COMPLETE
297,0.9634746991485463,2022-06-10 17:11:29.511211,2022-06-10 17:14:48.413965,0 days 00:03:18.902754,42.0,500.0,148.0,18.0,438.0,684.0,COMPLETE
175,0.9634700041486849,2022-06-10 04:12:33.015321,2022-06-10 04:15:59.139948,0 days 00:03:26.124627,46.0,495.0,150.0,30.0,461.0,695.0,COMPLETE
122,0.96346350570673,2022-06-10 01:43:22.827393,2022-06-10 01:45:40.860709,0 days 00:02:18.033316,42.0,495.0,140.0,29.0,452.0,474.0,COMPLETE
234,0.9634582529034179,2022-06-10 13:54:55.883726,2022-06-10 13:57:40.206669,0 days 00:02:44.322943,18.0,500.0,140.0,27.0,484.0,560.0,COMPLETE
51,0.9634545899245837,2022-06-09 23:18:44.641273,2022-06-09 23:20:51.547537,0 days 00:02:06.906264,30.0,492.0,128.0,29.0,418.0,438.0,COMPLETE
69,0.9634538267946999,2022-06-09 23:53:49.482878,2022-06-09 23:55:46.750173,0 days 00:01:57.267295,24.0,491.0,93.0,13.0,460.0,403.0,COMPLETE
241,0.9634517617440861,2022-06-10 14:12:02.658878,2022-06-10 14:15:04.720672,0 days 00:03:02.061794,45.0,500.0,144.0,28.0,448.0,631.0,COMPLETE
264,0.9634448609780292,2022-06-10 15:26:53.018656,2022-06-10 15:30:14.801627,0 days 00:03:21.782971,40.0,494.0,147.0,25.0,454.0,693.0,COMPLETE
171,0.9634376261063724,2022-06-10 03:59:57.803486,2022-06-10 04:03:03.515238,0 days 00:03:05.711752,45.0,494.0,139.0,27.0,458.0,638.0,COMPLETE
193,0.9634375448472886,2022-06-10 05:10:08.402123,2022-06-10 05:13:16.964503,0 days 00:03:08.562380,36.0,483.0,142.0,29.0,471.0,638.0,COMPLETE
99,0.9634355748162258,2022-06-10 00:55:21.260688,2022-06-10 00:57:36.253734,0 days 00:02:14.993046,22.0,486.0,147.0,11.0,410.0,467.0,COMPLETE
183,0.9634344653712297,2022-06-10 04:37:47.946899,2022-06-10 04:40:58.240813,0 days 00:03:10.293914,45.0,495.0,140.0,26.0,496.0,657.0,COMPLETE
236,0.9634340434826416,2022-06-10 14:00:46.209945,2022-06-10 14:03:38.688048,0 days 00:02:52.478103,17.0,492.0,143.0,27.0,458.0,591.0,COMPLETE
178,0.9634327730792994,2022-06-10 04:22:08.050303,2022-06-10 04:25:29.515397,0 days 00:03:21.465094,43.0,477.0,138.0,29.0,453.0,684.0,COMPLETE
172,0.9634312391424028,2022-06-10 04:03:03.515469,2022-06-10 04:06:14.674031,0 days 00:03:11.158562,44.0,490.0,145.0,28.0,468.0,656.0,COMPLETE
252,0.9634312350243553,2022-06-10 14:47:02.833071,2022-06-10 14:50:15.342721,0 days 00:03:12.509650,41.0,491.0,148.0,25.0,458.0,661.0,COMPLETE
112,0.963422870334151,2022-06-10 01:21:51.963018,2022-06-10 01:23:46.773171,0 days 00:01:54.810153,40.0,482.0,136.0,28.0,399.0,392.0,COMPLETE
120,0.9633990116915131,2022-06-10 01:38:39.959725,2022-06-10 01:41:02.800568,0 days 00:02:22.840843,46.0,493.0,139.0,30.0,444.0,491.0,COMPLETE
228,0.9633948486398649,2022-06-10 13:37:28.823000,2022-06-10 13:39:54.735074,0 days 00:02:25.912074,42.0,476.0,146.0,26.0,471.0,493.0,COMPLETE
45,0.9633853023797156,2022-06-09 23:08:11.508885,2022-06-09 23:10:05.071884,0 days 00:01:53.562999,38.0,475.0,128.0,15.0,385.0,390.0,COMPLETE
286,0.9633829052670704,2022-06-10 16:38:02.611837,2022-06-10 16:41:10.043495,0 days 00:03:07.431658,44.0,478.0,150.0,25.0,429.0,639.0,COMPLETE
299,0.9633609351674988,2022-06-10 17:18:03.140356,2022-06-10 17:21:13.243209,0 days 00:03:10.102853,41.0,500.0,148.0,20.0,430.0,656.0,COMPLETE
55,0.9633571081222548,2022-06-09 23:27:02.313994,2022-06-09 23:29:00.578043,0 days 00:01:58.264049,21.0,500.0,146.0,29.0,390.0,409.0,COMPLETE
206,0.9633570206274863,2022-06-10 05:50:03.831231,2022-06-10 05:53:01.184035,0 days 00:02:57.352804,43.0,494.0,146.0,26.0,492.0,605.0,COMPLETE
269,0.9633536942898139,2022-06-10 15:43:38.398686,2022-06-10 15:46:46.177027,0 days 00:03:07.778341,41.0,495.0,145.0,27.0,480.0,648.0,COMPLETE
268,0.9633529341279176,2022-06-10 15:40:20.337853,2022-06-10 15:43:38.398420,0 days 00:03:18.060567,43.0,489.0,144.0,25.0,449.0,671.0,COMPLETE
