iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
240,0.9108283752860412,2022-06-12 08:21:00.858686,2022-06-12 08:23:23.145573,0 days 00:02:22.286887,48,490,145,17,510,485,COMPLETE
89,0.9108283752860412,2022-06-12 02:23:07.022813,2022-06-12 02:25:37.054630,0 days 00:02:30.031817,35,495,121,18,647,490,COMPLETE
78,0.9108283752860412,2022-06-12 01:57:09.984272,2022-06-12 01:59:41.409960,0 days 00:02:31.425688,35,472,101,18,607,500,COMPLETE
142,0.9108283752860412,2022-06-12 04:21:01.502617,2022-06-12 04:23:31.588798,0 days 00:02:30.086181,46,481,103,20,613,495,COMPLETE
49,0.9108100686498856,2022-06-12 00:49:07.913089,2022-06-12 00:51:32.432240,0 days 00:02:24.519151,37,468,118,17,615,477,COMPLETE
193,0.9108100686498856,2022-06-12 06:24:45.594030,2022-06-12 06:27:11.377243,0 days 00:02:25.783213,32,487,104,17,537,487,COMPLETE
75,0.9108100686498856,2022-06-12 01:49:57.881943,2022-06-12 01:52:27.207216,0 days 00:02:29.325273,45,476,85,17,619,493,COMPLETE
296,0.91079176201373,2022-06-12 10:36:54.744533,2022-06-12 10:39:18.465162,0 days 00:02:23.720629,49,491,101,19,648,483,COMPLETE
190,0.91079176201373,2022-06-12 06:17:14.556114,2022-06-12 06:19:42.361789,0 days 00:02:27.805675,49,479,116,18,698,491,COMPLETE
208,0.91079176201373,2022-06-12 07:01:44.169937,2022-06-12 07:04:15.849706,0 days 00:02:31.679769,48,492,108,18,655,496,COMPLETE
169,0.91079176201373,2022-06-12 05:27:01.219154,2022-06-12 05:29:24.956446,0 days 00:02:23.737292,50,494,109,15,680,483,COMPLETE
160,0.9107734553775744,2022-06-12 05:04:36.909494,2022-06-12 05:07:03.463034,0 days 00:02:26.553540,49,493,110,15,657,479,COMPLETE
136,0.9107551487414187,2022-06-12 04:07:37.243366,2022-06-12 04:09:12.561328,0 days 00:01:35.317962,37,500,105,19,616,320,COMPLETE
182,0.9107368421052632,2022-06-12 05:57:19.984868,2022-06-12 05:59:49.939966,0 days 00:02:29.955098,49,488,109,16,699,490,COMPLETE
170,0.9107368421052632,2022-06-12 05:29:24.956688,2022-06-12 05:31:56.625821,0 days 00:02:31.669133,48,491,107,16,691,496,COMPLETE
102,0.9107368421052632,2022-06-12 02:53:38.049873,2022-06-12 02:55:58.822751,0 days 00:02:20.772878,33,477,95,19,640,477,COMPLETE
37,0.9107185354691075,2022-06-12 00:21:00.888112,2022-06-12 00:23:24.930313,0 days 00:02:24.042201,37,436,120,18,531,485,COMPLETE
97,0.9107185354691075,2022-06-12 02:42:31.719326,2022-06-12 02:45:00.154700,0 days 00:02:28.435374,29,487,103,20,613,489,COMPLETE
166,0.9107185354691075,2022-06-12 05:19:30.738503,2022-06-12 05:22:02.067525,0 days 00:02:31.329022,49,490,107,16,691,495,COMPLETE
70,0.910700228832952,2022-06-12 01:37:52.897530,2022-06-12 01:40:20.086567,0 days 00:02:27.189037,34,485,150,15,575,485,COMPLETE
72,0.910700228832952,2022-06-12 01:42:43.399831,2022-06-12 01:45:12.877130,0 days 00:02:29.477299,49,465,88,17,643,492,COMPLETE
42,0.910700228832952,2022-06-12 00:32:26.545889,2022-06-12 00:34:47.121673,0 days 00:02:20.575784,35,480,105,17,541,469,COMPLETE
28,0.9106819221967963,2022-06-12 00:00:24.882794,2022-06-12 00:02:48.835483,0 days 00:02:23.952689,37,497,110,17,487,484,COMPLETE
275,0.9106819221967963,2022-06-12 09:46:34.872799,2022-06-12 09:49:02.216401,0 days 00:02:27.343602,28,495,104,19,613,485,COMPLETE
58,0.9106819221967963,2022-06-12 01:09:39.417079,2022-06-12 01:11:17.018641,0 days 00:01:37.601562,31,459,95,7,656,328,COMPLETE
174,0.9106819221967963,2022-06-12 05:39:26.488576,2022-06-12 05:41:53.132766,0 days 00:02:26.644190,49,482,101,15,670,488,COMPLETE
90,0.9106819221967963,2022-06-12 02:25:37.054799,2022-06-12 02:27:57.635002,0 days 00:02:20.580203,36,485,108,19,569,466,COMPLETE
94,0.9106819221967963,2022-06-12 02:35:25.561788,2022-06-12 02:37:50.161465,0 days 00:02:24.599677,31,462,97,19,598,487,COMPLETE
154,0.9106819221967963,2022-06-12 04:50:47.078075,2022-06-12 04:53:16.325852,0 days 00:02:29.247777,48,493,107,17,661,488,COMPLETE
115,0.9106819221967963,2022-06-12 03:20:31.948242,2022-06-12 03:22:57.087813,0 days 00:02:25.139571,37,467,112,5,592,494,COMPLETE
288,0.9106636155606407,2022-06-12 10:17:51.148871,2022-06-12 10:20:13.330232,0 days 00:02:22.181361,27,495,97,19,611,469,COMPLETE
14,0.9106636155606407,2022-06-11 23:32:13.599964,2022-06-11 23:34:12.580946,0 days 00:01:58.980982,35,473,91,14,584,405,COMPLETE
224,0.9106636155606407,2022-06-12 07:41:17.846110,2022-06-12 07:43:42.151757,0 days 00:02:24.305647,26,484,106,18,698,479,COMPLETE
117,0.9106636155606407,2022-06-12 03:24:37.741920,2022-06-12 03:25:57.886389,0 days 00:01:20.144469,35,495,104,19,615,261,COMPLETE
119,0.9106453089244851,2022-06-12 03:28:26.419229,2022-06-12 03:30:25.123534,0 days 00:01:58.704305,31,460,108,18,557,396,COMPLETE
8,0.9106270022883295,2022-06-11 23:21:29.070943,2022-06-11 23:23:04.076237,0 days 00:01:35.005294,28,423,91,13,681,312,COMPLETE
45,0.9106270022883295,2022-06-12 00:39:38.933668,2022-06-12 00:41:52.547773,0 days 00:02:13.614105,30,445,100,19,507,452,COMPLETE
188,0.910608695652174,2022-06-12 06:12:20.960822,2022-06-12 06:14:46.495974,0 days 00:02:25.535152,49,484,101,17,688,489,COMPLETE
61,0.9105903890160183,2022-06-12 01:15:56.878191,2022-06-12 01:18:20.247296,0 days 00:02:23.369105,44,491,112,20,596,481,COMPLETE
290,0.9105903890160183,2022-06-12 10:22:41.797404,2022-06-12 10:24:58.664802,0 days 00:02:16.867398,39,496,100,18,657,447,COMPLETE
266,0.9105903890160183,2022-06-12 09:24:31.737555,2022-06-12 09:27:00.891557,0 days 00:02:29.154002,48,494,104,17,517,500,COMPLETE
36,0.9105720823798626,2022-06-12 00:18:43.101804,2022-06-12 00:21:00.887987,0 days 00:02:17.786183,35,458,107,19,476,474,COMPLETE
145,0.9105537757437071,2022-06-12 04:28:23.396777,2022-06-12 04:30:52.821541,0 days 00:02:29.424764,36,474,114,18,633,491,COMPLETE
34,0.9105537757437071,2022-06-12 00:14:20.676415,2022-06-12 00:16:27.830784,0 days 00:02:07.154369,38,462,131,15,498,435,COMPLETE
178,0.9105537757437071,2022-06-12 05:48:40.298780,2022-06-12 05:51:10.672809,0 days 00:02:30.374029,50,496,114,17,545,500,COMPLETE
205,0.9105537757437071,2022-06-12 06:54:21.981473,2022-06-12 06:56:46.118032,0 days 00:02:24.136559,49,488,112,16,465,487,COMPLETE
125,0.9105354691075515,2022-06-12 03:41:39.200688,2022-06-12 03:44:05.072492,0 days 00:02:25.871804,35,496,96,19,603,480,COMPLETE
297,0.9105354691075515,2022-06-12 10:39:18.465487,2022-06-12 10:41:42.872532,0 days 00:02:24.407045,26,482,105,19,486,495,COMPLETE
157,0.9105171624713959,2022-06-12 04:58:17.600315,2022-06-12 04:59:40.240494,0 days 00:01:22.640179,50,489,111,18,686,272,COMPLETE
74,0.9105171624713959,2022-06-12 01:47:37.386624,2022-06-12 01:49:57.881793,0 days 00:02:20.495169,46,454,103,19,550,477,COMPLETE
206,0.9104805491990847,2022-06-12 06:56:46.118294,2022-06-12 06:59:16.937809,0 days 00:02:30.819515,50,494,108,19,691,493,COMPLETE
231,0.9104805491990847,2022-06-12 07:58:26.889690,2022-06-12 08:00:59.764752,0 days 00:02:32.875062,47,492,106,17,691,500,COMPLETE
21,0.9104622425629291,2022-06-11 23:44:52.247536,2022-06-11 23:46:41.788758,0 days 00:01:49.541222,25,470,97,12,581,363,COMPLETE
101,0.9104439359267734,2022-06-12 02:51:41.849773,2022-06-12 02:53:38.049678,0 days 00:01:56.199905,36,500,99,19,621,382,COMPLETE
293,0.9104256292906179,2022-06-12 10:29:45.752656,2022-06-12 10:32:07.660851,0 days 00:02:21.908195,49,418,95,18,610,481,COMPLETE
295,0.9104073226544622,2022-06-12 10:34:33.829646,2022-06-12 10:36:54.744213,0 days 00:02:20.914567,42,500,104,18,580,473,COMPLETE
17,0.9103890160183067,2022-06-11 23:37:40.432429,2022-06-11 23:39:26.979537,0 days 00:01:46.547108,25,474,94,12,577,352,COMPLETE
29,0.9103890160183067,2022-06-12 00:02:48.835595,2022-06-12 00:04:53.963605,0 days 00:02:05.128010,30,451,126,18,524,427,COMPLETE
111,0.910370709382151,2022-06-12 03:13:24.432074,2022-06-12 03:14:49.677270,0 days 00:01:25.245196,36,471,98,8,543,282,COMPLETE
140,0.910370709382151,2022-06-12 04:16:18.590576,2022-06-12 04:18:37.767347,0 days 00:02:19.176771,48,456,109,20,600,474,COMPLETE
20,0.9103524027459954,2022-06-11 23:43:20.852647,2022-06-11 23:44:52.247401,0 days 00:01:31.394754,25,462,88,13,700,303,COMPLETE
60,0.9103340961098398,2022-06-12 01:13:33.578369,2022-06-12 01:15:56.878044,0 days 00:02:23.299675,34,453,98,14,633,473,COMPLETE
62,0.9103340961098398,2022-06-12 01:18:20.247437,2022-06-12 01:20:48.021942,0 days 00:02:27.774505,36,441,91,20,577,492,COMPLETE
127,0.9103340961098398,2022-06-12 03:46:31.523865,2022-06-12 03:48:39.885372,0 days 00:02:08.361507,48,478,110,19,594,431,COMPLETE
47,0.9103340961098398,2022-06-12 00:44:21.250378,2022-06-12 00:46:48.090931,0 days 00:02:26.840553,40,459,106,18,600,500,COMPLETE
40,0.9103340961098398,2022-06-12 00:27:52.798358,2022-06-12 00:29:57.564104,0 days 00:02:04.765746,43,489,128,18,467,421,COMPLETE
44,0.9103340961098398,2022-06-12 00:37:10.615838,2022-06-12 00:39:38.933541,0 days 00:02:28.317703,32,499,115,20,567,490,COMPLETE
15,0.9102974828375286,2022-06-11 23:34:12.581060,2022-06-11 23:36:14.638512,0 days 00:02:02.057452,34,498,89,14,587,403,COMPLETE
132,0.910279176201373,2022-06-12 03:58:24.744366,2022-06-12 04:00:47.628409,0 days 00:02:22.884043,46,465,102,20,628,478,COMPLETE
9,0.910279176201373,2022-06-11 23:23:04.076344,2022-06-11 23:25:22.962546,0 days 00:02:18.886202,41,452,109,8,643,458,COMPLETE
79,0.9102608695652173,2022-06-12 01:59:41.410113,2022-06-12 02:01:55.739658,0 days 00:02:14.329545,38,466,106,11,637,442,COMPLETE
114,0.9102425629290618,2022-06-12 03:18:45.897901,2022-06-12 03:20:31.948036,0 days 00:01:46.050135,38,488,109,20,506,362,COMPLETE
12,0.9102242562929062,2022-06-11 23:28:34.510313,2022-06-11 23:30:28.618232,0 days 00:01:54.107919,39,445,97,8,616,389,COMPLETE
33,0.9101693363844393,2022-06-12 00:12:02.492580,2022-06-12 00:14:20.676287,0 days 00:02:18.183707,34,435,102,17,436,479,COMPLETE
68,0.9101510297482838,2022-06-12 01:33:07.390535,2022-06-12 01:35:25.973309,0 days 00:02:18.582774,50,500,111,18,674,460,COMPLETE
11,0.9101510297482838,2022-06-11 23:27:17.802103,2022-06-11 23:28:34.510186,0 days 00:01:16.708083,39,497,103,5,638,254,COMPLETE
116,0.9101327231121281,2022-06-12 03:22:57.088000,2022-06-12 03:24:37.741737,0 days 00:01:40.653737,34,407,102,11,573,335,COMPLETE
13,0.9101327231121281,2022-06-11 23:30:28.618336,2022-06-11 23:32:13.599858,0 days 00:01:44.981522,50,396,118,14,641,347,COMPLETE
31,0.9101144164759726,2022-06-12 00:07:16.446052,2022-06-12 00:09:38.675119,0 days 00:02:22.229067,39,482,132,20,499,478,COMPLETE
144,0.9101144164759726,2022-06-12 04:25:57.780800,2022-06-12 04:28:23.396564,0 days 00:02:25.615764,39,450,101,20,603,482,COMPLETE
57,0.9100961098398169,2022-06-12 01:07:17.415750,2022-06-12 01:09:39.416923,0 days 00:02:22.001173,36,479,85,18,625,468,COMPLETE
92,0.9100961098398169,2022-06-12 02:30:23.102871,2022-06-12 02:32:53.618375,0 days 00:02:30.515504,33,473,94,20,627,496,COMPLETE
63,0.9100411899313501,2022-06-12 01:20:48.022092,2022-06-12 01:23:10.735525,0 days 00:02:22.713433,40,469,117,19,648,481,COMPLETE
98,0.9100411899313501,2022-06-12 02:45:00.154866,2022-06-12 02:46:44.076508,0 days 00:01:43.921642,34,456,114,17,519,348,COMPLETE
143,0.9100411899313501,2022-06-12 04:23:31.589014,2022-06-12 04:25:57.780583,0 days 00:02:26.191569,37,429,108,19,589,486,COMPLETE
137,0.9100045766590389,2022-06-12 04:09:12.561569,2022-06-12 04:11:28.178580,0 days 00:02:15.617011,50,479,87,20,490,465,COMPLETE
3,0.909949656750572,2022-06-11 23:11:05.034626,2022-06-11 23:13:23.815778,0 days 00:02:18.781152,45,437,148,18,606,468,COMPLETE
251,0.9099313501144165,2022-06-12 08:48:05.726525,2022-06-12 08:50:33.445241,0 days 00:02:27.718716,48,385,110,19,643,492,COMPLETE
27,0.9099130434782609,2022-06-11 23:57:59.108973,2022-06-12 00:00:24.882674,0 days 00:02:25.773701,33,366,122,16,523,497,COMPLETE
18,0.9099130434782609,2022-06-11 23:39:26.979651,2022-06-11 23:41:33.587068,0 days 00:02:06.607417,36,410,124,20,677,419,COMPLETE
247,0.9098947368421053,2022-06-12 08:38:11.101842,2022-06-12 08:40:37.835173,0 days 00:02:26.733331,50,398,101,18,690,495,COMPLETE
19,0.9098947368421053,2022-06-11 23:41:33.587185,2022-06-11 23:43:20.852535,0 days 00:01:47.265350,29,424,96,10,515,363,COMPLETE
176,0.9098215102974828,2022-06-12 05:44:23.442462,2022-06-12 05:46:13.458681,0 days 00:01:50.016219,49,367,103,17,682,373,COMPLETE
230,0.9096567505720824,2022-06-12 07:56:04.007025,2022-06-12 07:58:26.889437,0 days 00:02:22.882412,44,325,108,19,668,488,COMPLETE
38,0.9095652173913044,2022-06-12 00:23:24.930447,2022-06-12 00:25:43.454700,0 days 00:02:18.524253,33,389,115,16,603,463,COMPLETE
83,0.9095286041189932,2022-06-12 02:09:08.607430,2022-06-12 02:11:07.746010,0 days 00:01:59.138580,49,494,110,19,631,390,COMPLETE
88,0.9094736842105263,2022-06-12 02:20:49.943812,2022-06-12 02:23:07.022648,0 days 00:02:17.078836,37,380,100,20,685,456,COMPLETE
10,0.9094736842105263,2022-06-11 23:25:22.962660,2022-06-11 23:27:17.801991,0 days 00:01:54.839331,27,398,81,5,696,391,COMPLETE
50,0.9094004576659039,2022-06-12 00:51:32.432370,2022-06-12 00:53:46.682851,0 days 00:02:14.250481,35,415,84,19,592,461,COMPLETE
39,0.9092356979405034,2022-06-12 00:25:43.454828,2022-06-12 00:27:52.798225,0 days 00:02:09.343397,31,424,142,16,429,443,COMPLETE
86,0.9092173913043479,2022-06-12 02:16:01.417824,2022-06-12 02:18:21.437164,0 days 00:02:20.019340,33,320,105,19,529,481,COMPLETE
95,0.9091990846681922,2022-06-12 02:37:50.161635,2022-06-12 02:40:10.388478,0 days 00:02:20.226843,48,348,111,18,637,471,COMPLETE
16,0.9090343249427918,2022-06-11 23:36:14.638633,2022-06-11 23:37:40.432323,0 days 00:01:25.793690,32,359,80,15,516,296,COMPLETE
48,0.9088512585812357,2022-06-12 00:46:48.091067,2022-06-12 00:49:07.912958,0 days 00:02:19.821891,36,339,113,20,657,469,COMPLETE
7,0.9088512585812357,2022-06-11 23:19:15.324874,2022-06-11 23:21:29.070836,0 days 00:02:13.745962,31,336,117,17,677,449,COMPLETE
5,0.9082471395881007,2022-06-11 23:14:57.334939,2022-06-11 23:17:03.625929,0 days 00:02:06.290990,36,308,137,10,449,440,COMPLETE
4,0.9081372997711671,2022-06-11 23:13:23.815877,2022-06-11 23:14:57.334805,0 days 00:01:33.518928,44,303,106,10,402,332,COMPLETE
0,0.9080091533180779,2022-06-11 23:06:00.331693,2022-06-11 23:07:34.811718,0 days 00:01:34.480025,28,324,136,18,541,320,COMPLETE
259,0.9078077803203661,2022-06-12 09:07:44.328742,2022-06-12 09:10:06.326786,0 days 00:02:21.998044,50,281,105,18,654,490,COMPLETE
69,0.9077528604118993,2022-06-12 01:35:25.973464,2022-06-12 01:37:52.897378,0 days 00:02:26.923914,49,292,99,16,633,500,COMPLETE
1,0.9077162471395881,2022-06-11 23:07:34.811825,2022-06-11 23:08:56.223545,0 days 00:01:21.411720,45,278,88,16,483,283,COMPLETE
2,0.9074233409610984,2022-06-11 23:08:56.223646,2022-06-11 23:11:05.034490,0 days 00:02:08.810844,31,304,145,12,550,448,COMPLETE
107,0.9071487414187643,2022-06-12 03:05:50.156244,2022-06-12 03:08:13.801917,0 days 00:02:23.645673,33,263,110,14,644,499,COMPLETE
32,0.9068558352402746,2022-06-12 00:09:38.675249,2022-06-12 00:12:02.492461,0 days 00:02:23.817212,42,250,113,15,543,500,COMPLETE
6,0.9067826086956522,2022-06-11 23:17:03.626036,2022-06-11 23:19:15.324770,0 days 00:02:11.698734,46,298,146,19,466,466,COMPLETE
