iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
211,0.9921704341850134,2022-06-15 00:12:56.903132,2022-06-15 00:14:18.021705,0 days 00:01:21.118573,42.0,480.0,95.0,20.0,559.0,275.0,COMPLETE
130,0.9921688378850937,2022-06-14 21:58:04.915288,2022-06-14 21:59:20.705564,0 days 00:01:15.790276,49.0,486.0,145.0,8.0,544.0,264.0,COMPLETE
202,0.9921670373115888,2022-06-15 00:00:26.392231,2022-06-15 00:01:44.358705,0 days 00:01:17.966474,40.0,494.0,101.0,8.0,593.0,262.0,COMPLETE
153,0.9921585015117622,2022-06-14 22:55:18.694147,2022-06-14 22:56:37.490546,0 days 00:01:18.796399,39.0,494.0,95.0,6.0,544.0,275.0,COMPLETE
207,0.9921370470791225,2022-06-15 00:07:12.095281,2022-06-15 00:09:07.714257,0 days 00:01:55.618976,50.0,500.0,143.0,9.0,655.0,386.0,COMPLETE
186,0.9921362717546715,2022-06-14 23:39:32.903861,2022-06-14 23:41:08.993309,0 days 00:01:36.089448,49.0,478.0,102.0,7.0,572.0,332.0,COMPLETE
253,0.9921342808135261,2022-06-15 01:12:42.501290,2022-06-15 01:14:38.330353,0 days 00:01:55.829063,41.0,494.0,101.0,7.0,551.0,394.0,COMPLETE
185,0.9921339448636386,2022-06-14 23:38:16.928659,2022-06-14 23:39:32.903634,0 days 00:01:15.974975,45.0,468.0,145.0,6.0,628.0,259.0,COMPLETE
291,0.9921259842519685,2022-06-15 02:04:41.300738,2022-06-15 02:05:53.091867,0 days 00:01:11.791129,49.0,433.0,102.0,12.0,600.0,250.0,COMPLETE
79,0.9921230493986681,2022-06-14 20:03:54.273235,2022-06-14 20:05:07.272829,0 days 00:01:12.999594,44.0,409.0,145.0,14.0,584.0,257.0,COMPLETE
65,0.9921120530777737,2022-06-14 19:42:50.071250,2022-06-14 19:44:06.658814,0 days 00:01:16.587564,48.0,486.0,146.0,20.0,601.0,259.0,COMPLETE
42,0.9920921604998536,2022-06-14 19:11:10.332573,2022-06-14 19:12:27.474374,0 days 00:01:17.141801,44.0,454.0,147.0,10.0,590.0,266.0,COMPLETE
196,0.992090893508656,2022-06-14 23:52:47.109661,2022-06-14 23:54:02.258515,0 days 00:01:15.148854,40.0,469.0,144.0,6.0,600.0,260.0,COMPLETE
170,0.9920900368643344,2022-06-14 23:17:30.319412,2022-06-14 23:18:49.577937,0 days 00:01:19.258525,44.0,475.0,150.0,19.0,572.0,272.0,COMPLETE
194,0.9920710667351883,2022-06-14 23:50:15.872950,2022-06-14 23:51:30.146454,0 days 00:01:14.273504,39.0,491.0,142.0,8.0,588.0,254.0,COMPLETE
70,0.9920662382600098,2022-06-14 19:50:08.060283,2022-06-14 19:51:46.142495,0 days 00:01:38.082212,40.0,456.0,131.0,10.0,529.0,339.0,COMPLETE
111,0.9920646729157367,2022-06-14 20:55:58.245648,2022-06-14 20:57:40.166924,0 days 00:01:41.921276,46.0,423.0,122.0,7.0,560.0,361.0,COMPLETE
95,0.9920642744479495,2022-06-14 20:27:36.070478,2022-06-14 20:29:24.756202,0 days 00:01:48.685724,41.0,471.0,111.0,9.0,565.0,372.0,COMPLETE
126,0.9920607525025888,2022-06-14 21:16:56.190361,2022-06-14 21:18:09.847417,0 days 00:01:13.657056,42.0,497.0,87.0,7.0,573.0,250.0,COMPLETE
274,0.9920599584446423,2022-06-15 01:43:09.916122,2022-06-15 01:44:24.465944,0 days 00:01:14.549822,43.0,413.0,143.0,9.0,543.0,255.0,COMPLETE
44,0.9920534321372855,2022-06-14 19:13:44.596132,2022-06-14 19:15:11.819447,0 days 00:01:27.223315,47.0,490.0,150.0,13.0,649.0,293.0,COMPLETE
228,0.9920513008070612,2022-06-15 00:37:45.897305,2022-06-15 00:39:07.239312,0 days 00:01:21.342007,42.0,472.0,94.0,7.0,578.0,279.0,COMPLETE
87,0.9920492748644205,2022-06-14 20:14:13.161910,2022-06-14 20:15:30.075651,0 days 00:01:16.913741,47.0,493.0,141.0,12.0,672.0,265.0,COMPLETE
149,0.9920490797546012,2022-06-14 22:49:17.864303,2022-06-14 22:51:35.667692,0 days 00:02:17.803389,44.0,479.0,92.0,15.0,536.0,485.0,COMPLETE
184,0.9920178799489144,2022-06-14 23:36:49.332244,2022-06-14 23:38:16.928458,0 days 00:01:27.596214,27.0,462.0,143.0,9.0,684.0,298.0,COMPLETE
41,0.9919925099169685,2022-06-14 19:09:35.176297,2022-06-14 19:11:10.332454,0 days 00:01:35.156157,35.0,488.0,114.0,9.0,484.0,335.0,COMPLETE
252,0.9919889910060451,2022-06-15 01:10:51.668227,2022-06-15 01:12:42.500985,0 days 00:01:50.832758,40.0,488.0,96.0,10.0,573.0,375.0,COMPLETE
191,0.9919878096736139,2022-06-14 23:46:23.236652,2022-06-14 23:47:45.086971,0 days 00:01:21.850319,43.0,474.0,147.0,19.0,424.0,290.0,COMPLETE
51,0.9919860370215591,2022-06-14 19:23:44.348195,2022-06-14 19:25:06.914801,0 days 00:01:22.566606,29.0,465.0,133.0,7.0,462.0,292.0,COMPLETE
80,0.9919855987374235,2022-06-14 20:05:07.272962,2022-06-14 20:06:33.683932,0 days 00:01:26.410970,48.0,445.0,128.0,11.0,489.0,301.0,COMPLETE
2,0.991972025216706,2022-06-14 18:08:13.616786,2022-06-14 18:10:29.652818,0 days 00:02:16.036032,30.0,479.0,122.0,8.0,667.0,459.0,COMPLETE
127,0.9919693509172622,2022-06-14 21:18:09.847599,2022-06-14 21:19:25.162218,0 days 00:01:15.314619,47.0,478.0,98.0,6.0,596.0,259.0,COMPLETE
256,0.9919650097058751,2022-06-15 01:17:14.016089,2022-06-15 01:18:34.486497,0 days 00:01:20.470408,41.0,482.0,87.0,6.0,583.0,271.0,COMPLETE
113,0.9919647038525055,2022-06-14 20:59:31.162194,2022-06-14 21:01:22.371039,0 days 00:01:51.208845,41.0,478.0,93.0,11.0,512.0,397.0,COMPLETE
187,0.9919630348760046,2022-06-14 23:41:08.993531,2022-06-14 23:42:38.665021,0 days 00:01:29.671490,44.0,495.0,139.0,10.0,509.0,308.0,COMPLETE
141,0.991959528813725,2022-06-14 22:12:22.481409,2022-06-14 22:13:47.295406,0 days 00:01:24.813997,43.0,500.0,141.0,16.0,601.0,284.0,COMPLETE
124,0.9919552464169905,2022-06-14 21:14:26.337620,2022-06-14 21:15:40.212605,0 days 00:01:13.874985,43.0,488.0,98.0,6.0,503.0,255.0,COMPLETE
198,0.9919535745635424,2022-06-14 23:55:15.700138,2022-06-14 23:56:35.199694,0 days 00:01:19.499556,43.0,487.0,145.0,8.0,574.0,272.0,COMPLETE
213,0.9919518579221606,2022-06-15 00:15:36.278067,2022-06-15 00:16:57.560168,0 days 00:01:21.282101,43.0,485.0,98.0,20.0,552.0,284.0,COMPLETE
64,0.9919466062456901,2022-06-14 19:41:30.704347,2022-06-14 19:42:50.071122,0 days 00:01:19.366775,47.0,495.0,138.0,18.0,643.0,267.0,COMPLETE
159,0.991917544119828,2022-06-14 23:02:50.243688,2022-06-14 23:04:07.491950,0 days 00:01:17.248262,41.0,491.0,106.0,5.0,591.0,260.0,COMPLETE
91,0.9919144820060022,2022-06-14 20:20:30.266177,2022-06-14 20:21:48.898173,0 days 00:01:18.631996,49.0,383.0,139.0,11.0,638.0,274.0,COMPLETE
199,0.9918963913235078,2022-06-14 23:56:35.199881,2022-06-14 23:57:49.686112,0 days 00:01:14.486231,41.0,478.0,124.0,16.0,566.0,256.0,COMPLETE
151,0.9918960732791434,2022-06-14 22:52:51.240501,2022-06-14 22:54:07.025340,0 days 00:01:15.784839,43.0,490.0,88.0,5.0,516.0,263.0,COMPLETE
180,0.9918887031756956,2022-06-14 23:30:45.709008,2022-06-14 23:32:56.364321,0 days 00:02:10.655313,42.0,473.0,97.0,19.0,557.0,446.0,COMPLETE
143,0.991887506760411,2022-06-14 22:15:06.174663,2022-06-14 22:16:22.339267,0 days 00:01:16.164604,42.0,490.0,143.0,20.0,575.0,255.0,COMPLETE
230,0.9918872124659907,2022-06-15 00:40:22.128269,2022-06-15 00:41:35.877832,0 days 00:01:13.749563,43.0,485.0,97.0,6.0,555.0,250.0,COMPLETE
134,0.9918576821535197,2022-06-14 22:03:07.975882,2022-06-14 22:04:22.349148,0 days 00:01:14.373266,42.0,491.0,149.0,13.0,569.0,250.0,COMPLETE
257,0.9918574812475326,2022-06-15 01:18:34.486781,2022-06-15 01:19:50.264485,0 days 00:01:15.777704,40.0,490.0,97.0,6.0,543.0,257.0,COMPLETE
26,0.9918523076923077,2022-06-14 18:46:49.302075,2022-06-14 18:48:55.070583,0 days 00:02:05.768508,44.0,482.0,119.0,6.0,660.0,432.0,COMPLETE
32,0.9918466284706919,2022-06-14 18:57:04.548111,2022-06-14 18:58:17.868712,0 days 00:01:13.320601,48.0,438.0,147.0,16.0,590.0,254.0,COMPLETE
238,0.9918214686448074,2022-06-15 00:50:56.288991,2022-06-15 00:52:09.861400,0 days 00:01:13.572409,41.0,361.0,82.0,20.0,578.0,257.0,COMPLETE
105,0.9918168968681033,2022-06-14 20:45:28.873182,2022-06-14 20:47:11.031598,0 days 00:01:42.158416,40.0,473.0,101.0,8.0,571.0,349.0,COMPLETE
136,0.991804485449281,2022-06-14 22:05:38.413628,2022-06-14 22:06:54.955962,0 days 00:01:16.542334,41.0,484.0,143.0,15.0,587.0,257.0,COMPLETE
28,0.9918010520336848,2022-06-14 18:50:34.675076,2022-06-14 18:51:53.562223,0 days 00:01:18.887147,37.0,430.0,137.0,14.0,581.0,270.0,COMPLETE
205,0.991796674723504,2022-06-15 00:04:15.649634,2022-06-15 00:05:56.808837,0 days 00:01:41.159203,43.0,495.0,138.0,5.0,589.0,341.0,COMPLETE
195,0.9917865486290421,2022-06-14 23:51:30.146694,2022-06-14 23:52:47.109426,0 days 00:01:16.962732,41.0,484.0,146.0,18.0,550.0,265.0,COMPLETE
179,0.9917582417582418,2022-06-14 23:29:29.944504,2022-06-14 23:30:45.708780,0 days 00:01:15.764276,43.0,496.0,149.0,20.0,583.0,254.0,COMPLETE
239,0.9917559973262694,2022-06-15 00:52:09.861706,2022-06-15 00:53:26.254971,0 days 00:01:16.393265,43.0,484.0,87.0,7.0,586.0,262.0,COMPLETE
161,0.9917508002954937,2022-06-14 23:05:25.991593,2022-06-14 23:06:39.160476,0 days 00:01:13.168883,49.0,492.0,103.0,20.0,515.0,250.0,COMPLETE
206,0.9917504384123299,2022-06-15 00:05:56.809051,2022-06-15 00:07:12.095048,0 days 00:01:15.285997,45.0,488.0,146.0,6.0,571.0,254.0,COMPLETE
50,0.9917458913700347,2022-06-14 19:22:29.511318,2022-06-14 19:23:44.348080,0 days 00:01:14.836762,41.0,478.0,140.0,12.0,568.0,261.0,COMPLETE
209,0.9917424020326395,2022-06-15 00:10:21.693851,2022-06-15 00:11:38.654045,0 days 00:01:16.960194,49.0,491.0,141.0,13.0,620.0,262.0,COMPLETE
150,0.991734929121499,2022-06-14 22:51:35.667922,2022-06-14 22:52:51.240315,0 days 00:01:15.572393,41.0,484.0,99.0,18.0,553.0,257.0,COMPLETE
277,0.9917333071677378,2022-06-15 01:46:56.598478,2022-06-15 01:48:13.886167,0 days 00:01:17.287689,49.0,484.0,121.0,10.0,616.0,267.0,COMPLETE
33,0.991732468625461,2022-06-14 18:58:17.868837,2022-06-14 18:59:44.625301,0 days 00:01:26.756464,44.0,461.0,145.0,19.0,571.0,296.0,COMPLETE
73,0.9917294161214665,2022-06-14 19:54:36.714370,2022-06-14 19:55:51.097771,0 days 00:01:14.383401,48.0,477.0,98.0,19.0,586.0,257.0,COMPLETE
281,0.9917135247114531,2022-06-15 01:52:07.134501,2022-06-15 01:53:21.988214,0 days 00:01:14.853713,50.0,500.0,145.0,11.0,607.0,250.0,COMPLETE
92,0.9917011432348405,2022-06-14 20:21:48.898316,2022-06-14 20:23:51.137014,0 days 00:02:02.238698,45.0,496.0,106.0,6.0,548.0,425.0,COMPLETE
57,0.9916939031283022,2022-06-14 19:31:24.361426,2022-06-14 19:33:25.065787,0 days 00:02:00.704361,50.0,482.0,139.0,6.0,611.0,410.0,COMPLETE
158,0.9916824103834924,2022-06-14 23:01:34.885850,2022-06-14 23:02:50.243499,0 days 00:01:15.357649,44.0,477.0,100.0,9.0,585.0,254.0,COMPLETE
72,0.991680409579836,2022-06-14 19:53:15.445006,2022-06-14 19:54:36.714238,0 days 00:01:21.269232,50.0,499.0,148.0,20.0,607.0,274.0,COMPLETE
142,0.991639207200118,2022-06-14 22:13:47.295610,2022-06-14 22:15:06.174438,0 days 00:01:18.878828,41.0,482.0,145.0,14.0,591.0,265.0,COMPLETE
216,0.9916390829961996,2022-06-15 00:19:34.465465,2022-06-15 00:20:50.904481,0 days 00:01:16.439016,44.0,494.0,97.0,20.0,539.0,260.0,COMPLETE
227,0.9915931167102214,2022-06-15 00:36:31.967517,2022-06-15 00:37:45.897055,0 days 00:01:13.929538,44.0,490.0,96.0,11.0,546.0,255.0,COMPLETE
48,0.9915918869084204,2022-06-14 19:18:57.469876,2022-06-14 19:20:27.617605,0 days 00:01:30.147729,38.0,440.0,144.0,5.0,548.0,314.0,COMPLETE
104,0.9915823672746068,2022-06-14 20:43:37.127950,2022-06-14 20:45:28.873020,0 days 00:01:51.745070,42.0,484.0,96.0,10.0,632.0,389.0,COMPLETE
276,0.9915814494763167,2022-06-15 01:45:41.368360,2022-06-15 01:46:56.598187,0 days 00:01:15.229827,41.0,478.0,95.0,8.0,577.0,254.0,COMPLETE
266,0.991576120131852,2022-06-15 01:31:15.022466,2022-06-15 01:33:06.953455,0 days 00:01:51.930989,37.0,488.0,126.0,11.0,620.0,382.0,COMPLETE
36,0.9915737177926063,2022-06-14 19:02:13.547598,2022-06-14 19:03:35.141660,0 days 00:01:21.594062,45.0,489.0,130.0,18.0,554.0,282.0,COMPLETE
58,0.9915724815724816,2022-06-14 19:33:25.065918,2022-06-14 19:34:39.557508,0 days 00:01:14.491590,45.0,451.0,145.0,17.0,556.0,260.0,COMPLETE
272,0.9915684630935359,2022-06-15 01:40:30.059813,2022-06-15 01:41:52.931585,0 days 00:01:22.871772,50.0,393.0,103.0,15.0,599.0,282.0,COMPLETE
93,0.9915415156223027,2022-06-14 20:23:51.137171,2022-06-14 20:25:45.748430,0 days 00:01:54.611259,43.0,490.0,118.0,7.0,526.0,401.0,COMPLETE
16,0.99150521609538,2022-06-14 18:31:51.925596,2022-06-14 18:33:04.826382,0 days 00:01:12.900786,37.0,420.0,133.0,15.0,568.0,257.0,COMPLETE
67,0.9915047647189186,2022-06-14 19:45:35.126718,2022-06-14 19:47:02.319235,0 days 00:01:27.192517,43.0,447.0,117.0,20.0,567.0,298.0,COMPLETE
129,0.991482487701006,2022-06-14 21:56:41.745872,2022-06-14 21:58:04.915022,0 days 00:01:23.169150,44.0,500.0,142.0,5.0,530.0,276.0,COMPLETE
288,0.9914804812177755,2022-06-15 02:00:58.610162,2022-06-15 02:02:13.937617,0 days 00:01:15.327455,49.0,469.0,100.0,12.0,585.0,254.0,COMPLETE
21,0.9914730386767329,2022-06-14 18:39:20.550309,2022-06-14 18:40:58.313023,0 days 00:01:37.762714,46.0,475.0,143.0,5.0,634.0,336.0,COMPLETE
298,0.9914452174340569,2022-06-15 02:13:29.821523,2022-06-15 02:14:44.460988,0 days 00:01:14.639465,45.0,483.0,136.0,6.0,617.0,250.0,COMPLETE
74,0.9914217788779687,2022-06-14 19:55:51.097913,2022-06-14 19:57:16.860456,0 days 00:01:25.762543,49.0,488.0,142.0,20.0,615.0,289.0,COMPLETE
61,0.9914182032169478,2022-06-14 19:37:43.995425,2022-06-14 19:39:04.036089,0 days 00:01:20.040664,46.0,459.0,148.0,8.0,591.0,272.0,COMPLETE
96,0.9914167300193737,2022-06-14 20:29:24.756354,2022-06-14 20:31:14.756229,0 days 00:01:49.999875,40.0,482.0,146.0,8.0,616.0,383.0,COMPLETE
23,0.9914067708719164,2022-06-14 18:42:15.110157,2022-06-14 18:43:42.846716,0 days 00:01:27.736559,47.0,463.0,140.0,8.0,618.0,303.0,COMPLETE
31,0.9913924548718706,2022-06-14 18:55:43.965793,2022-06-14 18:57:04.548002,0 days 00:01:20.582209,48.0,459.0,100.0,7.0,689.0,272.0,COMPLETE
231,0.9913746630727763,2022-06-15 00:41:35.878081,2022-06-15 00:42:51.735893,0 days 00:01:15.857812,39.0,496.0,95.0,14.0,583.0,254.0,COMPLETE
89,0.9913689582707895,2022-06-14 20:16:55.143753,2022-06-14 20:18:33.059383,0 days 00:01:37.915630,48.0,332.0,149.0,10.0,610.0,345.0,COMPLETE
197,0.9913625513694416,2022-06-14 23:54:02.258755,2022-06-14 23:55:15.699928,0 days 00:01:13.441173,48.0,496.0,148.0,7.0,535.0,250.0,COMPLETE
17,0.9913569364869497,2022-06-14 18:33:04.826510,2022-06-14 18:34:35.851606,0 days 00:01:31.025096,47.0,472.0,134.0,11.0,639.0,308.0,COMPLETE
47,0.99135607624135,2022-06-14 19:17:38.344296,2022-06-14 19:18:57.469748,0 days 00:01:19.125452,49.0,492.0,130.0,7.0,496.0,280.0,COMPLETE
56,0.991353833378111,2022-06-14 19:30:09.170524,2022-06-14 19:31:24.361304,0 days 00:01:15.190780,47.0,494.0,150.0,5.0,502.0,264.0,COMPLETE
63,0.9913388138578978,2022-06-14 19:40:16.712261,2022-06-14 19:41:30.704231,0 days 00:01:13.991970,50.0,481.0,143.0,19.0,623.0,250.0,COMPLETE
112,0.9913291248065633,2022-06-14 20:57:40.167087,2022-06-14 20:59:31.162020,0 days 00:01:50.994933,42.0,467.0,111.0,10.0,520.0,393.0,COMPLETE
162,0.9913094857086585,2022-06-14 23:06:39.160675,2022-06-14 23:07:53.061777,0 days 00:01:13.901102,38.0,464.0,96.0,5.0,616.0,256.0,COMPLETE
243,0.9912977211829199,2022-06-15 00:57:09.843021,2022-06-15 00:58:27.308272,0 days 00:01:17.465251,44.0,480.0,149.0,19.0,538.0,268.0,COMPLETE
190,0.9912816891118525,2022-06-14 23:45:10.838363,2022-06-14 23:46:23.236431,0 days 00:01:12.398068,47.0,488.0,128.0,6.0,542.0,250.0,COMPLETE
294,0.9912662687151385,2022-06-15 02:08:24.263014,2022-06-15 02:09:40.016950,0 days 00:01:15.753936,49.0,485.0,99.0,19.0,590.0,259.0,COMPLETE
78,0.9911841265163793,2022-06-14 20:02:06.542036,2022-06-14 20:03:54.273097,0 days 00:01:47.731061,25.0,475.0,137.0,15.0,561.0,368.0,COMPLETE
55,0.9911755201471575,2022-06-14 19:28:49.292950,2022-06-14 19:30:09.170403,0 days 00:01:19.877453,50.0,361.0,144.0,8.0,575.0,275.0,COMPLETE
53,0.9911023718815288,2022-06-14 19:26:20.098833,2022-06-14 19:27:35.048785,0 days 00:01:14.949952,49.0,500.0,148.0,19.0,603.0,252.0,COMPLETE
109,0.991091587317169,2022-06-14 20:52:35.466713,2022-06-14 20:54:26.099515,0 days 00:01:50.632802,44.0,500.0,104.0,9.0,591.0,375.0,COMPLETE
101,0.9910501340021145,2022-06-14 20:38:01.456918,2022-06-14 20:40:03.801432,0 days 00:02:02.344514,43.0,454.0,100.0,9.0,585.0,418.0,COMPLETE
6,0.9910378292731233,2022-06-14 18:16:02.305952,2022-06-14 18:18:16.096162,0 days 00:02:13.790210,43.0,383.0,116.0,13.0,527.0,469.0,COMPLETE
19,0.9909939127831554,2022-06-14 18:36:16.768202,2022-06-14 18:37:39.854994,0 days 00:01:23.086792,34.0,350.0,125.0,18.0,581.0,288.0,COMPLETE
81,0.9909287677229505,2022-06-14 20:06:33.684074,2022-06-14 20:07:50.826104,0 days 00:01:17.142030,46.0,485.0,148.0,20.0,534.0,269.0,COMPLETE
37,0.9908709597828769,2022-06-14 19:03:35.141790,2022-06-14 19:05:08.715007,0 days 00:01:33.573217,43.0,409.0,120.0,16.0,675.0,319.0,COMPLETE
15,0.9906973319260696,2022-06-14 18:30:20.647011,2022-06-14 18:31:51.925480,0 days 00:01:31.278469,48.0,448.0,134.0,18.0,600.0,320.0,COMPLETE
262,0.9906763320397354,2022-06-15 01:26:02.625401,2022-06-15 01:27:23.555039,0 days 00:01:20.929638,43.0,500.0,95.0,8.0,566.0,277.0,COMPLETE
139,0.9906607576554245,2022-06-14 22:09:36.893811,2022-06-14 22:11:00.679511,0 days 00:01:23.785700,42.0,286.0,149.0,17.0,581.0,292.0,COMPLETE
35,0.990659704346547,2022-06-14 19:01:01.117657,2022-06-14 19:02:13.547486,0 days 00:01:12.429829,49.0,469.0,136.0,10.0,616.0,252.0,COMPLETE
10,0.9906560489139814,2022-06-14 18:23:09.009989,2022-06-14 18:25:02.551907,0 days 00:01:53.541918,41.0,451.0,104.0,17.0,419.0,401.0,COMPLETE
27,0.9905643805365254,2022-06-14 18:48:55.070694,2022-06-14 18:50:34.674972,0 days 00:01:39.604278,40.0,332.0,131.0,9.0,535.0,351.0,COMPLETE
260,0.990521675238795,2022-06-15 01:23:30.790066,2022-06-15 01:24:44.490513,0 days 00:01:13.700447,42.0,480.0,102.0,9.0,592.0,255.0,COMPLETE
261,0.9904980580864212,2022-06-15 01:24:44.490789,2022-06-15 01:26:02.625110,0 days 00:01:18.134321,41.0,492.0,117.0,18.0,559.0,264.0,COMPLETE
296,0.9904958373240993,2022-06-15 02:10:54.329113,2022-06-15 02:12:13.289420,0 days 00:01:18.960307,50.0,485.0,98.0,11.0,603.0,265.0,COMPLETE
68,0.9904808635917566,2022-06-14 19:47:02.319367,2022-06-14 19:48:36.742151,0 days 00:01:34.422784,32.0,465.0,127.0,18.0,561.0,323.0,COMPLETE
164,0.9903439803439803,2022-06-14 23:09:11.137838,2022-06-14 23:10:26.676987,0 days 00:01:15.539149,50.0,471.0,144.0,5.0,569.0,255.0,COMPLETE
22,0.990043057050592,2022-06-14 18:40:58.313120,2022-06-14 18:42:15.110051,0 days 00:01:16.796931,50.0,422.0,141.0,8.0,640.0,269.0,COMPLETE
3,0.9899619847442045,2022-06-14 18:10:29.652921,2022-06-14 18:12:24.368292,0 days 00:01:54.715371,45.0,367.0,108.0,11.0,465.0,407.0,COMPLETE
18,0.9898332756147034,2022-06-14 18:34:35.851710,2022-06-14 18:36:16.768097,0 days 00:01:40.916387,50.0,386.0,150.0,20.0,696.0,354.0,COMPLETE
7,0.9893879565646594,2022-06-14 18:18:16.096259,2022-06-14 18:19:36.847381,0 days 00:01:20.751122,29.0,410.0,107.0,19.0,438.0,288.0,COMPLETE
40,0.9891859566939925,2022-06-14 19:07:50.477167,2022-06-14 19:09:35.176182,0 days 00:01:44.699015,39.0,311.0,138.0,7.0,516.0,377.0,COMPLETE
182,0.9890011223344557,2022-06-14 23:34:15.709792,2022-06-14 23:35:26.987004,0 days 00:01:11.277212,41.0,312.0,111.0,8.0,612.0,250.0,COMPLETE
5,0.9889164393751549,2022-06-14 18:13:44.123850,2022-06-14 18:16:02.305836,0 days 00:02:18.181986,43.0,292.0,112.0,15.0,673.0,482.0,COMPLETE
103,0.9884635685022746,2022-06-14 20:41:55.421660,2022-06-14 20:43:37.127796,0 days 00:01:41.706136,41.0,250.0,85.0,9.0,607.0,360.0,COMPLETE
8,0.9881167721837001,2022-06-14 18:19:36.847478,2022-06-14 18:21:29.676121,0 days 00:01:52.828643,35.0,260.0,90.0,13.0,405.0,413.0,COMPLETE
1,0.988116681677174,2022-06-14 18:06:04.799605,2022-06-14 18:08:13.616601,0 days 00:02:08.816996,39.0,304.0,89.0,16.0,551.0,445.0,COMPLETE
49,0.9880190095047524,2022-06-14 19:20:27.617725,2022-06-14 19:22:29.511196,0 days 00:02:01.893471,42.0,273.0,136.0,6.0,527.0,436.0,COMPLETE
9,0.9877067725878627,2022-06-14 18:21:29.676220,2022-06-14 18:23:09.009863,0 days 00:01:39.333643,25.0,259.0,109.0,6.0,506.0,364.0,COMPLETE
0,,2022-06-14 17:43:32.627660,,,,,,,,,RUNNING
128,,2022-06-14 21:19:25.162387,,,,,,,,,RUNNING
144,,2022-06-14 22:16:22.339519,,,,,,,,,RUNNING
