iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
115,0.9400483373334244,2022-06-11 02:28:32.079811,2022-06-11 02:31:27.967280,0 days 00:02:55.887469,35.0,481.0,146.0,10.0,508.0,599.0,COMPLETE
237,0.9400452229358922,2022-06-11 08:36:22.816566,2022-06-11 08:39:27.322083,0 days 00:03:04.505517,41.0,477.0,146.0,11.0,512.0,638.0,COMPLETE
274,0.9400415966668907,2022-06-11 18:08:50.285345,2022-06-11 18:12:07.931133,0 days 00:03:17.645788,36.0,488.0,146.0,22.0,506.0,675.0,COMPLETE
177,0.94003838718675,2022-06-11 05:29:35.473814,2022-06-11 05:32:52.412973,0 days 00:03:16.939159,39.0,495.0,147.0,6.0,487.0,661.0,COMPLETE
264,0.9400367203220047,2022-06-11 17:40:09.455196,2022-06-11 17:43:24.626210,0 days 00:03:15.171014,37.0,480.0,145.0,8.0,483.0,659.0,COMPLETE
114,0.9400343295455167,2022-06-11 02:25:29.784901,2022-06-11 02:28:32.079643,0 days 00:03:02.294742,30.0,472.0,143.0,13.0,449.0,617.0,COMPLETE
280,0.9400221787875714,2022-06-11 18:26:51.881947,2022-06-11 18:30:04.686875,0 days 00:03:12.804928,38.0,476.0,138.0,9.0,506.0,660.0,COMPLETE
210,0.9400141148376011,2022-06-11 07:15:07.516551,2022-06-11 07:18:14.183096,0 days 00:03:06.666545,42.0,480.0,144.0,14.0,483.0,630.0,COMPLETE
220,0.9400039745257098,2022-06-11 07:46:58.783581,2022-06-11 07:50:15.557003,0 days 00:03:16.773422,40.0,490.0,144.0,13.0,466.0,675.0,COMPLETE
206,0.9400035431534781,2022-06-11 07:02:43.136578,2022-06-11 07:05:45.678911,0 days 00:03:02.542333,38.0,493.0,143.0,13.0,336.0,642.0,COMPLETE
271,0.9399997999268118,2022-06-11 18:00:44.154644,2022-06-11 18:03:28.650264,0 days 00:02:44.495620,37.0,485.0,147.0,21.0,505.0,553.0,COMPLETE
257,0.939991852934506,2022-06-11 17:20:39.223078,2022-06-11 17:23:52.545804,0 days 00:03:13.322726,38.0,483.0,143.0,13.0,475.0,652.0,COMPLETE
81,0.9399895499489412,2022-06-11 00:51:53.426953,2022-06-11 00:54:15.901294,0 days 00:02:22.474341,29.0,490.0,148.0,16.0,439.0,481.0,COMPLETE
149,0.9399859236799397,2022-06-11 04:05:04.617376,2022-06-11 04:07:35.247534,0 days 00:02:30.630158,36.0,485.0,144.0,13.0,503.0,505.0,COMPLETE
249,0.9399822463691404,2022-06-11 16:55:50.917412,2022-06-11 16:59:02.165397,0 days 00:03:11.247985,38.0,485.0,147.0,9.0,482.0,655.0,COMPLETE
157,0.9399818295802794,2022-06-11 04:28:13.577133,2022-06-11 04:30:57.348240,0 days 00:02:43.771107,37.0,488.0,141.0,8.0,483.0,551.0,COMPLETE
227,0.9399810473350537,2022-06-11 08:08:47.953109,2022-06-11 08:10:12.782816,0 days 00:01:24.829707,38.0,488.0,142.0,13.0,479.0,283.0,COMPLETE
179,0.9399717843509966,2022-06-11 05:36:06.293614,2022-06-11 05:39:21.603237,0 days 00:03:15.309623,39.0,494.0,150.0,10.0,434.0,670.0,COMPLETE
225,0.939965167933813,2022-06-11 08:03:04.258896,2022-06-11 08:06:08.920639,0 days 00:03:04.661743,36.0,484.0,138.0,11.0,350.0,644.0,COMPLETE
45,0.9399456695552562,2022-06-10 23:28:45.001194,2022-06-10 23:30:50.702221,0 days 00:02:05.701027,22.0,500.0,71.0,27.0,410.0,436.0,COMPLETE
85,0.9399300021942886,2022-06-11 01:02:17.123033,2022-06-11 01:05:00.713460,0 days 00:02:43.590427,36.0,479.0,144.0,19.0,443.0,554.0,COMPLETE
71,0.939919752216418,2022-06-11 00:25:24.336095,2022-06-11 00:27:49.854090,0 days 00:02:25.517995,17.0,490.0,137.0,28.0,423.0,495.0,COMPLETE
189,0.9399136622540746,2022-06-11 06:08:18.051167,2022-06-11 06:11:41.167645,0 days 00:03:23.116478,37.0,478.0,143.0,6.0,483.0,684.0,COMPLETE
161,0.9399133332561367,2022-06-11 04:39:26.042834,2022-06-11 04:42:20.608632,0 days 00:02:54.565798,39.0,483.0,147.0,14.0,470.0,597.0,COMPLETE
276,0.9399032075276162,2022-06-11 18:15:14.342889,2022-06-11 18:17:58.857229,0 days 00:02:44.514340,41.0,480.0,144.0,9.0,480.0,569.0,COMPLETE
259,0.9398978925188131,2022-06-11 17:27:00.261731,2022-06-11 17:30:01.815589,0 days 00:03:01.553858,36.0,495.0,148.0,12.0,465.0,612.0,COMPLETE
133,0.9398878764562719,2022-06-11 03:18:21.373252,2022-06-11 03:21:00.503225,0 days 00:02:39.129973,40.0,483.0,147.0,15.0,465.0,536.0,COMPLETE
84,0.9398869772533814,2022-06-11 00:59:36.679817,2022-06-11 01:02:17.122870,0 days 00:02:40.443053,34.0,462.0,149.0,13.0,459.0,543.0,COMPLETE
254,0.9398822470329017,2022-06-11 17:11:12.885209,2022-06-11 17:14:18.284874,0 days 00:03:05.399665,36.0,500.0,140.0,14.0,507.0,622.0,COMPLETE
106,0.9398622735320009,2022-06-11 02:02:05.837296,2022-06-11 02:05:11.041573,0 days 00:03:05.204277,31.0,486.0,125.0,12.0,501.0,621.0,COMPLETE
143,0.9398547652036122,2022-06-11 03:47:23.604917,2022-06-11 03:50:20.507934,0 days 00:02:56.903017,37.0,499.0,138.0,10.0,494.0,602.0,COMPLETE
91,0.9398537927931696,2022-06-11 01:18:12.261588,2022-06-11 01:20:51.678772,0 days 00:02:39.417184,28.0,494.0,150.0,14.0,484.0,542.0,COMPLETE
151,0.9398488432407311,2022-06-11 04:10:42.245584,2022-06-11 04:13:40.118680,0 days 00:02:57.873096,50.0,493.0,147.0,14.0,475.0,596.0,COMPLETE
58,0.939847841663547,2022-06-10 23:55:59.348824,2022-06-10 23:58:11.451269,0 days 00:02:12.102445,15.0,479.0,134.0,29.0,368.0,465.0,COMPLETE
279,0.9398464892133687,2022-06-11 18:23:40.867228,2022-06-11 18:26:51.881689,0 days 00:03:11.014461,39.0,483.0,150.0,16.0,500.0,653.0,COMPLETE
22,0.939843316191655,2022-06-10 22:42:04.815993,2022-06-10 22:44:11.893197,0 days 00:02:07.077204,19.0,498.0,57.0,26.0,164.0,452.0,COMPLETE
74,0.9398414591616926,2022-06-11 00:32:45.494054,2022-06-11 00:35:21.758126,0 days 00:02:36.264072,17.0,492.0,137.0,27.0,445.0,529.0,COMPLETE
86,0.9398411228720693,2022-06-11 01:05:00.713624,2022-06-11 01:07:47.413710,0 days 00:02:46.700086,33.0,470.0,139.0,11.0,404.0,577.0,COMPLETE
166,0.9398403187517875,2022-06-11 04:53:51.395121,2022-06-11 04:56:49.020142,0 days 00:02:57.625021,36.0,480.0,145.0,11.0,500.0,605.0,COMPLETE
78,0.9398385713878044,2022-06-11 00:43:38.779901,2022-06-11 00:46:30.570328,0 days 00:02:51.790427,16.0,457.0,100.0,26.0,461.0,584.0,COMPLETE
150,0.9398202574599636,2022-06-11 04:07:35.247742,2022-06-11 04:10:42.245365,0 days 00:03:06.997623,37.0,478.0,139.0,10.0,489.0,629.0,COMPLETE
95,0.9398175012271106,2022-06-11 01:29:25.727266,2022-06-11 01:32:26.431226,0 days 00:03:00.703960,26.0,464.0,147.0,11.0,456.0,627.0,COMPLETE
275,0.9398130854211979,2022-06-11 18:12:07.931392,2022-06-11 18:15:14.342629,0 days 00:03:06.411237,38.0,495.0,148.0,10.0,494.0,636.0,COMPLETE
288,0.9398123250510285,2022-06-11 18:51:29.726771,2022-06-11 18:54:39.808043,0 days 00:03:10.081272,37.0,491.0,97.0,9.0,504.0,658.0,COMPLETE
284,0.939811652471782,2022-06-11 18:38:58.097953,2022-06-11 18:42:13.883526,0 days 00:03:15.785573,35.0,495.0,150.0,10.0,484.0,669.0,COMPLETE
10,0.9397971914365866,2022-06-10 22:17:45.465326,2022-06-10 22:19:30.189716,0 days 00:01:44.724390,18.0,491.0,146.0,30.0,150.0,373.0,COMPLETE
120,0.9397928047974153,2022-06-11 02:42:49.481253,2022-06-11 02:45:26.774096,0 days 00:02:37.292843,41.0,476.0,148.0,14.0,478.0,538.0,COMPLETE
198,0.9397919128862104,2022-06-11 06:37:01.610932,2022-06-11 06:40:17.986005,0 days 00:03:16.375073,35.0,494.0,150.0,7.0,484.0,669.0,COMPLETE
57,0.9397832128154205,2022-06-10 23:54:04.480391,2022-06-10 23:55:59.348698,0 days 00:01:54.868307,15.0,490.0,146.0,29.0,394.0,399.0,COMPLETE
159,0.9397809976207787,2022-06-11 04:33:29.232230,2022-06-11 04:36:23.257897,0 days 00:02:54.025667,35.0,473.0,137.0,7.0,492.0,594.0,COMPLETE
77,0.9397667850842835,2022-06-11 00:40:41.636818,2022-06-11 00:43:38.779756,0 days 00:02:57.142938,19.0,471.0,127.0,24.0,398.0,613.0,COMPLETE
112,0.9397666681266187,2022-06-11 02:19:52.424116,2022-06-11 02:22:44.279420,0 days 00:02:51.855304,28.0,500.0,141.0,12.0,487.0,576.0,COMPLETE
32,0.9397524555901234,2022-06-10 23:02:09.251003,2022-06-10 23:04:02.547325,0 days 00:01:53.296322,22.0,499.0,76.0,27.0,186.0,403.0,COMPLETE
60,0.9397456271326665,2022-06-11 00:01:01.992854,2022-06-11 00:03:35.816914,0 days 00:02:33.824060,16.0,475.0,123.0,28.0,381.0,529.0,COMPLETE
116,0.9397442965575444,2022-06-11 02:31:27.967447,2022-06-11 02:34:15.840864,0 days 00:02:47.873417,31.0,487.0,132.0,15.0,461.0,566.0,COMPLETE
236,0.9397419716969233,2022-06-11 08:34:49.939378,2022-06-11 08:36:22.816297,0 days 00:01:32.876919,40.0,494.0,150.0,8.0,443.0,312.0,COMPLETE
51,0.9397347996581581,2022-06-10 23:41:15.772192,2022-06-10 23:43:21.098971,0 days 00:02:05.326779,21.0,499.0,71.0,26.0,475.0,424.0,COMPLETE
93,0.9397113095542347,2022-06-11 01:23:48.521888,2022-06-11 01:26:41.735877,0 days 00:02:53.213989,26.0,471.0,147.0,15.0,470.0,593.0,COMPLETE
188,0.9396985080920992,2022-06-11 06:04:52.406396,2022-06-11 06:08:18.050937,0 days 00:03:25.644541,41.0,487.0,150.0,12.0,494.0,700.0,COMPLETE
89,0.939697316349698,2022-06-11 01:12:56.134618,2022-06-11 01:15:30.176507,0 days 00:02:34.041889,31.0,481.0,138.0,17.0,491.0,517.0,COMPLETE
63,0.9396838714750576,2022-06-11 00:06:59.880276,2022-06-11 00:09:23.483225,0 days 00:02:23.602949,18.0,476.0,141.0,30.0,426.0,497.0,COMPLETE
286,0.9396775840558117,2022-06-11 18:45:34.261056,2022-06-11 18:48:20.950831,0 days 00:02:46.689775,40.0,471.0,143.0,10.0,512.0,577.0,COMPLETE
56,0.9396726126283174,2022-06-10 23:51:54.712153,2022-06-10 23:54:04.480271,0 days 00:02:09.768118,16.0,463.0,116.0,30.0,410.0,451.0,COMPLETE
41,0.9396315908417787,2022-06-10 23:20:58.275225,2022-06-10 23:22:53.265905,0 days 00:01:54.990680,18.0,499.0,78.0,27.0,144.0,413.0,COMPLETE
113,0.9396271823275515,2022-06-11 02:22:44.279596,2022-06-11 02:25:29.784739,0 days 00:02:45.505143,33.0,488.0,135.0,14.0,475.0,556.0,COMPLETE
12,0.9396245138856218,2022-06-10 22:21:07.082785,2022-06-10 22:22:57.852403,0 days 00:01:50.769618,19.0,500.0,77.0,26.0,152.0,399.0,COMPLETE
50,0.9395924625436297,2022-06-10 23:38:56.797053,2022-06-10 23:41:15.772073,0 days 00:02:18.975020,27.0,474.0,63.0,22.0,327.0,480.0,COMPLETE
118,0.939588814399572,2022-06-11 02:36:58.660579,2022-06-11 02:40:05.034710,0 days 00:03:06.374131,32.0,468.0,140.0,16.0,305.0,636.0,COMPLETE
11,0.9395384272546824,2022-06-10 22:19:30.189813,2022-06-10 22:21:07.082673,0 days 00:01:36.892860,18.0,486.0,149.0,29.0,128.0,353.0,COMPLETE
248,0.9395318986284218,2022-06-11 16:54:34.254066,2022-06-11 16:55:50.917125,0 days 00:01:16.663059,33.0,495.0,144.0,11.0,435.0,257.0,COMPLETE
294,0.9395278191121323,2022-06-11 19:09:47.908065,2022-06-11 19:13:08.679821,0 days 00:03:20.771756,39.0,479.0,143.0,26.0,428.0,693.0,COMPLETE
61,0.9395226429360503,2022-06-11 00:03:35.817038,2022-06-11 00:04:35.643268,0 days 00:00:59.826230,15.0,487.0,144.0,29.0,389.0,202.0,COMPLETE
269,0.9395222920630562,2022-06-11 17:54:50.977513,2022-06-11 17:57:30.848134,0 days 00:02:39.870621,36.0,476.0,150.0,18.0,500.0,546.0,COMPLETE
101,0.9394893196431173,2022-06-11 01:47:21.267167,2022-06-11 01:50:30.387098,0 days 00:03:09.119931,38.0,473.0,147.0,14.0,480.0,653.0,COMPLETE
40,0.9394552432717003,2022-06-10 23:19:08.921382,2022-06-10 23:20:58.275118,0 days 00:01:49.353736,37.0,458.0,91.0,15.0,136.0,395.0,COMPLETE
46,0.9394236160102543,2022-06-10 23:30:50.702337,2022-06-10 23:32:58.389238,0 days 00:02:07.686901,44.0,486.0,52.0,29.0,434.0,442.0,COMPLETE
20,0.9393885307699675,2022-06-10 22:38:24.296845,2022-06-10 22:40:17.486789,0 days 00:01:53.189944,15.0,467.0,134.0,12.0,160.0,407.0,COMPLETE
31,0.9393812782319645,2022-06-10 23:00:24.274783,2022-06-10 23:02:09.250893,0 days 00:01:44.976110,19.0,498.0,72.0,25.0,154.0,376.0,COMPLETE
75,0.9393580147516852,2022-06-11 00:35:21.758255,2022-06-11 00:37:51.015039,0 days 00:02:29.256784,16.0,482.0,145.0,25.0,419.0,507.0,COMPLETE
49,0.9393453156638435,2022-06-10 23:37:07.304950,2022-06-10 23:38:56.796936,0 days 00:01:49.491986,24.0,446.0,134.0,29.0,402.0,382.0,COMPLETE
27,0.9393449866659056,2022-06-10 22:52:32.304793,2022-06-10 22:54:34.112389,0 days 00:02:01.807596,21.0,444.0,97.0,21.0,342.0,428.0,COMPLETE
65,0.9393031899258268,2022-06-11 00:11:34.594695,2022-06-11 00:13:48.687495,0 days 00:02:14.092800,17.0,448.0,150.0,28.0,359.0,463.0,COMPLETE
66,0.9392905054213558,2022-06-11 00:13:48.687649,2022-06-11 00:16:14.895987,0 days 00:02:26.208338,19.0,466.0,121.0,25.0,432.0,511.0,COMPLETE
52,0.9392501197556371,2022-06-10 23:43:21.099094,2022-06-10 23:45:28.353799,0 days 00:02:07.254705,21.0,490.0,56.0,26.0,481.0,431.0,COMPLETE
36,0.9392406884814191,2022-06-10 23:10:36.074475,2022-06-10 23:12:55.949532,0 days 00:02:19.875057,32.0,468.0,78.0,30.0,282.0,490.0,COMPLETE
35,0.9392092440935046,2022-06-10 23:08:37.240209,2022-06-10 23:10:36.074346,0 days 00:01:58.834137,28.0,486.0,50.0,10.0,236.0,421.0,COMPLETE
88,0.9391985408683462,2022-06-11 01:10:19.462572,2022-06-11 01:12:56.134440,0 days 00:02:36.671868,30.0,453.0,132.0,13.0,503.0,527.0,COMPLETE
68,0.9391457410719127,2022-06-11 00:18:30.065664,2022-06-11 00:21:13.976598,0 days 00:02:43.910934,16.0,438.0,141.0,28.0,321.0,565.0,COMPLETE
43,0.9391199188156831,2022-06-10 23:24:34.112662,2022-06-10 23:26:47.791211,0 days 00:02:13.678549,21.0,484.0,66.0,30.0,175.0,472.0,COMPLETE
21,0.9390915669502445,2022-06-10 22:40:17.486890,2022-06-10 22:42:04.815886,0 days 00:01:47.328996,20.0,499.0,85.0,26.0,129.0,384.0,COMPLETE
42,0.9390911209946421,2022-06-10 23:22:53.266019,2022-06-10 23:24:34.112529,0 days 00:01:40.846510,19.0,499.0,77.0,28.0,142.0,360.0,COMPLETE
285,0.9390906823307249,2022-06-11 18:42:13.883845,2022-06-11 18:45:34.260806,0 days 00:03:20.376961,39.0,489.0,35.0,9.0,497.0,680.0,COMPLETE
25,0.9390275228904416,2022-06-10 22:48:43.696372,2022-06-10 22:50:18.759374,0 days 00:01:35.063002,23.0,475.0,147.0,28.0,265.0,327.0,COMPLETE
3,0.9389567089973632,2022-06-10 22:03:12.599419,2022-06-10 22:05:32.655255,0 days 00:02:20.055836,47.0,438.0,128.0,2.0,342.0,492.0,COMPLETE
33,0.9389545083860924,2022-06-10 23:04:02.547437,2022-06-10 23:06:12.842854,0 days 00:02:10.295417,22.0,479.0,86.0,28.0,190.0,465.0,COMPLETE
246,0.9388347475892258,2022-06-11 16:48:18.833664,2022-06-11 16:51:26.760307,0 days 00:03:07.926643,34.0,420.0,148.0,8.0,497.0,638.0,COMPLETE
67,0.9387877673813794,2022-06-11 00:16:14.896127,2022-06-11 00:18:30.065512,0 days 00:02:15.169385,15.0,418.0,131.0,26.0,355.0,470.0,COMPLETE
13,0.9387517024389647,2022-06-10 22:22:57.852494,2022-06-10 22:25:43.085632,0 days 00:02:45.233138,23.0,427.0,101.0,15.0,303.0,571.0,COMPLETE
53,0.9387425491208867,2022-06-10 23:45:28.353960,2022-06-10 23:47:54.642817,0 days 00:02:26.288857,22.0,458.0,73.0,24.0,451.0,500.0,COMPLETE
34,0.9387228241186859,2022-06-10 23:06:12.842974,2022-06-10 23:08:37.240103,0 days 00:02:24.397129,25.0,452.0,66.0,27.0,210.0,515.0,COMPLETE
15,0.9386620408715198,2022-06-10 22:27:18.186187,2022-06-10 22:29:21.037513,0 days 00:02:02.851326,15.0,454.0,68.0,19.0,375.0,425.0,COMPLETE
44,0.938612874635773,2022-06-10 23:26:47.791328,2022-06-10 23:28:45.001077,0 days 00:01:57.209749,17.0,467.0,80.0,21.0,199.0,409.0,COMPLETE
17,0.9385748284140458,2022-06-10 22:30:46.865113,2022-06-10 22:33:23.093941,0 days 00:02:36.228828,34.0,456.0,58.0,30.0,263.0,545.0,COMPLETE
54,0.9385631090283323,2022-06-10 23:47:54.642936,2022-06-10 23:49:42.122222,0 days 00:01:47.479286,20.0,477.0,45.0,27.0,469.0,366.0,COMPLETE
23,0.9385055571363629,2022-06-10 22:44:11.893297,2022-06-10 22:46:36.569621,0 days 00:02:24.676324,27.0,468.0,61.0,29.0,163.0,513.0,COMPLETE
38,0.9384937718347823,2022-06-10 23:14:37.912163,2022-06-10 23:17:09.277489,0 days 00:02:31.365326,16.0,486.0,30.0,25.0,171.0,533.0,COMPLETE
224,0.9384488752805422,2022-06-11 07:59:43.597031,2022-06-11 08:03:04.258658,0 days 00:03:20.661627,37.0,395.0,150.0,14.0,461.0,687.0,COMPLETE
18,0.9383786461757873,2022-06-10 22:33:23.094044,2022-06-10 22:35:31.275353,0 days 00:02:08.181309,27.0,413.0,84.0,23.0,309.0,444.0,COMPLETE
69,0.9381864046210971,2022-06-11 00:21:13.976718,2022-06-11 00:23:18.195900,0 days 00:02:04.219182,20.0,396.0,110.0,29.0,378.0,438.0,COMPLETE
79,0.9380378678782461,2022-06-11 00:46:30.570464,2022-06-11 00:49:31.031922,0 days 00:03:00.461458,20.0,371.0,142.0,23.0,388.0,638.0,COMPLETE
29,0.9380031772610656,2022-06-10 22:55:48.776900,2022-06-10 22:57:10.396736,0 days 00:01:21.619836,17.0,430.0,94.0,17.0,292.0,285.0,COMPLETE
37,0.9379749204782358,2022-06-10 23:12:55.949659,2022-06-10 23:14:37.912047,0 days 00:01:41.962388,39.0,438.0,44.0,23.0,343.0,354.0,COMPLETE
9,0.9378383810772382,2022-06-10 22:14:39.407867,2022-06-10 22:17:45.465224,0 days 00:03:06.057357,49.0,372.0,125.0,20.0,374.0,660.0,COMPLETE
16,0.9377850037841666,2022-06-10 22:29:21.037640,2022-06-10 22:30:46.865000,0 days 00:01:25.827360,25.0,386.0,112.0,27.0,182.0,306.0,COMPLETE
24,0.9377567907514491,2022-06-10 22:46:36.569725,2022-06-10 22:48:43.696267,0 days 00:02:07.126542,34.0,406.0,50.0,24.0,222.0,456.0,COMPLETE
199,0.9376833302914973,2022-06-11 06:40:17.986253,2022-06-11 06:43:26.110280,0 days 00:03:08.124027,36.0,374.0,89.0,9.0,502.0,655.0,COMPLETE
4,0.9376549270935627,2022-06-10 22:05:32.655351,2022-06-10 22:06:37.969525,0 days 00:01:05.314174,39.0,484.0,30.0,30.0,245.0,225.0,COMPLETE
14,0.9375847784880456,2022-06-10 22:25:43.085730,2022-06-10 22:27:18.186092,0 days 00:01:35.100362,23.0,381.0,140.0,26.0,185.0,336.0,COMPLETE
0,0.9374890852917405,2022-06-10 21:57:31.486961,2022-06-10 21:58:52.257195,0 days 00:01:20.770234,46.0,428.0,95.0,8.0,275.0,278.0,COMPLETE
48,0.9374386325216824,2022-06-10 23:35:31.720900,2022-06-10 23:37:07.304834,0 days 00:01:35.583934,31.0,428.0,36.0,27.0,494.0,330.0,COMPLETE
144,0.9373862349307388,2022-06-11 03:50:20.508131,2022-06-11 03:53:13.602621,0 days 00:02:53.094490,42.0,348.0,132.0,11.0,499.0,593.0,COMPLETE
262,0.9372919819755352,2022-06-11 17:35:34.686172,2022-06-11 17:37:28.376173,0 days 00:01:53.690001,35.0,335.0,142.0,8.0,495.0,392.0,COMPLETE
28,0.9369864131676306,2022-06-10 22:54:34.112500,2022-06-10 22:55:48.776799,0 days 00:01:14.664299,29.0,407.0,56.0,28.0,152.0,270.0,COMPLETE
26,0.9368478119880832,2022-06-10 22:50:18.759484,2022-06-10 22:52:32.304692,0 days 00:02:13.545208,17.0,353.0,118.0,25.0,188.0,482.0,COMPLETE
59,0.9368357636044318,2022-06-10 23:58:11.451390,2022-06-11 00:01:01.992708,0 days 00:02:50.541318,18.0,333.0,137.0,29.0,365.0,600.0,COMPLETE
165,0.9361615324642064,2022-06-11 04:51:04.657730,2022-06-11 04:53:51.394912,0 days 00:02:46.737182,37.0,308.0,140.0,12.0,489.0,577.0,COMPLETE
70,0.9361321790215837,2022-06-11 00:23:18.196034,2022-06-11 00:25:24.335964,0 days 00:02:06.139930,18.0,293.0,130.0,30.0,340.0,455.0,COMPLETE
19,0.9359399666336352,2022-06-10 22:35:31.275453,2022-06-10 22:38:24.296741,0 days 00:02:53.021288,20.0,316.0,105.0,18.0,214.0,627.0,COMPLETE
7,0.934860481763834,2022-06-10 22:11:44.771754,2022-06-10 22:13:30.863112,0 days 00:01:46.091358,45.0,317.0,39.0,22.0,453.0,372.0,COMPLETE
8,0.9348293369164175,2022-06-10 22:13:30.863207,2022-06-10 22:14:39.407745,0 days 00:01:08.544538,30.0,317.0,73.0,23.0,501.0,235.0,COMPLETE
30,0.9346360573261162,2022-06-10 22:57:10.396843,2022-06-10 23:00:24.274675,0 days 00:03:13.877832,25.0,284.0,106.0,30.0,247.0,697.0,COMPLETE
256,0.9344375648106074,2022-06-11 17:17:29.722116,2022-06-11 17:20:39.222824,0 days 00:03:09.500708,42.0,255.0,150.0,8.0,498.0,675.0,COMPLETE
119,0.9340174040902335,2022-06-11 02:40:05.034875,2022-06-11 02:42:49.481089,0 days 00:02:44.446214,29.0,265.0,120.0,10.0,484.0,583.0,COMPLETE
5,0.9335117342355578,2022-06-10 22:06:37.969650,2022-06-10 22:09:02.585507,0 days 00:02:24.615857,49.0,256.0,116.0,6.0,451.0,512.0,COMPLETE
47,0.9331117298896164,2022-06-10 23:32:58.389351,2022-06-10 23:35:31.720787,0 days 00:02:33.331436,23.0,241.0,69.0,24.0,412.0,556.0,COMPLETE
96,0.9329145460741735,2022-06-11 01:32:26.431388,2022-06-11 01:34:58.580255,0 days 00:02:32.148867,29.0,219.0,150.0,9.0,512.0,551.0,COMPLETE
6,0.9323262259830416,2022-06-10 22:09:02.585623,2022-06-10 22:11:44.771657,0 days 00:02:42.186034,30.0,234.0,40.0,2.0,233.0,592.0,COMPLETE
290,0.9321846932794934,2022-06-11 18:57:51.517744,2022-06-11 19:00:44.080149,0 days 00:02:52.562405,41.0,218.0,141.0,10.0,500.0,620.0,COMPLETE
39,0.9312736819043189,2022-06-10 23:17:09.277612,2022-06-10 23:19:08.921274,0 days 00:01:59.643662,25.0,208.0,127.0,5.0,206.0,444.0,COMPLETE
1,0.9311394819473131,2022-06-10 21:58:52.257279,2022-06-10 22:00:57.717755,0 days 00:02:05.460476,40.0,210.0,40.0,13.0,202.0,468.0,COMPLETE
243,,2022-06-11 08:55:29.181880,,,,,,,,,RUNNING
