iteration,precision,datetime_start,datetime_complete,duration,alpha,solver,state
519,0.8642077864540068,2022-06-12 16:34:24.155586,2022-06-12 16:34:25.065525,0 days 00:00:00.909939,8.566568196079798,svd,COMPLETE
520,0.8642077864540068,2022-06-12 16:34:25.065961,2022-06-12 16:34:25.974370,0 days 00:00:00.908409,8.625109569135464,svd,COMPLETE
522,0.8642077864540068,2022-06-12 16:34:26.531621,2022-06-12 16:34:27.443086,0 days 00:00:00.911465,9.413015998082201,svd,COMPLETE
523,0.8642077864540068,2022-06-12 16:34:27.443530,2022-06-12 16:34:28.359261,0 days 00:00:00.915731,8.650749631688273,svd,COMPLETE
524,0.8642077864540068,2022-06-12 16:34:28.359698,2022-06-12 16:34:29.264261,0 days 00:00:00.904563,8.561821783240575,svd,COMPLETE
525,0.8642077864540068,2022-06-12 16:34:29.264707,2022-06-12 16:34:30.178952,0 days 00:00:00.914245,7.089639133091265,svd,COMPLETE
526,0.8642077864540068,2022-06-12 16:34:30.179406,2022-06-12 16:34:31.089578,0 days 00:00:00.910172,6.839114802471491,svd,COMPLETE
527,0.8642077864540068,2022-06-12 16:34:31.090028,2022-06-12 16:34:32.280943,0 days 00:00:01.190915,6.966121737624777,svd,COMPLETE
528,0.8642077864540068,2022-06-12 16:34:32.281387,2022-06-12 16:34:33.173171,0 days 00:00:00.891784,8.254759223317006,svd,COMPLETE
529,0.8642077864540068,2022-06-12 16:34:33.173617,2022-06-12 16:34:34.088022,0 days 00:00:00.914405,8.54678276726567,svd,COMPLETE
575,0.8642077864540068,2022-06-12 16:35:14.991659,2022-06-12 16:35:15.912585,0 days 00:00:00.920926,8.042050961820186,svd,COMPLETE
530,0.8642077864540068,2022-06-12 16:34:34.088542,2022-06-12 16:34:35.023162,0 days 00:00:00.934620,8.261317651642795,svd,COMPLETE
532,0.8642077864540068,2022-06-12 16:34:35.941005,2022-06-12 16:34:36.862940,0 days 00:00:00.921935,9.044135810759913,svd,COMPLETE
533,0.8642077864540068,2022-06-12 16:34:36.863399,2022-06-12 16:34:37.783280,0 days 00:00:00.919881,8.426827149232416,svd,COMPLETE
534,0.8642077864540068,2022-06-12 16:34:37.783742,2022-06-12 16:34:38.701898,0 days 00:00:00.918156,6.717747639505809,svd,COMPLETE
535,0.8642077864540068,2022-06-12 16:34:38.702354,2022-06-12 16:34:39.619326,0 days 00:00:00.916972,8.228399816281243,svd,COMPLETE
536,0.8642077864540068,2022-06-12 16:34:39.619779,2022-06-12 16:34:40.537069,0 days 00:00:00.917290,8.044962978308856,svd,COMPLETE
537,0.8642077864540068,2022-06-12 16:34:40.537512,2022-06-12 16:34:41.463552,0 days 00:00:00.926040,6.827901938294519,svd,COMPLETE
538,0.8642077864540068,2022-06-12 16:34:41.464021,2022-06-12 16:34:42.377816,0 days 00:00:00.913795,6.650984549514977,svd,COMPLETE
539,0.8642077864540068,2022-06-12 16:34:42.378314,2022-06-12 16:34:43.300887,0 days 00:00:00.922573,8.40247426452149,svd,COMPLETE
540,0.8642077864540068,2022-06-12 16:34:43.301346,2022-06-12 16:34:44.209919,0 days 00:00:00.908573,7.9379980856373065,svd,COMPLETE
542,0.8642077864540068,2022-06-12 16:34:44.766379,2022-06-12 16:34:45.684034,0 days 00:00:00.917655,8.839505649730759,svd,COMPLETE
543,0.8642077864540068,2022-06-12 16:34:45.684477,2022-06-12 16:34:46.600642,0 days 00:00:00.916165,8.135040942938717,svd,COMPLETE
544,0.8642077864540068,2022-06-12 16:34:46.601110,2022-06-12 16:34:47.521335,0 days 00:00:00.920225,7.917610779617718,svd,COMPLETE
531,0.8642077864540068,2022-06-12 16:34:35.023616,2022-06-12 16:34:35.940555,0 days 00:00:00.916939,9.14809704221018,svd,COMPLETE
576,0.8642077864540068,2022-06-12 16:35:15.913062,2022-06-12 16:35:16.840114,0 days 00:00:00.927052,7.869750691612268,svd,COMPLETE
577,0.8642077864540068,2022-06-12 16:35:16.840712,2022-06-12 16:35:17.766247,0 days 00:00:00.925535,7.992447386811401,svd,COMPLETE
578,0.8642077864540068,2022-06-12 16:35:17.766712,2022-06-12 16:35:18.686867,0 days 00:00:00.920155,7.859131286001823,svd,COMPLETE
611,0.8642077864540068,2022-06-12 16:35:47.915436,2022-06-12 16:35:48.848131,0 days 00:00:00.932695,3.805876233183291,svd,COMPLETE
612,0.8642077864540068,2022-06-12 16:35:48.848619,2022-06-12 16:35:49.781721,0 days 00:00:00.933102,3.6488004979379416,svd,COMPLETE
613,0.8642077864540068,2022-06-12 16:35:49.782240,2022-06-12 16:35:50.705362,0 days 00:00:00.923122,4.036959819969148,svd,COMPLETE
614,0.8642077864540068,2022-06-12 16:35:50.705861,2022-06-12 16:35:51.636037,0 days 00:00:00.930176,3.9524000014049747,svd,COMPLETE
615,0.8642077864540068,2022-06-12 16:35:51.636534,2022-06-12 16:35:52.570295,0 days 00:00:00.933761,3.7899208132182176,svd,COMPLETE
616,0.8642077864540068,2022-06-12 16:35:52.570798,2022-06-12 16:35:53.501776,0 days 00:00:00.930978,3.996800466651628,svd,COMPLETE
617,0.8642077864540068,2022-06-12 16:35:53.502315,2022-06-12 16:35:54.437779,0 days 00:00:00.935464,3.548144377129751,svd,COMPLETE
618,0.8642077864540068,2022-06-12 16:35:54.438287,2022-06-12 16:35:55.371523,0 days 00:00:00.933236,4.220356063722492,svd,COMPLETE
619,0.8642077864540068,2022-06-12 16:35:55.372038,2022-06-12 16:35:56.300551,0 days 00:00:00.928513,3.8876662181338437,svd,COMPLETE
620,0.8642077864540068,2022-06-12 16:35:56.301062,2022-06-12 16:35:57.513716,0 days 00:00:01.212654,3.9772959928521137,svd,COMPLETE
622,0.8642077864540068,2022-06-12 16:35:58.075634,2022-06-12 16:35:59.010203,0 days 00:00:00.934569,2.265918335677141,svd,COMPLETE
623,0.8642077864540068,2022-06-12 16:35:59.010733,2022-06-12 16:35:59.977442,0 days 00:00:00.966709,4.456044836172344,svd,COMPLETE
610,0.8642077864540068,2022-06-12 16:35:46.988786,2022-06-12 16:35:47.914928,0 days 00:00:00.926142,1.4693932860752885,svd,COMPLETE
624,0.8642077864540068,2022-06-12 16:35:59.977947,2022-06-12 16:36:00.918820,0 days 00:00:00.940873,4.278552223413547,svd,COMPLETE
743,0.8642077864540068,2022-06-12 16:37:51.265172,2022-06-12 16:37:52.211811,0 days 00:00:00.946639,9.72095420987489,svd,COMPLETE
627,0.8642077864540068,2022-06-12 16:36:02.801504,2022-06-12 16:36:03.751712,0 days 00:00:00.950208,2.0816322260649183,svd,COMPLETE
628,0.8642077864540068,2022-06-12 16:36:03.752295,2022-06-12 16:36:04.679924,0 days 00:00:00.927629,2.54508229949568,svd,COMPLETE
629,0.8642077864540068,2022-06-12 16:36:04.680439,2022-06-12 16:36:05.617683,0 days 00:00:00.937244,2.6426171094234703,svd,COMPLETE
630,0.8642077864540068,2022-06-12 16:36:05.618187,2022-06-12 16:36:06.558218,0 days 00:00:00.940031,2.4538653793147063,svd,COMPLETE
631,0.8642077864540068,2022-06-12 16:36:06.558731,2022-06-12 16:36:07.496957,0 days 00:00:00.938226,2.639212587959299,svd,COMPLETE
632,0.8642077864540068,2022-06-12 16:36:07.497475,2022-06-12 16:36:08.427453,0 days 00:00:00.929978,2.0414838058468647,svd,COMPLETE
633,0.8642077864540068,2022-06-12 16:36:08.428001,2022-06-12 16:36:09.363183,0 days 00:00:00.935182,2.367990091805633,svd,COMPLETE
634,0.8642077864540068,2022-06-12 16:36:09.363691,2022-06-12 16:36:10.298072,0 days 00:00:00.934381,2.8063533286766886,svd,COMPLETE
635,0.8642077864540068,2022-06-12 16:36:10.298582,2022-06-12 16:36:11.227678,0 days 00:00:00.929096,4.592472116095632,svd,COMPLETE
636,0.8642077864540068,2022-06-12 16:36:11.228197,2022-06-12 16:36:12.160261,0 days 00:00:00.932064,2.2257809675686837,svd,COMPLETE
637,0.8642077864540068,2022-06-12 16:36:12.160761,2022-06-12 16:36:13.093305,0 days 00:00:00.932544,2.9526152423748595,svd,COMPLETE
625,0.8642077864540068,2022-06-12 16:36:00.919519,2022-06-12 16:36:01.865409,0 days 00:00:00.945890,1.8430132719684982,svd,COMPLETE
640,0.8642077864540068,2022-06-12 16:36:14.608667,2022-06-12 16:36:15.544257,0 days 00:00:00.935590,3.758323777132765,svd,COMPLETE
609,0.8642077864540068,2022-06-12 16:35:46.056579,2022-06-12 16:35:46.988241,0 days 00:00:00.931662,1.7312550790623091,svd,COMPLETE
607,0.8642077864540068,2022-06-12 16:35:44.199284,2022-06-12 16:35:45.127179,0 days 00:00:00.927895,4.1252035754492935,svd,COMPLETE
579,0.8642077864540068,2022-06-12 16:35:18.687538,2022-06-12 16:35:19.611924,0 days 00:00:00.924386,8.090951132087245,svd,COMPLETE
581,0.8642077864540068,2022-06-12 16:35:20.179542,2022-06-12 16:35:21.109696,0 days 00:00:00.930154,7.240636777713624,svd,COMPLETE
582,0.8642077864540068,2022-06-12 16:35:21.110226,2022-06-12 16:35:22.035813,0 days 00:00:00.925587,8.030567451086723,svd,COMPLETE
583,0.8642077864540068,2022-06-12 16:35:22.036291,2022-06-12 16:35:22.960975,0 days 00:00:00.924684,8.316782708432546,svd,COMPLETE
584,0.8642077864540068,2022-06-12 16:35:22.961467,2022-06-12 16:35:23.884723,0 days 00:00:00.923256,8.328083278789302,svd,COMPLETE
585,0.8642077864540068,2022-06-12 16:35:23.885204,2022-06-12 16:35:24.810437,0 days 00:00:00.925233,7.643765705035766,svd,COMPLETE
586,0.8642077864540068,2022-06-12 16:35:24.810898,2022-06-12 16:35:25.756199,0 days 00:00:00.945301,8.07607726771533,svd,COMPLETE
587,0.8642077864540068,2022-06-12 16:35:25.756673,2022-06-12 16:35:26.677576,0 days 00:00:00.920903,1.7259863505886015,svd,COMPLETE
588,0.8642077864540068,2022-06-12 16:35:26.678079,2022-06-12 16:35:27.604955,0 days 00:00:00.926876,7.339184596619237,svd,COMPLETE
589,0.8642077864540068,2022-06-12 16:35:27.605436,2022-06-12 16:35:28.541378,0 days 00:00:00.935942,2.7859337613575184,svd,COMPLETE
590,0.8642077864540068,2022-06-12 16:35:28.541858,2022-06-12 16:35:29.464030,0 days 00:00:00.922172,7.525189379411143,svd,COMPLETE
591,0.8642077864540068,2022-06-12 16:35:29.464546,2022-06-12 16:35:30.649035,0 days 00:00:01.184489,2.5390537510796207,svd,COMPLETE
608,0.8642077864540068,2022-06-12 16:35:45.127680,2022-06-12 16:35:46.056072,0 days 00:00:00.928392,3.6519979755777734,svd,COMPLETE
592,0.8642077864540068,2022-06-12 16:35:30.649507,2022-06-12 16:35:31.576096,0 days 00:00:00.926589,2.189335847547949,svd,COMPLETE
594,0.8642077864540068,2022-06-12 16:35:32.499865,2022-06-12 16:35:33.430715,0 days 00:00:00.930850,3.4741036288696994,svd,COMPLETE
595,0.8642077864540068,2022-06-12 16:35:33.431217,2022-06-12 16:35:34.357211,0 days 00:00:00.925994,2.756087578212303,svd,COMPLETE
596,0.8642077864540068,2022-06-12 16:35:34.357701,2022-06-12 16:35:35.277025,0 days 00:00:00.919324,2.8516150659953845,svd,COMPLETE
597,0.8642077864540068,2022-06-12 16:35:35.277506,2022-06-12 16:35:36.200495,0 days 00:00:00.922989,2.9039415535247928,svd,COMPLETE
598,0.8642077864540068,2022-06-12 16:35:36.201013,2022-06-12 16:35:37.121713,0 days 00:00:00.920700,3.3941974633096876,svd,COMPLETE
599,0.8642077864540068,2022-06-12 16:35:37.122203,2022-06-12 16:35:38.045560,0 days 00:00:00.923357,3.6422993385078106,svd,COMPLETE
601,0.8642077864540068,2022-06-12 16:35:38.618363,2022-06-12 16:35:39.545302,0 days 00:00:00.926939,8.043061248515428,svd,COMPLETE
602,0.8642077864540068,2022-06-12 16:35:39.545797,2022-06-12 16:35:40.471623,0 days 00:00:00.925826,3.8323813243919225,svd,COMPLETE
603,0.8642077864540068,2022-06-12 16:35:40.472119,2022-06-12 16:35:41.397204,0 days 00:00:00.925085,3.5692664989807286,svd,COMPLETE
604,0.8642077864540068,2022-06-12 16:35:41.397701,2022-06-12 16:35:42.325508,0 days 00:00:00.927807,3.8787048265401967,svd,COMPLETE
605,0.8642077864540068,2022-06-12 16:35:42.326011,2022-06-12 16:35:43.269665,0 days 00:00:00.943654,3.7536717499148367,svd,COMPLETE
606,0.8642077864540068,2022-06-12 16:35:43.270161,2022-06-12 16:35:44.198730,0 days 00:00:00.928569,4.137650270707195,svd,COMPLETE
593,0.8642077864540068,2022-06-12 16:35:31.576585,2022-06-12 16:35:32.499382,0 days 00:00:00.922797,2.382546676415157,svd,COMPLETE
744,0.8642077864540068,2022-06-12 16:37:52.212394,2022-06-12 16:37:53.443269,0 days 00:00:01.230875,9.629413852835288,svd,COMPLETE
759,0.8642077864540068,2022-06-12 16:38:06.475483,2022-06-12 16:38:07.430341,0 days 00:00:00.954858,9.556242440403159,svd,COMPLETE
746,0.8642077864540068,2022-06-12 16:37:54.372519,2022-06-12 16:37:55.322085,0 days 00:00:00.949566,8.9556423921706,svd,COMPLETE
906,0.8642077864540068,2022-06-12 16:40:29.262820,2022-06-12 16:40:30.243430,0 days 00:00:00.980610,3.67378286270381,svd,COMPLETE
907,0.8642077864540068,2022-06-12 16:40:30.244092,2022-06-12 16:40:31.264416,0 days 00:00:01.020324,4.028899212325453,svd,COMPLETE
908,0.8642077864540068,2022-06-12 16:40:31.265116,2022-06-12 16:40:32.247260,0 days 00:00:00.982144,3.882458096014187,svd,COMPLETE
909,0.8642077864540068,2022-06-12 16:40:32.247923,2022-06-12 16:40:33.230119,0 days 00:00:00.982196,3.9690157740368095,svd,COMPLETE
910,0.8642077864540068,2022-06-12 16:40:33.230772,2022-06-12 16:40:34.471582,0 days 00:00:01.240810,3.9017649305092674,svd,COMPLETE
912,0.8642077864540068,2022-06-12 16:40:35.107836,2022-06-12 16:40:36.094445,0 days 00:00:00.986609,2.079362462569154,svd,COMPLETE
913,0.8642077864540068,2022-06-12 16:40:36.095126,2022-06-12 16:40:37.085245,0 days 00:00:00.990119,4.030408687435546,svd,COMPLETE
914,0.8642077864540068,2022-06-12 16:40:37.085918,2022-06-12 16:40:38.077639,0 days 00:00:00.991721,3.7593446204474352,svd,COMPLETE
915,0.8642077864540068,2022-06-12 16:40:38.078299,2022-06-12 16:40:39.067465,0 days 00:00:00.989166,3.5646448427104787,svd,COMPLETE
916,0.8642077864540068,2022-06-12 16:40:39.068155,2022-06-12 16:40:40.057212,0 days 00:00:00.989057,4.103986117462037,svd,COMPLETE
917,0.8642077864540068,2022-06-12 16:40:40.057881,2022-06-12 16:40:41.043685,0 days 00:00:00.985804,3.4560358036610603,svd,COMPLETE
918,0.8642077864540068,2022-06-12 16:40:41.044359,2022-06-12 16:40:42.035342,0 days 00:00:00.990983,3.981482463936421,svd,COMPLETE
905,0.8642077864540068,2022-06-12 16:40:28.283557,2022-06-12 16:40:29.262167,0 days 00:00:00.978610,3.651670797068525,svd,COMPLETE
919,0.8642077864540068,2022-06-12 16:40:42.036028,2022-06-12 16:40:43.027017,0 days 00:00:00.990989,3.839451433868456,svd,COMPLETE
921,0.8642077864540068,2022-06-12 16:40:44.020486,2022-06-12 16:40:45.011744,0 days 00:00:00.991258,3.980619145187972,svd,COMPLETE
922,0.8642077864540068,2022-06-12 16:40:45.012458,2022-06-12 16:40:45.997250,0 days 00:00:00.984792,4.201818454163752,svd,COMPLETE
923,0.8642077864540068,2022-06-12 16:40:45.997940,2022-06-12 16:40:46.990562,0 days 00:00:00.992622,4.1582545445385115,svd,COMPLETE
924,0.8642077864540068,2022-06-12 16:40:46.991496,2022-06-12 16:40:47.981151,0 days 00:00:00.989655,3.879524893476855,svd,COMPLETE
925,0.8642077864540068,2022-06-12 16:40:47.981876,2022-06-12 16:40:48.974097,0 days 00:00:00.992221,2.9266191491385154,svd,COMPLETE
926,0.8642077864540068,2022-06-12 16:40:48.974802,2022-06-12 16:40:50.238606,0 days 00:00:01.263804,2.3632687411533957,svd,COMPLETE
927,0.8642077864540068,2022-06-12 16:40:50.239313,2022-06-12 16:40:51.225345,0 days 00:00:00.986032,4.253947515930467,svd,COMPLETE
929,0.8642077864540068,2022-06-12 16:40:51.860323,2022-06-12 16:40:52.859905,0 days 00:00:00.999582,3.2075827458348707,svd,COMPLETE
930,0.8642077864540068,2022-06-12 16:40:52.860581,2022-06-12 16:40:53.860826,0 days 00:00:01.000245,1.8459900656968542,svd,COMPLETE
931,0.8642077864540068,2022-06-12 16:40:53.861508,2022-06-12 16:40:54.858656,0 days 00:00:00.997148,1.6299311093387177,svd,COMPLETE
932,0.8642077864540068,2022-06-12 16:40:54.859328,2022-06-12 16:40:55.863995,0 days 00:00:01.004667,1.9269412669335817,svd,COMPLETE
933,0.8642077864540068,2022-06-12 16:40:55.864689,2022-06-12 16:40:56.863942,0 days 00:00:00.999253,1.8476544333008689,svd,COMPLETE
920,0.8642077864540068,2022-06-12 16:40:43.027685,2022-06-12 16:40:44.019719,0 days 00:00:00.992034,4.117343914895212,svd,COMPLETE
934,0.8642077864540068,2022-06-12 16:40:56.864651,2022-06-12 16:40:57.862139,0 days 00:00:00.997488,4.022188380744426,svd,COMPLETE
904,0.8642077864540068,2022-06-12 16:40:27.305080,2022-06-12 16:40:28.282914,0 days 00:00:00.977834,1.329084246499214,svd,COMPLETE
902,0.8642077864540068,2022-06-12 16:40:25.333897,2022-06-12 16:40:26.319589,0 days 00:00:00.985692,1.6188333037250955,svd,COMPLETE
875,0.8642077864540068,2022-06-12 16:39:58.554794,2022-06-12 16:39:59.541319,0 days 00:00:00.986525,1.4953293461586985,svd,COMPLETE
876,0.8642077864540068,2022-06-12 16:39:59.541962,2022-06-12 16:40:00.784147,0 days 00:00:01.242185,7.910707173705765,svd,COMPLETE
877,0.8642077864540068,2022-06-12 16:40:00.784837,2022-06-12 16:40:01.763695,0 days 00:00:00.978858,8.280501081281972,svd,COMPLETE
878,0.8642077864540068,2022-06-12 16:40:01.764359,2022-06-12 16:40:02.750930,0 days 00:00:00.986571,7.927119380813092,svd,COMPLETE
879,0.8642077864540068,2022-06-12 16:40:02.751611,2022-06-12 16:40:03.734656,0 days 00:00:00.983045,2.412522393862198,svd,COMPLETE
880,0.8642077864540068,2022-06-12 16:40:03.735310,2022-06-12 16:40:04.721740,0 days 00:00:00.986430,2.0550054644987963,svd,COMPLETE
881,0.8642077864540068,2022-06-12 16:40:04.722455,2022-06-12 16:40:05.707902,0 days 00:00:00.985447,1.7690702562232539,svd,COMPLETE
882,0.8642077864540068,2022-06-12 16:40:05.708553,2022-06-12 16:40:06.696116,0 days 00:00:00.987563,1.710449236985546,svd,COMPLETE
883,0.8642077864540068,2022-06-12 16:40:06.696758,2022-06-12 16:40:07.701076,0 days 00:00:01.004318,2.847460482584581,svd,COMPLETE
884,0.8642077864540068,2022-06-12 16:40:07.701761,2022-06-12 16:40:08.679584,0 days 00:00:00.977823,2.6786574617855954,svd,COMPLETE
885,0.8642077864540068,2022-06-12 16:40:08.680255,2022-06-12 16:40:09.663387,0 days 00:00:00.983132,2.709086975097369,svd,COMPLETE
886,0.8642077864540068,2022-06-12 16:40:09.664040,2022-06-12 16:40:10.648072,0 days 00:00:00.984032,2.795902494304765,svd,COMPLETE
903,0.8642077864540068,2022-06-12 16:40:26.320251,2022-06-12 16:40:27.304398,0 days 00:00:00.984147,1.5283819298418715,svd,COMPLETE
887,0.8642077864540068,2022-06-12 16:40:10.648796,2022-06-12 16:40:11.632637,0 days 00:00:00.983841,7.708474205633406,svd,COMPLETE
889,0.8642077864540068,2022-06-12 16:40:12.635729,2022-06-12 16:40:13.622071,0 days 00:00:00.986342,2.8219663025383874,svd,COMPLETE
891,0.8642077864540068,2022-06-12 16:40:14.252604,2022-06-12 16:40:15.229115,0 days 00:00:00.976511,7.500695225704262,svd,COMPLETE
892,0.8642077864540068,2022-06-12 16:40:15.229774,2022-06-12 16:40:16.214381,0 days 00:00:00.984607,2.5692877854318437,svd,COMPLETE
893,0.8642077864540068,2022-06-12 16:40:16.215046,2022-06-12 16:40:17.456370,0 days 00:00:01.241324,2.860073368109853,svd,COMPLETE
894,0.8642077864540068,2022-06-12 16:40:17.457049,2022-06-12 16:40:18.438471,0 days 00:00:00.981422,3.3654878885049335,svd,COMPLETE
895,0.8642077864540068,2022-06-12 16:40:18.439136,2022-06-12 16:40:19.422409,0 days 00:00:00.983273,2.345485724869555,svd,COMPLETE
896,0.8642077864540068,2022-06-12 16:40:19.423076,2022-06-12 16:40:20.405105,0 days 00:00:00.982029,3.5517335711455162,svd,COMPLETE
897,0.8642077864540068,2022-06-12 16:40:20.405766,2022-06-12 16:40:21.390727,0 days 00:00:00.984961,3.5458768918847166,svd,COMPLETE
898,0.8642077864540068,2022-06-12 16:40:21.391422,2022-06-12 16:40:22.377500,0 days 00:00:00.986078,3.468899584809023,svd,COMPLETE
899,0.8642077864540068,2022-06-12 16:40:22.378188,2022-06-12 16:40:23.360832,0 days 00:00:00.982644,3.8126356822566283,svd,COMPLETE
900,0.8642077864540068,2022-06-12 16:40:23.361493,2022-06-12 16:40:24.349687,0 days 00:00:00.988194,3.712912262277095,svd,COMPLETE
901,0.8642077864540068,2022-06-12 16:40:24.350369,2022-06-12 16:40:25.333257,0 days 00:00:00.982888,3.870239339020256,svd,COMPLETE
888,0.8642077864540068,2022-06-12 16:40:11.633297,2022-06-12 16:40:12.635045,0 days 00:00:01.001748,7.737589798155494,svd,COMPLETE
935,0.8642077864540068,2022-06-12 16:40:57.862822,2022-06-12 16:40:58.862194,0 days 00:00:00.999372,1.4203973696688705,svd,COMPLETE
936,0.8642077864540068,2022-06-12 16:40:58.862861,2022-06-12 16:40:59.855689,0 days 00:00:00.992828,1.9722907845384614,svd,COMPLETE
937,0.8642077864540068,2022-06-12 16:40:59.856388,2022-06-12 16:41:00.854085,0 days 00:00:00.997697,2.0619400196757756,svd,COMPLETE
971,0.8642077864540068,2022-06-12 16:41:33.863849,2022-06-12 16:41:34.865245,0 days 00:00:01.001396,4.402342949942778,svd,COMPLETE
972,0.8642077864540068,2022-06-12 16:41:34.865962,2022-06-12 16:41:36.126527,0 days 00:00:01.260565,4.387255574856864,svd,COMPLETE
973,0.8642077864540068,2022-06-12 16:41:36.127235,2022-06-12 16:41:37.127721,0 days 00:00:01.000486,4.8353098943801225,svd,COMPLETE
974,0.8642077864540068,2022-06-12 16:41:37.128479,2022-06-12 16:41:38.142007,0 days 00:00:01.013528,4.577981014148289,svd,COMPLETE
975,0.8642077864540068,2022-06-12 16:41:38.142722,2022-06-12 16:41:39.142156,0 days 00:00:00.999434,4.4259342377317425,svd,COMPLETE
976,0.8642077864540068,2022-06-12 16:41:39.142845,2022-06-12 16:41:40.140099,0 days 00:00:00.997254,3.2776229064302598,svd,COMPLETE
977,0.8642077864540068,2022-06-12 16:41:40.140815,2022-06-12 16:41:41.140434,0 days 00:00:00.999619,3.170666152088154,svd,COMPLETE
978,0.8642077864540068,2022-06-12 16:41:41.141156,2022-06-12 16:41:42.146216,0 days 00:00:01.005060,3.2875651984059298,svd,COMPLETE
979,0.8642077864540068,2022-06-12 16:41:42.146930,2022-06-12 16:41:43.146550,0 days 00:00:00.999620,4.6854547547590855,svd,COMPLETE
980,0.8642077864540068,2022-06-12 16:41:43.147269,2022-06-12 16:41:44.147800,0 days 00:00:01.000531,3.2833561315604727,svd,COMPLETE
981,0.8642077864540068,2022-06-12 16:41:44.148548,2022-06-12 16:41:45.147473,0 days 00:00:00.998925,4.861206832051825,svd,COMPLETE
982,0.8642077864540068,2022-06-12 16:41:45.148235,2022-06-12 16:41:46.158268,0 days 00:00:01.010033,4.793429537937357,svd,COMPLETE
970,0.8642077864540068,2022-06-12 16:41:32.858971,2022-06-12 16:41:33.863151,0 days 00:00:01.004180,4.710733855479331,svd,COMPLETE
983,0.8642077864540068,2022-06-12 16:41:46.158996,2022-06-12 16:41:47.180797,0 days 00:00:01.021801,4.330461663478317,svd,COMPLETE
986,0.8642077864540068,2022-06-12 16:41:48.833151,2022-06-12 16:41:49.838921,0 days 00:00:01.005770,2.324244380036795,svd,COMPLETE
987,0.8642077864540068,2022-06-12 16:41:49.839640,2022-06-12 16:41:51.106533,0 days 00:00:01.266893,4.831167625839793,svd,COMPLETE
988,0.8642077864540068,2022-06-12 16:41:51.107262,2022-06-12 16:41:52.111512,0 days 00:00:01.004250,3.1039975290862625,svd,COMPLETE
989,0.8642077864540068,2022-06-12 16:41:52.112240,2022-06-12 16:41:53.117974,0 days 00:00:01.005734,4.702545314600242,svd,COMPLETE
990,0.8642077864540068,2022-06-12 16:41:53.118699,2022-06-12 16:41:54.122439,0 days 00:00:01.003740,4.848995031217157,svd,COMPLETE
991,0.8642077864540068,2022-06-12 16:41:54.123178,2022-06-12 16:41:55.127101,0 days 00:00:01.003923,4.59295028228929,svd,COMPLETE
992,0.8642077864540068,2022-06-12 16:41:55.127813,2022-06-12 16:41:56.131208,0 days 00:00:01.003395,4.869963618927054,svd,COMPLETE
993,0.8642077864540068,2022-06-12 16:41:56.131918,2022-06-12 16:41:57.141002,0 days 00:00:01.009084,4.348248023248165,svd,COMPLETE
994,0.8642077864540068,2022-06-12 16:41:57.141765,2022-06-12 16:41:58.146089,0 days 00:00:01.004324,5.075431692780253,svd,COMPLETE
995,0.8642077864540068,2022-06-12 16:41:58.146792,2022-06-12 16:41:59.152609,0 days 00:00:01.005817,3.1221337146197956,svd,COMPLETE
996,0.8642077864540068,2022-06-12 16:41:59.153371,2022-06-12 16:42:00.161769,0 days 00:00:01.008398,0.03130260835622534,svd,COMPLETE
997,0.8642077864540068,2022-06-12 16:42:00.162510,2022-06-12 16:42:01.168752,0 days 00:00:01.006242,0.5824529676259411,svd,COMPLETE
984,0.8642077864540068,2022-06-12 16:41:47.181529,2022-06-12 16:41:48.179576,0 days 00:00:00.998047,4.878899839397535,svd,COMPLETE
969,0.8642077864540068,2022-06-12 16:41:31.852687,2022-06-12 16:41:32.858269,0 days 00:00:01.005582,4.4353642935918405,svd,COMPLETE
968,0.8642077864540068,2022-06-12 16:41:30.846258,2022-06-12 16:41:31.851840,0 days 00:00:01.005582,4.0718311941169905,svd,COMPLETE
966,0.8642077864540068,2022-06-12 16:41:29.189877,2022-06-12 16:41:30.187439,0 days 00:00:00.997562,4.563164896734318,svd,COMPLETE
938,0.8642077864540068,2022-06-12 16:41:00.854781,2022-06-12 16:41:01.848344,0 days 00:00:00.993563,1.9181157476963238,svd,COMPLETE
939,0.8642077864540068,2022-06-12 16:41:01.849050,2022-06-12 16:41:02.858535,0 days 00:00:01.009485,2.187015352468717,svd,COMPLETE
940,0.8642077864540068,2022-06-12 16:41:02.859257,2022-06-12 16:41:03.862310,0 days 00:00:01.003053,2.2610084649882523,svd,COMPLETE
941,0.8642077864540068,2022-06-12 16:41:03.863032,2022-06-12 16:41:04.869062,0 days 00:00:01.006030,2.4872410947045944,svd,COMPLETE
942,0.8642077864540068,2022-06-12 16:41:04.869747,2022-06-12 16:41:06.120885,0 days 00:00:01.251138,2.3580175920569477,svd,COMPLETE
943,0.8642077864540068,2022-06-12 16:41:06.121579,2022-06-12 16:41:07.149498,0 days 00:00:01.027919,2.550995367051724,svd,COMPLETE
944,0.8642077864540068,2022-06-12 16:41:07.150274,2022-06-12 16:41:08.165695,0 days 00:00:01.015421,2.2435702328197684,svd,COMPLETE
945,0.8642077864540068,2022-06-12 16:41:08.166394,2022-06-12 16:41:09.180266,0 days 00:00:01.013872,2.1090751563912864,svd,COMPLETE
946,0.8642077864540068,2022-06-12 16:41:09.180939,2022-06-12 16:41:10.179835,0 days 00:00:00.998896,2.232068542836573,svd,COMPLETE
