iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,solver,state
538,0.9163054868551745,2022-06-13 22:21:04.698639,2022-06-13 22:21:05.584394,0 days 00:00:00.885755,3.4008241655038143,svd,COMPLETE
787,0.9163054868551745,2022-06-13 22:24:56.047059,2022-06-13 22:24:56.989862,0 days 00:00:00.942803,0.11012529277966454,svd,COMPLETE
773,0.9163054868551745,2022-06-13 22:24:42.630262,2022-06-13 22:24:43.595880,0 days 00:00:00.965618,4.039197134536236,svd,COMPLETE
522,0.9163054868551745,2022-06-13 22:20:50.523716,2022-06-13 22:20:51.410636,0 days 00:00:00.886920,4.052062516854939,svd,COMPLETE
509,0.9163054868551745,2022-06-13 22:20:38.911538,2022-06-13 22:20:39.813731,0 days 00:00:00.902193,4.057430697184062,svd,COMPLETE
405,0.9163054868551745,2022-06-13 22:19:09.200046,2022-06-13 22:19:10.060388,0 days 00:00:00.860342,3.78773406263147,svd,COMPLETE
766,0.9163054868551745,2022-06-13 22:24:35.568600,2022-06-13 22:24:36.537572,0 days 00:00:00.968972,3.979549006905759,svd,COMPLETE
840,0.9163054868551745,2022-06-13 22:25:47.069564,2022-06-13 22:25:48.038677,0 days 00:00:00.969113,3.3357318750136766,svd,COMPLETE
774,0.9163054868551745,2022-06-13 22:24:43.596540,2022-06-13 22:24:44.564013,0 days 00:00:00.967473,3.7678403333763844,svd,COMPLETE
414,0.9163054868551745,2022-06-13 22:19:16.636201,2022-06-13 22:19:17.509403,0 days 00:00:00.873202,4.009165710778187,svd,COMPLETE
628,0.9163054868551745,2022-06-13 22:22:25.994252,2022-06-13 22:22:26.921480,0 days 00:00:00.927228,4.0297212513611145,svd,COMPLETE
422,0.9163054868551745,2022-06-13 22:19:23.581114,2022-06-13 22:19:24.459446,0 days 00:00:00.878332,0.6019408746525947,svd,COMPLETE
862,0.9163054868551745,2022-06-13 22:26:08.543258,2022-06-13 22:26:09.523380,0 days 00:00:00.980122,3.9566323767878964,svd,COMPLETE
859,0.9163054868551745,2022-06-13 22:26:05.615836,2022-06-13 22:26:06.600664,0 days 00:00:00.984828,3.7526200215050456,svd,COMPLETE
837,0.9163054868551745,2022-06-13 22:25:44.503840,2022-06-13 22:25:45.470433,0 days 00:00:00.966593,4.109407552834032,svd,COMPLETE
856,0.9163054868551745,2022-06-13 22:26:02.815625,2022-06-13 22:26:03.801236,0 days 00:00:00.985611,3.5788989675407405,svd,COMPLETE
851,0.9163054868551745,2022-06-13 22:25:57.949898,2022-06-13 22:25:58.924593,0 days 00:00:00.974695,3.968252583687391,svd,COMPLETE
452,0.9163054868551745,2022-06-13 22:19:49.407405,2022-06-13 22:19:50.291071,0 days 00:00:00.883666,3.9557434197643926,svd,COMPLETE
849,0.9163054868551745,2022-06-13 22:25:56.011241,2022-06-13 22:25:56.979186,0 days 00:00:00.967945,3.9404879438258975,svd,COMPLETE
847,0.9163054868551745,2022-06-13 22:25:54.070138,2022-06-13 22:25:55.045667,0 days 00:00:00.975529,4.0767416068080795,svd,COMPLETE
762,0.9163054868551745,2022-06-13 22:24:31.642388,2022-06-13 22:24:32.636721,0 days 00:00:00.994333,3.918406702551924,svd,COMPLETE
842,0.9163054868551745,2022-06-13 22:25:49.012567,2022-06-13 22:25:49.980645,0 days 00:00:00.968078,3.812623361874822,svd,COMPLETE
854,0.9163054868551745,2022-06-13 22:26:00.868001,2022-06-13 22:26:01.840569,0 days 00:00:00.972568,4.125969060315262,svd,COMPLETE
902,0.9163054868551745,2022-06-13 22:26:47.740012,2022-06-13 22:26:48.718007,0 days 00:00:00.977995,0.5128047599347063,svd,COMPLETE
0,0.9163054868551745,2022-06-13 22:13:43.954331,2022-06-13 22:13:44.705161,0 days 00:00:00.750830,0.028215760607922524,svd,COMPLETE
7,0.9163054868551745,2022-06-13 22:13:48.663209,2022-06-13 22:13:49.478495,0 days 00:00:00.815286,0.909536567010375,svd,COMPLETE
56,0.9163054868551745,2022-06-13 22:14:25.016918,2022-06-13 22:14:25.783227,0 days 00:00:00.766309,3.6749179870495237,svd,COMPLETE
184,0.9163054868551745,2022-06-13 22:16:06.138073,2022-06-13 22:16:06.954910,0 days 00:00:00.816837,0.11246640443953915,svd,COMPLETE
116,0.9163054868551745,2022-06-13 22:15:11.594999,2022-06-13 22:15:12.395984,0 days 00:00:00.800985,3.7720170301157747,svd,COMPLETE
58,0.9163054868551745,2022-06-13 22:14:26.588618,2022-06-13 22:14:27.406254,0 days 00:00:00.817636,3.905281401529046,svd,COMPLETE
59,0.9163054868551745,2022-06-13 22:14:27.406378,2022-06-13 22:14:28.225713,0 days 00:00:00.819335,3.0253170920250403,svd,COMPLETE
29,0.9163054868551745,2022-06-13 22:14:04.595025,2022-06-13 22:14:05.398735,0 days 00:00:00.803710,1.611598539910852,svd,COMPLETE
24,0.9163054868551745,2022-06-13 22:14:01.004307,2022-06-13 22:14:01.754246,0 days 00:00:00.749939,3.51349912991368,svd,COMPLETE
87,0.9163054868551745,2022-06-13 22:14:49.158249,2022-06-13 22:14:49.975605,0 days 00:00:00.817356,4.102561607016019,svd,COMPLETE
8,0.9163054868551745,2022-06-13 22:13:49.478664,2022-06-13 22:13:50.245898,0 days 00:00:00.767234,2.507992826433224,svd,COMPLETE
79,0.9163054868551745,2022-06-13 22:14:42.758530,2022-06-13 22:14:43.543727,0 days 00:00:00.785197,3.475017198668822,svd,COMPLETE
3,0.9163054868551745,2022-06-13 22:13:46.278736,2022-06-13 22:13:47.087776,0 days 00:00:00.809040,3.747604325008073,svd,COMPLETE
2,0.9163054868551745,2022-06-13 22:13:45.512514,2022-06-13 22:13:46.278638,0 days 00:00:00.766124,2.547720560536354,svd,COMPLETE
124,0.9163054868551745,2022-06-13 22:15:18.013858,2022-06-13 22:15:18.819472,0 days 00:00:00.805614,3.589570840142874,svd,COMPLETE
80,0.9163054868551745,2022-06-13 22:14:43.543896,2022-06-13 22:14:44.333218,0 days 00:00:00.789322,4.103153243163946,svd,COMPLETE
38,0.9163054868551745,2022-06-13 22:14:11.343518,2022-06-13 22:14:12.139451,0 days 00:00:00.795933,3.015064891397365,svd,COMPLETE
28,0.9163054868551745,2022-06-13 22:14:03.840317,2022-06-13 22:14:04.594919,0 days 00:00:00.754602,2.5760534619243702,svd,COMPLETE
145,0.9163054868551745,2022-06-13 22:15:34.886890,2022-06-13 22:15:35.689787,0 days 00:00:00.802897,1.72404359548527,svd,COMPLETE
44,0.9163054868551745,2022-06-13 22:14:16.126157,2022-06-13 22:14:16.880242,0 days 00:00:00.754085,3.7495699380999845,svd,COMPLETE
122,0.9163054868551745,2022-06-13 22:15:16.410770,2022-06-13 22:15:17.215089,0 days 00:00:00.804319,4.03910696065479,svd,COMPLETE
1,0.9163054868551745,2022-06-13 22:13:44.705264,2022-06-13 22:13:45.512415,0 days 00:00:00.807151,3.3105965987822006,svd,COMPLETE
108,0.9163054868551745,2022-06-13 22:15:05.208373,2022-06-13 22:15:06.033728,0 days 00:00:00.825355,3.875843301555703,svd,COMPLETE
167,0.9163054868551745,2022-06-13 22:15:52.306644,2022-06-13 22:15:53.125644,0 days 00:00:00.819000,4.020013749305386,svd,COMPLETE
48,0.9163054868551745,2022-06-13 22:14:18.978235,2022-06-13 22:14:19.751055,0 days 00:00:00.772820,3.2523394872029194,svd,COMPLETE
181,0.9163054868551745,2022-06-13 22:16:03.693911,2022-06-13 22:16:04.505111,0 days 00:00:00.811200,3.902761766198329,svd,COMPLETE
731,0.9163068101386114,2022-06-13 22:24:02.228105,2022-06-13 22:24:03.168481,0 days 00:00:00.940376,5.990678363898966,svd,COMPLETE
732,0.9163068101386114,2022-06-13 22:24:03.169097,2022-06-13 22:24:04.117658,0 days 00:00:00.948561,6.023914251956795,svd,COMPLETE
733,0.9163068101386114,2022-06-13 22:24:04.118281,2022-06-13 22:24:05.058864,0 days 00:00:00.940583,6.0758204421746385,svd,COMPLETE
734,0.9163068101386114,2022-06-13 22:24:05.059427,2022-06-13 22:24:06.003282,0 days 00:00:00.943855,6.3890169077781485,svd,COMPLETE
736,0.9163068101386114,2022-06-13 22:24:06.957454,2022-06-13 22:24:07.909984,0 days 00:00:00.952530,4.506769233175799,svd,COMPLETE
94,0.9163068101386114,2022-06-13 22:14:54.369399,2022-06-13 22:14:55.182452,0 days 00:00:00.813053,5.764620129735883,svd,COMPLETE
737,0.9163068101386114,2022-06-13 22:24:07.910581,2022-06-13 22:24:09.103657,0 days 00:00:01.193076,6.284667801971668,svd,COMPLETE
738,0.9163068101386114,2022-06-13 22:24:09.104264,2022-06-13 22:24:10.016969,0 days 00:00:00.912705,6.142057663813895,svd,COMPLETE
93,0.9163068101386114,2022-06-13 22:14:53.575871,2022-06-13 22:14:54.369245,0 days 00:00:00.793374,5.981059245728501,svd,COMPLETE
740,0.9163068101386114,2022-06-13 22:24:10.966875,2022-06-13 22:24:11.917606,0 days 00:00:00.950731,5.917278262275644,svd,COMPLETE
739,0.9163068101386114,2022-06-13 22:24:10.017500,2022-06-13 22:24:10.966335,0 days 00:00:00.948835,5.8702158488736025,svd,COMPLETE
91,0.9163068101386114,2022-06-13 22:14:51.971013,2022-06-13 22:14:52.791493,0 days 00:00:00.820480,6.177930700560009,svd,COMPLETE
211,0.9163068101386114,2022-06-13 22:16:27.883036,2022-06-13 22:16:28.704776,0 days 00:00:00.821740,6.390395106314165,svd,COMPLETE
726,0.9163068101386114,2022-06-13 22:23:57.502454,2022-06-13 22:23:58.450059,0 days 00:00:00.947605,6.138054015482157,svd,COMPLETE
729,0.9163068101386114,2022-06-13 22:24:00.338134,2022-06-13 22:24:01.276656,0 days 00:00:00.938522,6.228390107891795,svd,COMPLETE
708,0.9163068101386114,2022-06-13 22:23:40.609418,2022-06-13 22:23:41.550213,0 days 00:00:00.940795,4.91067062674498,svd,COMPLETE
709,0.9163068101386114,2022-06-13 22:23:41.550807,2022-06-13 22:23:42.490783,0 days 00:00:00.939976,5.815401572393719,svd,COMPLETE
710,0.9163068101386114,2022-06-13 22:23:42.491378,2022-06-13 22:23:43.445352,0 days 00:00:00.953974,5.773591016163903,svd,COMPLETE
711,0.9163068101386114,2022-06-13 22:23:43.445997,2022-06-13 22:23:44.395919,0 days 00:00:00.949922,5.867340071499667,svd,COMPLETE
712,0.9163068101386114,2022-06-13 22:23:44.396431,2022-06-13 22:23:45.341585,0 days 00:00:00.945154,5.844955131935748,svd,COMPLETE
713,0.9163068101386114,2022-06-13 22:23:45.342146,2022-06-13 22:23:46.290728,0 days 00:00:00.948582,5.837761442863841,svd,COMPLETE
101,0.9163068101386114,2022-06-13 22:15:00.004137,2022-06-13 22:15:00.763564,0 days 00:00:00.759427,4.448412427904836,svd,COMPLETE
715,0.9163068101386114,2022-06-13 22:23:47.231233,2022-06-13 22:23:48.174610,0 days 00:00:00.943377,5.1210812454064945,svd,COMPLETE
716,0.9163068101386114,2022-06-13 22:23:48.175199,2022-06-13 22:23:49.117783,0 days 00:00:00.942584,5.911835705684324,svd,COMPLETE
717,0.9163068101386114,2022-06-13 22:23:49.118360,2022-06-13 22:23:50.056202,0 days 00:00:00.937842,4.797203454435284,svd,COMPLETE
718,0.9163068101386114,2022-06-13 22:23:50.056905,2022-06-13 22:23:50.992699,0 days 00:00:00.935794,5.079599364401723,svd,COMPLETE
99,0.9163068101386114,2022-06-13 22:14:58.433015,2022-06-13 22:14:59.183274,0 days 00:00:00.750259,5.748619376980715,svd,COMPLETE
720,0.9163068101386114,2022-06-13 22:23:52.193240,2022-06-13 22:23:53.103987,0 days 00:00:00.910747,5.0635427898864664,svd,COMPLETE
721,0.9163068101386114,2022-06-13 22:23:53.104485,2022-06-13 22:23:54.041745,0 days 00:00:00.937260,4.822314937403502,svd,COMPLETE
722,0.9163068101386114,2022-06-13 22:23:54.042268,2022-06-13 22:23:54.987356,0 days 00:00:00.945088,4.828057899439214,svd,COMPLETE
723,0.9163068101386114,2022-06-13 22:23:54.987989,2022-06-13 22:23:55.933607,0 days 00:00:00.945618,6.109343659204131,svd,COMPLETE
98,0.9163068101386114,2022-06-13 22:14:57.524113,2022-06-13 22:14:58.432848,0 days 00:00:00.908735,5.729089878451811,svd,COMPLETE
725,0.9163068101386114,2022-06-13 22:23:56.544464,2022-06-13 22:23:57.501933,0 days 00:00:00.957469,5.00573295737236,svd,COMPLETE
743,0.9163068101386114,2022-06-13 22:24:13.492350,2022-06-13 22:24:14.483504,0 days 00:00:00.991154,4.491378126176199,svd,COMPLETE
96,0.9163068101386114,2022-06-13 22:14:55.936924,2022-06-13 22:14:56.735881,0 days 00:00:00.798957,5.494698419812249,svd,COMPLETE
728,0.9163068101386114,2022-06-13 22:23:59.393064,2022-06-13 22:24:00.337526,0 days 00:00:00.944462,4.647561648603482,svd,COMPLETE
730,0.9163068101386114,2022-06-13 22:24:01.277230,2022-06-13 22:24:02.227507,0 days 00:00:00.950277,6.159030323902275,svd,COMPLETE
744,0.9163068101386114,2022-06-13 22:24:14.484087,2022-06-13 22:24:15.446016,0 days 00:00:00.961929,6.39178339973597,svd,COMPLETE
752,0.9163068101386114,2022-06-13 22:24:22.131278,2022-06-13 22:24:23.080242,0 days 00:00:00.948964,6.334975020485214,svd,COMPLETE
746,0.9163068101386114,2022-06-13 22:24:16.408341,2022-06-13 22:24:17.366926,0 days 00:00:00.958585,4.319732586315099,svd,COMPLETE
73,0.9163068101386114,2022-06-13 22:14:38.331462,2022-06-13 22:14:39.078964,0 days 00:00:00.747502,4.232281124719405,svd,COMPLETE
775,0.9163068101386114,2022-06-13 22:24:44.564736,2022-06-13 22:24:45.523700,0 days 00:00:00.958964,5.296427123149921,svd,COMPLETE
776,0.9163068101386114,2022-06-13 22:24:45.524271,2022-06-13 22:24:46.486396,0 days 00:00:00.962125,6.1050117288618155,svd,COMPLETE
72,0.9163068101386114,2022-06-13 22:14:37.494009,2022-06-13 22:14:38.331327,0 days 00:00:00.837318,5.688674240134446,svd,COMPLETE
778,0.9163068101386114,2022-06-13 22:24:47.454882,2022-06-13 22:24:48.427844,0 days 00:00:00.972962,5.233410478390865,svd,COMPLETE
779,0.9163068101386114,2022-06-13 22:24:48.428449,2022-06-13 22:24:49.407855,0 days 00:00:00.979406,6.318440501123916,svd,COMPLETE
780,0.9163068101386114,2022-06-13 22:24:49.408504,2022-06-13 22:24:50.379937,0 days 00:00:00.971433,6.482108059138362,svd,COMPLETE
71,0.9163068101386114,2022-06-13 22:14:36.709776,2022-06-13 22:14:37.493869,0 days 00:00:00.784093,6.023091368352751,svd,COMPLETE
74,0.9163068101386114,2022-06-13 22:14:39.079109,2022-06-13 22:14:39.983051,0 days 00:00:00.903942,4.282823986329472,svd,COMPLETE
782,0.9163068101386114,2022-06-13 22:24:51.026256,2022-06-13 22:24:51.994052,0 days 00:00:00.967796,4.618552580070062,svd,COMPLETE
784,0.9163068101386114,2022-06-13 22:24:52.956395,2022-06-13 22:24:53.904275,0 days 00:00:00.947880,6.128066282192955,svd,COMPLETE
785,0.9163068101386114,2022-06-13 22:24:53.904869,2022-06-13 22:24:54.857966,0 days 00:00:00.953097,5.929754863889672,svd,COMPLETE
786,0.9163068101386114,2022-06-13 22:24:54.858559,2022-06-13 22:24:56.046431,0 days 00:00:01.187872,5.81370127882224,svd,COMPLETE
70,0.9163068101386114,2022-06-13 22:14:35.906751,2022-06-13 22:14:36.709575,0 days 00:00:00.802824,5.66270171377502,svd,COMPLETE
788,0.9163068101386114,2022-06-13 22:24:56.990430,2022-06-13 22:24:57.958876,0 days 00:00:00.968446,4.698337989248273,svd,COMPLETE
789,0.9163068101386114,2022-06-13 22:24:57.959485,2022-06-13 22:24:58.938067,0 days 00:00:00.978582,6.325774542987256,svd,COMPLETE
790,0.9163068101386114,2022-06-13 22:24:58.938659,2022-06-13 22:24:59.905399,0 days 00:00:00.966740,6.159433642502479,svd,COMPLETE
791,0.9163068101386114,2022-06-13 22:24:59.905986,2022-06-13 22:25:00.880210,0 days 00:00:00.974224,4.565531084866896,svd,COMPLETE
783,0.9163068101386114,2022-06-13 22:24:51.994619,2022-06-13 22:24:52.955823,0 days 00:00:00.961204,5.91330446465215,svd,COMPLETE
75,0.9163068101386114,2022-06-13 22:14:39.983217,2022-06-13 22:14:40.731120,0 days 00:00:00.747903,4.802156308561571,svd,COMPLETE
76,0.9163068101386114,2022-06-13 22:14:40.731293,2022-06-13 22:14:41.554088,0 days 00:00:00.822795,4.804049908787712,svd,COMPLETE
770,0.9163068101386114,2022-06-13 22:24:39.493614,2022-06-13 22:24:40.466805,0 days 00:00:00.973191,6.483020619380243,svd,COMPLETE
747,0.9163068101386114,2022-06-13 22:24:17.367674,2022-06-13 22:24:18.325369,0 days 00:00:00.957695,6.136691067947351,svd,COMPLETE
748,0.9163068101386114,2022-06-13 22:24:18.325956,2022-06-13 22:24:19.278402,0 days 00:00:00.952446,6.39282223520013,svd,COMPLETE
749,0.9163068101386114,2022-06-13 22:24:19.279002,2022-06-13 22:24:20.225649,0 days 00:00:00.946647,6.223222985962916,svd,COMPLETE
89,0.9163068101386114,2022-06-13 22:14:50.743744,2022-06-13 22:14:51.532346,0 days 00:00:00.788602,6.288409119203483,svd,COMPLETE
751,0.9163068101386114,2022-06-13 22:24:21.179508,2022-06-13 22:24:22.130653,0 days 00:00:00.951145,4.401574725619235,svd,COMPLETE
753,0.9163068101386114,2022-06-13 22:24:23.080822,2022-06-13 22:24:24.033522,0 days 00:00:00.952700,6.2647125606532414,svd,COMPLETE
88,0.9163068101386114,2022-06-13 22:14:49.975819,2022-06-13 22:14:50.743508,0 days 00:00:00.767689,5.315951039048722,svd,COMPLETE
756,0.9163068101386114,2022-06-13 22:24:26.171443,2022-06-13 22:24:27.148496,0 days 00:00:00.977053,4.322371416640318,svd,COMPLETE
86,0.9163068101386114,2022-06-13 22:14:48.403710,2022-06-13 22:14:49.158029,0 days 00:00:00.754319,4.991126775937565,svd,COMPLETE
758,0.9163068101386114,2022-06-13 22:24:28.115194,2022-06-13 22:24:29.091841,0 days 00:00:00.976647,5.346563104734627,svd,COMPLETE
85,0.9163068101386114,2022-06-13 22:14:47.576912,2022-06-13 22:14:48.403532,0 days 00:00:00.826620,4.670125627448944,svd,COMPLETE
84,0.9163068101386114,2022-06-13 22:14:46.791442,2022-06-13 22:14:47.576730,0 days 00:00:00.785288,5.144647694444706,svd,COMPLETE
83,0.9163068101386114,2022-06-13 22:14:46.011289,2022-06-13 22:14:46.791297,0 days 00:00:00.780008,4.607848080796963,svd,COMPLETE
82,0.9163068101386114,2022-06-13 22:14:45.123125,2022-06-13 22:14:46.011135,0 days 00:00:00.888010,5.152359493178013,svd,COMPLETE
763,0.9163068101386114,2022-06-13 22:24:32.637285,2022-06-13 22:24:33.618229,0 days 00:00:00.980944,4.248124224191678,svd,COMPLETE
764,0.9163068101386114,2022-06-13 22:24:33.618795,2022-06-13 22:24:34.592028,0 days 00:00:00.973233,6.320561344355205,svd,COMPLETE
81,0.9163068101386114,2022-06-13 22:14:44.333371,2022-06-13 22:14:45.122948,0 days 00:00:00.789577,4.523641063882052,svd,COMPLETE
78,0.9163068101386114,2022-06-13 22:14:41.953515,2022-06-13 22:14:42.758313,0 days 00:00:00.804798,4.398553919565953,svd,COMPLETE
769,0.9163068101386114,2022-06-13 22:24:38.509264,2022-06-13 22:24:39.493005,0 days 00:00:00.983741,4.291343051061014,svd,COMPLETE
745,0.9163068101386114,2022-06-13 22:24:15.446668,2022-06-13 22:24:16.407787,0 days 00:00:00.961119,4.698701805201689,svd,COMPLETE
707,0.9163068101386114,2022-06-13 22:23:39.661450,2022-06-13 22:23:40.608892,0 days 00:00:00.947442,4.97528894258895,svd,COMPLETE
701,0.9163068101386114,2022-06-13 22:23:34.353805,2022-06-13 22:23:35.276018,0 days 00:00:00.922213,5.715705483079651,svd,COMPLETE
705,0.9163068101386114,2022-06-13 22:23:37.753356,2022-06-13 22:23:38.697600,0 days 00:00:00.944244,5.00634199189151,svd,COMPLETE
635,0.9163068101386114,2022-06-13 22:22:32.446668,2022-06-13 22:22:33.362911,0 days 00:00:00.916243,4.421006492017816,svd,COMPLETE
636,0.9163068101386114,2022-06-13 22:22:33.363424,2022-06-13 22:22:34.292777,0 days 00:00:00.929353,4.434273396199095,svd,COMPLETE
637,0.9163068101386114,2022-06-13 22:22:34.293244,2022-06-13 22:22:35.216562,0 days 00:00:00.923318,4.36379637626845,svd,COMPLETE
638,0.9163068101386114,2022-06-13 22:22:35.217040,2022-06-13 22:22:36.141365,0 days 00:00:00.924325,4.350778981239323,svd,COMPLETE
639,0.9163068101386114,2022-06-13 22:22:36.141915,2022-06-13 22:22:37.060920,0 days 00:00:00.919005,5.631528912919861,svd,COMPLETE
640,0.9163068101386114,2022-06-13 22:22:37.061448,2022-06-13 22:22:37.980112,0 days 00:00:00.918664,5.726210138235966,svd,COMPLETE
114,0.9163068101386114,2022-06-13 22:15:09.984582,2022-06-13 22:15:10.797183,0 days 00:00:00.812601,4.635088992472201,svd,COMPLETE
113,0.9163068101386114,2022-06-13 22:15:09.186329,2022-06-13 22:15:09.984404,0 days 00:00:00.798075,4.878638090604715,svd,COMPLETE
643,0.9163068101386114,2022-06-13 22:22:40.042823,2022-06-13 22:22:40.964231,0 days 00:00:00.921408,4.280467459948695,svd,COMPLETE
634,0.9163068101386114,2022-06-13 22:22:31.528177,2022-06-13 22:22:32.446157,0 days 00:00:00.917980,4.204775048263401,svd,COMPLETE
112,0.9163068101386114,2022-06-13 22:15:08.392549,2022-06-13 22:15:09.186121,0 days 00:00:00.793572,4.38008238069738,svd,COMPLETE
111,0.9163068101386114,2022-06-13 22:15:07.590714,2022-06-13 22:15:08.392384,0 days 00:00:00.801670,4.357970565681771,svd,COMPLETE
110,0.9163068101386114,2022-06-13 22:15:06.794038,2022-06-13 22:15:07.590519,0 days 00:00:00.796481,5.9137596585476775,svd,COMPLETE
109,0.9163068101386114,2022-06-13 22:15:06.033886,2022-06-13 22:15:06.793868,0 days 00:00:00.759982,4.877518782254164,svd,COMPLETE
649,0.9163068101386114,2022-06-13 22:22:45.249052,2022-06-13 22:22:46.212062,0 days 00:00:00.963010,4.235762976170219,svd,COMPLETE
650,0.9163068101386114,2022-06-13 22:22:46.212610,2022-06-13 22:22:47.133771,0 days 00:00:00.921161,5.282023734868473,svd,COMPLETE
651,0.9163068101386114,2022-06-13 22:22:47.134276,2022-06-13 22:22:48.041832,0 days 00:00:00.907556,4.160342748145524,svd,COMPLETE
652,0.9163068101386114,2022-06-13 22:22:48.042382,2022-06-13 22:22:48.970951,0 days 00:00:00.928569,4.090716615520499,svd,COMPLETE
653,0.9163068101386114,2022-06-13 22:22:48.971494,2022-06-13 22:22:49.908772,0 days 00:00:00.937278,5.248628788672169,svd,COMPLETE
654,0.9163068101386114,2022-06-13 22:22:49.909264,2022-06-13 22:22:50.842373,0 days 00:00:00.933109,5.249831620414194,svd,COMPLETE
645,0.9163068101386114,2022-06-13 22:22:41.888733,2022-06-13 22:22:42.817024,0 days 00:00:00.928291,4.267547113598565,svd,COMPLETE
115,0.9163068101386114,2022-06-13 22:15:10.797361,2022-06-13 22:15:11.594558,0 days 00:00:00.797197,6.313933380204835,svd,COMPLETE
632,0.9163068101386114,2022-06-13 22:22:29.678670,2022-06-13 22:22:30.607861,0 days 00:00:00.929191,4.195911328622257,svd,COMPLETE
117,0.9163068101386114,2022-06-13 22:15:12.396190,2022-06-13 22:15:13.194965,0 days 00:00:00.798775,5.15247748504177,svd,COMPLETE
609,0.9163068101386114,2022-06-13 22:22:08.492595,2022-06-13 22:22:09.423736,0 days 00:00:00.931141,4.718602809569076,svd,COMPLETE
610,0.9163068101386114,2022-06-13 22:22:09.424190,2022-06-13 22:22:10.356676,0 days 00:00:00.932486,4.701280869162473,svd,COMPLETE
611,0.9163068101386114,2022-06-13 22:22:10.357141,2022-06-13 22:22:11.307324,0 days 00:00:00.950183,4.7150091300901895,svd,COMPLETE
612,0.9163068101386114,2022-06-13 22:22:11.307792,2022-06-13 22:22:12.249025,0 days 00:00:00.941233,5.005379123710533,svd,COMPLETE
613,0.9163068101386114,2022-06-13 22:22:12.249581,2022-06-13 22:22:13.180980,0 days 00:00:00.931399,5.0420759130874915,svd,COMPLETE
614,0.9163068101386114,2022-06-13 22:22:13.181538,2022-06-13 22:22:14.117011,0 days 00:00:00.935473,4.838788181916377,svd,COMPLETE
615,0.9163068101386114,2022-06-13 22:22:14.117497,2022-06-13 22:22:15.042063,0 days 00:00:00.924566,5.44643058416159,svd,COMPLETE
616,0.9163068101386114,2022-06-13 22:22:15.042490,2022-06-13 22:22:15.973822,0 days 00:00:00.931332,4.574276535694116,svd,COMPLETE
617,0.9163068101386114,2022-06-13 22:22:15.974286,2022-06-13 22:22:16.922333,0 days 00:00:00.948047,4.690975286631467,svd,COMPLETE
618,0.9163068101386114,2022-06-13 22:22:16.922792,2022-06-13 22:22:17.858181,0 days 00:00:00.935389,5.191671280212155,svd,COMPLETE
619,0.9163068101386114,2022-06-13 22:22:17.858694,2022-06-13 22:22:19.023742,0 days 00:00:01.165048,4.5160910850375275,svd,COMPLETE
620,0.9163068101386114,2022-06-13 22:22:19.024221,2022-06-13 22:22:19.920960,0 days 00:00:00.896739,4.59814334294693,svd,COMPLETE
621,0.9163068101386114,2022-06-13 22:22:19.921506,2022-06-13 22:22:20.840737,0 days 00:00:00.919231,4.430370593219803,svd,COMPLETE
622,0.9163068101386114,2022-06-13 22:22:20.841207,2022-06-13 22:22:21.758360,0 days 00:00:00.917153,4.7503700266996995,svd,COMPLETE
623,0.9163068101386114,2022-06-13 22:22:21.758901,2022-06-13 22:22:22.672959,0 days 00:00:00.914058,4.51086470759283,svd,COMPLETE
624,0.9163068101386114,2022-06-13 22:22:22.673400,2022-06-13 22:22:23.598512,0 days 00:00:00.925112,4.374817479804326,svd,COMPLETE
625,0.9163068101386114,2022-06-13 22:22:23.599038,2022-06-13 22:22:24.519499,0 days 00:00:00.920461,4.357031932616936,svd,COMPLETE
626,0.9163068101386114,2022-06-13 22:22:24.520108,2022-06-13 22:22:25.430366,0 days 00:00:00.910258,4.421910207294082,svd,COMPLETE
120,0.9163068101386114,2022-06-13 22:15:14.786135,2022-06-13 22:15:15.590519,0 days 00:00:00.804384,4.666659612797604,svd,COMPLETE
119,0.9163068101386114,2022-06-13 22:15:13.993626,2022-06-13 22:15:14.785939,0 days 00:00:00.792313,4.681562825920877,svd,COMPLETE
118,0.9163068101386114,2022-06-13 22:15:13.195149,2022-06-13 22:15:13.993445,0 days 00:00:00.798296,5.20047817521735,svd,COMPLETE
655,0.9163068101386114,2022-06-13 22:22:50.842946,2022-06-13 22:22:51.802947,0 days 00:00:00.960001,5.155617908793242,svd,COMPLETE
706,0.9163068101386114,2022-06-13 22:23:38.698199,2022-06-13 22:23:39.660827,0 days 00:00:00.962628,4.943150778632882,svd,COMPLETE
656,0.9163068101386114,2022-06-13 22:22:51.803458,2022-06-13 22:22:52.709545,0 days 00:00:00.906087,5.060409339894713,svd,COMPLETE
658,0.9163068101386114,2022-06-13 22:22:53.668039,2022-06-13 22:22:54.632760,0 days 00:00:00.964721,4.63387061172727,svd,COMPLETE
105,0.9163068101386114,2022-06-13 22:15:03.199984,2022-06-13 22:15:03.955878,0 days 00:00:00.755894,4.786064792782901,svd,COMPLETE
686,0.9163068101386114,2022-06-13 22:23:19.958533,2022-06-13 22:23:20.905469,0 days 00:00:00.946936,5.1271476802539695,svd,COMPLETE
687,0.9163068101386114,2022-06-13 22:23:20.906012,2022-06-13 22:23:21.871019,0 days 00:00:00.965007,5.412064644480548,svd,COMPLETE
688,0.9163068101386114,2022-06-13 22:23:21.871719,2022-06-13 22:23:22.810265,0 days 00:00:00.938546,5.650843429762578,svd,COMPLETE
