iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
1488,0.5,2022-06-12 21:15:59.800350,2022-06-12 21:16:00.734043,0 days 00:00:00.933693,0.4636349850350274,True,0.5154751882970906,6111781.0,True,random,0.07626979473595716,COMPLETE
1564,0.5,2022-06-12 21:17:22.619447,2022-06-12 21:17:23.574529,0 days 00:00:00.955082,0.43535483895828025,True,0.5164878837502236,2208177.0,True,random,0.06895683709441104,COMPLETE
472,0.5,2022-06-12 19:15:57.989793,2022-06-12 19:15:58.541109,0 days 00:00:00.551316,0.6154929726203012,True,0.45883271994392505,586872.0,True,random,0.06141054564411603,COMPLETE
530,0.5,2022-06-12 19:16:37.662058,2022-06-12 19:16:38.231685,0 days 00:00:00.569627,0.649377138393238,True,0.424149835343868,5154797.0,True,random,0.06634048585715856,COMPLETE
450,0.5,2022-06-12 19:15:43.615038,2022-06-12 19:15:44.153968,0 days 00:00:00.538930,0.572990757440659,True,0.472891870432144,7570470.0,True,random,0.056838260623186844,COMPLETE
1996,0.5,2022-06-12 21:26:08.008250,2022-06-12 21:26:09.127259,0 days 00:00:01.119009,0.37562366784714957,True,0.871783847582644,3046676.0,True,random,0.07981689727479374,COMPLETE
39,0.5,2022-06-12 19:11:49.286180,2022-06-12 19:11:49.652755,0 days 00:00:00.366575,0.5396184442307491,True,0.5952211732072299,9991248.0,True,random,0.03879806196604039,COMPLETE
1582,0.5,2022-06-12 21:17:42.411236,2022-06-12 21:17:43.393170,0 days 00:00:00.981934,0.39627922434059504,True,0.5285227232743059,4340727.0,True,random,0.07000395971671808,COMPLETE
1940,0.5,2022-06-12 21:24:52.919457,2022-06-12 21:24:54.018662,0 days 00:00:01.099205,0.30192269755342027,True,0.5515301359206349,2593733.0,True,random,0.07237968935767965,COMPLETE
36,0.5,2022-06-12 19:11:47.715770,2022-06-12 19:11:48.077122,0 days 00:00:00.361352,0.9458021617031613,False,0.954504066040681,3067182.0,True,random,0.061317170111314566,COMPLETE
1600,0.5,2022-06-12 21:18:02.991327,2022-06-12 21:18:03.953848,0 days 00:00:00.962521,1.0431567780187299,True,0.5512737406859095,8122785.0,True,random,0.07198022756366464,COMPLETE
549,0.5,2022-06-12 19:16:50.433935,2022-06-12 19:16:51.008566,0 days 00:00:00.574631,0.6383445255804978,True,0.5112724926108354,5772308.0,True,random,0.05756728731679865,COMPLETE
1506,0.5,2022-06-12 21:16:19.083470,2022-06-12 21:16:20.028847,0 days 00:00:00.945377,0.3991436803699699,True,0.5627842828261052,2990881.0,True,random,0.07564602317774491,COMPLETE
790,0.8167385397598163,2022-06-12 19:19:50.047221,2022-06-12 19:19:50.774601,0 days 00:00:00.727380,1.8155022994005539,False,0.4946943805759212,5165933.0,False,random,0.07456515513307302,COMPLETE
1363,0.8206499748521642,2022-06-12 21:13:49.495971,2022-06-12 21:13:50.443128,0 days 00:00:00.947157,1.6832219527268788,False,0.4903114015667498,2898242.0,False,random,0.07818220100034527,COMPLETE
40,0.8298470225238465,2022-06-12 19:11:49.652881,2022-06-12 19:11:50.236062,0 days 00:00:00.583181,1.896181199830162,False,0.8275747724969977,2515758.0,False,cyclic,0.06673963647769113,COMPLETE
34,0.8385773460803945,2022-06-12 19:11:46.691263,2022-06-12 19:11:47.096601,0 days 00:00:00.405338,0.2900975807423153,False,0.9282205271195021,3904315.0,False,cyclic,0.051572377336069064,COMPLETE
1231,0.840615745355354,2022-06-12 21:11:39.675458,2022-06-12 21:11:40.579868,0 days 00:00:00.904410,1.5006465936638576,False,0.4412183131130488,2287533.0,False,random,0.0679028918369268,COMPLETE
1,0.8443603195541152,2022-06-12 19:11:28.616249,2022-06-12 19:11:29.326097,0 days 00:00:00.709848,1.137117592655131,False,0.9903452154561523,7219710.0,False,cyclic,0.012490608314139989,COMPLETE
18,0.8477832422728605,2022-06-12 19:11:38.207778,2022-06-12 19:11:38.751143,0 days 00:00:00.543365,0.8159714831405986,False,0.8709945733715847,6386636.0,False,random,0.04973856470890352,COMPLETE
1817,0.8502434644817645,2022-06-12 21:22:18.815164,2022-06-12 21:22:19.950176,0 days 00:00:01.135012,1.1311833729437888,False,0.465882959523065,9104153.0,False,random,0.06895023776268096,COMPLETE
2,0.8531742829572189,2022-06-12 19:11:29.326186,2022-06-12 19:11:29.812408,0 days 00:00:00.486222,1.009183000651426,False,0.5237036931867726,9444055.0,False,random,0.03580443718903857,COMPLETE
1307,0.8544594816789016,2022-06-12 21:12:53.525674,2022-06-12 21:12:54.453845,0 days 00:00:00.928171,0.9502384038938056,False,0.4411134798314151,6753915.0,False,random,0.06236870758414717,COMPLETE
79,0.8601062628455393,2022-06-12 19:12:09.586862,2022-06-12 19:12:10.298233,0 days 00:00:00.711371,0.4984244072792871,False,0.7023889013592858,3337205.0,False,cyclic,0.05804149603381291,COMPLETE
558,0.8603251958205125,2022-06-12 19:16:56.559279,2022-06-12 19:16:57.254547,0 days 00:00:00.695268,0.5100230631687122,False,0.7538861807548912,4357190.0,False,random,0.05099236157941473,COMPLETE
1496,0.8617085295567861,2022-06-12 21:16:08.278755,2022-06-12 21:16:09.513612,0 days 00:00:01.234857,0.4436008064385728,False,0.766049529431426,3080650.0,False,random,0.07287803018318754,COMPLETE
118,0.8634678767343733,2022-06-12 19:12:29.939208,2022-06-12 19:12:30.459268,0 days 00:00:00.520060,0.6635887203815859,False,0.4366935339459598,3134249.0,False,random,0.05051280780308992,COMPLETE
419,0.8653296026632239,2022-06-12 19:15:23.412068,2022-06-12 19:15:24.387453,0 days 00:00:00.975385,0.5609984126918888,False,0.5348729894868882,2006613.0,False,random,0.05644127292630234,COMPLETE
480,0.8654387133116187,2022-06-12 19:16:03.002107,2022-06-12 19:16:03.658841,0 days 00:00:00.656734,0.6139122354717573,False,0.439508750325829,5276988.0,False,random,0.056241780445761363,COMPLETE
1099,0.8655682542208077,2022-06-12 21:09:36.694657,2022-06-12 21:09:37.545232,0 days 00:00:00.850575,0.5275485426531643,False,0.5619125144980883,1902053.0,False,random,0.07140136649247415,COMPLETE
198,0.8658412399750833,2022-06-12 19:13:11.827639,2022-06-12 19:13:12.372227,0 days 00:00:00.544588,0.6264934585762396,False,0.4245952086700143,6807380.0,False,random,0.045407644354873655,COMPLETE
