iteration,precision,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
2878,0.0,2022-06-13 03:39:26.575812,2022-06-13 03:39:28.432022,0 days 00:00:01.856210,0.12622602363982038,True,0.9667535431426205,6280305.0,True,random,0.027638869184948973,COMPLETE
4795,0.0,2022-06-13 16:30:17.978513,2022-06-13 16:30:20.765805,0 days 00:00:02.787292,1.9098457529421118,True,0.9994415049189347,5814601.0,True,random,0.015160892740608216,COMPLETE
2307,0.0,2022-06-13 03:22:50.456406,2022-06-13 03:22:52.075519,0 days 00:00:01.619113,1.9697108271920287,True,0.9419405885517276,7305200.0,True,random,0.020436564372379278,COMPLETE
2953,0.0,2022-06-13 03:41:49.779569,2022-06-13 03:41:51.634554,0 days 00:00:01.854985,1.9022497224101798,True,0.9794699923264849,7130992.0,True,random,0.024026883315366166,COMPLETE
829,0.0,2022-06-12 19:54:04.972283,2022-06-12 19:54:05.727883,0 days 00:00:00.755600,1.957235083959943,True,0.9598156695979561,7684079.0,True,random,0.025142255364905414,COMPLETE
4646,0.0,2022-06-13 16:22:46.331349,2022-06-13 16:22:49.038819,0 days 00:00:02.707470,1.9640952593708505,True,0.9361373302005996,7726984.0,True,random,0.019811700862419578,COMPLETE
4628,0.0,2022-06-13 16:21:51.796079,2022-06-13 16:21:54.424861,0 days 00:00:02.628782,1.9334259244356935,True,0.9818929180121458,5797410.0,True,random,0.027751371621431573,COMPLETE
4514,0.0,2022-06-13 16:16:15.931032,2022-06-13 16:16:18.552101,0 days 00:00:02.621069,1.9635224145823384,True,0.9810166640645516,6631356.0,True,random,0.02356146175793958,COMPLETE
3068,0.0,2022-06-13 13:24:48.253672,2022-06-13 13:24:50.123708,0 days 00:00:01.870036,1.9287524089627364,True,0.9106043041497645,5946155.0,True,random,0.021813606446035406,COMPLETE
2119,0.0,2022-06-13 03:18:00.759804,2022-06-13 03:18:01.997475,0 days 00:00:01.237671,1.9715283656583302,True,0.9163101846624505,9244041.0,True,random,0.020723040655296864,COMPLETE
