iteration,precision,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
131,0.8221573846573846,2022-07-03 01:07:42.778264,2022-07-03 01:07:50.024437,0 days 00:00:07.246173,8.1,0.9178795345227295,187,44159129,l1,0.0023804660752556016,COMPLETE
181,0.8221573846573846,2022-07-03 01:13:15.504335,2022-07-03 01:13:22.771681,0 days 00:00:07.267346,8.2,0.9221225189685236,177,44045011,l1,0.002516467308276549,COMPLETE
988,0.8220902855972976,2022-07-03 02:41:33.963049,2022-07-03 02:41:42.024880,0 days 00:00:08.061831,0.1,0.6901391881287209,134,48165511,l1,0.001485356134479064,COMPLETE
835,0.8220213219616205,2022-07-03 02:24:25.910592,2022-07-03 02:24:33.433687,0 days 00:00:07.523095,3.5000000000000004,0.8203484982932285,50,49535575,l1,0.0028995941003640852,COMPLETE
253,0.8219713121045181,2022-07-03 01:21:30.675308,2022-07-03 01:21:37.911232,0 days 00:00:07.235924,6.2,0.6956856068677186,57,25001096,l1,0.0028991668139951993,COMPLETE
601,0.8219353298315029,2022-07-03 01:58:24.740402,2022-07-03 01:58:32.635972,0 days 00:00:07.895570,4.2,0.7458307587927319,285,25769467,l1,0.0016703126790087494,COMPLETE
851,0.8219353298315029,2022-07-03 02:26:07.454072,2022-07-03 02:26:15.161720,0 days 00:00:07.707648,3.7,0.37834441081790793,127,25936829,l1,0.0019150165491828796,COMPLETE
231,0.8219353298315029,2022-07-03 01:18:54.189481,2022-07-03 01:19:01.869108,0 days 00:00:07.679627,6.9,0.6840274854212207,71,26032443,l1,0.0017138067815291975,COMPLETE
230,0.8219353298315029,2022-07-03 01:18:46.495642,2022-07-03 01:18:54.189142,0 days 00:00:07.693500,6.3,0.6331464975394303,69,25144842,l1,0.0020012380202174378,COMPLETE
921,0.8219353298315029,2022-07-03 02:33:59.733907,2022-07-03 02:34:08.315382,0 days 00:00:08.581475,5.3,0.9391875539188119,315,36795812,l1,4.0722191712257676e-05,COMPLETE
315,0.8219353298315029,2022-07-03 01:27:55.471342,2022-07-03 01:28:02.985028,0 days 00:00:07.513686,7.3,0.8153967766875144,321,20959339,l1,0.0017177736279908847,COMPLETE
593,0.8219353298315029,2022-07-03 01:57:42.495260,2022-07-03 01:57:51.089159,0 days 00:00:08.593899,4.0,0.8245328685595247,307,6864897,l1,4.8801686645153804e-05,COMPLETE
872,0.8219353298315029,2022-07-03 02:28:26.008620,2022-07-03 02:28:34.041558,0 days 00:00:08.032938,6.2,0.9073320363290361,161,49026430,l1,2.2156875898545774e-05,COMPLETE
926,0.8219353298315029,2022-07-03 02:34:38.149400,2022-07-03 02:34:46.080682,0 days 00:00:07.931282,4.2,0.9006052073296557,153,14764220,l1,0.0023106097462834707,COMPLETE
583,0.8219353298315029,2022-07-03 01:56:36.227974,2022-07-03 01:56:43.963551,0 days 00:00:07.735577,7.8,0.718624482636954,439,30371058,l1,0.002108442315383087,COMPLETE
688,0.8219353298315029,2022-07-03 02:08:05.658955,2022-07-03 02:08:13.560526,0 days 00:00:07.901571,7.5,0.8048920111089473,153,3047077,l1,0.001760285548260488,COMPLETE
940,0.8219353298315029,2022-07-03 02:36:07.640036,2022-07-03 02:36:15.534166,0 days 00:00:07.894130,4.7,0.8641405094632579,435,19333596,l1,8.800244909869519e-05,COMPLETE
611,0.8219353298315029,2022-07-03 01:59:34.718584,2022-07-03 01:59:42.496513,0 days 00:00:07.777929,5.6,0.9622787897853623,458,5654114,l1,0.0018257134052707274,COMPLETE
87,0.8219353298315029,2022-07-03 01:02:47.650770,2022-07-03 01:02:55.389630,0 days 00:00:07.738860,5.6,0.9350953598735103,331,23361629,l1,0.0009666906094789703,COMPLETE
941,0.8219353298315029,2022-07-03 02:36:15.535097,2022-07-03 02:36:24.042413,0 days 00:00:08.507316,5.1,0.9746878911077542,355,11740874,l1,2.4377183190407194e-05,COMPLETE
342,0.8219353298315029,2022-07-03 01:30:42.133306,2022-07-03 01:30:49.501465,0 days 00:00:07.368159,7.9,0.8584836455578713,365,30796578,l1,0.00253093327247192,COMPLETE
565,0.8219353298315029,2022-07-03 01:54:37.009885,2022-07-03 01:54:44.833887,0 days 00:00:07.824002,7.5,0.8085042860306005,293,5732149,l1,0.0016143702797650576,COMPLETE
693,0.8219353298315029,2022-07-03 02:08:37.183113,2022-07-03 02:08:45.255669,0 days 00:00:08.072556,4.2,0.8184621357955226,321,9041367,l1,0.0018592846049184809,COMPLETE
834,0.8219353298315029,2022-07-03 02:24:16.864521,2022-07-03 02:24:25.909833,0 days 00:00:09.045312,3.8000000000000003,0.9684193019219995,137,29827098,l1,2.5554173508955663e-05,COMPLETE
92,0.8219353298315029,2022-07-03 01:03:45.672355,2022-07-03 01:03:52.951879,0 days 00:00:07.279524,4.5,0.8336052561706002,265,26841728,l1,0.0028325369275769034,COMPLETE
950,0.8219353298315029,2022-07-03 02:37:16.979896,2022-07-03 02:37:24.974121,0 days 00:00:07.994225,3.5000000000000004,0.8930459169567062,133,30029014,l1,0.0017583335736653328,COMPLETE
347,0.8219353298315029,2022-07-03 01:31:11.109540,2022-07-03 01:31:18.721522,0 days 00:00:07.611982,5.6,0.6347457833822028,324,27812640,l1,0.00213237594637326,COMPLETE
553,0.8219353298315029,2022-07-03 01:53:15.608953,2022-07-03 01:53:23.686410,0 days 00:00:08.077457,4.1,0.9277572757717688,303,6001190,l1,0.0015943915084414948,COMPLETE
824,0.8219353298315029,2022-07-03 02:23:20.446154,2022-07-03 02:23:28.480278,0 days 00:00:08.034124,4.2,0.9546977649950285,147,49693592,l1,0.0016635994117650476,COMPLETE
74,0.8219353298315029,2022-07-03 01:01:37.420958,2022-07-03 01:01:45.008146,0 days 00:00:07.587188,3.7,0.8805605061360281,337,24275140,l1,0.00010112514450494599,COMPLETE
72,0.8219353298315029,2022-07-03 01:01:23.293419,2022-07-03 01:01:30.909369,0 days 00:00:07.615950,2.4000000000000004,0.9984911856997879,261,34153089,l1,0.00025546309362569145,COMPLETE
307,0.8219353298315029,2022-07-03 01:27:07.412235,2022-07-03 01:27:15.085407,0 days 00:00:07.673172,7.4,0.5882238761691537,357,7405660,l1,0.0018963719900754936,COMPLETE
241,0.8219353298315029,2022-07-03 01:20:08.875675,2022-07-03 01:20:16.218326,0 days 00:00:07.342651,6.8,0.7086867866367458,61,20573640,l1,0.0022813164570113114,COMPLETE
274,0.8219353298315029,2022-07-03 01:23:33.451552,2022-07-03 01:23:41.147835,0 days 00:00:07.696283,7.4,0.6383026525323541,73,29860339,l1,0.0017400420374419294,COMPLETE
278,0.8219353298315029,2022-07-03 01:23:55.962712,2022-07-03 01:24:03.312480,0 days 00:00:07.349768,7.7,0.6524881256663397,259,25224768,l1,0.002171181461752866,COMPLETE
649,0.8219353298315029,2022-07-03 02:03:47.769435,2022-07-03 02:03:55.592318,0 days 00:00:07.822883,5.0,0.7953617991156237,216,11093627,l1,0.001528017658535349,COMPLETE
645,0.8219353298315029,2022-07-03 02:03:23.818787,2022-07-03 02:03:31.481674,0 days 00:00:07.662887,4.7,0.7638203959538012,182,4696946,l1,0.002056533850186545,COMPLETE
657,0.8219353298315029,2022-07-03 02:04:47.617456,2022-07-03 02:04:55.200872,0 days 00:00:07.583416,6.2,0.7344231119231448,92,20531434,l1,0.0021036627367749514,COMPLETE
269,0.8219353298315029,2022-07-03 01:23:02.918832,2022-07-03 01:23:11.132734,0 days 00:00:08.213902,7.3,0.7274117597200194,65,21976441,l1,0.0001739483562862307,COMPLETE
287,0.8219353298315029,2022-07-03 01:24:54.745190,2022-07-03 01:25:03.078441,0 days 00:00:08.333251,2.7,0.7947172180840627,142,7765815,l1,0.00018817885639147607,COMPLETE
886,0.8219353298315029,2022-07-03 02:30:03.141551,2022-07-03 02:30:10.754664,0 days 00:00:07.613113,7.9,0.8571663370053616,114,32502689,l1,0.002722774152777463,COMPLETE
658,0.8219353298315029,2022-07-03 02:04:55.201480,2022-07-03 02:05:03.536563,0 days 00:00:08.335083,5.6,0.8708236678306737,483,18761314,l1,0.00025306817692084387,COMPLETE
662,0.8219353298315029,2022-07-03 02:05:14.515293,2022-07-03 02:05:22.334133,0 days 00:00:07.818840,5.2,0.8435606184531794,339,11576391,l1,0.0021854605746022384,COMPLETE
892,0.8219353298315029,2022-07-03 02:30:47.243358,2022-07-03 02:30:55.002742,0 days 00:00:07.759384,7.6,0.9345339385971788,300,7928212,l1,0.0020613751058488044,COMPLETE
896,0.8219353298315029,2022-07-03 02:31:11.376933,2022-07-03 02:31:19.224568,0 days 00:00:07.847635,4.9,0.9658534021716093,354,7982291,l1,0.0017742371311970117,COMPLETE
666,0.8219353298315029,2022-07-03 02:05:43.197745,2022-07-03 02:05:50.944106,0 days 00:00:07.746361,4.6,0.8172579076840936,321,8236647,l1,8.991803614504868e-05,COMPLETE
899,0.8219353298315029,2022-07-03 02:31:34.980977,2022-07-03 02:31:43.172306,0 days 00:00:08.191329,4.3,0.38284635626717056,168,47565398,l1,0.0018228469552294567,COMPLETE
260,0.8219353298315029,2022-07-03 01:22:11.445439,2022-07-03 01:22:19.414557,0 days 00:00:07.969118,5.2,0.7420129352948571,58,19205666,l1,0.00019448115643416644,COMPLETE
883,0.8219353298315029,2022-07-03 02:29:45.789790,2022-07-03 02:29:54.038447,0 days 00:00:08.248657,4.0,0.9515744408391378,150,45109122,l1,6.937108784650908e-05,COMPLETE
258,0.8219353298315029,2022-07-03 01:21:55.797063,2022-07-03 01:22:03.427673,0 days 00:00:07.630610,6.6,0.7280885967505496,62,21568943,l1,0.0018700322560804043,COMPLETE
668,0.8219353298315029,2022-07-03 02:05:58.193902,2022-07-03 02:06:06.133038,0 days 00:00:07.939136,3.8000000000000003,0.8535724737884212,425,21000749,l1,0.0018213165775657681,COMPLETE
672,0.8219353298315029,2022-07-03 02:06:21.809228,2022-07-03 02:06:30.445189,0 days 00:00:08.635961,4.3999999999999995,0.907812433039564,400,23737362,l1,2.6073915294590675e-05,COMPLETE
621,0.8219353298315029,2022-07-03 02:00:44.347018,2022-07-03 02:00:52.560799,0 days 00:00:08.213781,1.9000000000000001,0.7597102713525116,160,17862509,l1,8.522241411426635e-05,COMPLETE
673,0.8219353298315029,2022-07-03 02:06:30.445864,2022-07-03 02:06:38.505732,0 days 00:00:08.059868,4.8,0.820026544482704,131,14287695,l1,0.001757856933638279,COMPLETE
882,0.8219353298315029,2022-07-03 02:29:38.079406,2022-07-03 02:29:45.789025,0 days 00:00:07.709619,3.8000000000000003,0.9102003635308616,360,47876729,l1,0.0020485251058219517,COMPLETE
677,0.8219353298315029,2022-07-03 02:06:55.598475,2022-07-03 02:07:03.733373,0 days 00:00:08.134898,4.9,0.8703742837420889,162,23490705,l1,5.928355295861562e-05,COMPLETE
620,0.8219353298315029,2022-07-03 02:00:36.487453,2022-07-03 02:00:44.346418,0 days 00:00:07.858965,5.2,0.7314846501555085,320,7472596,l1,0.0020321880145715257,COMPLETE
680,0.8219353298315029,2022-07-03 02:07:17.831474,2022-07-03 02:07:25.350788,0 days 00:00:07.519314,5.3,0.8557353835919289,371,27587019,l1,0.002524624887503443,COMPLETE
905,0.8219353298315029,2022-07-03 02:32:21.078505,2022-07-03 02:32:29.135089,0 days 00:00:08.056584,3.7,0.9064207367906315,140,13846342,l1,0.00021691209326488574,COMPLETE
683,0.8219353298315029,2022-07-03 02:07:33.954909,2022-07-03 02:07:41.516466,0 days 00:00:07.561557,4.7,0.6453019237268233,59,13419608,l1,0.002137432632284828,COMPLETE
209,0.8219353298315029,2022-07-03 01:16:27.064540,2022-07-03 01:16:34.590585,0 days 00:00:07.526045,6.7,0.6671170529294377,56,23811840,l1,0.00012168688693325099,COMPLETE
912,0.8219353298315029,2022-07-03 02:33:03.127559,2022-07-03 02:33:11.159256,0 days 00:00:08.031697,3.7,0.8823658379087088,135,16550461,l1,8.477811451495635e-05,COMPLETE
696,0.8219353298315029,2022-07-03 02:09:01.328252,2022-07-03 02:09:09.132127,0 days 00:00:07.803875,4.0,0.7763846850789375,118,7951912,l1,0.001688483918852503,COMPLETE
500,0.8219353298315029,2022-07-03 01:47:38.929222,2022-07-03 01:47:47.546150,0 days 00:00:08.616928,5.0,0.9025664979002884,156,47036938,l1,7.139349832409802e-05,COMPLETE
98,0.8219353298315029,2022-07-03 01:04:23.582295,2022-07-03 01:04:31.235583,0 days 00:00:07.653288,6.8,0.8772525975951856,278,30253290,l1,3.863222439244464e-05,COMPLETE
550,0.8219353298315029,2022-07-03 01:52:45.160439,2022-07-03 01:52:53.284616,0 days 00:00:08.124177,7.6,0.9526470351743808,282,5211700,l1,0.0016707024923663292,COMPLETE
799,0.8219353298315029,2022-07-03 02:20:48.363410,2022-07-03 02:20:56.075917,0 days 00:00:07.712507,5.1,0.8249806425117506,307,21255479,l1,0.0023555253260747235,COMPLETE
481,0.8219353298315029,2022-07-03 01:45:36.240714,2022-07-03 01:45:44.401568,0 days 00:00:08.160854,5.3,0.8551090039914967,103,3586809,l1,5.879482263931803e-05,COMPLETE
798,0.8219353298315029,2022-07-03 02:20:40.634020,2022-07-03 02:20:48.362651,0 days 00:00:07.728631,7.6,0.8813587743120374,337,7933243,l1,0.0018087186114192667,COMPLETE
742,0.8219353298315029,2022-07-03 02:14:22.313833,2022-07-03 02:14:29.782523,0 days 00:00:07.468690,3.0000000000000004,0.7457278516732369,138,29535110,l1,0.0027942242703084316,COMPLETE
397,0.8219353298315029,2022-07-03 01:36:48.995613,2022-07-03 01:36:56.411643,0 days 00:00:07.416030,5.8,0.6634000792496892,131,27385136,l1,0.0022642446757588325,COMPLETE
750,0.8219353298315029,2022-07-03 02:15:11.692456,2022-07-03 02:15:19.666535,0 days 00:00:07.974079,2.4000000000000004,0.8701976552023217,324,49584215,l1,0.0017929835245391647,COMPLETE
479,0.8219353298315029,2022-07-03 01:45:20.890018,2022-07-03 01:45:29.479502,0 days 00:00:08.589484,7.3,0.7710997271801293,367,28792789,l1,1.1467747091930514e-05,COMPLETE
793,0.8219353298315029,2022-07-03 02:20:02.794064,2022-07-03 02:20:10.367293,0 days 00:00:07.573229,3.0000000000000004,0.48649609675009253,121,3096556,l1,0.002847868660928471,COMPLETE
130,0.8219353298315029,2022-07-03 01:07:34.772036,2022-07-03 01:07:42.778032,0 days 00:00:08.005996,8.4,0.8990754657904181,197,47629542,l1,0.00046533397214560703,COMPLETE
161,0.8219353298315029,2022-07-03 01:10:59.081906,2022-07-03 01:11:06.627065,0 days 00:00:07.545159,8.0,0.9084098711862126,192,46050554,l1,0.0022264828146028683,COMPLETE
761,0.8219353298315029,2022-07-03 02:16:15.542022,2022-07-03 02:16:23.895650,0 days 00:00:08.353628,3.8000000000000003,0.9434151188329293,157,31685530,l1,0.0001791419112563242,COMPLETE
159,0.8219353298315029,2022-07-03 01:10:44.161116,2022-07-03 01:10:52.795640,0 days 00:00:08.634524,8.0,0.9408229962030952,273,24567759,l1,0.0001527729707190813,COMPLETE
399,0.8219353298315029,2022-07-03 01:36:57.095733,2022-07-03 01:37:04.831593,0 days 00:00:07.735860,6.3,0.7160802744290197,80,27991111,l1,0.001758240511905584,COMPLETE
400,0.8219353298315029,2022-07-03 01:37:04.832116,2022-07-03 01:37:12.887455,0 days 00:00:08.055339,4.7,0.6909979116256547,134,19703534,l1,1.9093423346759153e-05,COMPLETE
155,0.8219353298315029,2022-07-03 01:10:21.433317,2022-07-03 01:10:28.762230,0 days 00:00:07.328913,7.8,0.8276525067931427,91,36205079,l1,0.002472377426421737,COMPLETE
983,0.8219353298315029,2022-07-03 02:40:53.956594,2022-07-03 02:41:02.014084,0 days 00:00:08.057490,7.6,0.9444768226647465,286,6664607,l1,0.00208612499655576,COMPLETE
985,0.8219353298315029,2022-07-03 02:41:09.950072,2022-07-03 02:41:17.894662,0 days 00:00:07.944590,4.0,0.9083668396105108,112,41728242,l1,0.0017071572500391835,COMPLETE
987,0.8219353298315029,2022-07-03 02:41:25.324614,2022-07-03 02:41:33.962146,0 days 00:00:08.637532,3.0000000000000004,0.4518293889808118,154,46843276,l1,1.878989255290915e-05,COMPLETE
411,0.8219353298315029,2022-07-03 01:38:11.342245,2022-07-03 01:38:18.774363,0 days 00:00:07.432118,4.2,0.7553230437094172,79,21940256,l1,0.002191253030239502,COMPLETE
449,0.8219353298315029,2022-07-03 01:41:56.427639,2022-07-03 01:42:03.968379,0 days 00:00:07.540740,5.3,0.8800596799031112,465,26061557,l1,0.0020392081541694236,COMPLETE
434,0.8219353298315029,2022-07-03 01:40:26.831345,2022-07-03 01:40:34.549471,0 days 00:00:07.718126,6.3,0.8232033675339903,186,15833617,l1,6.19274780573245e-05,COMPLETE
769,0.8219353298315029,2022-07-03 02:17:12.901877,2022-07-03 02:17:21.256649,0 days 00:00:08.354772,4.1,0.8786692114214906,134,27424095,l1,4.953083766963141e-05,COMPLETE
993,0.8219353298315029,2022-07-03 02:42:06.147476,2022-07-03 02:42:13.856240,0 days 00:00:07.708764,3.7,0.9985851948860118,123,26981515,l1,0.0021746838860991482,COMPLETE
775,0.8219353298315029,2022-07-03 02:17:51.128071,2022-07-03 02:17:58.727402,0 days 00:00:07.599331,3.7,0.782502113639316,150,27958715,l1,0.002435717918022137,COMPLETE
144,0.8219353298315029,2022-07-03 01:09:09.964473,2022-07-03 01:09:18.251003,0 days 00:00:08.286530,5.1,0.8936540767097337,186,41738162,l1,1.7109546137284663e-05,COMPLETE
143,0.8219353298315029,2022-07-03 01:09:01.736357,2022-07-03 01:09:09.964252,0 days 00:00:08.227895,7.9,0.9502659198989958,228,49719544,l1,0.0001997547311169681,COMPLETE
998,0.8219353298315029,2022-07-03 02:42:37.141737,2022-07-03 02:42:45.321285,0 days 00:00:08.179548,3.8000000000000003,0.1584213681281629,376,16129234,l1,5.191392225908085e-05,COMPLETE
778,0.8219353298315029,2022-07-03 02:18:12.158921,2022-07-03 02:18:20.156262,0 days 00:00:07.997341,3.2,0.4396699718955134,119,46927424,l1,0.002028743125024647,COMPLETE
781,0.8219353298315029,2022-07-03 02:18:38.798197,2022-07-03 02:18:47.217927,0 days 00:00:08.419730,3.2,0.7767113899707337,131,29340565,l1,0.00019846039946360536,COMPLETE
14,0.8219353298315029,2022-07-03 00:56:35.089155,2022-07-03 00:56:42.959599,0 days 00:00:07.870444,3.8000000000000003,0.8154191345250513,55,11837112,l1,0.0008775794581824849,COMPLETE
736,0.8219353298315029,2022-07-03 02:13:42.384916,2022-07-03 02:13:50.250355,0 days 00:00:07.865439,4.0,0.7423673726367644,147,29570021,l1,0.00011477463015879481,COMPLETE
385,0.8219353298315029,2022-07-03 01:35:26.645964,2022-07-03 01:35:34.504553,0 days 00:00:07.858589,4.0,0.8647981036238707,155,29788025,l1,0.0020823311224879124,COMPLETE
175,0.8219353298315029,2022-07-03 01:12:39.460785,2022-07-03 01:12:47.043433,0 days 00:00:07.582648,5.1,0.7859949460045343,147,44974603,l1,0.00218133244119661,COMPLETE
276,0.8219353298315029,2022-07-03 01:23:47.855683,2022-07-03 01:23:55.333250,0 days 00:00:07.477567,6.5,0.6780892593287986,60,24237007,l1,0.002248276667312695,COMPLETE
356,0.8219353298315029,2022-07-03 01:31:59.786643,2022-07-03 01:32:07.217398,0 days 00:00:07.430755,6.9,0.7529952705836849,128,15508276,l1,0.0018331253879221134,COMPLETE
101,0.8219353298315029,2022-07-03 01:04:38.988371,2022-07-03 01:04:46.251772,0 days 00:00:07.263401,2.2,0.4554240508763831,305,27623653,l1,0.0023446816022914753,COMPLETE
963,0.8219353298315029,2022-07-03 02:38:35.029730,2022-07-03 02:38:43.203919,0 days 00:00:08.174189,4.1,0.8192004075565626,179,49907687,l1,0.002433876565916266,COMPLETE
21,0.8219353298315029,2022-07-03 00:57:09.784678,2022-07-03 00:57:17.860794,0 days 00:00:08.076116,4.2,0.7592925791146296,85,19854610,l1,0.0006408031002175265,COMPLETE
965,0.8219353298315029,2022-07-03 02:38:51.383328,2022-07-03 02:38:59.990398,0 days 00:00:08.607070,4.3999999999999995,0.8506458516909458,371,9048816,l1,3.9433598178564746e-05,COMPLETE
966,0.8219353298315029,2022-07-03 02:38:59.991246,2022-07-03 02:39:07.759008,0 days 00:00:07.767762,4.0,0.9559764136354595,331,7333522,l1,0.0020113678029713344,COMPLETE
967,0.8219353298315029,2022-07-03 02:39:07.759856,2022-07-03 02:39:15.791850,0 days 00:00:08.031994,4.0,0.9164683295291188,87,42935265,l1,0.0018218204389657071,COMPLETE
814,0.8219353298315029,2022-07-03 02:22:21.735725,2022-07-03 02:22:29.447808,0 days 00:00:07.712083,3.7,0.4371936536742739,129,29168002,l1,0.0017977068503264584,COMPLETE
367,0.8219353298315029,2022-07-03 01:33:32.320247,2022-07-03 01:33:40.353750,0 days 00:00:08.033503,5.6,0.44750009391259465,119,13165364,l1,0.00012403049788399048,COMPLETE
196,0.8219353298315029,2022-07-03 01:14:53.713824,2022-07-03 01:15:01.351535,0 days 00:00:07.637711,7.6,0.9200954451690755,266,27706684,l1,0.0017107435517699251,COMPLETE
17,0.8219353298315029,2022-07-03 00:56:56.401645,2022-07-03 00:57:04.238163,0 days 00:00:07.836518,4.0,0.7955871573798606,143,17621109,l1,0.0010187600676933913,COMPLETE
523,0.8219353298315029,2022-07-03 01:50:03.881312,2022-07-03 01:50:11.417787,0 days 00:00:07.536475,6.2,0.6942517435369566,56,25085224,l1,0.0021842077766387642,COMPLETE
111,0.8219353298315029,2022-07-03 01:05:35.951810,2022-07-03 01:05:43.845452,0 days 00:00:07.893642,7.5,0.9657111014710902,290,35264199,l1,4.7299158930143056e-05,COMPLETE
714,0.8219353298315029,2022-07-03 02:10:57.640520,2022-07-03 02:11:05.778310,0 days 00:00:08.137790,3.8000000000000003,0.7575420416922262,133,30497541,l1,0.0020043291276609226,COMPLETE
189,0.8219353298315029,2022-07-03 01:13:55.975644,2022-07-03 01:14:04.135184,0 days 00:00:08.159540,7.9,0.9074170288010697,259,29062555,l1,0.00015145554270251378,COMPLETE
502,0.8219353298315029,2022-07-03 01:47:54.356103,2022-07-03 01:48:02.444693,0 days 00:00:08.088590,7.8,0.6360606778654679,139,12269361,l1,0.00014330905825856257,COMPLETE
176,0.8219353298315029,2022-07-03 01:12:47.043703,2022-07-03 01:12:55.178217,0 days 00:00:08.134514,3.8000000000000003,0.9725766804825323,66,30159371,l1,6.788954090446303e-05,COMPLETE
118,0.8219353298315029,2022-07-03 01:06:23.880660,2022-07-03 01:06:31.186390,0 days 00:00:07.305730,7.8,0.8557095699584352,361,37379943,l1,0.0022254436627390317,COMPLETE
730,0.8219353298315029,2022-07-03 02:13:02.303239,2022-07-03 02:13:09.949067,0 days 00:00:07.645828,4.9,0.8047470414571667,92,28365872,l1,0.0020082899255076878,COMPLETE
381,0.8219353298315029,2022-07-03 01:34:56.672772,2022-07-03 01:35:04.513514,0 days 00:00:07.840742,4.8,0.7926153309205428,141,16235928,l1,7.773398720841085e-05,COMPLETE
717,0.8219353298315029,2022-07-03 02:11:20.439080,2022-07-03 02:11:28.451436,0 days 00:00:08.012356,5.1,0.8602833739574379,295,18291589,l1,0.0019547381708964378,COMPLETE
888,0.8219353298315029,2022-07-03 02:30:17.197152,2022-07-03 02:30:25.086912,0 days 00:00:07.889760,3.2,0.9294549872297437,144,49854928,l1,0.002043253957753408,COMPLETE
114,0.8219353298315029,2022-07-03 01:05:57.935189,2022-07-03 01:06:05.156204,0 days 00:00:07.221015,6.9,0.42770462874637016,311,29977286,l1,0.0024958825679832633,COMPLETE
113,0.8219353298315029,2022-07-03 01:05:50.285016,2022-07-03 01:05:57.934917,0 days 00:00:07.649901,7.4,0.9527679464231227,292,35978304,l1,0.0018966700532375511,COMPLETE
374,0.8219353298315029,2022-07-03 01:34:18.000003,2022-07-03 01:34:25.712567,0 days 00:00:07.712564,5.3,0.7349266200898454,198,16451711,l1,0.0019304930921664502,COMPLETE
512,0.8217652975977359,2022-07-03 01:49:02.294855,2022-07-03 01:49:09.602306,0 days 00:00:07.307451,3.8000000000000003,0.7960149453393308,374,26262294,l1,0.003155762804849742,COMPLETE
384,0.8217652975977359,2022-07-03 01:35:19.393290,2022-07-03 01:35:26.645507,0 days 00:00:07.252217,7.9,0.8070063009339494,368,9180096,l1,0.0029849364039114404,COMPLETE
582,0.8217652975977359,2022-07-03 01:56:28.861213,2022-07-03 01:56:36.227391,0 days 00:00:07.366178,5.2,0.9094194297167377,436,22240360,l1,0.003077289090069198,COMPLETE
973,0.8217652975977359,2022-07-03 02:39:52.816803,2022-07-03 02:40:00.376630,0 days 00:00:07.559827,7.8,0.7783167983881785,114,37647648,l1,0.003159560353167908,COMPLETE
619,0.8217652975977359,2022-07-03 02:00:29.110601,2022-07-03 02:00:36.486815,0 days 00:00:07.376214,5.6,0.7386231375396037,105,28743858,l1,0.003131366699030312,COMPLETE
380,0.8217652975977359,2022-07-03 01:34:49.436663,2022-07-03 01:34:56.672339,0 days 00:00:07.235676,2.5000000000000004,0.39417090162498725,121,18685167,l1,0.00309912358194867,COMPLETE
785,0.8217652975977359,2022-07-03 02:19:03.018783,2022-07-03 02:19:10.481376,0 days 00:00:07.462593,5.6,0.9847461659410498,276,2283005,l1,0.003027475549713216,COMPLETE
861,0.8217652975977359,2022-07-03 02:27:18.611852,2022-07-03 02:27:26.401247,0 days 00:00:07.789395,4.1,0.4018668104123837,396,45836267,l1,0.003034540084877458,COMPLETE
656,0.8217652975977359,2022-07-03 02:04:40.223174,2022-07-03 02:04:47.616799,0 days 00:00:07.393625,6.8,0.8400442275651826,201,25240867,l1,0.0031097060549941536,COMPLETE
704,0.8217652975977359,2022-07-03 02:10:00.174165,2022-07-03 02:10:07.575790,0 days 00:00:07.401625,4.5,0.7774040701155929,315,8244139,l1,0.0031823626881355613,COMPLETE
183,0.8217652975977359,2022-07-03 01:13:24.250127,2022-07-03 01:13:31.438465,0 days 00:00:07.188338,8.3,0.9325963684780325,169,46557390,l1,0.0030454827899226555,COMPLETE
71,0.8216343367538268,2022-07-03 01:01:16.148501,2022-07-03 01:01:23.293233,0 days 00:00:07.144732,1.2000000000000002,0.81334859196263,87,33855793,l1,0.003146059703913122,COMPLETE
426,0.8216343367538268,2022-07-03 01:39:41.060745,2022-07-03 01:39:48.324365,0 days 00:00:07.263620,1.2000000000000002,0.7027888892799907,60,25967617,l1,0.003141112466830405,COMPLETE
948,0.8216312963436462,2022-07-03 02:37:03.018511,2022-07-03 02:37:10.533812,0 days 00:00:07.515301,3.8000000000000003,0.886846665004683,389,28451077,l1,0.0032277507816757148,COMPLETE
503,0.8216312963436462,2022-07-03 01:48:02.445178,2022-07-03 01:48:09.766879,0 days 00:00:07.321701,4.3999999999999995,0.8959553106332412,162,24357297,l1,0.0029245115808885233,COMPLETE
504,0.8216312963436462,2022-07-03 01:48:09.767459,2022-07-03 01:48:17.380808,0 days 00:00:07.613349,4.3,0.8477708942434374,193,23332132,l1,0.0030145288209171336,COMPLETE
185,0.8215472720764944,2022-07-03 01:13:32.929841,2022-07-03 01:13:40.220776,0 days 00:00:07.290935,0.1,0.8294316001857789,293,43439014,l1,0.0022998101567051135,COMPLETE
589,0.8215095175610504,2022-07-03 01:57:13.692733,2022-07-03 01:57:21.486485,0 days 00:00:07.793752,7.0,0.8810849247912751,333,47277592,l1,0.001591102092241722,COMPLETE
992,0.8215095175610504,2022-07-03 02:41:58.328492,2022-07-03 02:42:06.146588,0 days 00:00:07.818096,8.9,0.9844002188848868,342,35645898,l1,0.00012786166482155236,COMPLETE
151,0.8215095175610504,2022-07-03 01:09:52.903505,2022-07-03 01:10:00.731083,0 days 00:00:07.827578,8.9,0.9623975855464415,150,38636824,l1,0.0015945086923831705,COMPLETE
