iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,solver,state
520,0.9187785128518015,2022-06-12 15:37:30.054481,2022-06-12 15:37:30.890021,0 days 00:00:00.835540,2.83499184132706,svd,COMPLETE
521,0.9187785128518015,2022-06-12 15:37:30.890469,2022-06-12 15:37:31.747895,0 days 00:00:00.857426,9.597802759801771,svd,COMPLETE
522,0.9187785128518015,2022-06-12 15:37:31.748355,2022-06-12 15:37:32.586070,0 days 00:00:00.837715,9.278355491482865,svd,COMPLETE
523,0.9187785128518015,2022-06-12 15:37:32.586513,2022-06-12 15:37:33.421419,0 days 00:00:00.834906,9.330636287865442,svd,COMPLETE
524,0.9187785128518015,2022-06-12 15:37:33.421914,2022-06-12 15:37:34.256934,0 days 00:00:00.835020,9.820989217109206,svd,COMPLETE
525,0.9187785128518015,2022-06-12 15:37:34.257383,2022-06-12 15:37:35.091296,0 days 00:00:00.833913,9.29333396297447,svd,COMPLETE
526,0.9187785128518015,2022-06-12 15:37:35.091803,2022-06-12 15:37:35.927811,0 days 00:00:00.836008,9.183239591806842,svd,COMPLETE
527,0.9187785128518015,2022-06-12 15:37:35.928281,2022-06-12 15:37:36.757163,0 days 00:00:00.828882,7.488674643055527,svd,COMPLETE
528,0.9187785128518015,2022-06-12 15:37:36.757615,2022-06-12 15:37:37.596797,0 days 00:00:00.839182,7.138517935844748,svd,COMPLETE
529,0.9187785128518015,2022-06-12 15:37:37.597262,2022-06-12 15:37:38.440925,0 days 00:00:00.843663,9.155597868052867,svd,COMPLETE
576,0.9187785128518015,2022-06-12 15:38:16.786041,2022-06-12 15:38:17.635488,0 days 00:00:00.849447,1.967943203769517,svd,COMPLETE
530,0.9187785128518015,2022-06-12 15:37:38.441424,2022-06-12 15:37:39.280141,0 days 00:00:00.838717,9.29135221371395,svd,COMPLETE
532,0.9187785128518015,2022-06-12 15:37:40.121218,2022-06-12 15:37:40.964042,0 days 00:00:00.842824,9.020707834108045,svd,COMPLETE
534,0.9187785128518015,2022-06-12 15:37:41.462943,2022-06-12 15:37:42.299488,0 days 00:00:00.836545,8.911400526964805,svd,COMPLETE
535,0.9187785128518015,2022-06-12 15:37:42.299941,2022-06-12 15:37:43.138422,0 days 00:00:00.838481,9.368900621891958,svd,COMPLETE
536,0.9187785128518015,2022-06-12 15:37:43.138887,2022-06-12 15:37:43.975036,0 days 00:00:00.836149,7.638437834384709,svd,COMPLETE
537,0.9187785128518015,2022-06-12 15:37:43.975487,2022-06-12 15:37:44.828751,0 days 00:00:00.853264,8.758696385377267,svd,COMPLETE
538,0.9187785128518015,2022-06-12 15:37:44.829228,2022-06-12 15:37:45.665258,0 days 00:00:00.836030,9.142576721158123,svd,COMPLETE
539,0.9187785128518015,2022-06-12 15:37:45.665720,2022-06-12 15:37:46.508954,0 days 00:00:00.843234,8.617832978604723,svd,COMPLETE
540,0.9187785128518015,2022-06-12 15:37:46.509433,2022-06-12 15:37:47.363498,0 days 00:00:00.854065,9.082631683947927,svd,COMPLETE
541,0.9187785128518015,2022-06-12 15:37:47.363962,2022-06-12 15:37:48.211755,0 days 00:00:00.847793,8.91010985204665,svd,COMPLETE
542,0.9187785128518015,2022-06-12 15:37:48.212227,2022-06-12 15:37:49.055778,0 days 00:00:00.843551,8.674222162167219,svd,COMPLETE
543,0.9187785128518015,2022-06-12 15:37:49.056276,2022-06-12 15:37:49.901637,0 days 00:00:00.845361,8.90779859839357,svd,COMPLETE
544,0.9187785128518015,2022-06-12 15:37:49.902141,2022-06-12 15:37:51.007525,0 days 00:00:01.105384,8.566758614375873,svd,COMPLETE
531,0.9187785128518015,2022-06-12 15:37:39.280604,2022-06-12 15:37:40.120739,0 days 00:00:00.840135,9.008133984990751,svd,COMPLETE
577,0.9187785128518015,2022-06-12 15:38:17.635971,2022-06-12 15:38:18.487230,0 days 00:00:00.851259,1.6030173521969253,svd,COMPLETE
578,0.9187785128518015,2022-06-12 15:38:18.487713,2022-06-12 15:38:19.340934,0 days 00:00:00.853221,2.12830356770014,svd,COMPLETE
579,0.9187785128518015,2022-06-12 15:38:19.341428,2022-06-12 15:38:20.190568,0 days 00:00:00.849140,1.8019870494733379,svd,COMPLETE
612,0.9187785128518015,2022-06-12 15:38:47.069909,2022-06-12 15:38:47.930461,0 days 00:00:00.860552,0.8597424777872075,svd,COMPLETE
613,0.9187785128518015,2022-06-12 15:38:47.931063,2022-06-12 15:38:48.783719,0 days 00:00:00.852656,1.0558693493506495,svd,COMPLETE
614,0.9187785128518015,2022-06-12 15:38:48.784221,2022-06-12 15:38:49.643581,0 days 00:00:00.859360,0.9377975603095032,svd,COMPLETE
615,0.9187785128518015,2022-06-12 15:38:49.644108,2022-06-12 15:38:50.500529,0 days 00:00:00.856421,0.9540604680035838,svd,COMPLETE
616,0.9187785128518015,2022-06-12 15:38:50.501081,2022-06-12 15:38:51.355374,0 days 00:00:00.854293,1.4047834501386156,svd,COMPLETE
617,0.9187785128518015,2022-06-12 15:38:51.355876,2022-06-12 15:38:52.223370,0 days 00:00:00.867494,1.218692905548674,svd,COMPLETE
618,0.9187785128518015,2022-06-12 15:38:52.223882,2022-06-12 15:38:53.079710,0 days 00:00:00.855828,0.88214435143698,svd,COMPLETE
619,0.9187785128518015,2022-06-12 15:38:53.080227,2022-06-12 15:38:53.941570,0 days 00:00:00.861343,1.397720754373276,svd,COMPLETE
620,0.9187785128518015,2022-06-12 15:38:53.942102,2022-06-12 15:38:54.800863,0 days 00:00:00.858761,0.8013337205261167,svd,COMPLETE
621,0.9187785128518015,2022-06-12 15:38:54.801391,2022-06-12 15:38:55.657587,0 days 00:00:00.856196,1.0525947724888354,svd,COMPLETE
622,0.9187785128518015,2022-06-12 15:38:55.658115,2022-06-12 15:38:56.519167,0 days 00:00:00.861052,0.7263400961289617,svd,COMPLETE
623,0.9187785128518015,2022-06-12 15:38:56.519686,2022-06-12 15:38:57.375634,0 days 00:00:00.855948,0.741749304093217,svd,COMPLETE
610,0.9187785128518015,2022-06-12 15:38:45.714335,2022-06-12 15:38:46.566439,0 days 00:00:00.852104,1.2618868419065152,svd,COMPLETE
624,0.9187785128518015,2022-06-12 15:38:57.376159,2022-06-12 15:38:58.231761,0 days 00:00:00.855602,0.770212703416817,svd,COMPLETE
626,0.9187785128518015,2022-06-12 15:38:59.102671,2022-06-12 15:38:59.963312,0 days 00:00:00.860641,0.35076997536262233,svd,COMPLETE
627,0.9187785128518015,2022-06-12 15:38:59.963845,2022-06-12 15:39:01.098125,0 days 00:00:01.134280,0.4400164998699256,svd,COMPLETE
628,0.9187785128518015,2022-06-12 15:39:01.098641,2022-06-12 15:39:01.934587,0 days 00:00:00.835946,0.634270574142207,svd,COMPLETE
630,0.9187785128518015,2022-06-12 15:39:02.446225,2022-06-12 15:39:03.305835,0 days 00:00:00.859610,0.1773223630161374,svd,COMPLETE
631,0.9187785128518015,2022-06-12 15:39:03.306399,2022-06-12 15:39:04.163658,0 days 00:00:00.857259,0.5605231164078888,svd,COMPLETE
632,0.9187785128518015,2022-06-12 15:39:04.164217,2022-06-12 15:39:05.026337,0 days 00:00:00.862120,0.35017244015602134,svd,COMPLETE
633,0.9187785128518015,2022-06-12 15:39:05.026879,2022-06-12 15:39:05.886701,0 days 00:00:00.859822,0.5702972546702569,svd,COMPLETE
634,0.9187785128518015,2022-06-12 15:39:05.887235,2022-06-12 15:39:06.738393,0 days 00:00:00.851158,0.22366424898467796,svd,COMPLETE
635,0.9187785128518015,2022-06-12 15:39:06.738921,2022-06-12 15:39:07.597945,0 days 00:00:00.859024,0.06396768461177177,svd,COMPLETE
636,0.9187785128518015,2022-06-12 15:39:07.598501,2022-06-12 15:39:08.479385,0 days 00:00:00.880884,0.26070217765638065,svd,COMPLETE
637,0.9187785128518015,2022-06-12 15:39:08.479942,2022-06-12 15:39:09.341154,0 days 00:00:00.861212,0.02073803658396725,svd,COMPLETE
638,0.9187785128518015,2022-06-12 15:39:09.341688,2022-06-12 15:39:10.196505,0 days 00:00:00.854817,0.17320918815194603,svd,COMPLETE
743,0.9187785128518015,2022-06-12 15:40:40.538306,2022-06-12 15:40:41.424055,0 days 00:00:00.885749,9.67336597148245,svd,COMPLETE
640,0.9187785128518015,2022-06-12 15:39:11.060346,2022-06-12 15:39:11.932164,0 days 00:00:00.871818,0.16122932401625883,svd,COMPLETE
609,0.9187785128518015,2022-06-12 15:38:44.856232,2022-06-12 15:38:45.713760,0 days 00:00:00.857528,1.0769151617572275,svd,COMPLETE
607,0.9187785128518015,2022-06-12 15:38:43.140199,2022-06-12 15:38:44.003864,0 days 00:00:00.863665,1.8581940874534715,svd,COMPLETE
580,0.9187785128518015,2022-06-12 15:38:20.191082,2022-06-12 15:38:21.042239,0 days 00:00:00.851157,1.8239721541584786,svd,COMPLETE
581,0.9187785128518015,2022-06-12 15:38:21.042731,2022-06-12 15:38:21.890770,0 days 00:00:00.848039,1.6535445705215133,svd,COMPLETE
582,0.9187785128518015,2022-06-12 15:38:21.891275,2022-06-12 15:38:22.741071,0 days 00:00:00.849796,1.5612187184861324,svd,COMPLETE
583,0.9187785128518015,2022-06-12 15:38:22.741556,2022-06-12 15:38:23.593629,0 days 00:00:00.852073,1.4752394898688133,svd,COMPLETE
584,0.9187785128518015,2022-06-12 15:38:23.594139,2022-06-12 15:38:24.452318,0 days 00:00:00.858179,1.853526994559172,svd,COMPLETE
585,0.9187785128518015,2022-06-12 15:38:24.452813,2022-06-12 15:38:25.307098,0 days 00:00:00.854285,2.2081275613329017,svd,COMPLETE
586,0.9187785128518015,2022-06-12 15:38:25.307577,2022-06-12 15:38:26.159529,0 days 00:00:00.851952,2.448801147149499,svd,COMPLETE
587,0.9187785128518015,2022-06-12 15:38:26.160050,2022-06-12 15:38:27.013405,0 days 00:00:00.853355,1.546324398548008,svd,COMPLETE
588,0.9187785128518015,2022-06-12 15:38:27.013927,2022-06-12 15:38:27.867735,0 days 00:00:00.853808,1.3723614161189945,svd,COMPLETE
589,0.9187785128518015,2022-06-12 15:38:27.868239,2022-06-12 15:38:28.716453,0 days 00:00:00.848214,1.34539209271631,svd,COMPLETE
591,0.9187785128518015,2022-06-12 15:38:29.222378,2022-06-12 15:38:30.080212,0 days 00:00:00.857834,1.6469954709907655,svd,COMPLETE
592,0.9187785128518015,2022-06-12 15:38:30.080710,2022-06-12 15:38:30.935235,0 days 00:00:00.854525,2.3572099938089894,svd,COMPLETE
608,0.9187785128518015,2022-06-12 15:38:44.004410,2022-06-12 15:38:44.855712,0 days 00:00:00.851302,1.1562108272269582,svd,COMPLETE
593,0.9187785128518015,2022-06-12 15:38:30.935725,2022-06-12 15:38:31.788212,0 days 00:00:00.852487,1.3797025152027627,svd,COMPLETE
595,0.9187785128518015,2022-06-12 15:38:32.637034,2022-06-12 15:38:33.492798,0 days 00:00:00.855764,1.293840031820929,svd,COMPLETE
596,0.9187785128518015,2022-06-12 15:38:33.493306,2022-06-12 15:38:34.347323,0 days 00:00:00.854017,1.7097016169165742,svd,COMPLETE
597,0.9187785128518015,2022-06-12 15:38:34.347858,2022-06-12 15:38:35.196240,0 days 00:00:00.848382,1.7512526382479314,svd,COMPLETE
598,0.9187785128518015,2022-06-12 15:38:35.196723,2022-06-12 15:38:36.067382,0 days 00:00:00.870659,1.2315724575969347,svd,COMPLETE
599,0.9187785128518015,2022-06-12 15:38:36.067904,2022-06-12 15:38:36.922660,0 days 00:00:00.854756,1.4963256359981816,svd,COMPLETE
600,0.9187785128518015,2022-06-12 15:38:36.923179,2022-06-12 15:38:38.035087,0 days 00:00:01.111908,1.1360149311450742,svd,COMPLETE
601,0.9187785128518015,2022-06-12 15:38:38.035591,2022-06-12 15:38:38.865271,0 days 00:00:00.829680,1.1970791998094878,svd,COMPLETE
602,0.9187785128518015,2022-06-12 15:38:38.865765,2022-06-12 15:38:39.718508,0 days 00:00:00.852743,2.0706217160041858,svd,COMPLETE
603,0.9187785128518015,2022-06-12 15:38:39.719028,2022-06-12 15:38:40.568989,0 days 00:00:00.849961,2.0381132808823272,svd,COMPLETE
604,0.9187785128518015,2022-06-12 15:38:40.569508,2022-06-12 15:38:41.429789,0 days 00:00:00.860281,1.3118852257237767,svd,COMPLETE
605,0.9187785128518015,2022-06-12 15:38:41.430419,2022-06-12 15:38:42.287360,0 days 00:00:00.856941,1.1216092187082674,svd,COMPLETE
606,0.9187785128518015,2022-06-12 15:38:42.287856,2022-06-12 15:38:43.139670,0 days 00:00:00.851814,1.0489119754927296,svd,COMPLETE
594,0.9187785128518015,2022-06-12 15:38:31.788690,2022-06-12 15:38:32.636516,0 days 00:00:00.847826,2.2400928386661594,svd,COMPLETE
625,0.9187785128518015,2022-06-12 15:38:58.232308,2022-06-12 15:38:59.102150,0 days 00:00:00.869842,0.7840041205439732,svd,COMPLETE
760,0.9187785128518015,2022-06-12 15:40:55.259290,2022-06-12 15:40:56.405956,0 days 00:00:01.146666,3.6451391757374796,svd,COMPLETE
746,0.9187785128518015,2022-06-12 15:40:42.842230,2022-06-12 15:40:43.718247,0 days 00:00:00.876017,3.8279386800047988,svd,COMPLETE
906,0.9187785128518015,2022-06-12 15:43:06.492603,2022-06-12 15:43:07.430631,0 days 00:00:00.938028,1.0313820056204401,svd,COMPLETE
907,0.9187785128518015,2022-06-12 15:43:07.431406,2022-06-12 15:43:08.343234,0 days 00:00:00.911828,1.034413604426109,svd,COMPLETE
908,0.9187785128518015,2022-06-12 15:43:08.343961,2022-06-12 15:43:09.255329,0 days 00:00:00.911368,1.2549821258417255,svd,COMPLETE
909,0.9187785128518015,2022-06-12 15:43:09.256100,2022-06-12 15:43:10.167562,0 days 00:00:00.911462,0.9471719871959005,svd,COMPLETE
910,0.9187785128518015,2022-06-12 15:43:10.168334,2022-06-12 15:43:11.088722,0 days 00:00:00.920388,1.0014904673420344,svd,COMPLETE
911,0.9187785128518015,2022-06-12 15:43:11.089481,2022-06-12 15:43:12.007828,0 days 00:00:00.918347,0.9578287267749522,svd,COMPLETE
912,0.9187785128518015,2022-06-12 15:43:12.008519,2022-06-12 15:43:12.925611,0 days 00:00:00.917092,1.1552365631907082,svd,COMPLETE
913,0.9187785128518015,2022-06-12 15:43:12.926316,2022-06-12 15:43:13.836475,0 days 00:00:00.910159,0.969491799681476,svd,COMPLETE
914,0.9187785128518015,2022-06-12 15:43:13.837180,2022-06-12 15:43:14.753330,0 days 00:00:00.916150,1.1928567657580451,svd,COMPLETE
915,0.9187785128518015,2022-06-12 15:43:14.754178,2022-06-12 15:43:15.931073,0 days 00:00:01.176895,0.9207413082546919,svd,COMPLETE
916,0.9187785128518015,2022-06-12 15:43:15.931907,2022-06-12 15:43:16.851604,0 days 00:00:00.919697,1.2247523145816317,svd,COMPLETE
917,0.9187785128518015,2022-06-12 15:43:16.852322,2022-06-12 15:43:17.776038,0 days 00:00:00.923716,0.9299976787294395,svd,COMPLETE
905,0.9187785128518015,2022-06-12 15:43:05.577885,2022-06-12 15:43:06.491871,0 days 00:00:00.913986,1.0649252433036915,svd,COMPLETE
918,0.9187785128518015,2022-06-12 15:43:17.776757,2022-06-12 15:43:18.695830,0 days 00:00:00.919073,0.8535220052781644,svd,COMPLETE
921,0.9187785128518015,2022-06-12 15:43:20.195392,2022-06-12 15:43:21.113146,0 days 00:00:00.917754,0.813770575138379,svd,COMPLETE
922,0.9187785128518015,2022-06-12 15:43:21.113863,2022-06-12 15:43:22.035091,0 days 00:00:00.921228,1.0163081687642481,svd,COMPLETE
923,0.9187785128518015,2022-06-12 15:43:22.035843,2022-06-12 15:43:22.966778,0 days 00:00:00.930935,1.1075512041118538,svd,COMPLETE
924,0.9187785128518015,2022-06-12 15:43:22.967504,2022-06-12 15:43:23.884466,0 days 00:00:00.916962,0.8047569054146293,svd,COMPLETE
925,0.9187785128518015,2022-06-12 15:43:23.885258,2022-06-12 15:43:24.819945,0 days 00:00:00.934687,0.8128750395021336,svd,COMPLETE
926,0.9187785128518015,2022-06-12 15:43:24.820694,2022-06-12 15:43:25.742172,0 days 00:00:00.921478,0.8072183071391846,svd,COMPLETE
927,0.9187785128518015,2022-06-12 15:43:25.742953,2022-06-12 15:43:26.666111,0 days 00:00:00.923158,0.8338894836076012,svd,COMPLETE
928,0.9187785128518015,2022-06-12 15:43:26.666838,2022-06-12 15:43:27.584837,0 days 00:00:00.917999,0.7513170585370432,svd,COMPLETE
929,0.9187785128518015,2022-06-12 15:43:27.585610,2022-06-12 15:43:28.511095,0 days 00:00:00.925485,0.7452191874981682,svd,COMPLETE
930,0.9187785128518015,2022-06-12 15:43:28.511825,2022-06-12 15:43:29.685731,0 days 00:00:01.173906,0.8140651905034848,svd,COMPLETE
931,0.9187785128518015,2022-06-12 15:43:29.686566,2022-06-12 15:43:30.611149,0 days 00:00:00.924583,0.757752756929502,svd,COMPLETE
932,0.9187785128518015,2022-06-12 15:43:30.611890,2022-06-12 15:43:31.532663,0 days 00:00:00.920773,0.9456636152905737,svd,COMPLETE
920,0.9187785128518015,2022-06-12 15:43:19.272242,2022-06-12 15:43:20.194548,0 days 00:00:00.922306,1.0514770088255356,svd,COMPLETE
933,0.9187785128518015,2022-06-12 15:43:31.533368,2022-06-12 15:43:32.455390,0 days 00:00:00.922022,0.7150590297932045,svd,COMPLETE
904,0.9187785128518015,2022-06-12 15:43:04.655643,2022-06-12 15:43:05.577149,0 days 00:00:00.921506,1.2400125710997214,svd,COMPLETE
902,0.9187785128518015,2022-06-12 15:43:02.834937,2022-06-12 15:43:03.742670,0 days 00:00:00.907733,1.3742744893658876,svd,COMPLETE
874,0.9187785128518015,2022-06-12 15:42:37.483608,2022-06-12 15:42:38.394419,0 days 00:00:00.910811,1.563417890049703,svd,COMPLETE
875,0.9187785128518015,2022-06-12 15:42:38.395087,2022-06-12 15:42:39.301495,0 days 00:00:00.906408,2.4241576184319444,svd,COMPLETE
876,0.9187785128518015,2022-06-12 15:42:39.302227,2022-06-12 15:42:40.208892,0 days 00:00:00.906665,2.3021516804309847,svd,COMPLETE
877,0.9187785128518015,2022-06-12 15:42:40.209611,2022-06-12 15:42:41.116524,0 days 00:00:00.906913,1.4845992405336421,svd,COMPLETE
878,0.9187785128518015,2022-06-12 15:42:41.117218,2022-06-12 15:42:42.029852,0 days 00:00:00.912634,1.5616493805045841,svd,COMPLETE
879,0.9187785128518015,2022-06-12 15:42:42.030587,2022-06-12 15:42:42.937319,0 days 00:00:00.906732,2.1802162950134383,svd,COMPLETE
880,0.9187785128518015,2022-06-12 15:42:42.938055,2022-06-12 15:42:43.843673,0 days 00:00:00.905618,2.3437804221297553,svd,COMPLETE
882,0.9187785128518015,2022-06-12 15:42:44.410476,2022-06-12 15:42:45.320769,0 days 00:00:00.910293,1.6782550930322861,svd,COMPLETE
883,0.9187785128518015,2022-06-12 15:42:45.321700,2022-06-12 15:42:46.468427,0 days 00:00:01.146727,1.7671652996323415,svd,COMPLETE
884,0.9187785128518015,2022-06-12 15:42:46.469116,2022-06-12 15:42:47.376908,0 days 00:00:00.907792,1.4314267186930065,svd,COMPLETE
885,0.9187785128518015,2022-06-12 15:42:47.377616,2022-06-12 15:42:48.285742,0 days 00:00:00.908126,1.67798504421854,svd,COMPLETE
886,0.9187785128518015,2022-06-12 15:42:48.286443,2022-06-12 15:42:49.198833,0 days 00:00:00.912390,1.3675414210531884,svd,COMPLETE
903,0.9187785128518015,2022-06-12 15:43:03.743369,2022-06-12 15:43:04.654930,0 days 00:00:00.911561,1.0503664548636267,svd,COMPLETE
887,0.9187785128518015,2022-06-12 15:42:49.199566,2022-06-12 15:42:50.111531,0 days 00:00:00.911965,1.4197652179057263,svd,COMPLETE
889,0.9187785128518015,2022-06-12 15:42:51.034651,2022-06-12 15:42:51.950864,0 days 00:00:00.916213,1.5333480813623521,svd,COMPLETE
890,0.9187785128518015,2022-06-12 15:42:51.951603,2022-06-12 15:42:52.883518,0 days 00:00:00.931915,1.3198756502257363,svd,COMPLETE
891,0.9187785128518015,2022-06-12 15:42:52.884220,2022-06-12 15:42:53.795478,0 days 00:00:00.911258,1.3054116402268154,svd,COMPLETE
892,0.9187785128518015,2022-06-12 15:42:53.796187,2022-06-12 15:42:54.706561,0 days 00:00:00.910374,1.7932972920433867,svd,COMPLETE
893,0.9187785128518015,2022-06-12 15:42:54.707268,2022-06-12 15:42:55.628389,0 days 00:00:00.921121,1.537794246128232,svd,COMPLETE
894,0.9187785128518015,2022-06-12 15:42:55.629090,2022-06-12 15:42:56.543930,0 days 00:00:00.914840,1.2227512267551457,svd,COMPLETE
895,0.9187785128518015,2022-06-12 15:42:56.544632,2022-06-12 15:42:57.455785,0 days 00:00:00.911153,1.2642583143743344,svd,COMPLETE
896,0.9187785128518015,2022-06-12 15:42:57.456560,2022-06-12 15:42:58.372109,0 days 00:00:00.915549,1.4277056071806733,svd,COMPLETE
897,0.9187785128518015,2022-06-12 15:42:58.372823,2022-06-12 15:42:59.281389,0 days 00:00:00.908566,1.144221361626241,svd,COMPLETE
898,0.9187785128518015,2022-06-12 15:42:59.282184,2022-06-12 15:43:00.201105,0 days 00:00:00.918921,1.1495087391641925,svd,COMPLETE
900,0.9187785128518015,2022-06-12 15:43:01.012753,2022-06-12 15:43:01.925235,0 days 00:00:00.912482,1.1160394040577106,svd,COMPLETE
901,0.9187785128518015,2022-06-12 15:43:01.925935,2022-06-12 15:43:02.834209,0 days 00:00:00.908274,1.142536142197056,svd,COMPLETE
888,0.9187785128518015,2022-06-12 15:42:50.112246,2022-06-12 15:42:51.033969,0 days 00:00:00.921723,1.3451706186286603,svd,COMPLETE
934,0.9187785128518015,2022-06-12 15:43:32.456124,2022-06-12 15:43:33.375570,0 days 00:00:00.919446,0.7089212169833696,svd,COMPLETE
935,0.9187785128518015,2022-06-12 15:43:33.376323,2022-06-12 15:43:34.293954,0 days 00:00:00.917631,0.6077304719380475,svd,COMPLETE
936,0.9187785128518015,2022-06-12 15:43:34.294963,2022-06-12 15:43:35.205543,0 days 00:00:00.910580,0.6199389449795021,svd,COMPLETE
970,0.9187785128518015,2022-06-12 15:44:05.568317,2022-06-12 15:44:06.496521,0 days 00:00:00.928204,0.42807967651402234,svd,COMPLETE
971,0.9187785128518015,2022-06-12 15:44:06.497300,2022-06-12 15:44:07.431838,0 days 00:00:00.934538,0.31514294666951614,svd,COMPLETE
972,0.9187785128518015,2022-06-12 15:44:07.432634,2022-06-12 15:44:08.357522,0 days 00:00:00.924888,0.04767071889969948,svd,COMPLETE
973,0.9187785128518015,2022-06-12 15:44:08.358400,2022-06-12 15:44:09.290075,0 days 00:00:00.931675,0.12726256538410374,svd,COMPLETE
974,0.9187785128518015,2022-06-12 15:44:09.290814,2022-06-12 15:44:10.219648,0 days 00:00:00.928834,0.00978916017850455,svd,COMPLETE
975,0.9187785128518015,2022-06-12 15:44:10.220428,2022-06-12 15:44:11.401511,0 days 00:00:01.181083,0.01421145318218775,svd,COMPLETE
976,0.9187785128518015,2022-06-12 15:44:11.402346,2022-06-12 15:44:12.334137,0 days 00:00:00.931791,0.25812064894798425,svd,COMPLETE
977,0.9187785128518015,2022-06-12 15:44:12.334965,2022-06-12 15:44:13.266008,0 days 00:00:00.931043,0.03612025213114253,svd,COMPLETE
979,0.9187785128518015,2022-06-12 15:44:13.847383,2022-06-12 15:44:14.773026,0 days 00:00:00.925643,0.20533645091134137,svd,COMPLETE
980,0.9187785128518015,2022-06-12 15:44:14.773764,2022-06-12 15:44:15.700104,0 days 00:00:00.926340,0.4782575541028447,svd,COMPLETE
981,0.9187785128518015,2022-06-12 15:44:15.700852,2022-06-12 15:44:16.629388,0 days 00:00:00.928536,0.42371765314304916,svd,COMPLETE
982,0.9187785128518015,2022-06-12 15:44:16.630143,2022-06-12 15:44:17.560231,0 days 00:00:00.930088,0.4516380311321204,svd,COMPLETE
969,0.9187785128518015,2022-06-12 15:44:04.637838,2022-06-12 15:44:05.567541,0 days 00:00:00.929703,0.1773836467435578,svd,COMPLETE
983,0.9187785128518015,2022-06-12 15:44:17.560968,2022-06-12 15:44:18.506965,0 days 00:00:00.945997,0.47262844066427956,svd,COMPLETE
985,0.9187785128518015,2022-06-12 15:44:19.441129,2022-06-12 15:44:20.374476,0 days 00:00:00.933347,0.28114996764174927,svd,COMPLETE
986,0.9187785128518015,2022-06-12 15:44:20.375266,2022-06-12 15:44:21.310698,0 days 00:00:00.935432,0.30510384756731557,svd,COMPLETE
987,0.9187785128518015,2022-06-12 15:44:21.311454,2022-06-12 15:44:22.235665,0 days 00:00:00.924211,0.568156305004103,svd,COMPLETE
988,0.9187785128518015,2022-06-12 15:44:22.236423,2022-06-12 15:44:23.166307,0 days 00:00:00.929884,0.5221092608865121,svd,COMPLETE
989,0.9187785128518015,2022-06-12 15:44:23.167078,2022-06-12 15:44:24.385069,0 days 00:00:01.217991,0.54997327368664,svd,COMPLETE
990,0.9187785128518015,2022-06-12 15:44:24.385859,2022-06-12 15:44:25.293535,0 days 00:00:00.907676,0.5308537741338316,svd,COMPLETE
991,0.9187785128518015,2022-06-12 15:44:25.294352,2022-06-12 15:44:26.226265,0 days 00:00:00.931913,0.42878755184184014,svd,COMPLETE
992,0.9187785128518015,2022-06-12 15:44:26.227036,2022-06-12 15:44:27.172651,0 days 00:00:00.945615,0.5942880420353202,svd,COMPLETE
993,0.9187785128518015,2022-06-12 15:44:27.173475,2022-06-12 15:44:28.108770,0 days 00:00:00.935295,0.3707926659400763,svd,COMPLETE
994,0.9187785128518015,2022-06-12 15:44:28.109555,2022-06-12 15:44:29.046353,0 days 00:00:00.936798,0.5994562872330348,svd,COMPLETE
996,0.9187785128518015,2022-06-12 15:44:29.654712,2022-06-12 15:44:30.604197,0 days 00:00:00.949485,0.46023002841776495,svd,COMPLETE
997,0.9187785128518015,2022-06-12 15:44:30.604962,2022-06-12 15:44:31.541906,0 days 00:00:00.936944,0.29740287332429083,svd,COMPLETE
984,0.9187785128518015,2022-06-12 15:44:18.507740,2022-06-12 15:44:19.440353,0 days 00:00:00.932613,0.5349912086929909,svd,COMPLETE
968,0.9187785128518015,2022-06-12 15:44:03.708177,2022-06-12 15:44:04.637044,0 days 00:00:00.928867,0.1982379115295218,svd,COMPLETE
967,0.9187785128518015,2022-06-12 15:44:02.785534,2022-06-12 15:44:03.707411,0 days 00:00:00.921877,0.422546549408101,svd,COMPLETE
966,0.9187785128518015,2022-06-12 15:44:01.853674,2022-06-12 15:44:02.784763,0 days 00:00:00.931089,0.019434144567311018,svd,COMPLETE
937,0.9187785128518015,2022-06-12 15:43:35.206258,2022-06-12 15:43:36.118415,0 days 00:00:00.912157,0.6459254789142431,svd,COMPLETE
939,0.9187785128518015,2022-06-12 15:43:36.695000,2022-06-12 15:43:37.618076,0 days 00:00:00.923076,0.46831819598614655,svd,COMPLETE
940,0.9187785128518015,2022-06-12 15:43:37.618807,2022-06-12 15:43:38.538030,0 days 00:00:00.919223,0.41697434611426687,svd,COMPLETE
941,0.9187785128518015,2022-06-12 15:43:38.538914,2022-06-12 15:43:39.456232,0 days 00:00:00.917318,0.32268891269825384,svd,COMPLETE
942,0.9187785128518015,2022-06-12 15:43:39.456975,2022-06-12 15:43:40.375626,0 days 00:00:00.918651,0.5890094238551931,svd,COMPLETE
943,0.9187785128518015,2022-06-12 15:43:40.376373,2022-06-12 15:43:41.294491,0 days 00:00:00.918118,0.22600283401084914,svd,COMPLETE
944,0.9187785128518015,2022-06-12 15:43:41.295251,2022-06-12 15:43:42.233780,0 days 00:00:00.938529,0.1815921428281262,svd,COMPLETE
945,0.9187785128518015,2022-06-12 15:43:42.234507,2022-06-12 15:43:43.400657,0 days 00:00:01.166150,0.3914006453488873,svd,COMPLETE
