bagging_fraction,bagging_frequency,boosting_type,colsample_bytree,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
0.7300358337825487,6.148043149495012,gbdt,1.0,0.7997082537576701,+,0.4671394337215027,14,0,50.0,0.6422069771895513,0.3274243760384456,0.39498772252130554,0.0089103245839897,262
0.6771911562871729,7.180379754887431,gbdt,3.0,0.7619598016483012,+,0.2459995746172346,7,0,135.0,0.716901667565015,0.43864930955272097,0.5376224051054287,0.0089110793168165,207
0.7210144164105312,6.450681960415598,gbdt,4.0,0.7497027761784669,+,0.11470519778195551,9,0,111.0,0.8974879015817444,0.6661824263210441,0.4452235109028903,0.0089330699214059,246
0.7010579286702118,6.987382696738369,gbdt,3.0,0.6749706309159755,+,0.08598150552010618,14,0,117.0,0.27736071151381714,0.2862317021269708,0.8841473458076576,0.0090591479659135,47
0.7715784660178534,7.821837807867908,gbdt,1.0,0.7752297889542498,+,0.4410678000046166,9,0,50.0,0.3027224093320387,0.27076607505078126,0.9098443708200857,0.0091774566977651,77
0.6748901104898618,6.240790662918779,gbdt,3.0,0.737182640111114,+,0.16355358195870287,10,0,71.0,0.11120419186040169,0.15402456160220096,0.8687074415954423,0.0093287332303653,75
0.6818804731622977,6.383076151581825,gbdt,1.0,0.7524370947394065,+,0.5627609067743172,14,0,43.0,0.0665510559653005,0.5029451489397662,0.9202468489322544,0.0093604307211316,121
0.6227072125064894,5.060366819286046,gbdt,5.0,0.6412817089086225,+,0.22978149375996415,7,0,189.0,0.8139864184613887,0.3245039294398609,0.5757632495792755,0.0093635666151458,142
0.6128354634339609,6.292467860875528,gbdt,1.0,0.5422509598028448,+,0.09699400885781645,10,0,150.0,0.9346646853768541,0.7037707976914248,0.347195539182344,0.0094537012676494,164
0.7574174916808217,6.394766194729957,gbdt,5.0,0.7839152990797976,+,0.6450325386363466,6,0,63.0,0.5340468391395614,0.3080527492155902,0.8947201417364318,0.0094890244067338,79
0.639436213553834,6.577798072053272,gbdt,5.0,0.7313419983975865,+,0.058877083896051285,11,0,149.0,0.6385477472160264,0.07531745572294093,0.9992144473158913,0.0094939145241693,124
0.6100512658911728,6.318019957478165,gbdt,3.0,0.7869692263971386,+,0.6287525756834318,6,0,165.0,0.39994364702321483,0.6023143574056322,0.4655620662958986,0.0095345066540035,123
0.6835994810124013,5.086815011416499,gbdt,1.0,0.7413145825402774,+,0.9909085053246675,12,0,54.0,0.5111053101981089,0.026230141915733016,0.7399658294254494,0.009549916685271,22
0.7747156806320687,6.562380178182579,gbdt,1.0,0.7725720649523228,+,0.20380163091509643,13,0,55.0,0.005584730697060336,0.40481799547925607,0.536695442196144,0.0095544162358907,282
0.5856297428197278,5.195627899589732,gbdt,1.0,0.7791069993885557,+,0.0816817812985057,14,0,98.0,0.5756107824451575,0.48775372923038607,0.5106601768287072,0.0096153291374233,137
0.7455231742867604,6.4739554108680055,gbdt,1.0,0.7811005125910627,+,0.7706470832916937,11,0,42.0,0.029595560642960927,0.04585301906599511,0.9963067457724356,0.0096343922345097,68
0.6525167723307416,7.479143523237707,gbdt,4.0,0.769932036690774,+,0.15617894855905617,10,0,67.0,0.9775011605781441,0.010124688460135423,0.6524382472879652,0.0096536211824868,46
0.6718842392411891,7.1519681844025875,gbdt,2.0,0.6708355585509989,+,0.29252878675410104,9,0,52.0,0.10261374046206914,0.0032699435780988717,0.9474843901015594,0.0097073290034783,122
0.7129743420711883,6.266030916028885,gbdt,2.0,0.761165371043721,+,0.5577510919436945,8,0,41.0,0.09037002601936694,0.4827173874960513,0.9146832761618033,0.0097172852821261,55
0.748483389544387,7.866780521507751,gbdt,5.0,0.7010748875955217,+,0.1296731100407676,13,0,70.0,0.6946896343853821,0.28813841028148135,0.9592212417517827,0.0097737073063693,19
0.6941091242097033,5.291522677327311,gbdt,1.0,0.6972865283595904,+,0.45347855329081094,14,0,39.0,0.7747839555004608,0.4386662961050783,0.3359979713591347,0.0098347677188138,130
0.6349402640346771,6.432081734137125,gbdt,6.0,0.735402501512195,+,0.1551418579493706,14,0,58.0,0.8654901160591448,0.29978669176306394,0.7743862094622538,0.0098366895108638,99
0.76888960337648,6.348820946040701,gbdt,1.0,0.7160496840177013,+,0.5828994898243978,14,0,38.0,0.48019879074870286,0.3312439008305385,0.6750465477258528,0.0098704982014629,232
0.6896791521137928,5.498000161711546,gbdt,1.0,0.660691398172406,+,0.8211117340644355,6,0,133.0,0.7051775830177338,0.43802710206792134,0.5887234913510626,0.0098959311053059,155
0.7442157699649089,5.897379956054512,gbdt,5.0,0.7085739583931389,+,0.9913200837119227,13,0,46.0,0.6638054183596166,0.5932163684594457,0.5919690311392036,0.0100396577077536,176
0.6535872938074636,7.9787056481463035,gbdt,6.0,0.6466697972611987,+,0.6635351959355812,6,0,89.0,0.12875974346867403,0.7808361581887548,0.7461142819650903,0.0100491916303665,48
0.7144610440091562,5.611379366439674,gbdt,1.0,0.7643862898118042,+,0.6118448767708818,14,0,35.0,0.93271465616272,0.20694634313582003,0.31520939412817744,0.0100563139917658,261
0.5047455103376424,7.605182074587072,gbdt,4.0,0.5153403661031155,+,0.32581367701603875,7,0,59.0,0.9200092264373162,0.5434030676903124,0.5268419875990615,0.0101335997372205,9
0.718195594788737,6.689017774485173,gbdt,6.0,0.6107281936855997,+,0.4815324382719831,6,0,195.0,0.003383760076972761,0.15532429739673487,0.9345182975870864,0.0101857386615651,108
0.6649594334349245,5.862965710265945,gbdt,1.0,0.630173172433869,+,0.06858403770179765,9,0,151.0,0.3605317306115129,0.1727459569381866,0.7715560631433314,0.0102557205322759,27
0.7510330968970312,6.325804788603439,gbdt,3.0,0.7081167404887068,+,0.040800689966298646,12,0,157.0,0.29568385767304406,0.8279733932045673,0.651462970607531,0.0102784628422397,97
0.6257355351589946,5.105598233186066,gbdt,1.0,0.7596120953966162,+,0.10467295497503674,14,0,63.0,0.1624254136324638,0.20738531061823895,0.603457852008144,0.0103827155633582,279
0.7198054986462447,6.450971127465795,gbdt,3.0,0.6418123276548429,+,0.37534892109486345,6,0,158.0,0.4482822820246368,0.24977071149828264,0.304593968827677,0.0104042813757233,183
0.7444162778029062,5.856139327027967,gbdt,1.0,0.749342518048835,+,0.3315600719865051,6,0,186.0,0.16548726794715402,0.17475857807028722,0.5735501076614089,0.0105491051734992,272
0.799870769341509,6.614378590393254,gbdt,3.0,0.6911691291610538,+,0.13569325731762064,11,0,55.0,0.003189180597468838,0.22733930057516052,0.6725921821508168,0.0105975675456372,80
0.6668757990718361,5.5392042217068,gbdt,1.0,0.630904441866616,+,0.03548241237695849,14,0,168.0,0.6758705390135566,0.29194046261986883,0.3113541492490583,0.0107499813091695,129
0.6678745741275318,6.083176959260942,gbdt,6.0,0.7031311263997826,+,0.08345270501185058,14,0,56.0,0.35740709124073955,0.8962426575631486,0.4114151267152312,0.011266589162289,212
0.6554806175075125,6.847226627503854,gbdt,3.0,0.615324569934106,+,0.16082621326761232,8,0,51.0,0.6560530972700398,0.5899225673698301,0.444811437657779,0.0112956498762143,214
0.5907883657414787,6.8992207588979255,gbdt,2.0,0.7039658794890936,+,0.9831732549138118,14,0,32.0,0.5923933294135153,0.04547978801794651,0.41837360425729,0.0112999592240603,113
0.6467170708955657,5.2986790103645545,gbdt,1.0,0.570989915071695,+,0.5515688348167413,14,0,31.0,0.6069387642507856,0.7135625156923986,0.6027529865851572,0.0114832230100964,148
0.5745718382797882,6.7979628232750695,gbdt,6.0,0.7862841430818012,+,0.22490422277174144,6,0,159.0,0.5523071651280766,0.7842416550016418,0.7925793791466385,0.011512311584877,93
0.6427479197960791,6.042592369843787,gbdt,1.0,0.5991975409831803,+,0.24384524367091137,6,0,186.0,0.20340694011359986,0.14072921409960584,0.42208639314066726,0.0115730726458672,288
0.7875032144881648,6.542943709943861,gbdt,3.0,0.7915172761205854,+,0.034830138383202515,11,0,100.0,0.5051752938122628,0.27171174916809154,0.879665945422719,0.0116470152272115,101
0.6806355379376273,6.486591519216559,gbdt,2.0,0.7917950545761361,+,0.20419648591774764,6,0,184.0,0.6727455812509702,0.8372402294959994,0.3884409031507071,0.0117494104786377,230
0.6827477911859082,5.319053648198449,gbdt,6.0,0.724290283236098,+,0.15039653132782788,10,0,36.0,0.08384889945468603,0.4377004682975082,0.6183937069636088,0.0118031406842051,298
0.7536149389146963,6.405676721113852,gbdt,2.0,0.6870370238264576,+,0.02270837830004255,11,0,178.0,0.25431435951872616,0.053330848703348435,0.8437264851619968,0.0118903157613363,33
0.7749619618393918,5.593973762481934,gbdt,6.0,0.7480206877676463,+,0.044890029591423096,13,0,69.0,0.5496824301325166,0.6979935668616405,0.7248133809679457,0.0119400448692855,206
0.6520203031492117,6.702514693308522,gbdt,1.0,0.5787698647648367,+,0.11803560446967153,7,0,142.0,0.631508238688591,0.1677076464502048,0.39117984418428087,0.0119788695718323,177
0.6870295582672589,5.5984833840703585,gbdt,3.0,0.7948071089697836,+,0.02713276402657093,14,0,92.0,0.747949047143875,0.37167696639256154,0.3682404192174172,0.0119821118370714,138
0.7250318687592446,6.681866873170638,gbdt,1.0,0.7575101076848836,+,0.753251423868584,5,0,123.0,0.6581305731812348,0.21139061727906905,0.8373361066198007,0.0120163070109452,72
0.5603802790440657,5.97148027891635,gbdt,3.0,0.7696996926612965,+,0.6948093535954742,5,0,30.0,0.6202149485353449,0.750738307877433,0.4324705922076909,0.0120202020903016,211
0.6988715694016622,5.643137253510347,gbdt,3.0,0.7763041213775927,+,0.05421076054671647,8,0,106.0,0.3648047622231826,0.4817344205338417,0.5677179105231217,0.0120252429430581,180
0.5970745853161714,5.391416947343764,gbdt,2.0,0.6129843960236215,+,0.15731009800875637,14,0,34.0,0.8370218864951108,0.21109712080904447,0.3678825391146923,0.0120668251424042,157
0.6994369618505154,5.5176129212802065,gbdt,1.0,0.7871118475735632,+,0.5138755362957773,5,0,48.0,0.18789611263034364,0.22220424116567025,0.5455190578448179,0.012104861136152,269
0.6274368468090223,7.485200981545871,gbdt,3.0,0.7298524378816627,+,0.04887731300860878,8,0,170.0,0.44400194640327456,0.31968961840924903,0.8185691666474039,0.0123192824212625,43
0.5850162514835338,5.256278129005288,gbdt,6.0,0.77866714547839,+,0.1764927711024792,6,0,47.0,0.2115742231852101,0.03450945704280152,0.4712630209323348,0.0123998240020112,56
0.7392930192997217,7.634481733085823,gbdt,4.0,0.615687493685108,+,0.8878656546212295,5,0,51.0,0.9393697376027715,0.7340280179855683,0.509760107258835,0.0124392265598584,7
0.6139280412538942,5.387418679170256,gbdt,1.0,0.5830659937253748,+,0.1373761568991641,14,0,37.0,0.8036116392615117,0.3974642903933185,0.5421649516441207,0.0124570178383818,136
0.6577765038718159,6.788035436746335,gbdt,6.0,0.7085226186517448,+,0.09200206262328704,8,0,44.0,0.5797529663886722,0.9341428886680846,0.41473911728680773,0.0126450391539177,241
0.7836230981915782,6.131287263691437,gbdt,2.0,0.6186171023810397,+,0.3530294009524585,5,0,138.0,0.0025572627591210484,0.5738940694641715,0.816173257575698,0.0129341569681686,49
0.7816237078692542,7.080641938672531,gbdt,3.0,0.7099402341331392,+,0.02883450939102999,9,0,114.0,0.10846100032211302,0.2847894290572274,0.3478980456836154,0.0133667752900364,60
0.7120247347524636,6.194412277515565,gbdt,1.0,0.7717597526812686,+,0.03707240771754436,12,0,42.0,0.4579992394272425,0.30718734815044607,0.6991362342344791,0.0134602200676328,235
0.725166410715516,7.735724050237117,gbdt,5.0,0.5824144546506252,+,0.005803136333449212,14,0,194.0,0.8178300196637514,0.003630307254743226,0.7050650353598693,0.0138253574040906,11
0.6011347821629508,5.025697459478264,gbdt,1.0,0.7232058343234213,+,0.04724365731516635,14,0,33.0,0.7242993912923712,0.3422961150533224,0.407788483473931,0.0142041235329833,133
0.6731001711929135,6.962540635796496,gbdt,6.0,0.7862028627656565,+,0.8751064739280167,4,0,41.0,0.3296291610607288,0.5419632478575094,0.334959671258634,0.0143354347557576,231
0.5479169134580595,7.975114146440008,gbdt,3.0,0.7414141447413348,+,0.001433634300574528,14,0,192.0,0.9810408019165999,0.6615036590339713,0.9718401180977114,0.0143590427351427,105
0.5760572885552913,5.432091806833345,gbdt,1.0,0.715812927697206,+,0.03448888071914941,10,0,40.0,0.3584815225733641,0.8791358871980453,0.5542421671657948,0.0143697448346152,12
0.7729087072590495,6.225567703018295,gbdt,2.0,0.7506486654198982,+,0.6898710907430042,4,0,173.0,0.510952484220028,0.660949568508883,0.5979098075962912,0.0145152096872612,186
0.7232671605961447,6.339861728040933,gbdt,3.0,0.7023014676553135,+,0.002600447115300509,14,0,171.0,0.0657458861833326,0.11204821740206838,0.37500224606222776,0.0145497103649786,41
0.6835742491674108,6.070690120605425,gbdt,1.0,0.7193326745069424,+,0.5407685678544545,4,0,199.0,0.11115485847556777,0.2419131990178518,0.4566600829349523,0.0146349255754243,278
0.7172895914210142,6.313037764327499,gbdt,3.0,0.7126078040481268,+,0.6313479550588174,4,0,159.0,0.249883546416251,0.3875698855330071,0.5047649723394388,0.0146419721538872,291
0.7183922071236113,5.206490977642298,gbdt,1.0,0.5890404390102315,+,0.20377925187768978,5,0,104.0,0.9997484743928966,0.39462580686657056,0.6199349518156184,0.014706533884949,153
0.6352706422748181,6.016633142546696,gbdt,1.0,0.7611564019238668,+,0.9929278671631193,4,0,179.0,0.2582056108865589,0.1383390623510989,0.4998420773234408,0.0148175043023939,248
0.7315262602575332,5.679855879069913,gbdt,4.0,0.5688795208747736,+,0.05556020295558493,7,0,97.0,0.3256924198943335,0.9513630633337674,0.9809821935638325,0.0148652969526392,52
0.579972669960737,5.150021664844248,gbdt,3.0,0.7789247595335049,+,0.028259880865780924,14,0,153.0,0.9973308762225371,0.2387915931915892,0.7340428394723322,0.0149123521905066,253
0.7388880223444505,5.565309052777154,gbdt,3.0,0.7660427216518032,+,0.018929829217984546,14,0,152.0,0.8286005013356053,0.5344000919408716,0.4191026554522639,0.0149540545688053,175
0.6805114450598456,5.988428032470261,gbdt,2.0,0.6188370063925475,+,0.17901995896456968,5,0,73.0,0.7593582618442362,0.6320220466185213,0.5699362849414004,0.0150244338784402,165
0.5804297104571312,7.043706539891272,gbdt,2.0,0.7283360211771619,+,0.0026729075530622006,14,0,136.0,0.6196278980875247,0.5601497277149472,0.4032778052374487,0.0152655494124779,190
0.7793657881432727,6.449938045036541,gbdt,6.0,0.5936582092691438,+,0.0047418262590104435,12,0,85.0,0.22724108606711513,0.3817215268337748,0.6276866970705248,0.0153825261060731,111
0.7794930662868597,5.544015344920168,gbdt,6.0,0.5968182999189859,+,0.004050334903036078,14,0,81.0,0.9581514743360674,0.6500007750265131,0.5431582433850193,0.0154861385023873,221
0.6800920129771747,5.489097099187401,gbdt,1.0,0.7448002933509585,+,0.0023746428977729564,14,0,123.0,0.8115104490416484,0.1649818849364779,0.4271958665421576,0.0155325325733244,255
0.6951709610598827,6.4086544684532525,gbdt,2.0,0.7408764822237628,+,0.009425231516744462,9,0,67.0,0.4708396783202577,0.6218246986339999,0.5620393715627809,0.0155676828106307,213
0.5630506473225628,5.647261768543175,gbdt,2.0,0.7746058204817532,+,0.040082901558576994,7,0,136.0,0.3072581638887394,0.8814784176329411,0.8901991171408408,0.0156019237526016,13
0.5423425814374346,6.0433758063950345,gbdt,1.0,0.5791300789279129,+,0.4182014181185824,4,0,139.0,0.5911461877294989,0.8037425779768291,0.4073111540421662,0.015899032249841,156
0.6428884517727087,6.756395963011637,gbdt,6.0,0.5521975167522173,+,0.013323915254011234,10,0,84.0,0.013183035637853835,0.5271098077466071,0.8582071617314699,0.0161236797484266,14
0.5967964566351074,7.8939130614027,gbdt,2.0,0.722045356157675,+,0.001251955815186569,10,0,54.0,0.43930416836479136,0.7626446370869737,0.5796954506051406,0.0161286242848497,195
0.7641993500064098,5.130816855875104,gbdt,6.0,0.7823410486602065,+,0.2893228829861475,4,0,38.0,0.6810391246607139,0.6921104520712689,0.7837781255140207,0.0163408551723366,18
0.6256832203621558,5.78919567762669,gbdt,2.0,0.6555905191891953,+,0.011299705118394423,11,0,77.0,0.32897396051757155,0.5024304243989213,0.7157090049011736,0.0163985628491599,63
0.6295242186286415,6.903862793713294,gbdt,6.0,0.6678435910719397,+,0.0031784486257812935,14,0,74.0,0.16619312804798925,0.1936994144776696,0.9330188243625703,0.0164637576966225,82
0.7282799782723306,7.680625729944547,gbdt,5.0,0.5679852206910461,+,0.32297290651814525,4,0,185.0,0.6017848770212788,0.9913892250572236,0.42169535280010834,0.0164667313722843,201
0.755212736661774,5.259489928039253,gbdt,1.0,0.5815077182294333,+,0.1358589560386279,5,0,58.0,0.23705867191510224,0.05728239137057506,0.5658656328874118,0.016475467672968,284
0.6487186299757706,5.697458477601983,gbdt,2.0,0.7291099151735537,+,0.023686549036579366,14,0,84.0,0.38785796141084244,0.5486901994601721,0.5809655053476137,0.0165538395877137,210
0.6875596289665149,6.334796052924426,gbdt,3.0,0.7620599292142933,+,0.006672991438081869,10,0,183.0,0.2690833163718808,0.6187703093981071,0.9658484579669968,0.0165980034797135,87
0.7091280877928491,7.029201280275975,gbdt,2.0,0.721057577987664,+,0.27435203162825306,4,0,131.0,0.08365083150530342,0.007339127737729295,0.8011758796721055,0.0166096315637053,78
0.7014917690889084,7.351693457563402,gbdt,6.0,0.7875603170029493,+,0.0010453899607794468,11,0,94.0,0.17770576136002686,0.0807633329140779,0.9217150716895532,0.0166843666316545,35
0.662972910708659,7.185425834158339,gbdt,6.0,0.6452370893127913,+,0.0014491024640278843,13,0,108.0,0.3970491501136384,0.13079638586580317,0.7530099951534881,0.0169243132398898,62
0.703109178181273,5.62798130366645,gbdt,3.0,0.7131026974914866,+,0.010728438517856594,11,0,79.0,0.2679455040344174,0.3271167493198862,0.8267915216712544,0.0169819949485123,110
0.6576878156392055,7.0956912026465755,gbdt,5.0,0.7671817750944812,+,0.001026630046866022,11,0,78.0,0.20092239138070533,0.12011441853664556,0.9878284881609636,0.017153411057996,106
0.7815232205786968,6.739921189404834,gbdt,2.0,0.6892252258623826,+,0.0019688281504726354,12,0,40.0,0.5774593093140905,0.7325701915162138,0.3790570199482305,0.017305068766268,189
0.7563875915682262,6.857956417893118,gbdt,3.0,0.6039380282728933,+,0.00811968629726924,14,0,44.0,0.3477701589627167,0.4664069552707185,0.5909319517702726,0.0174245926009392,44
0.7401365504187629,6.943347724673967,gbdt,2.0,0.7191474635528394,+,0.8505951422405039,3,0,186.0,0.3460342446145641,0.34404548435143223,0.5798668228424865,0.0174308492686239,95
0.7688762521105061,5.688107226222374,gbdt,1.0,0.7934101794091248,+,0.611257809847892,3,0,71.0,0.2180642120695653,0.10184377271408418,0.5916457124453461,0.0175021459721455,274
0.6923281117125284,5.539553691074827,gbdt,3.0,0.7392536908988213,+,0.7725069868468197,3,0,83.0,0.48091240009661995,0.9950964487018452,0.842544335144923,0.0175064022578536,54
0.7926698215000897,5.83194596175979,gbdt,6.0,0.6552398582339122,+,0.0958838575658021,5,0,181.0,0.4819450201268325,0.40479373951785147,0.7868189196033144,0.0175934409205602,120
0.7627252622202556,6.126571535269623,gbdt,1.0,0.6284956880055671,+,0.025234058921378345,8,0,48.0,0.023764250337751633,0.18122312358762627,0.9095555616557093,0.0176148727795455,103
0.7151530867012327,6.540261828548114,gbdt,5.0,0.7142869332263819,+,0.021963361764153786,7,0,81.0,0.191428031915699,0.21167715032590823,0.4427464059768321,0.017709271136013,45
0.7685816807865437,6.176967699223461,gbdt,3.0,0.7992667635062433,+,0.002066290085480916,11,0,36.0,0.18174702353800443,0.7435606094791746,0.6675898610848852,0.017719646466081,114
0.7201647455806417,6.266247757852092,gbdt,3.0,0.539790719707558,+,0.10427007856347785,5,0,118.0,0.7753643788278823,0.6170793585023162,0.5713277095275672,0.0177390049842252,8
0.5689459178038202,6.130997333971534,gbdt,2.0,0.6607688191548272,+,0.7741303332544353,3,0,49.0,0.5981734578756511,0.6365694946072684,0.48412357508323484,0.0178126558247203,188
0.776122338235608,6.415457629819639,gbdt,4.0,0.6161813112641287,+,0.019633159443252213,8,0,47.0,0.4368369864752042,0.8775175686138,0.5124009172726132,0.0179749444029805,257
0.7414613576354429,5.081511107441983,gbdt,3.0,0.5748456241905107,+,0.7644072105327923,3,0,86.0,0.4079791769968561,0.8050971890086998,0.5659199316244128,0.0180421441878383,233
0.7236094458027394,6.979052424898859,gbdt,4.0,0.536209346758815,+,0.21147198954845478,4,0,162.0,0.2822534626150081,0.040503347245359866,0.7137379978053315,0.0180493562791285,125
0.6354718587470823,7.033108307871524,gbdt,1.0,0.6060762192885254,+,0.0015379379813713668,8,0,198.0,0.883315277380862,0.8373883555532842,0.3968159767950026,0.0181017428133003,3
0.6898984591723072,5.1041458471657135,gbdt,4.0,0.6321343221735295,+,0.5653712129586088,3,0,141.0,0.5754906115084116,0.455774304262082,0.6106009513044222,0.0182153164279151,203
0.6710735326377935,5.6859367107536745,gbdt,1.0,0.6264797840669137,+,0.5362221540929621,3,0,100.0,0.07066835499235935,0.07813929082781451,0.6731670779881634,0.0183534272815535,290
0.6664318750569317,6.0996213449296715,gbdt,3.0,0.600788386342047,+,0.5616598651384581,3,0,53.0,0.5443139687671739,0.9651090515938079,0.49831839805408,0.0183849206281991,158
0.508159580605405,7.120373582532787,gbdt,3.0,0.6668822712863426,+,0.504744099683512,3,0,64.0,0.12470065927231533,0.5158321119303967,0.38760442680621543,0.0184384853546077,17
0.7957924955628503,5.215025771559319,gbdt,1.0,0.7247282375497903,+,0.07258276265229083,5,0,97.0,0.6339170472818936,0.969610454209481,0.48694160565306377,0.0186928845568123,242
0.6713148419753501,5.175339316837361,gbdt,1.0,0.6731835118477045,+,0.06923656507190729,5,0,121.0,0.3866507733461607,0.770774880091073,0.4336395197849651,0.019009900483582,181
0.5229913422920734,7.055562467247844,gbdt,2.0,0.5014913566760196,+,0.15963489030502767,4,0,38.0,0.6400100015740248,0.583369285641829,0.3202191675359341,0.0191652171103419,16
0.6863525874805322,6.379732407320146,gbdt,2.0,0.7436703557232057,+,0.012717609183033865,12,0,45.0,0.7610297691112196,0.7200159039630896,0.35383085526186886,0.0192484869324612,174
0.7496339449431855,7.343100846420032,gbdt,5.0,0.7998887934904535,+,0.12485744516201108,4,0,151.0,0.5602170791494907,0.40794525985023244,0.7069152556994953,0.0195359669732727,215
0.7229808254459237,7.55424384269768,gbdt,4.0,0.6381371834033893,+,0.06278107158965482,5,0,143.0,0.462961277123029,0.17317941210596308,0.5041497526250771,0.0196069065467697,89
0.7414787888154244,7.208207303817904,gbdt,1.0,0.7697402137839097,+,0.3378895958642046,3,0,177.0,0.13223706922700057,0.38313799564706685,0.7311632758826897,0.0196182360878006,83
0.7599034172449918,5.822783712062829,gbdt,4.0,0.643266052433732,+,0.062484585866927754,5,0,114.0,0.5812242639594636,0.39370960229464463,0.3207457622736871,0.0196296443083068,227
0.7760948869425901,7.134008621062026,gbdt,1.0,0.7751863138090318,+,0.11901030928613611,4,0,174.0,0.41488560454872525,0.4750554261909534,0.9440806276536478,0.0197481353512597,94
0.6976778360494246,7.00050603913398,gbdt,5.0,0.7460053539140996,+,0.018385510443728464,8,0,187.0,0.058107695313634466,0.05745829348600785,0.8552185179329328,0.019958108759341,88
0.6206960166614477,7.546609770041031,gbdt,2.0,0.6948675460328123,+,0.049937254628929464,5,0,35.0,0.0403467765788179,0.4514712291928531,0.7554297006955802,0.0206926390311368,104
0.7026656516940093,6.2763411720523425,gbdt,3.0,0.6843129888462623,+,0.2220140860037169,3,0,170.0,0.4975064864960904,0.4721886324156507,0.45507970643969564,0.0211265023299338,218
0.6258839899035512,5.512192243532095,gbdt,1.0,0.7904630329478761,+,0.21803166083124587,3,0,82.0,0.5109259641981451,0.8536085290329533,0.6864480741944915,0.0211385347997891,172
0.7674849334986985,6.089974070464977,gbdt,5.0,0.6922833809608234,+,0.04161097746664252,5,0,156.0,0.1553368612085938,0.4290466456674269,0.9524105748788906,0.0213256507581718,57
0.51168155157099,6.496446026811235,gbdt,3.0,0.6771417743774226,+,0.015511278207980973,6,0,185.0,0.7760414418017197,0.5726948857491692,0.4789565989348871,0.0219163431905432,200
0.6997163377604303,5.731935346203031,gbdt,1.0,0.5889106333712161,+,0.15949338370242847,3,0,177.0,0.5577111102976049,0.725024116798932,0.30028851862434736,0.022481890710245,245
0.7900067410728966,7.717702155324732,gbdt,4.0,0.5292487740396151,+,0.030143795917904233,5,0,30.0,0.9209817283659104,0.6370340314241265,0.48321576449831277,0.0225280830988318,15
0.7593314687001674,5.252304414294784,gbdt,4.0,0.6693288024598353,+,0.032598227117215196,5,0,112.0,0.6467348502874061,0.6470395379020777,0.5583576904328145,0.0227327189743175,197
0.6160385792653051,7.735786584520651,gbdt,3.0,0.6015264210238241,+,0.0019485432371166718,6,0,65.0,0.17187156139656068,0.8123959883573632,0.642711134471449,0.0227778050083623,5
0.6161587780736416,6.299800031492133,gbdt,5.0,0.6682008852365794,+,0.006470887340640899,6,0,138.0,0.5345005615434113,0.4512949454128442,0.4016531628700237,0.0232167369042333,247
0.644628424185088,5.702208925658697,gbdt,4.0,0.6314057894247652,+,0.007001071643692765,6,0,146.0,0.4898126286490375,0.26380425875481106,0.6126058557877818,0.0232497153373812,169
0.7671986275119714,6.9076973940293716,gbdt,3.0,0.6365639245911423,+,0.004772431029103703,6,0,160.0,0.400508766207797,0.23021563422347419,0.9650307166683476,0.0233827317849204,36
0.533710062802293,6.569509371237686,gbdt,4.0,0.733265822383799,+,0.003419044042861093,6,0,57.0,0.816113128606685,0.5058747021993605,0.5071187006009771,0.0237236813558791,216
0.6905591872875257,6.273675657949471,gbdt,5.0,0.6804522845736805,+,0.0902173149703503,3,0,154.0,0.8321109741647338,0.5523924807127218,0.42467762133616216,0.0240221649065697,61
0.6469405998630372,6.53833236875798,gbdt,1.0,0.7470068063468914,+,0.07701736112084769,3,0,60.0,0.3794783577563892,0.20107010814508425,0.6959287352453435,0.0245977616461101,112
0.7022804094836705,7.28242535232651,gbdt,6.0,0.7170834011494571,+,0.06990274348577656,3,0,76.0,0.4321916229841081,0.12934036481315342,0.3815702382619571,0.0250371984914866,126
0.5620632955179072,6.175717587709706,gbdt,5.0,0.6571130181638987,+,0.06446688137491441,3,0,51.0,0.8751118984907046,0.3977858693319253,0.9667176998677576,0.0251741166701918,20
0.7230475310449779,7.588224839420918,gbdt,3.0,0.5894784894095393,+,0.0090853518950129,5,0,106.0,0.8326320323149597,0.45470105222137214,0.6396310350831743,0.0252744014072557,1
0.7287576219016133,7.377729768066842,gbdt,1.0,0.6609803135948414,+,0.017592441807680305,4,0,132.0,0.08548351007394847,0.07365335924022207,0.8068447309806195,0.0305168787136458,109
0.590646706461624,5.687510622084299,gbdt,4.0,0.546634416215163,+,0.003663241571989199,4,0,34.0,0.9187225216693768,0.44483251230115173,0.6175657406644092,0.0311368253082067,4
0.7586047999300817,5.8689215506391275,gbdt,4.0,0.5928578817710694,+,0.008302568318900848,4,0,179.0,0.366695206699999,0.1948117382797331,0.6309799378106824,0.0312866469131511,58
0.7061389509760652,5.41379164821621,gbdt,1.0,0.594960316182374,+,0.004849317563902774,4,0,198.0,0.6890812577193324,0.29360372472492585,0.5314603645498057,0.0313292571631738,170
0.5368670502319367,6.4028332170998,gbdt,3.0,0.7884361531457438,+,0.014703321636008022,4,0,57.0,0.7589560899500647,0.4002555390932958,0.9354783524729287,0.0319689095655281,50
0.6060032252428824,7.869980668895965,gbdt,5.0,0.5000183152258021,+,0.013905746064673747,3,0,135.0,0.7006214446213659,0.9554779863099281,0.4479900010919373,0.033651461738771,10
