iteration,roc_weighted,datetime_start,datetime_complete,duration,C,change_tol,grad_tol,lbfgs_memory,linesearch_max_iter,loss,max_iter,penalized_intercept,penatly,state
27,0.8392059955386515,2022-06-28 21:10:39.533050,2022-06-28 21:10:40.925090,0 days 00:00:01.392040,2.4000000000000004,0.0004761195868003302,0.052760574378272626,16.0,6694.0,hinge,9231200.0,False,l1,COMPLETE
20,0.8392046722552147,2022-06-28 21:10:28.359051,2022-06-28 21:10:30.340782,0 days 00:00:01.981731,1.9000000000000001,0.0006586848525847866,0.06927238540823522,5.0,3922.0,hinge,7029979.0,False,l1,COMPLETE
66,0.8392046722552147,2022-06-28 21:11:33.216203,2022-06-28 21:11:34.592595,0 days 00:00:01.376392,1.9000000000000001,0.0005131471695577869,0.08729968582983559,16.0,2009.0,hinge,4420757.0,False,l1,COMPLETE
74,0.8392046722552147,2022-06-28 21:11:44.191720,2022-06-28 21:11:45.559701,0 days 00:00:01.367981,2.3000000000000003,0.0004768424351874778,0.061994055675311105,9.0,7255.0,hinge,2102629.0,False,l1,COMPLETE
23,0.8392046722552147,2022-06-28 21:10:32.994614,2022-06-28 21:10:35.262079,0 days 00:00:02.267465,1.9000000000000001,0.00010032451498167045,0.061507862306586794,14.0,3391.0,hinge,5477439.0,False,l1,COMPLETE
98,0.8392020256883412,2022-06-28 21:12:15.698654,2022-06-28 21:12:17.176837,0 days 00:00:01.478183,3.1,0.0009235477734737174,0.03891883890328964,13.0,6763.0,hinge,5651385.0,True,l1,COMPLETE
19,0.8391661800778849,2022-06-28 21:10:26.059673,2022-06-28 21:10:28.358937,0 days 00:00:02.299264,5.3,0.0003745397657678667,0.04343808577636254,17.0,2488.0,hinge,9870726.0,False,l1,COMPLETE
3,0.8391623198935539,2022-06-28 21:09:49.666424,2022-06-28 21:09:50.938182,0 days 00:00:01.271758,6.8,0.0008422414333804557,0.012434729196135134,6.0,8367.0,hinge,1246744.0,True,l1,COMPLETE
30,0.8391623198935539,2022-06-28 21:10:43.678938,2022-06-28 21:10:45.039414,0 days 00:00:01.360476,6.7,0.0009694159772620252,0.06737303880190547,17.0,9966.0,hinge,8516478.0,False,l1,COMPLETE
50,0.8391609966101173,2022-06-28 21:11:10.935222,2022-06-28 21:11:12.276254,0 days 00:00:01.341032,6.4,0.0004663901058527504,0.09397740949873558,12.0,3147.0,hinge,8907811.0,False,l1,COMPLETE
25,0.8391537149053726,2022-06-28 21:10:36.480989,2022-06-28 21:10:37.779725,0 days 00:00:01.298736,1.6,0.0004920614336731551,0.09193436019146854,18.0,5674.0,hinge,6839067.0,False,l1,COMPLETE
43,0.8391446712532741,2022-06-28 21:11:00.531719,2022-06-28 21:11:02.838184,0 days 00:00:02.306465,1.5000000000000002,0.00016205376894930376,0.0030720890776430587,15.0,3767.0,hinge,9972343.0,False,l1,COMPLETE
37,0.8391445615872948,2022-06-28 21:10:53.295695,2022-06-28 21:10:54.840898,0 days 00:00:01.545203,3.9000000000000004,0.0005459430381397944,0.09139425408391219,16.0,2889.0,hinge,6801342.0,False,l1,COMPLETE
78,0.8391394877855063,2022-06-28 21:11:48.570201,2022-06-28 21:11:50.078236,0 days 00:00:01.508035,1.7000000000000002,0.00046951806408194313,0.05551244381870413,11.0,8573.0,hinge,1223146.0,False,l1,COMPLETE
32,0.8391343043177388,2022-06-28 21:10:46.243834,2022-06-28 21:10:47.687226,0 days 00:00:01.443392,1.1,0.00033497571714146876,0.09798330223959986,14.0,4403.0,hinge,8222896.0,False,l1,COMPLETE
14,0.8391343043177388,2022-06-28 21:10:19.313137,2022-06-28 21:10:20.600093,0 days 00:00:01.286956,1.1,0.00018270689962766003,0.09422718971539232,14.0,4009.0,hinge,6356976.0,False,l1,COMPLETE
79,0.8391343043177388,2022-06-28 21:11:50.078385,2022-06-28 21:11:51.388946,0 days 00:00:01.310561,1.1,0.0005347302139652169,0.0713022048589186,9.0,6952.0,hinge,1586179.0,False,l1,COMPLETE
