iteration,precision,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
216,0.9986592916701065,2022-09-18 07:32:56.563217,2022-09-18 07:33:57.523092,0 days 00:01:00.959875,0.4946235109049061,0.6218027197426671,0.18668134366749858,0.1320000248583916,20.0,4.0,675.0,0.9778168382847672,0.4644089998313234,0.6886554849002566,COMPLETE
214,0.9986561625019811,2022-09-18 07:30:55.714291,2022-09-18 07:31:57.777696,0 days 00:01:02.063405,0.4739606928236705,0.6210280010873508,0.15099641179170648,0.13732000273254985,20.0,4.0,685.0,0.9109847295783077,0.45206130192549737,0.6989629194325889,COMPLETE
172,0.9986560293758296,2022-09-18 06:53:41.802187,2022-09-18 06:54:38.544933,0 days 00:00:56.742746,0.49949228512830435,0.6212788645058006,0.18154842209551775,0.14572535406642567,20.0,4.0,659.0,1.0137861456866042,0.44524055246143435,0.6377609990655326,COMPLETE
122,0.9986558518332596,2022-09-18 06:09:17.164082,2022-09-18 06:10:14.038536,0 days 00:00:56.874454,0.5077289546372707,0.6181006054302599,0.22530886760574947,0.14005457193561682,20.0,4.0,683.0,0.765507906668814,0.5041274697016028,0.6275324214037539,COMPLETE
193,0.9986557808030967,2022-09-18 07:11:21.415922,2022-09-18 07:12:16.384139,0 days 00:00:54.968217,0.4972147119103608,0.6176477917973382,0.24285744634206272,0.14152519139989997,20.0,4.0,650.0,0.7619602414495541,0.41369151200685295,0.6867465208017189,COMPLETE
152,0.9986495187465949,2022-09-18 06:35:27.882830,2022-09-18 06:36:26.651759,0 days 00:00:58.768929,0.49298888622349196,0.6164310707042399,0.15347876606340036,0.15367805098934983,20.0,4.0,697.0,0.9099169774473279,0.47571596309354713,0.6701418489977278,COMPLETE
138,0.9986494206377773,2022-09-18 06:23:22.561051,2022-09-18 06:24:20.628713,0 days 00:00:58.067662,0.48174979397658824,0.6356175597407346,0.19293646754639399,0.13745975306656413,20.0,4.0,658.0,0.8614389923258848,0.44379646320731375,0.6492546384849759,COMPLETE
167,0.9986461989559222,2022-09-18 06:49:19.943828,2022-09-18 06:50:20.460317,0 days 00:01:00.516489,0.4896361071603757,0.611492711920719,0.17317572858711694,0.14158509436855085,20.0,4.0,679.0,1.02891919936438,0.3921976502386849,0.6742095943441607,COMPLETE
82,0.9986395052025717,2022-09-18 05:35:44.090369,2022-09-18 05:36:32.972939,0 days 00:00:48.882570,0.5209946272314251,0.6049130180345013,0.19336393276666786,0.17662038981091424,20.0,4.0,620.0,0.8839449780858746,0.46784325956650447,0.6336067613282449,COMPLETE
116,0.998635991333756,2022-09-18 06:04:00.228006,2022-09-18 06:04:54.104980,0 days 00:00:53.876974,0.5005199315912651,0.6185851044278259,0.25396963414732054,0.14496906036299786,20.0,4.0,690.0,0.8133303875631265,0.3856179978325691,0.6527731401156092,COMPLETE
156,0.9986328873155719,2022-09-18 06:39:16.277426,2022-09-18 06:40:09.409004,0 days 00:00:53.131578,0.49126451899463836,0.6389573536988317,0.21366597216918357,0.15198371310588088,20.0,4.0,681.0,0.7795270096140124,0.5178046205548849,0.6459784003184702,COMPLETE
124,0.9986328331395963,2022-09-18 06:10:47.223161,2022-09-18 06:11:43.923300,0 days 00:00:56.700139,0.48696699875218935,0.6002847685694361,0.23618942452688996,0.13867112131770135,20.0,4.0,667.0,0.6884804513697138,0.5530416337224462,0.6437009588261006,COMPLETE
184,0.9986324537875084,2022-09-18 07:03:59.694282,2022-09-18 07:04:51.503157,0 days 00:00:51.808875,0.5027829256757943,0.6119079685364565,0.2965118064318907,0.1432909841778209,20.0,4.0,634.0,0.9020679706335707,0.4761728192013062,0.6705764470789584,COMPLETE
102,0.9986296348885051,2022-09-18 05:52:45.662511,2022-09-18 05:53:40.535718,0 days 00:00:54.873207,0.5155002237709257,0.6094963913251836,0.2046580881598108,0.14927087294260874,20.0,4.0,626.0,0.8845415018862909,0.440212806097227,0.6173675424381764,COMPLETE
295,0.9986248524856783,2022-09-18 12:35:28.584950,2022-09-18 12:36:29.719075,0 days 00:01:01.134125,0.46126589987779204,0.6002016994959148,0.20495689182664376,0.13650451011739845,20.0,3.0,674.0,0.7120444129055141,0.42380273994685913,0.5340591595875236,COMPLETE
141,0.998622985249101,2022-09-18 06:25:37.146662,2022-09-18 06:26:34.074157,0 days 00:00:56.927495,0.524581563556476,0.6119040430941249,0.1852681765522588,0.14863526615831046,20.0,4.0,624.0,0.9863589617914532,0.472206585391765,0.6223239286004435,COMPLETE
118,0.9986226168298387,2022-09-18 06:05:38.989130,2022-09-18 06:06:28.088162,0 days 00:00:49.099032,0.5244981339784195,0.606227767913227,0.31048725446839415,0.1533644223852769,20.0,4.0,674.0,0.8003199302588304,0.41476302902451595,0.6617994000163263,COMPLETE
186,0.9986195599764863,2022-09-18 07:05:45.637871,2022-09-18 07:06:39.743545,0 days 00:00:54.105674,0.4956272989218447,0.6199961670710621,0.23343867270154708,0.14645271158070272,20.0,4.0,644.0,0.8641497240679975,0.5205071663584225,0.6784069102859583,COMPLETE
177,0.9986163306012192,2022-09-18 06:57:56.771479,2022-09-18 06:58:49.479935,0 days 00:00:52.708456,0.4798210507665823,0.6354723852031003,0.19863208111527023,0.15291616420049312,20.0,4.0,621.0,1.0027617755048843,0.38055447874865866,0.6433946078553,COMPLETE
190,0.9986161478046621,2022-09-18 07:08:59.560057,2022-09-18 07:09:50.599851,0 days 00:00:51.039794,0.5066468571704996,0.626857374534265,0.2774991820724324,0.14737583576719043,20.0,4.0,670.0,0.8888404486339421,0.532653216536642,0.6624281662496557,COMPLETE
162,0.9986131015671952,2022-09-18 06:44:45.003199,2022-09-18 06:45:42.226018,0 days 00:00:57.222819,0.4573746048410112,0.6295298129205393,0.18957484422677182,0.1438598816409729,20.0,4.0,689.0,1.10659178822463,0.43945420750115155,0.6766161387987255,COMPLETE
212,0.9986130008057805,2022-09-18 07:29:18.638383,2022-09-18 07:30:19.597328,0 days 00:01:00.958945,0.47339195673724455,0.6128515786685804,0.2185577627159686,0.1304312003440397,20.0,4.0,693.0,0.9694788777566482,0.4741107446890455,0.6835336499003604,COMPLETE
181,0.998612831310379,2022-09-18 07:01:19.945775,2022-09-18 07:02:11.286407,0 days 00:00:51.340632,0.5151941739751336,0.6024282430284207,0.2666240208224524,0.15085884193176244,20.0,4.0,655.0,0.9423147189569038,0.43537511956824043,0.6986485691616904,COMPLETE
169,0.9986126434427584,2022-09-18 06:51:17.974523,2022-09-18 06:52:14.576226,0 days 00:00:56.601703,0.46113724184671173,0.6164824892639148,0.2567816768243794,0.13547620178708877,20.0,4.0,647.0,1.0795066980775552,0.45611467479802176,0.6271616769143892,COMPLETE
158,0.998606253364643,2022-09-18 06:41:00.537092,2022-09-18 06:41:58.273253,0 days 00:00:57.736161,0.39704104704983967,0.6221918219276561,0.2369228602612007,0.13299345989080147,20.0,4.0,647.0,0.8306262126466383,0.5559942904807456,0.6582005030889935,COMPLETE
154,0.9986033473438837,2022-09-18 06:37:22.682898,2022-09-18 06:38:22.783070,0 days 00:01:00.100172,0.49827962153624944,0.6265948041332323,0.1522050293290962,0.14136116678125135,20.0,4.0,665.0,0.9687423265344239,0.42783346935584526,0.6575632754723328,COMPLETE
198,0.998603218211657,2022-09-18 07:15:53.384068,2022-09-18 07:16:42.888747,0 days 00:00:49.504679,0.4975993448928172,0.631268168398228,0.23185731947668914,0.15832755818019237,20.0,4.0,644.0,0.8690717787445069,0.37119171611821583,0.6606400510925147,COMPLETE
72,0.9986030106276874,2022-09-18 05:27:36.992295,2022-09-18 05:28:28.854936,0 days 00:00:51.862641,0.545131236964057,0.6370794866111733,0.19449333918401054,0.1348710357580707,17.0,4.0,612.0,1.2294203650489555,0.3525082146663836,0.7345434132346456,COMPLETE
132,0.9985965352583366,2022-09-18 06:18:05.749001,2022-09-18 06:18:56.476367,0 days 00:00:50.727366,0.5194378575363866,0.6180573224996785,0.24071783841567532,0.15550167998912964,20.0,4.0,604.0,0.6119525297907966,0.4117702202612438,0.5979152820751562,COMPLETE
98,0.9985965167196138,2022-09-18 05:49:17.415486,2022-09-18 05:50:10.999593,0 days 00:00:53.584107,0.5053664936937197,0.6190523808569387,0.21473798696302457,0.14984995115735664,20.0,5.0,648.0,0.7924284635982964,0.5526287357297186,0.635425697326533,COMPLETE
165,0.9985961922126653,2022-09-18 06:47:32.738865,2022-09-18 06:48:25.139794,0 days 00:00:52.400929,0.4793433309194177,0.6000177671518591,0.2831506416323162,0.1449982615820615,20.0,4.0,643.0,0.8544007252184291,0.5129454650611794,0.6656466545073428,COMPLETE
90,0.9985957933272099,2022-09-18 05:42:06.508362,2022-09-18 05:42:51.732551,0 days 00:00:45.224189,0.5231733709233767,0.6121884158098568,0.3913095747727193,0.15458516970840944,20.0,4.0,609.0,0.8453137372337555,0.48859139986339495,0.652808011989473,COMPLETE
290,0.9985953338643522,2022-09-18 12:30:50.043462,2022-09-18 12:31:51.718004,0 days 00:01:01.674542,0.433842404312052,0.6199810061939459,0.1507007228773772,0.13589860436066306,19.0,3.0,679.0,0.6931388481612817,0.35471399885365895,0.7102808897090508,COMPLETE
83,0.9985932004689332,2022-09-18 05:36:32.973355,2022-09-18 05:37:19.717454,0 days 00:00:46.744099,0.5214294047860335,0.6148240625466546,0.22505827260078537,0.18364274411881656,20.0,4.0,639.0,0.9557213329073402,0.47748496333635915,0.624381455029614,COMPLETE
195,0.9985931261331774,2022-09-18 07:13:11.033398,2022-09-18 07:14:05.813719,0 days 00:00:54.780321,0.5030378741790839,0.6271070589762741,0.24630662839715534,0.1378936063523402,20.0,4.0,636.0,0.7923947451802237,0.7248605870467184,0.6537189408483305,COMPLETE
209,0.9985902379757534,2022-09-18 07:26:17.245773,2022-09-18 07:27:16.194420,0 days 00:00:58.948647,0.45391508747818254,0.7749183234003076,0.15159840953504697,0.13553251057375548,20.0,4.0,679.0,0.8605170206886167,0.4806868475077313,0.6951345189933461,COMPLETE
171,0.9985900936745725,2022-09-18 06:52:48.140725,2022-09-18 06:53:41.801682,0 days 00:00:53.660957,0.512196052538205,0.6329835681744068,0.1842307045769921,0.15565401263364348,20.0,4.0,623.0,0.9772582954901261,0.42566856150505455,0.6109448918589307,COMPLETE
238,0.998588700348363,2022-09-18 11:40:00.558913,2022-09-18 11:41:03.702318,0 days 00:01:03.143405,0.4575034214502363,0.6011851320588809,0.15001553721483293,0.13039077064546453,19.0,4.0,691.0,0.6160434140533168,0.4234460070857658,0.7305560569001803,COMPLETE
153,0.9985868991019545,2022-09-18 06:36:26.652259,2022-09-18 06:37:22.682412,0 days 00:00:56.030153,0.5015560743654877,0.6329781818437998,0.1843332312777077,0.14860628532615835,20.0,4.0,676.0,0.8662411825868176,0.5342706329663592,0.6891189286195631,COMPLETE
208,0.9985834431247461,2022-09-18 07:25:15.615245,2022-09-18 07:26:17.245239,0 days 00:01:01.629994,0.4704958206734061,0.6005295363119766,0.17349092997943805,0.13160544463431287,19.0,4.0,699.0,0.8947623438991122,0.5468074864324065,0.7047910501780011,COMPLETE
175,0.9985769894908528,2022-09-18 06:56:06.672938,2022-09-18 06:57:04.534345,0 days 00:00:57.861407,0.5211817697121264,0.615252489501854,0.17677729403842746,0.14061571274856616,19.0,4.0,665.0,0.8176214545013294,0.5037385149837889,0.6662862449727833,COMPLETE
101,0.9985766088283278,2022-09-18 05:51:54.571971,2022-09-18 05:52:45.662081,0 days 00:00:51.090110,0.5256359068190425,0.6046525027576533,0.24395735113377542,0.1561933039421616,20.0,4.0,615.0,1.0105792191612955,0.333172528306435,0.5870498780211003,COMPLETE
159,0.998573734932599,2022-09-18 06:41:58.273766,2022-09-18 06:42:53.798570,0 days 00:00:55.524804,0.5079731482783931,0.6508760038136632,0.15065932789535094,0.1640575481790907,20.0,4.0,668.0,0.7993824229692815,0.46115283803140994,0.6703699255521198,COMPLETE
210,0.9985700651561535,2022-09-18 07:27:16.194940,2022-09-18 07:28:16.784076,0 days 00:01:00.589136,0.48556406369527566,0.6340419749732749,0.18880898017195957,0.1338080328196439,20.0,4.0,680.0,1.655913111158398,0.5197868373503369,0.6947543308883058,COMPLETE
131,0.9985697912159417,2022-09-18 06:17:18.426940,2022-09-18 06:18:05.748545,0 days 00:00:47.321605,0.5122088943867673,0.6109361304775042,0.25725717383114854,0.14797097069767345,20.0,4.0,404.0,0.9116513547977942,0.3715516331552451,0.5808398096396983,COMPLETE
265,0.9985688694399091,2022-09-18 12:08:07.770732,2022-09-18 12:09:05.786952,0 days 00:00:58.016220,0.43853387416953205,0.615453561437657,0.18846743705635222,0.13725035276689387,19.0,4.0,685.0,0.6147288392669137,0.38394755596185065,0.7222410106136811,COMPLETE
126,0.9985671176614304,2022-09-18 06:12:40.561647,2022-09-18 06:13:35.333243,0 days 00:00:54.771596,0.468868638740993,0.6324588352841254,0.17376780168353184,0.14732702927666674,19.0,5.0,653.0,0.6526389746625947,0.4349313319362274,0.6882956429472138,COMPLETE
36,0.9985634983273837,2022-09-18 05:01:27.775176,2022-09-18 05:02:18.841781,0 days 00:00:51.066605,0.5262986620572814,0.692726130193661,0.18252220505307748,0.13199068386959237,15.0,2.0,544.0,1.1287483535420164,1.088474604067027,0.7472995318871412,COMPLETE
130,0.9985632088995171,2022-09-18 06:16:24.591937,2022-09-18 06:17:18.426505,0 days 00:00:53.834568,0.4919665477301522,0.6236460490963347,0.27502744733095125,0.13808652124435788,20.0,4.0,684.0,0.9364617310645302,0.49305951116541846,0.6676756364885155,COMPLETE
213,0.9985605240220807,2022-09-18 07:30:19.597871,2022-09-18 07:30:55.713717,0 days 00:00:36.115846,0.4649213180000588,0.6003830640654428,0.17974719289582533,0.2995126821424569,20.0,4.0,689.0,0.9295368100437543,0.4913253452265465,0.7123127226262186,COMPLETE
253,0.9985556965706882,2022-09-18 11:56:03.352836,2022-09-18 11:57:04.307112,0 days 00:01:00.954276,0.45698595430624583,0.6127945478428496,0.15522672928832237,0.13608887757178495,19.0,4.0,689.0,0.6045064385300722,0.44056522786024815,0.7480276870257729,COMPLETE
297,0.9985524106658911,2022-09-18 12:37:29.945900,2022-09-18 12:38:32.218053,0 days 00:01:02.272153,0.4492353834899149,0.6171376687227647,0.17483373127481322,0.13023433291568587,19.0,3.0,689.0,0.6290785514987131,0.402163616919401,0.7330886290834977,COMPLETE
173,0.9985505045168789,2022-09-18 06:54:38.545511,2022-09-18 06:55:14.942283,0 days 00:00:36.396772,0.5053522563976752,0.6067168891117888,0.23157459600582886,0.26208265251997764,20.0,4.0,640.0,0.7882027420607721,0.47877129495291315,0.6570022902271265,COMPLETE
168,0.9985472794506075,2022-09-18 06:50:20.460783,2022-09-18 06:51:17.973990,0 days 00:00:57.513207,0.48544216444699106,0.6234732780526577,0.1504510734936255,0.14866628153808845,19.0,4.0,669.0,0.897370642860697,0.4927988671544631,0.6512372818264159,COMPLETE
105,0.9985407532618457,2022-09-18 05:55:16.182675,2022-09-18 05:56:05.799949,0 days 00:00:49.617274,0.49146762574408814,0.6262141968298012,0.1770602735136124,0.17503359197219975,20.0,4.0,620.0,0.6772701405229085,0.39694462643900447,0.5640185877039412,COMPLETE
166,0.9985369591207224,2022-09-18 06:48:25.140274,2022-09-18 06:49:19.943345,0 days 00:00:54.803071,0.4415898282132375,0.6173173569699268,0.21831779626205083,0.15081143630678528,20.0,4.0,654.0,1.1554542310801938,0.4677340955527071,0.640272266807882,COMPLETE
164,0.9985336952860285,2022-09-18 06:46:35.203845,2022-09-18 06:47:32.738403,0 days 00:00:57.534558,0.4761899174147837,0.6078652346535194,0.23264777170836526,0.13784655252657105,20.0,4.0,662.0,1.0828593482019118,0.4127631221995835,0.6625632666174084,COMPLETE
52,0.9985333901479492,2022-09-18 05:13:42.074873,2022-09-18 05:14:32.591518,0 days 00:00:50.516645,0.4962300594118514,0.6272640743309957,0.2655520800594078,0.1363711366825163,17.0,2.0,523.0,1.3602725104423545,1.084014589327225,0.7367027200499249,COMPLETE
77,0.9985308537225526,2022-09-18 05:31:15.209486,2022-09-18 05:32:08.439538,0 days 00:00:53.230052,0.5329015136810241,0.631725136271613,0.15084852616182007,0.1459594446641169,18.0,4.0,606.0,0.9653114802847012,0.4343149743833854,0.7045697901458805,COMPLETE
160,0.9985307324546343,2022-09-18 06:42:53.799055,2022-09-18 06:43:46.517041,0 days 00:00:52.717986,0.46900696452125046,0.6136233374388715,0.20361697200535797,0.15667855975444972,19.0,3.0,675.0,0.757973829459327,0.48734385391324947,0.649638948709308,COMPLETE
286,0.9985292805372588,2022-09-18 12:27:28.528620,2022-09-18 12:28:12.908541,0 days 00:00:44.379921,0.4294166478205527,0.627320657784908,0.17412086153034248,0.21083416838210012,20.0,3.0,693.0,0.6688814716342398,0.38061492543185393,0.7111992707419353,COMPLETE
106,0.9985270903098394,2022-09-18 05:56:05.800362,2022-09-18 05:56:56.765533,0 days 00:00:50.965171,0.478514398918921,0.6214282079531004,0.24487170655335605,0.14977281776850046,20.0,5.0,635.0,0.9985555856863362,0.4177122964931035,0.61602084700828,COMPLETE
299,0.998525844003887,2022-09-18 12:39:30.631558,2022-09-18 12:40:31.594105,0 days 00:01:00.962547,0.4251836617692253,0.6066480077066891,0.19953542613854372,0.14170924073878827,20.0,3.0,695.0,0.6893669324021622,0.36991697017715497,0.4726673744769794,COMPLETE
86,0.9985241728599681,2022-09-18 05:39:03.468358,2022-09-18 05:39:49.708236,0 days 00:00:46.239878,0.5166768078914549,0.6080341886209152,0.18639975038396228,0.1958533479866765,20.0,5.0,630.0,0.7761192931742636,0.3561172107972108,0.5872554355261407,COMPLETE
104,0.9985239633071147,2022-09-18 05:54:27.174291,2022-09-18 05:55:16.182273,0 days 00:00:49.007982,0.5033024839938367,0.6116995436807949,0.21580285948019484,0.16086217173924397,19.0,4.0,599.0,0.9378247697407972,0.30078499900718364,0.6204567259635104,COMPLETE
59,0.9985238950677622,2022-09-18 05:18:57.703326,2022-09-18 05:19:38.716532,0 days 00:00:41.013206,0.5489385949040924,0.6205289376776317,0.24291041864758506,0.17989878203821724,17.0,3.0,591.0,1.0446506555851,0.5851535392089309,0.7091355310412448,COMPLETE
174,0.9985238853187681,2022-09-18 06:55:14.942805,2022-09-18 06:56:06.672439,0 days 00:00:51.729634,0.46583801938759484,0.628115632636594,0.2077038550931039,0.159050960854005,20.0,4.0,649.0,1.1416608292655273,0.5390698690887181,0.621520036585015,COMPLETE
78,0.998517579395344,2022-09-18 05:32:08.439926,2022-09-18 05:33:01.525144,0 days 00:00:53.085218,0.5307592601840738,0.6079873568323815,0.18368830304682005,0.1502595984505301,19.0,4.0,620.0,0.8682730867884126,0.41332004292652735,0.6615858562202588,COMPLETE
178,0.9985140521138435,2022-09-18 06:58:49.480468,2022-09-18 06:59:42.834602,0 days 00:00:53.354134,0.4939316010502569,0.623491211475872,0.22992203054579818,0.144567258175837,20.0,4.0,638.0,0.8562513880724287,0.46407969758856843,0.6327077169037542,COMPLETE
111,0.9985109565205907,2022-09-18 05:59:45.658757,2022-09-18 06:00:34.881989,0 days 00:00:49.223232,0.5265049884220028,0.6346480306001243,0.2025458783979443,0.16755810877008653,20.0,4.0,615.0,1.043629326788392,0.33663148552259264,0.6117035392460083,COMPLETE
199,0.9985107893476861,2022-09-18 07:16:42.889327,2022-09-18 07:17:20.230408,0 days 00:00:37.341081,0.5107825443795484,0.6233468288114022,0.27234921645641896,0.22958895649343497,20.0,4.0,629.0,0.8302769841220092,0.4524254800889578,0.6729441098112938,COMPLETE
103,0.9985104302907799,2022-09-18 05:53:40.536148,2022-09-18 05:54:27.173844,0 days 00:00:46.637696,0.5155549132343842,0.6012327186428874,0.29395942199318664,0.16474036123982516,20.0,4.0,629.0,0.8862917846855418,0.44105393201013604,0.6041761727732577,COMPLETE
277,0.9985092338255176,2022-09-18 12:18:53.524998,2022-09-18 12:19:52.260552,0 days 00:00:58.735554,0.45247321311208544,0.609885486250978,0.21081902859159896,0.13339311918076305,20.0,7.0,692.0,0.600082458216058,0.4009274834035155,0.7344608516389736,COMPLETE
84,0.9985076992155516,2022-09-18 05:37:19.717833,2022-09-18 05:38:05.316049,0 days 00:00:45.598216,0.5223995241155396,0.6372971372424372,0.2082924640361404,0.18649738098318472,20.0,4.0,643.0,0.9507098133356361,0.47954442973181255,0.6350842821600942,COMPLETE
157,0.9985043581616482,2022-09-18 06:40:09.409452,2022-09-18 06:41:00.536603,0 days 00:00:51.127151,0.4838278479441277,0.6004974535362285,0.19320863948325434,0.15932007339808374,19.0,4.0,672.0,0.71948217361054,0.4868164424621602,0.6361462143095381,COMPLETE
35,0.9985039136034876,2022-09-18 05:00:40.447085,2022-09-18 05:01:27.774839,0 days 00:00:47.327754,0.5290367439961366,0.7831828583441915,0.26658197046646903,0.13135692591808337,15.0,1.0,554.0,1.1217403938015433,1.0767369325417808,0.7449053747568857,COMPLETE
298,0.9985029099069028,2022-09-18 12:38:32.218447,2022-09-18 12:39:30.631053,0 days 00:00:58.412606,0.45758065064165954,0.7226152704326024,0.1509155762005936,0.13714854433349324,20.0,3.0,679.0,0.7361212411415888,0.43631609088140694,0.7400208742206946,COMPLETE
112,0.998501130754882,2022-09-18 06:00:34.882429,2022-09-18 06:01:31.648867,0 days 00:00:56.766438,0.5429724683453738,0.6252626060632979,0.17616402104149484,0.13975136645905803,19.0,4.0,610.0,0.8851304868735621,0.4576075909549199,0.6016224524931831,COMPLETE
87,0.9985008436881887,2022-09-18 05:39:49.708605,2022-09-18 05:40:38.192816,0 days 00:00:48.484211,0.5031522543693369,0.6009579799909316,0.23274197851748357,0.16907974447290872,20.0,5.0,638.0,0.8584109836548646,0.47757830894814884,0.6087228846308422,COMPLETE
71,0.9985006654535487,2022-09-18 05:26:49.154195,2022-09-18 05:27:36.991945,0 days 00:00:47.837750,0.545008059242052,0.6556784733527732,0.25277299140185866,0.1351763251789336,17.0,3.0,571.0,1.0693139628090214,0.5398567421173328,0.7346506091461197,COMPLETE
75,0.9984944383363543,2022-09-18 05:29:46.290001,2022-09-18 05:30:31.946059,0 days 00:00:45.656058,0.5326296886652515,0.6570414323362473,0.19230297219478043,0.1580790926342378,17.0,4.0,595.0,0.8239068767019548,0.3952336664711451,0.7289355000002131,COMPLETE
133,0.9984906233692457,2022-09-18 06:18:56.476796,2022-09-18 06:19:52.058120,0 days 00:00:55.581324,0.5047970974975933,0.6299573785186083,0.2106064917923317,0.14551568251182775,20.0,4.0,634.0,1.936723546443616,0.33755973636533865,0.639117722012867,COMPLETE
179,0.9984880197019617,2022-09-18 06:59:42.835102,2022-09-18 07:00:24.470226,0 days 00:00:41.635124,0.5186807133426272,0.6132882202128472,0.15325524568323778,0.24850929510513073,20.0,4.0,628.0,0.7267456179579316,0.4008328855067936,0.5955374103133186,COMPLETE
39,0.9984877401290374,2022-09-18 05:03:51.545979,2022-09-18 05:04:44.923135,0 days 00:00:53.377156,0.4844245368498342,0.6770729075484622,0.15050080158407614,0.1321107282451816,15.0,2.0,525.0,1.310209437638471,0.8668880550815661,0.744942101926563,COMPLETE
145,0.9984844632721726,2022-09-18 06:29:20.772113,2022-09-18 06:30:18.745443,0 days 00:00:57.973330,0.5292349638905782,0.6065202645926738,0.200067949224646,0.14206992928861953,20.0,4.0,608.0,0.9230367367569854,0.4558715240359394,0.5036462409853606,COMPLETE
97,0.9984813469792011,2022-09-18 05:48:20.510849,2022-09-18 05:49:17.415080,0 days 00:00:56.904231,0.5392356717885645,0.6288290428476556,0.15014760924221082,0.14543323460568905,19.0,4.0,602.0,0.9859164509253019,0.39048162849698026,0.5761701892379131,COMPLETE
37,0.9984805042083427,2022-09-18 05:02:18.842035,2022-09-18 05:03:05.281565,0 days 00:00:46.439530,0.51120247104595,0.6930791328409232,0.2888493597451993,0.13074193150119418,15.0,2.0,554.0,1.30666460728034,1.1249873724753958,0.7487052317857011,COMPLETE
281,0.9984798011844331,2022-09-18 12:22:49.028552,2022-09-18 12:23:46.329216,0 days 00:00:57.300664,0.4129389672044764,0.8271973432567066,0.1509239455576899,0.1364760007374057,20.0,4.0,672.0,0.6345196786228634,0.3848106329443389,0.7393466945416369,COMPLETE
96,0.9984780355103038,2022-09-18 05:47:27.611484,2022-09-18 05:48:20.510451,0 days 00:00:52.898967,0.5152269963031977,0.6401954433824464,0.18266649198003235,0.16378131174259103,20.0,4.0,622.0,0.9049829912716808,0.4267958267592976,0.619715949936932,COMPLETE
196,0.9984745426929935,2022-09-18 07:14:05.814238,2022-09-18 07:14:57.720856,0 days 00:00:51.906618,0.48997439284726413,0.6153585053122459,0.20281566594053296,0.1546776225129823,19.0,4.0,659.0,0.9213141998714903,0.4933636574834017,0.7051294882450838,COMPLETE
217,0.9984710792925356,2022-09-18 07:33:57.523616,2022-09-18 07:34:47.395101,0 days 00:00:49.871485,0.44557621125086166,0.801135929351605,0.25319503301873847,0.13747416903346435,19.0,4.0,694.0,0.8966185538794046,0.5377962663341321,0.6745599255103344,COMPLETE
278,0.9984697857038985,2022-09-18 12:19:52.261015,2022-09-18 12:20:49.465184,0 days 00:00:57.204169,0.4439877848950439,0.6268734083686454,0.17712228851503012,0.1384233636737324,19.0,4.0,677.0,0.7255149418220734,0.36948571742273717,0.7487420681742907,COMPLETE
94,0.9984681767010997,2022-09-18 05:45:39.700356,2022-09-18 05:46:34.834067,0 days 00:00:55.133711,0.5099658408750974,0.6063909644092733,0.16072656942817176,0.15267648408018197,19.0,4.0,611.0,0.8327571032360397,0.5027206686014524,0.5945572255203371,COMPLETE
180,0.998468030031894,2022-09-18 07:00:24.470791,2022-09-18 07:01:19.945237,0 days 00:00:55.474446,0.486168463244165,0.6455086858320485,0.18110988585741206,0.1389887432038124,19.0,4.0,602.0,1.0539756806478773,0.5644828248723234,0.6515860307080836,COMPLETE
57,0.9984642162383537,2022-09-18 05:17:21.644344,2022-09-18 05:18:09.567304,0 days 00:00:47.922960,0.5457516207348412,0.6448124385729339,0.27083323214952515,0.13581468211845601,17.0,3.0,522.0,1.2453088940839199,0.7991667765031634,0.6773388436541692,COMPLETE
255,0.9984633382242138,2022-09-18 11:58:06.760421,2022-09-18 11:59:04.173988,0 days 00:00:57.413567,0.4311417274521838,0.8435535971627809,0.15360866030545012,0.13305372263965295,20.0,4.0,695.0,0.6439871006284178,0.40516275131059376,0.7325889561504431,COMPLETE
61,0.9984544202589837,2022-09-18 05:20:14.907773,2022-09-18 05:21:03.744208,0 days 00:00:48.836435,0.5444465047214471,0.656187492630378,0.24801496008245327,0.13576855097995383,17.0,3.0,569.0,1.090748230381875,0.6118911030801113,0.7303216124044399,COMPLETE
64,0.9984535571489939,2022-09-18 05:22:30.706248,2022-09-18 05:23:14.966282,0 days 00:00:44.260034,0.5060329082859696,0.6221948791354127,0.4298794343366928,0.1357328101880014,17.0,2.0,520.0,1.1613298242446235,1.0803908710025014,0.7183146272276909,COMPLETE
129,0.9984517159872704,2022-09-18 06:15:25.158203,2022-09-18 06:16:24.591485,0 days 00:00:59.433282,0.5333627643995043,0.6399965710255731,0.15564735010534939,0.13389053128174663,19.0,5.0,640.0,1.0046904242463885,0.46065754039076257,0.6954682411820832,COMPLETE
136,0.9984484864490146,2022-09-18 06:21:49.010523,2022-09-18 06:22:42.368186,0 days 00:00:53.357663,0.5281648197117028,0.8955556345306936,0.1526516233277368,0.13990256447874413,19.0,5.0,644.0,0.807943622471903,0.38449197039394856,0.6727246705020865,COMPLETE
139,0.9984382429077078,2022-09-18 06:24:20.629197,2022-09-18 06:25:13.920400,0 days 00:00:53.291203,0.49759025099357945,0.6086373620379698,0.22625212463795297,0.14314147563066293,19.0,5.0,651.0,0.7754885889274824,0.4040293700628894,0.6317644597107418,COMPLETE
